timeInMs,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,gyroRotationZ
1330.8,134,140786.4748,-0.073760986,1.010650635,0.114227295,140786.4688,-0.349809405,-0.071078172,-0.176136681,-0.176136681
1340.8,135,140786.4848,-0.069595337,0.998947144,0.113555908,140786.4788,-0.339159424,-0.044456681,-0.17830769,-0.17830769
1350.8,136,140786.4948,-0.058319092,0.991134644,0.103622437,140786.4888,-0.339120808,-0.073212429,-0.172840486,-0.172840486
1360.8,137,140786.5048,-0.036773682,0.999938965,0.090301514,140786.4988,-0.345560065,-0.0689551,-0.171813838,-0.171813838
1370.8,138,140786.5148,-0.021591187,1.001419067,0.07989502,140786.5088,-0.358340043,-0.051893824,-0.189157408,-0.189157408
1380.8,139,140786.5248,-0.018707275,0.998260498,0.088226318,140786.5188,-0.374228462,-0.073161296,-0.207480489,-0.207480489
1390.8,140,140786.5348,-0.043655396,0.99432373,0.099319458,140786.5288,-0.385745035,-0.11997594,-0.230007103,-0.230007103
1400.8,141,140786.5448,-0.060409546,0.985015869,0.087997437,140786.5388,-0.388720319,-0.163599584,-0.250341936,-0.250341936
1410.9,142,140786.5549,-0.079727173,0.993545532,0.092254639,140786.5488,-0.388640424,-0.163580409,-0.263256137,-0.263256137
1420.9,143,140786.5649,-0.103744507,0.99937439,0.110900879,140786.5589,-0.401473665,-0.125224498,-0.280663623,-0.280663623
1430.9,144,140786.5749,-0.133163452,0.979598999,0.139099121,140786.5689,-0.404783175,-0.101809985,-0.274295206,-0.274295206
1440.9,145,140786.5849,-0.124359131,0.974716187,0.135269165,140786.5789,-0.400593756,-0.089047585,-0.264623404,-0.264623404
1450.9,146,140786.5949,-0.094268799,0.98890686,0.120025635,140786.5889,-0.399699201,-0.018775286,-0.264828201,-0.264828201
1460.9,147,140786.6049,-0.089187622,0.992095947,0.127120972,140786.5989,-0.409462615,0.028069718,-0.262871576,-0.262871576
1470.9,148,140786.6149,-0.093811035,0.999649048,0.124389648,140786.6089,-0.401859823,0.018507904,-0.276790322,-0.276790322
1480.9,149,140786.6249,-0.096481323,1.01184082,0.118972778,140786.6189,-0.392081761,0.000431432,-0.292823617,-0.292823617
1490.9,150,140786.6349,-0.10899353,1.009887695,0.133300781,140786.6289,-0.392061787,-0.036851758,-0.280873746,-0.280873746
1500.9,151,140786.6449,-0.111236572,0.999389648,0.142105103,140786.6389,-0.376994687,-0.053877879,-0.28719396,-0.28719396
1510.9,152,140786.6549,-0.12097168,0.985473633,0.138916016,140786.6489,-0.363012559,-0.041077129,-0.303295432,-0.303295432
1520.9,153,140786.6649,-0.147415161,0.987640381,0.153396606,140786.6589,-0.354439311,-0.061316621,-0.29672861,-0.29672861
1530.9,154,140786.6749,-0.174041748,0.992736816,0.159088135,140786.6689,-0.34061564,-0.073057433,-0.277242526,-0.277242526
1540.9,155,140786.6849,-0.162399292,0.984695435,0.171630859,140786.6789,-0.32690116,-0.06245166,-0.249214087,-0.249214087
1550.9,156,140786.6949,-0.132949829,0.97328186,0.188201904,140786.6889,-0.329358725,-0.015651398,-0.217081451,-0.217081451
1560.9,157,140786.7049,-0.082931519,0.977493286,0.186782837,140786.6989,-0.324092324,0.00776631,-0.212816399,-0.212816399
1570.9,158,140786.7149,-0.058761597,0.990707397,0.182006836,140786.7089,-0.315425865,-0.007123956,-0.223484489,-0.223484489
1581,159,140786.725,-0.073883057,0.985565186,0.183395386,140786.7189,-0.308814834,-0.072066204,-0.227557528,-0.227557528
1591,160,140786.735,-0.098770142,0.976501465,0.184249878,140786.729,-0.298944892,-0.188134754,-0.218544592,-0.218544592
1601,161,140786.745,-0.119522095,0.981842041,0.183868408,140786.739,-0.302101271,-0.239259458,-0.206571552,-0.206571552
1611,162,140786.755,-0.155639648,0.993026733,0.184356689,140786.749,-0.318322585,-0.228645695,-0.184095538,-0.184095538
1621,163,140786.765,-0.181152344,0.999801636,0.166107178,140786.759,-0.3314541,-0.12430837,-0.180177495,-0.180177495
1631,164,140786.775,-0.162384033,1.00227356,0.168411255,140786.769,-0.33589785,-0.032725456,-0.191238668,-0.191238668
1641,165,140786.785,-0.150054932,0.99156189,0.18951416,140786.779,-0.341426573,0.030088927,-0.188229296,-0.188229296
1651,166,140786.795,-0.160354614,0.972518921,0.200744629,140786.789,-0.332938546,0.027940288,-0.175259702,-0.175259702
1661,167,140786.805,-0.163330078,0.981307983,0.208999634,140786.799,-0.317924709,0.000247674,-0.168633757,-0.168633757
1671,168,140786.815,-0.142242432,0.983795166,0.233535767,140786.809,-0.299895641,0.005534581,-0.143793388,-0.143793388
1681,169,140786.825,-0.151290894,0.97354126,0.237182617,140786.819,-0.283983253,0.011892612,-0.123273199,-0.123273199
1691,170,140786.835,-0.173294067,0.974243164,0.243881226,140786.829,-0.276652104,0.05233804,-0.113666112,-0.113666112
1701,171,140786.845,-0.175994873,0.983276367,0.24798584,140786.839,-0.260780995,0.093843405,-0.100784668,-0.100784668
1711,172,140786.855,-0.178009033,0.98815918,0.256759644,140786.849,-0.250395998,0.159820025,-0.076169337,-0.076169337
1721,173,140786.865,-0.158004761,0.981109619,0.259338379,140786.859,-0.236690839,0.22475748,-0.068751368,-0.068751368
1731,174,140786.875,-0.132095337,0.988952637,0.24848938,140786.869,-0.229366347,0.291835584,-0.068909826,-0.068909826
1741.1,175,140786.8851,-0.128921509,0.993591309,0.247512817,140786.879,-0.226276547,0.348271163,-0.072289377,-0.072289377
1751.1,176,140786.8951,-0.132247925,0.98991394,0.234313965,140786.8891,-0.218772292,0.362123862,-0.079821329,-0.079821329
1761.1,177,140786.9051,-0.124847412,0.992599487,0.218475342,140786.8991,-0.213314143,0.362149428,-0.097009637,-0.097009637
1771.1,178,140786.9151,-0.126617432,0.987228394,0.229721069,140786.9091,-0.20997667,0.356852933,-0.1152704,-0.1152704
1781.1,179,140786.9251,-0.134689331,0.967712402,0.237045288,140786.9191,-0.202307299,0.336653389,-0.135614288,-0.135614288
1791.1,180,140786.9351,-0.131820679,0.966247559,0.246109009,140786.9291,-0.190368614,0.291947437,-0.144022154,-0.144022154
1801.1,181,140786.9451,-0.11680603,0.968734741,0.266220093,140786.9391,-0.180693083,0.280238583,-0.146084239,-0.146084239
1811.1,182,140786.9551,-0.10395813,0.945083618,0.283935547,140786.9491,-0.169884644,0.262152523,-0.155654309,-0.155654309
1821.1,183,140786.9651,-0.103607178,0.938995361,0.307891846,140786.9591,-0.154717675,0.207862386,-0.162938853,-0.162938853
1831.1,184,140786.9751,-0.125305176,0.934814453,0.30557251,140786.9691,-0.141672713,0.172753401,-0.181055007,-0.181055007
1841.1,185,140786.9851,-0.170730591,0.953277588,0.268127441,140786.9791,-0.140539804,0.177029905,-0.192899682,-0.192899682
1851.1,186,140786.9951,-0.180587769,0.984970093,0.237945557,140786.9891,-0.127713222,0.213248363,-0.204772853,-0.204772853
1861.1,187,140787.0051,-0.163879395,0.98425293,0.218017578,140786.9991,-0.131030721,0.282471909,-0.215760789,-0.215760789
1871.1,188,140787.0151,-0.151062012,0.98059082,0.195404053,140787.0091,-0.144899665,0.322966872,-0.239637893,-0.239637893
1881.1,189,140787.0251,-0.150726318,1.00668335,0.176773071,140787.0192,-0.152138936,0.312373882,-0.276239047,-0.276239047
1891.1,190,140787.0351,-0.161468506,1.012039185,0.176940918,140787.0291,-0.162530591,0.289010503,-0.317124962,-0.317124962
1901.2,191,140787.0452,-0.173751831,0.997146606,0.193267822,140787.0391,-0.180547675,0.281595729,-0.343035122,-0.343035122
1911.2,192,140787.0552,-0.172653198,0.990585327,0.217224121,140787.0491,-0.191117761,0.286954542,-0.366788389,-0.366788389
1921.2,193,140787.0652,-0.148025513,0.991867065,0.2605896,140787.0592,-0.183445726,0.30297825,-0.402307501,-0.402307501
1931.2,194,140787.0752,-0.12322998,0.966781616,0.281326294,140787.0692,-0.166124793,0.339247841,-0.448594039,-0.448594039
1941.2,195,140787.0852,-0.149169922,0.948684692,0.294891357,140787.0792,-0.161509269,0.304170813,-0.488282863,-0.488282863
1951.2,196,140787.0952,-0.193466187,0.96862793,0.274047852,140787.0892,-0.16451651,0.241362822,-0.49564597,-0.49564597
1961.2,197,140787.1052,-0.213867188,0.982498169,0.25630188,140787.0992,-0.167710173,0.247759203,-0.501064438,-0.501064438
1971.2,198,140787.1152,-0.212310791,0.981262207,0.239471436,140787.1092,-0.182838526,0.31590843,-0.505659456,-0.505659456
1981.2,199,140787.1252,-0.183944702,0.988861084,0.227905273,140787.1192,-0.185005806,0.385151151,-0.529555468,-0.529555468
1991.2,200,140787.1352,-0.157348633,0.98475647,0.227828979,140787.1292,-0.194436326,0.394788065,-0.566229593,-0.566229593
2001.2,201,140787.1452,-0.160339355,0.971572876,0.241271973,140787.1392,-0.209058678,0.324560507,-0.59623756,-0.59623756
2011.2,202,140787.1552,-0.184768677,0.954467773,0.248504639,140787.1492,-0.222590732,0.243684033,-0.62513126,-0.62513126
2021.2,203,140787.1652,-0.223358154,0.941726685,0.255874634,140787.1592,-0.241542319,0.176641084,-0.648716214,-0.648716214
2031.2,204,140787.1752,-0.263717651,0.959259033,0.271209717,140787.1692,-0.243519184,0.129804069,-0.656121134,-0.656121134
2041.2,205,140787.1852,-0.297348022,0.977752686,0.263626099,140787.1792,-0.225322337,0.169223115,-0.672277999,-0.672277999
2051.2,206,140787.1952,-0.309112549,0.989425659,0.227874756,140787.1893,-0.217948576,0.261881946,-0.690808274,-0.690808274
2061.2,207,140787.2052,-0.295303345,1.009918213,0.19859314,140787.1992,-0.238583015,0.338517069,-0.673935817,-0.673935817
2071.3,208,140787.2153,-0.264190674,1.023864746,0.176040649,140787.2092,-0.24617116,0.382174269,-0.676262088,-0.676262088
2081.3,209,140787.2253,-0.242889404,1.02192688,0.162979126,140787.2193,-0.251296413,0.382228598,-0.71288295,-0.71288295
2091.3,210,140787.2353,-0.24319458,1.012176514,0.174728394,140787.2293,-0.268079388,0.333303665,-0.748348,-0.748348
2101.3,211,140787.2453,-0.257171631,1.008743286,0.188568115,140787.2393,-0.279497425,0.273728219,-0.781598099,-0.781598099
2111.3,212,140787.2553,-0.274383545,1.012161255,0.209701538,140787.2493,-0.290982041,0.246097923,-0.817096438,-0.817096438
