timeInMs,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,gyroRotationZ
190.13625,20,140480.7875,0.331481934,0.229980469,-0.823989868,140480.7864,0.431139682,0.301451726,-0.087759147,-0.087759147
200.14625,21,140480.7975,0.354568481,0.235595703,-0.851455688,140480.7964,0.375259105,0.396216052,-0.090514454,-0.090514454
210.12525,22,140480.8075,0.380340576,0.240005493,-0.878173828,140480.8065,0.280178661,0.394128134,-0.11903398,-0.11903398
220.13525,23,140480.8175,0.388778687,0.240737915,-0.901809692,140480.8165,0.125508923,0.300502043,-0.166992984,-0.166992984
230.14525,24,140480.8275,0.39755249,0.248550415,-0.903244019,140480.8265,-0.049204032,0.100409163,-0.219053522,-0.219053522
240.15525,25,140480.8375,0.398452759,0.248077393,-0.887863159,140480.8365,-0.204692426,-0.112478076,-0.259127438,-0.259127438
250.16425,26,140480.8475,0.39151001,0.242477417,-0.868835449,140480.8465,-0.338140765,-0.209344702,-0.275745031,-0.275745031
260.17425,27,140480.8575,0.392181396,0.235641479,-0.85710144,140480.8565,-0.425910032,-0.202953115,-0.278418845,-0.278418845
270.18425,28,140480.8675,0.396102905,0.239318848,-0.860015869,140480.8665,-0.445282398,-0.160363843,-0.278656931,-0.278656931
280.19425,29,140480.8775,0.39831543,0.249069214,-0.863693237,140480.8765,-0.423955804,-0.112441324,-0.285135337,-0.285135337
290.17325,30,140480.8875,0.39831543,0.266159058,-0.86618042,140480.8865,-0.389822601,-0.049612561,-0.29158498,-0.29158498
300.18325,31,140480.8975,0.39440918,0.27835083,-0.866470337,140480.8965,-0.353494155,0.031340612,-0.314219453,-0.314219453
310.19225,32,140480.9075,0.400314331,0.293243408,-0.878692627,140480.9065,-0.313836224,0.120845196,-0.359460967,-0.359460967
320.20225,33,140480.9175,0.399978638,0.292007446,-0.904815674,140480.9165,-0.283407744,0.184877708,-0.459566263,-0.459566263
330.21225,34,140480.9276,0.376678467,0.273406982,-0.923461914,140480.9265,-0.247679574,0.197759951,-0.530430583,-0.530430583
340.22225,35,140480.9376,0.365707397,0.260452271,-0.923492432,140480.9365,-0.196493085,0.220087361,-0.508680013,-0.508680013
350.23225,36,140480.9476,0.381790161,0.26512146,-0.919998169,140480.9465,-0.130721528,0.242318897,-0.422272687,-0.422272687
360.24125,37,140480.9576,0.402938843,0.269790649,-0.907424927,140480.9565,-0.042220158,0.20601575,-0.352779895,-0.352779895
370.25125,38,140480.9676,0.411636353,0.263473511,-0.892456055,140480.9666,0.040140229,0.177237632,-0.331774478,-0.331774478
380.23025,39,140480.9776,0.417388916,0.257141113,-0.872879028,140480.9766,0.09482265,0.181522125,-0.348693807,-0.348693807
390.24025,40,140480.9876,0.418045044,0.266433716,-0.859954834,140480.9866,0.125074029,0.18585136,-0.395887152,-0.395887152
400.25025,41,140480.9976,0.42326355,0.278900146,-0.836761475,140480.9966,0.137287019,0.185956821,-0.466847878,-0.466847878
410.26025,42,140481.0076,0.405563354,0.279876709,-0.811462402,140481.0066,0.159045046,0.221198432,-0.537858938,-0.537858938
420.26925,43,140481.0176,0.385375977,0.2527771,-0.779037476,140481.0166,0.186097436,0.313956332,-0.623002329,-0.623002329
430.27925,44,140481.0276,0.384689331,0.21031189,-0.782104492,140481.0266,0.255904214,0.424811478,-0.70580267,-0.70580267
440.28925,45,140481.0376,0.370666504,0.159759521,-0.797683716,140481.0366,0.352158846,0.577141629,-0.75521283,-0.75521283
450.29925,46,140481.0476,0.381271362,0.128738403,-0.857849121,140481.0466,0.43202172,0.696364427,-0.736816246,-0.736816246
460.27825,47,140481.0576,0.41456604,0.151184082,-0.921676636,140481.0566,0.371029206,0.524843537,-0.669927493,-0.669927493
470.28825,48,140481.0676,0.453353882,0.209075928,-0.926727295,140481.0666,0.231748544,0.356481689,-0.579819438,-0.579819438
480.29725,49,140481.0776,0.501602173,0.267227173,-0.921966553,140481.0766,0.056380186,0.318976391,-0.419278495,-0.419278495
490.30725,50,140481.0876,0.512588501,0.248458862,-0.922332764,140481.0866,-0.033245039,0.181354346,-0.236423457,-0.236423457
500.31725,51,140481.0977,0.490890503,0.206207275,-0.920394897,140481.0966,0.028855084,-0.034910846,-0.151477141,-0.151477141
510.32725,52,140481.1077,0.469726563,0.193756104,-0.886550903,140481.1066,0.210150042,-0.188225834,-0.154286509,-0.154286509
520.33625,53,140481.1177,0.44519043,0.20791626,-0.822265625,140481.1166,0.444979863,-0.258437413,-0.193629122,-0.193629122
530.34625,54,140481.1277,0.430847168,0.220901489,-0.747665405,140481.1266,0.686830577,-0.177479447,-0.218316092,-0.218316092
540.35625,55,140481.1377,0.408706665,0.227264404,-0.672607422,140481.1367,0.888701117,0.044016726,-0.239346809,-0.239346809
550.33525,56,140481.1477,0.389923096,0.228744507,-0.629745483,140481.1467,1.019589359,0.359183732,-0.243844089,-0.243844089
560.34525,57,140481.1577,0.384658813,0.210449219,-0.603347778,140481.1567,1.035341691,0.74025705,-0.177090625,-0.177090625
570.35525,58,140481.1677,0.337112427,0.147445679,-0.560974121,140481.1667,0.826739745,1.184029703,-0.031092139,-0.031092139
580.36525,59,140481.1777,0.318527222,0.099349976,-0.546066284,140481.1767,0.406411964,1.769544311,0.02394528,0.02394528
590.37425,60,140481.1877,0.399002075,0.140914917,-0.588180542,140481.1867,0.037820882,2.232884805,-0.10223689,-0.10223689
600.38425,61,140481.1977,0.499740601,0.212753296,-0.674209595,140481.1967,-0.195087735,2.524897756,-0.290627574,-0.290627574
610.39425,62,140481.2077,0.506896973,0.259078979,-0.738754272,140481.2067,-0.291909353,2.453656599,-0.355541859,-0.355541859
620.40425,63,140481.2177,0.478607178,0.254165649,-0.740386963,140481.2167,-0.252351291,2.122315683,-0.213341308,-0.213341308
630.38325,64,140481.2277,0.450531006,0.259277344,-0.695144653,140481.2267,-0.184315249,1.9112607,-0.051965197,-0.051965197
640.39325,65,140481.2377,0.45085144,0.30619812,-0.627639771,140481.2367,-0.165100009,1.968778587,-0.067094083,-0.067094083
650.40225,66,140481.2477,0.475906372,0.359954834,-0.577804565,140481.2467,-0.177368659,2.180925467,-0.246449993,-0.246449993
660.41225,67,140481.2578,0.531066895,0.347824097,-0.579147339,140481.2567,-0.201727795,2.493141158,-0.415411851,-0.415411851
670.42225,68,140481.2678,0.59463501,0.291030884,-0.595703125,140481.2667,-0.208523915,2.826512467,-0.49070554,-0.49070554
680.43225,69,140481.2778,0.631698608,0.251281738,-0.628585815,140481.2767,-0.123798109,3.143776978,-0.473948931,-0.473948931
690.44125,70,140481.2878,0.674468994,0.274276733,-0.643768311,140481.2867,0.000656203,3.381169027,-0.444887984,-0.444887984
700.45125,71,140481.2978,0.700500488,0.32043457,-0.636413574,140481.2968,0.059397547,3.572905441,-0.502164057,-0.502164057
710.46125,72,140481.3078,0.705566406,0.353897095,-0.62890625,140481.3068,-0.011501926,3.663656916,-0.670730703,-0.670730703
720.44025,73,140481.3178,0.711074829,0.371932983,-0.65675354,140481.3168,-0.135094705,3.542597069,-0.886319718,-0.886319718
730.45025,74,140481.3278,0.741210938,0.381729126,-0.67906189,140481.3268,-0.261309899,3.148943511,-1.086042419,-1.086042419
740.46025,75,140481.3378,0.768569946,0.366409302,-0.640274048,140481.3368,-0.369461403,2.778696475,-1.27389328,-1.27389328
750.47025,76,140481.3478,0.768234253,0.322280884,-0.576416016,140481.3468,-0.461309302,2.69696779,-1.446369446,-1.446369446
760.47925,77,140481.3578,0.775604248,0.281570435,-0.537200928,140481.3568,-0.436678524,2.553145905,-1.389835596,-1.389835596
770.48925,78,140481.3678,0.817199707,0.279968262,-0.47076416,140481.3668,-0.407620241,2.40590612,-1.182595857,-1.182595857
780.49925,79,140481.3778,0.8855896,0.36340332,-0.320877075,140481.3768,-0.479763677,2.516344215,-0.985314742,-0.985314742
790.50925,80,140481.3878,0.832290649,0.323776245,-0.34185791,140481.3868,-0.65063662,3.159405473,-0.963460576,-0.963460576
800.51825,81,140481.3979,0.885696411,0.381072998,-0.515304565,140481.3968,-0.721344612,3.367136832,-1.037668495,-1.037668495
810.49825,82,140481.4078,0.949752808,0.549560547,-0.512695313,140481.4068,-0.512018286,3.129154626,-1.38445388,-1.38445388
820.50725,83,140481.4178,0.7837677,0.432632446,-0.573455811,140481.4168,-0.319439249,2.704566321,-1.54351597,-1.54351597
830.51725,84,140481.4279,0.781555176,0.401382446,-0.568740845,140481.4268,-0.38829155,2.1046781,-1.242929771,-1.242929771
840.52725,85,140481.4379,0.910934448,0.465805054,-0.500244141,140481.4368,-0.447654476,1.746851515,-1.190542197,-1.190542197
850.53725,86,140481.4479,0.930541992,0.423599243,-0.510757446,140481.4468,-0.450139738,1.576566332,-1.238477499,-1.238477499
860.54625,87,140481.4579,0.979751587,0.416809082,-0.53755188,140481.4568,-0.45880087,1.42952149,-1.162752644,-1.162752644
870.55625,88,140481.4679,1.017807007,0.427322388,-0.580810547,140481.4669,-0.424557146,1.269714248,-1.096430079,-1.096430079
880.56625,89,140481.4779,1.035644531,0.414382935,-0.627304077,140481.4769,-0.331193909,1.049241261,-1.045731215,-1.045731215
890.54525,90,140481.4879,1.068023682,0.40171814,-0.656143188,140481.4869,-0.221667947,0.782983209,-0.993726869,-0.993726869
900.55525,91,140481.4979,1.110595703,0.37588501,-0.674118042,140481.4969,-0.12263484,0.432611344,-0.941531309,-0.941531309
910.56525,92,140481.5079,1.131286621,0.338104248,-0.660217285,140481.5069,-0.036597426,0.07368008,-0.861402917,-0.861402917
920.57525,93,140481.5179,1.133911133,0.308578491,-0.645965576,140481.5169,-0.004773983,-0.091521129,-0.747724554,-0.747724554
930.58425,94,140481.5279,1.123397827,0.284164429,-0.640823364,140481.5269,-0.012975986,-0.124717964,-0.619602537,-0.619602537
940.59425,95,140481.5379,1.112945557,0.268768311,-0.644760132,140481.5369,-0.008147675,-0.173850623,-0.515035115,-0.515035115
950.60425,96,140481.5479,1.094085693,0.257278442,-0.631164551,140481.5469,-0.008496549,-0.263425514,-0.422214896,-0.422214896
960.61425,97,140481.558,1.078674316,0.253875732,-0.580947876,140481.5569,-0.041112283,-0.24756639,-0.347113753,-0.347113753
970.62325,98,140481.568,1.018325806,0.22505188,-0.520431519,140481.5669,-0.051437625,-0.039985233,-0.319811292,-0.319811292
980.60325,99,140481.5779,0.918777466,0.175888062,-0.474014282,140481.5769,0.002632002,0.237695649,-0.176118305,-0.176118305
990.61225,100,140481.588,0.872695923,0.180252075,-0.437423706,140481.5869,0.094480966,0.499215405,0.095908953,0.095908953
1000.62225,101,140481.598,0.862136841,0.213668823,-0.429031372,140481.597,0.203894543,0.728879493,0.310016186,0.310016186
1010.63225,102,140481.608,0.867401123,0.258850098,-0.41569519,140481.6069,0.309136277,0.918342632,0.349872522,0.349872522
1020.64225,103,140481.618,0.87512207,0.2759552,-0.402511597,140481.6169,0.412941769,1.079209813,0.287565471,0.287565471
1030.640625,104,140481.628,0.890258789,0.270843506,-0.40435791,140481.6269,0.497586616,1.190029805,0.228526918,0.228526918
1040.650625,105,140481.638,0.904708862,0.250839233,-0.410324097,140481.637,0.565159535,1.210306048,0.197642772,0.197642772
1050.660625,106,140481.648,0.924484253,0.236465454,-0.41015625,140481.647,0.593163739,1.134706894,0.200181297,0.200181297
1060.639625,107,140481.658,0.946426392,0.236984253,-0.408569336,140481.657,0.575273155,0.978170546,0.214537333,0.214537333
1070.649625,108,140481.668,0.941940308,0.241394043,-0.390533447,140481.667,0.52437562,0.768407196,0.222406175,0.222406175
1080.659625,109,140481.678,0.925231934,0.2552948,-0.373092651,140481.677,0.447891497,0.544818311,0.219407722,0.219407722
1090.669625,110,140481.688,0.905532837,0.275543213,-0.343963623,140481.687,0.350094097,0.326578651,0.19905185,0.19905185
1100.678625,111,140481.698,0.881439209,0.29335022,-0.314605713,140481.697,0.240591038,0.126466596,0.160279154,0.160279154
1110.688625,112,140481.708,0.870758057,0.307037354,-0.282730103,140481.707,0.141843155,-0.038475754,0.098862399,0.098862399
1120.698625,113,140481.718,0.872741699,0.315353394,-0.245620728,140481.717,0.060085974,-0.141658865,0.034129741,0.034129741
1130.708625,114,140481.728,0.875427246,0.314666748,-0.203598022,140481.727,0.004809935,-0.166070997,-0.017772073,-0.017772073
1140.717625,115,140481.7381,0.88848877,0.309570313,-0.181045532,140481.737,-0.039070704,-0.113867181,-0.039703471,-0.039703471
1150.697625,116,140481.748,0.901412964,0.302749634,-0.179962158,140481.747,-0.081063694,-0.024436101,-0.035906069,-0.035906069
1160.706625,117,140481.758,0.916625977,0.290802002,-0.194244385,140481.757,-0.11372337,0.091557348,0.005532983,0.005532983
1170.716625,118,140481.7681,0.938278198,0.285202026,-0.225845337,140481.767,-0.132785745,0.227716785,0.090038281,0.090038281
1180.726625,119,140481.7781,0.958740234,0.298141479,-0.264343262,140481.777,-0.118750619,0.348941214,0.194149503,0.194149503
1190.736625,120,140481.7881,0.956680298,0.311294556,-0.289779663,140481.787,-0.042451587,0.452098759,0.276070469,0.276070469
1200.745625,121,140481.7981,0.959442139,0.327880859,-0.304214478,140481.797,0.087596695,0.534004811,0.329304662,0.329304662
1210.755625,122,140481.8081,0.973648071,0.336929321,-0.313690186,140481.8071,0.248934722,0.579748331,0.356996744,0.356996744
1220.765625,123,140481.8181,0.984634399,0.338638306,-0.31703186,140481.8171,0.397680525,0.575479817,0.36431804,0.36431804
1230.744625,124,140481.8281,0.98638916,0.334243774,-0.323120117,140481.8271,0.493156447,0.507348167,0.357534436,0.357534436
1240.754625,125,140481.8381,0.984985352,0.329360962,-0.334350586,140481.8371,0.490303669,0.40409315,0.341683302,0.341683302
1250.764625,126,140481.8481,0.997711182,0.327423096,-0.340621948,140481.8471,0.399758855,0.276352498,0.323251031,0.323251031
1260.773625,127,140481.8581,1.020172119,0.316223145,-0.340454102,140481.8571,0.256752165,0.117712253,0.319677868,0.319677868
1270.783625,128,140481.8681,1.044586182,0.302093506,-0.343429565,140481.8671,0.112587266,-0.059060391,0.337676576,0.337676576
1280.793625,129,140481.8781,1.064620972,0.293823242,-0.347198486,140481.8771,-0.002883937,-0.217770943,0.381614739,0.381614739
1290.803625,130,140481.8881,1.096328735,0.296310425,-0.345062256,140481.8871,-0.087518131,-0.338176717,0.442834421,0.442834421
1300.813625,131,140481.8982,1.126052856,0.293426514,-0.337295532,140481.8971,-0.129519111,-0.426664506,0.520345991,0.520345991
1310.822625,132,140481.9082,1.156036377,0.279312134,-0.330978394,140481.9071,-0.141634896,-0.489603524,0.601180919,0.601180919
1320.802625,133,140481.9181,1.193191528,0.26399231,-0.339248657,140481.9171,-0.128098847,-0.551485801,0.687540575,0.687540575
1330.811625,134,140481.9282,1.216278076,0.24105835,-0.362731934,140481.9271,-0.088809764,-0.652771143,0.7795464,0.7795464
1340.821625,135,140481.9382,1.207138062,0.231994629,-0.384750366,140481.9372,-0.065473016,-0.787058378,0.868330864,0.868330864
1350.831625,136,140481.9482,1.177856445,0.235855103,-0.385665894,140481.9471,-0.077571491,-0.902196419,0.967617504,0.967617504
1360.841625,137,140481.9582,1.147903442,0.254638672,-0.356842041,140481.9571,-0.121948809,-0.957714273,1.069769972,1.069769972
1370.850625,138,140481.9682,1.127471924,0.278060913,-0.326507568,140481.9672,-0.163109828,-0.956766188,1.148095404,1.148095404
1380.860625,139,140481.9782,1.111724854,0.313690186,-0.308624268,140481.9772,-0.193341234,-0.9291295,1.179050124,1.179050124
1390.870625,140,140481.9882,1.091491699,0.340744019,-0.312728882,140481.9872,-0.199795139,-0.900372154,1.172469986,1.172469986
1400.849625,141,140481.9982,1.057144165,0.354110718,-0.325195313,140481.9972,-0.203890015,-0.910981122,1.146649041,1.146649041
1410.859625,142,140482.0082,1.017868042,0.363082886,-0.32862854,140482.0072,-0.216466261,-0.919439855,1.106782318,1.106782318
1420.869625,143,140482.0182,0.978057861,0.375,-0.322311401,140482.0172,-0.228990575,-0.898055736,1.046378629,1.046378629
1430.878625,144,140482.0282,0.947982788,0.389358521,-0.313735962,140482.0272,-0.230783681,-0.831919327,0.963302118,0.963302118
1440.888625,145,140482.0382,0.939407349,0.402282715,-0.30796814,140482.0372,-0.196123172,-0.761506413,0.868583065,0.868583065
1450.898625,146,140482.0482,0.930084229,0.405456543,-0.29850769,140482.0472,-0.12506098,-0.695352426,0.774085055,0.774085055
1460.908625,147,140482.0582,0.915588379,0.393737793,-0.279266357,140482.0572,-0.019869579,-0.599397134,0.687226855,0.687226855
1470.918625,148,140482.0683,0.900802612,0.382507324,-0.252960205,140482.0672,0.127895116,-0.444903963,0.615504465,0.615504465
1480.927625,149,140482.0783,0.887985229,0.37713623,-0.228851318,140482.0772,0.29694113,-0.272329527,0.556764452,0.556764452
1490.907625,150,140482.0882,0.867630005,0.36517334,-0.209884644,140482.0872,0.470263116,-0.108279336,0.502379241,0.502379241
1500.916625,151,140482.0983,0.843841553,0.348312378,-0.18800354,140482.0972,0.622089397,0.030180539,0.472700441,0.472700441
1510.926625,152,140482.1083,0.822219849,0.329269409,-0.15927124,140482.1073,0.739533469,0.165412664,0.465435071,0.465435071
1520.936625,153,140482.1183,0.798156738,0.31362915,-0.130065918,140482.1172,0.825822286,0.30700921,0.474115645,0.474115645
1530.946625,154,140482.1283,0.774307251,0.307769775,-0.097961426,140482.1272,0.869320761,0.442218964,0.481494199,0.481494199
1540.955625,155,140482.1383,0.753463745,0.310440063,-0.079544067,140482.1373,0.871177783,0.563603184,0.477913579,0.477913579
1550.965625,156,140482.1483,0.74319458,0.31652832,-0.07522583,140482.1473,0.835825119,0.650955933,0.447316255,0.447316255
1560.975625,157,140482.1583,0.735641479,0.319442749,-0.077484131,140482.1573,0.771836016,0.678710865,0.398437395,0.398437395
1570.954625,158,140482.1683,0.725631714,0.314559937,-0.076065063,140482.1673,0.69195583,0.659628783,0.342073987,0.342073987
1580.964625,159,140482.1783,0.718521118,0.313568115,-0.070236206,140482.1773,0.612026376,0.630946538,0.297577359,0.297577359
1590.974625,160,140482.1883,0.713562012,0.321136475,-0.056854248,140482.1873,0.537357997,0.601177191,0.268181121,0.268181121
1600.983625,161,140482.1983,0.722229004,0.341674805,-0.040008545,140482.1973,0.472254628,0.579914513,0.246347727,0.246347727
1610.993625,162,140482.2083,0.730712891,0.362915039,-0.032211304,140482.2073,0.416702952,0.572482163,0.232061199,0.232061199
1621.003625,163,140482.2183,0.727020264,0.372436523,-0.027374268,140482.2173,0.36974716,0.554404093,0.216779449,0.216779449
1631.013625,164,140482.2284,0.706497192,0.392425537,-0.025360107,140482.2273,0.308943731,0.525688292,0.194992927,0.194992927
1641.023625,165,140482.2384,0.6925354,0.425842285,-0.018936157,140482.2373,0.226729817,0.506559871,0.169826587,0.169826587
1651.032625,166,140482.2484,0.684890747,0.462203979,-0.008087158,140482.2473,0.132776956,0.516204775,0.127287649,0.127287649
1661.012625,167,140482.2584,0.680404663,0.494674683,0.004226685,140482.2573,0.045453768,0.55466455,0.039499473,0.039499473
1671.021625,168,140482.2684,0.687210083,0.520065308,0.004440308,140482.2674,-0.035094604,0.587882158,-0.103121326,-0.103121326
1681.031625,169,140482.2784,0.693115234,0.527389526,-0.002853394,140482.2774,-0.13459989,0.582820554,-0.280175199,-0.280175199
1691.041625,170,140482.2884,0.696105957,0.512985229,-0.012069702,140482.2874,-0.242665108,0.571367363,-0.455106533,-0.455106533
1701.051625,171,140482.2984,0.703720093,0.48638916,-0.020492554,140482.2974,-0.350979332,0.566246637,-0.592390623,-0.592390623
1711.060625,172,140482.3084,0.718688965,0.460769653,-0.032302856,140482.3074,-0.449933609,0.561060397,-0.685496067,-0.685496067
1721.070625,173,140482.3184,0.735122681,0.440765381,-0.044113159,140482.3174,-0.520132938,0.549447417,-0.752588551,-0.752588551
1731.080625,174,140482.3284,0.741287231,0.427597046,-0.053070068,140482.3274,-0.558357023,0.540998272,-0.799059381,-0.799059381
1741.059625,175,140482.3384,0.74420166,0.428085327,-0.052566528,140482.3374,-0.566773144,0.572994555,-0.835794492,-0.835794492
1751.069625,176,140482.3484,0.749069214,0.439315796,-0.051834106,140482.3474,-0.546314474,0.630553988,-0.878898021,-0.878898021
1761.079625,177,140482.3584,0.749847412,0.452255249,-0.059936523,140482.3574,-0.508596124,0.684949586,-0.942341442,-0.942341442
1771.088625,178,140482.3684,0.754302979,0.453216553,-0.072845459,140482.3674,-0.470716652,0.709553466,-1.019685766,-1.019685766
1781.098625,179,140482.3784,0.753845215,0.442001343,-0.075500488,140482.3774,-0.454207717,0.717120039,-1.096025278,-1.096025278
1791.108625,180,140482.3884,0.75289917,0.429046631,-0.080352783,140482.3874,-0.448480589,0.726798499,-1.160594418,-1.160594418
1801.118625,181,140482.3985,0.761993408,0.423934937,-0.089569092,140482.3974,-0.456756894,0.732194064,-1.209087652,-1.209087652
1811.127625,182,140482.4085,0.775939941,0.42565918,-0.09803772,140482.4074,-0.466090209,0.721612259,-1.253234341,-1.253234341
1821.137625,183,140482.4185,0.784240723,0.432006836,-0.098007202,140482.4174,-0.456101757,0.688671087,-1.297203663,-1.297203663
1831.117625,184,140482.4285,0.79196167,0.439361572,-0.086013794,140482.4274,-0.423728371,0.652511751,-1.324892016,-1.324892016
1841.126625,185,140482.4385,0.801818848,0.441345215,-0.058853149,140482.4375,-0.376615453,0.655712338,-1.328936825,-1.328936825
1851.136625,186,140482.4485,0.8074646,0.436248779,-0.021194458,140482.4475,-0.312707576,0.732344266,-1.309428105,-1.309428105
1861.146625,187,140482.4585,0.803161621,0.44871521,0.005584717,140482.4575,-0.236132906,0.871790577,-1.286805883,-1.286805883
1871.156625,188,140482.4685,0.797195435,0.478744507,0.021347046,140482.4675,-0.150998304,1.028282183,-1.270642892,-1.270642892
1881.165625,189,140482.4785,0.781967163,0.513137817,0.034103394,140482.4775,-0.066701,1.184829716,-1.292152445,-1.292152445
1891.175625,190,140482.4885,0.775527954,0.540481567,0.048141479,140482.4875,0.00171188,1.342483527,-1.341737841,-1.341737841
1901.185625,191,140482.4985,0.78352356,0.561233521,0.054733276,140482.4975,0.056331716,1.475662886,-1.401015014,-1.401015014
1911.195625,192,140482.5085,0.797988892,0.570281982,0.041366577,140482.5075,0.080103891,1.521527847,-1.45590303,-1.45590303
1921.174625,193,140482.5185,0.803955078,0.574905396,0.022094727,140482.5175,0.067724719,1.460913235,-1.506374993,-1.506374993
1931.184625,194,140482.5285,0.803543091,0.586364746,0.008636475,140482.5275,0.006297044,1.325767397,-1.556905012,-1.556905012
1941.193625,195,140482.5385,0.799667358,0.596359253,0.001739502,140482.5375,-0.092509428,1.157614873,-1.607550347,-1.607550347
1951.203625,196,140482.5485,0.796920776,0.608322144,0.012191772,140482.5475,-0.204099872,0.984149876,-1.665786489,-1.665786489
1961.213625,197,140482.5586,0.796127319,0.632492065,0.019943237,140482.5575,-0.315690317,0.810684878,-1.724022632,-1.724022632
1971.223625,198,140482.5686,0.801177979,0.658874512,0.029174805,140482.5675,-0.420866804,0.65639464,-1.788736647,-1.788736647
1981.232625,199,140482.5786,0.806228638,0.673034668,0.039672852,140482.5775,-0.508971363,0.550033313,-1.864258303,-1.864258303
1991.242625,200,140482.5886,0.811569214,0.685256958,0.044799805,140482.5875,-0.571671763,0.522441366,-1.925879057,-1.925879057
2001.221625,201,140482.5986,0.823043823,0.694061279,0.042892456,140482.5976,-0.594007428,0.561893967,-1.964868534,-1.964868534
2011.231625,202,140482.6086,0.8384552,0.717987061,0.032897949,140482.6076,-0.586549778,0.623677174,-1.984382315,-1.984382315
2021.241625,203,140482.6186,0.863891602,0.748519897,0.018081665,140482.6176,-0.556609989,0.688657772,-2.005929418,-2.005929418
2031.242416,204,140482.6286,0.890075684,0.800521851,-0.000213623,140482.6276,-0.522295691,0.732353321,-2.033845206,-2.033845206
2041.252416,205,140482.6386,0.916473389,0.860107422,-0.015106201,140482.6376,-0.502937972,0.756878904,-2.058560672,-2.058560672
2051.261416,206,140482.6486,0.927780151,0.911117554,-0.037155151,140482.6476,-0.506070382,0.749440162,-2.068242328,-2.068242328
2061.271416,207,140482.6586,0.938522339,0.950897217,-0.043548584,140482.6576,-0.538162805,0.745182833,-2.069489486,-2.069489486
2071.281416,208,140482.6686,0.968795776,1.018051147,-0.053070068,140482.6676,-0.569352682,0.770715624,-2.055753434,-2.055753434
2081.291416,209,140482.6786,1.004653931,1.1015625,-0.060409546,140482.6776,-0.582421612,0.772792357,-2.020319277,-2.020319277
2091.270416,210,140482.6886,1.035247803,1.148696899,-0.083312988,140482.6876,-0.546217003,0.735459632,-1.974799462,-1.974799462
2101.280416,211,140482.6986,1.042694092,1.139663696,-0.103988647,140482.6976,-0.431754872,0.624646032,-1.918926342,-1.918926342
2111.289416,212,140482.7086,1.033248901,1.118164063,-0.113754272,140482.7076,-0.261538664,0.40305718,-1.833345394,-1.833345394
2121.299416,213,140482.7186,0.984512329,1.070739746,-0.119537354,140482.7176,-0.090302733,0.068526863,-1.693610397,-1.693610397
2131.309416,214,140482.7286,0.907867432,1.004257202,-0.10786438,140482.7276,0.019689016,-0.302282632,-1.501382897,-1.501382897
