timeInMs,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,gyroRotationZ
1100.6,111,140615.6956,-0.359649658,0.929199219,0.069244385,140615.6897,0.077966438,-0.719717154,-0.025385518,-0.025385518
1110.7,112,140615.7057,-0.36541748,0.959442139,0.048614502,140615.6996,0.085405446,-0.757017921,-0.001554753,-0.001554753
1120.7,113,140615.7157,-0.351821899,0.969955444,0.059906006,140615.7096,0.088439319,-0.806067489,0.047038882,0.047038882
1130.7,114,140615.7257,-0.335372925,0.967559814,0.085403442,140615.7197,0.12254589,-0.823147939,0.077419158,0.077419158
1140.7,115,140615.7357,-0.303451538,0.940032959,0.094955444,140615.7297,0.133395608,-0.817785931,0.05163603,0.05163603
1150.7,116,140615.7457,-0.269378662,0.876846313,0.076538086,140615.7397,0.074943217,-0.813424738,-0.01758938,-0.01758938
1160.7,117,140615.7557,-0.259780884,0.710449219,0.123443604,140615.7497,-0.001644768,-0.819702874,-0.092267879,-0.092267879
1170.7,118,140615.7657,-0.303588867,0.899749756,0.0809021,140615.7597,-0.086227031,-0.670557331,-0.149160723,-0.149160723
1180.7,119,140615.7757,-0.246932983,0.878250122,-0.053482056,140615.7697,-0.301185143,-0.573566069,-0.218482274,-0.218482274
1190.7,120,140615.7857,-0.313171387,0.849197388,0.054855347,140615.7797,-0.333382761,-0.634313306,-0.179741269,-0.179741269
1200.7,121,140615.7957,-0.324676514,0.882156372,0.101577759,140615.7897,-0.282647678,-0.535387524,-0.116249645,-0.116249645
1210.7,122,140615.8057,-0.322753906,0.93711853,0.142959595,140615.7997,-0.201572,-0.529059854,-0.07490833,-0.07490833
1220.7,123,140615.8157,-0.314712524,0.967391968,0.141204834,140615.8097,-0.128797927,-0.595114771,-0.046312904,-0.046312904
1230.7,124,140615.8257,-0.322280884,0.984222412,0.141113281,140615.8197,-0.063417589,-0.70589162,-0.015473765,-0.015473765
1240.7,125,140615.8357,-0.333862305,0.967102051,0.118865967,140615.8297,0.038176681,-0.785815214,0.031623706,0.031623706
1250.7,126,140615.8457,-0.342315674,0.934616089,0.108657837,140615.8397,0.162387579,-0.82841727,0.041071537,0.041071537
1260.7,127,140615.8557,-0.346511841,0.860916138,0.124954224,140615.8497,0.327041775,-0.822067228,0.067824055,0.067824055
1270.7,128,140615.8657,-0.340576172,0.754760742,0.124542236,140615.8597,0.443273043,-0.797667879,0.128684477,0.128684477
1280.7,129,140615.8757,-0.258743286,0.630187988,0.162506104,140615.8697,0.483459345,-0.845726219,0.226993737,0.226993737
1290.8,130,140615.8858,-0.302093506,0.866104126,0.122512817,140615.8797,0.317566514,-0.781250556,0.544411912,0.544411912
1300.8,131,140615.8958,-0.585128784,0.887374878,0.03527832,140615.8898,0.169902753,-0.969002881,0.786276474,0.786276474
1310.8,132,140615.9058,-0.459732056,1.034942627,0.020980835,140615.8998,0.158748636,-0.933440093,0.498756543,0.498756543
1320.8,133,140615.9158,-0.414108276,1.106552124,0.05645752,140615.9098,0.077772826,-0.838533553,0.400073907,0.400073907
1330.8,134,140615.9258,-0.352630615,1.126678467,0.099273682,140615.9198,0.006465889,-0.861874563,0.343772285,0.343772285
1340.8,135,140615.9358,-0.276748657,1.173431396,0.136474609,140615.9298,-0.064237842,-0.937273979,0.211218236,0.211218236
1350.8,136,140615.9458,-0.214920044,1.160598755,0.163024902,140615.9398,-0.132959383,-0.978619555,0.090412188,0.090412188
1360.8,137,140615.9558,-0.157592773,1.083068848,0.174072266,140615.9498,-0.104373278,-0.991222166,-0.026694195,-0.026694195
1370.8,138,140615.9658,-0.162445068,1.014480591,0.176437378,140615.9598,-0.047877511,-1.007001396,-0.155469752,-0.155469752
1380.8,139,140615.9758,-0.168792725,0.90071106,0.149108887,140615.9698,0.009217201,-1.026089869,-0.206744391,-0.206744391
1390.8,140,140615.9858,-0.185424805,0.83795166,0.119155884,140615.9798,0.079935845,-1.040986527,-0.212752483,-0.212752483
1400.8,141,140615.9958,-0.232498169,0.843978882,0.115188599,140615.9898,0.151209493,-1.038960927,-0.14239656,-0.14239656
1410.8,142,140616.0058,-0.279174805,0.908355713,0.122299194,140615.9998,0.194392384,-1.009298638,-0.041073667,-0.041073667
1420.8,143,140616.0158,-0.317138672,0.97177124,0.140213013,140616.0098,0.243938632,-1.009480799,0.081899128,0.081899128
1430.8,144,140616.0258,-0.322998047,1.070144653,0.17237854,140616.0198,0.224306607,-1.052183521,0.158325726,0.158325726
1440.8,145,140616.0358,-0.314849854,1.157546997,0.189041138,140616.0298,0.162041368,-1.073535682,0.196776978,0.196776978
1450.9,146,140616.0459,-0.289215088,1.241317749,0.219238281,140616.0398,0.118307203,-1.138487518,0.198873152,0.198873152
1460.9,147,140616.0559,-0.246109009,1.17741394,0.198196411,140616.0498,0.121801803,-1.16398835,0.163454175,0.163454175
1470.9,148,140616.0659,-0.222976685,1.167205811,0.205932617,140616.0599,0.21330935,-1.226718044,0.103897105,0.103897105
1480.8,149,140616.0758,-0.192871094,1.105010986,0.197738647,140616.0699,0.324076078,-1.257488208,0.032516398,0.032516398
1490.9,150,140616.0859,-0.175003052,1.069885254,0.191833496,140616.0799,0.46470137,-1.273369703,-0.026899525,-0.026899525
1500.9,151,140616.0959,-0.168197632,1.069152832,0.195785522,140616.0899,0.616983052,-1.316978965,-0.056031844,-0.056031844
1510.9,152,140616.1059,-0.180374146,1.085006714,0.189315796,140616.0999,0.747667829,-1.32973817,-0.067084229,-0.067084229
1520.9,153,140616.1159,-0.19972229,1.088607788,0.15914917,140616.1099,0.863072452,-1.282907548,-0.054725297,-0.054725297
1530.9,154,140616.1259,-0.205184937,1.072479248,0.134994507,140616.1199,0.955933684,-1.246746614,-0.027396471,-0.027396471
1540.9,155,140616.1359,-0.211746216,1.099075317,0.12828064,140616.1299,1.060471279,-1.232981799,0.024819063,0.024819063
1550.9,156,140616.1459,-0.20249939,1.143493652,0.126022339,140616.1399,1.117883972,-1.25757769,0.097327619,0.097327619
1560.9,157,140616.1559,-0.187484741,1.161132813,0.188583374,140616.1499,1.136902138,-1.302382712,0.155686,0.155686
1570.9,158,140616.1659,-0.195663452,1.155532837,0.211013794,140616.1599,1.109399673,-1.30575747,0.27715118,0.27715118
1580.9,159,140616.1759,-0.201095581,1.149154663,0.179489136,140616.1699,1.078960541,-1.301608797,0.351223544,0.351223544
1590.9,160,140616.1859,-0.226623535,1.167907715,0.162689209,140616.1799,1.00900862,-1.245235536,0.389398626,0.389398626
1600.9,161,140616.1959,-0.220062256,1.071731567,0.134414673,140616.1899,0.951402582,-1.074987105,0.461743131,0.461743131
1610.9,162,140616.2059,-0.218429565,1.006057739,0.111404419,140616.1999,0.909981904,-0.877007709,0.501810922,0.501810922
1621,163,140616.216,-0.219436646,0.992889404,0.119003296,140616.2099,0.884841131,-0.686431901,0.508631278,0.508631278
1631,164,140616.226,-0.222213745,0.972122192,0.095611572,140616.22,0.814472426,-0.428803557,0.532211971,0.532211971
1640.9,165,140616.2359,-0.204086304,1.024108887,0.075057983,140616.23,0.692676215,-0.153076369,0.556520507,0.556520507
1651,166,140616.246,-0.14944458,1.091293335,0.071060181,140616.24,0.488097773,-0.025267007,0.526986317,0.526986317
1661,167,140616.256,-0.113998413,1.116714478,0.057037354,140616.25,0.254856527,-0.022857912,0.337306396,0.337306396
1671,168,140616.266,-0.094909668,1.312698364,0.023406982,140616.26,0.043835365,-0.108679343,0.05223391,0.05223391
1681,169,140616.276,-0.054962158,1.450408936,0.02180481,140616.27,-0.252720938,-0.307151423,-0.375052177,-0.375052177
1691,170,140616.286,-0.030822754,1.279586792,0.000686646,140616.28,-0.457527613,-0.455622654,-0.773980925,-0.773980925
1701,171,140616.296,-0.053787231,0.819366455,-0.156906128,140616.29,-0.42412092,-0.654535754,-0.902341562,-0.902341562
1711,172,140616.306,-0.189086914,0.373855591,-0.04246521,140616.3,-0.078155789,-1.340574573,-0.661544661,-0.661544661
1721,173,140616.316,-0.25177002,0.218795776,-0.030197144,140616.31,0.178581995,-1.631711343,-0.346026651,-0.346026651
1731,174,140616.326,-0.265396118,0.262481689,0.001083374,140616.32,0.3008131,-1.601021075,-0.219501465,-0.219501465
1741,175,140616.336,-0.23487854,0.440948486,0.021286011,140616.33,0.294565324,-1.25605596,-0.215186612,-0.215186612
1751,176,140616.346,-0.209762573,0.717773438,0.036056519,140616.34,0.24743483,-0.944167838,-0.16365338,-0.16365338
1761,177,140616.356,-0.207138062,0.931106567,0.064056396,140616.35,0.220878852,-0.804812608,-0.08027673,-0.08027673
1771,178,140616.366,-0.206939697,1.029464722,0.061355591,140616.36,0.217248431,-0.682395615,-0.062367504,-0.062367504
1781.1,179,140616.3761,-0.208312988,1.054840088,0.044418335,140616.37,0.232083836,-0.58548265,-0.077639135,-0.077639135
1791.1,180,140616.3861,-0.217926025,1.053817749,0.016525269,140616.38,0.267391227,-0.516236733,-0.103473129,-0.103473129
1801,181,140616.396,-0.234512329,1.032531738,-0.02305603,140616.3901,0.313469773,-0.476804905,-0.128080205,-0.128080205
1811,182,140616.406,-0.2472229,1.003936768,-0.058700562,140616.4001,0.352072027,-0.475722596,-0.139700909,-0.139700909
1821.1,183,140616.4161,-0.256637573,0.981948853,-0.073348999,140616.4101,0.377762476,-0.514075312,-0.124372286,-0.124372286
1831.1,184,140616.4261,-0.271057129,0.973144531,-0.069992065,140616.4201,0.392715061,-0.565220788,-0.098304733,-0.098304733
1841.1,185,140616.4361,-0.292678833,0.98387146,-0.043060303,140616.4301,0.399057112,-0.618508511,-0.063670323,-0.063670323
1851.1,186,140616.4461,-0.30770874,0.997299194,-0.019012451,140616.4401,0.392494018,-0.679268531,-0.016172845,-0.016172845
1861.1,187,140616.4561,-0.312164307,1.001449585,-0.009033203,140616.4501,0.39133581,-0.766650042,0.033587521,0.033587521
1871.1,188,140616.4661,-0.304367065,0.993896484,-0.006530762,140616.4601,0.39986911,-0.850821379,0.072631593,0.072631593
1881.1,189,140616.4761,-0.30355835,0.962402344,-0.016448975,140616.4701,0.418055305,-0.903026793,0.095492168,0.095492168
1891.1,190,140616.4861,-0.292266846,0.937026978,-0.02583313,140616.4801,0.42020128,-0.937117385,0.108520885,0.108520885
1901.1,191,140616.4961,-0.281921387,0.920669556,-0.041351318,140616.4901,0.388046273,-0.9243438,0.110451144,0.110451144
1911.1,192,140616.5061,-0.261398315,0.920455933,-0.044891357,140616.5001,0.343071341,-0.91049909,0.107999971,0.107999971
1921.1,193,140616.5161,-0.254196167,0.928253174,-0.068069458,140616.5101,0.297043395,-0.890258001,0.10014258,0.10014258
1931.1,194,140616.5261,-0.244552612,0.936584473,-0.049957275,140616.5201,0.267084964,-0.910497492,0.106488893,0.106488893
1941.1,195,140616.5361,-0.251846313,0.93510437,-0.052932739,140616.5301,0.25409726,-0.853001975,0.106242817,0.106242817
1951.2,196,140616.5462,-0.245147705,0.932662964,-0.072662354,140616.5401,0.266865253,-0.809339982,0.100804376,0.100804376
1961.1,197,140616.5561,-0.228500366,0.940490723,-0.08454895,140616.5502,0.273321821,-0.801874076,0.09220929,0.09220929
1971.1,198,140616.5661,-0.221954346,0.958282471,-0.121185303,140616.5602,0.233734464,-0.789086109,0.084411021,0.084411021
1981.2,199,140616.5762,-0.205886841,0.971282959,-0.074234009,140616.5702,0.192207526,-0.838041401,0.069252575,0.069252575
1991.2,200,140616.5862,-0.207366943,0.982009888,-0.073059082,140616.5802,0.128969168,-0.789055749,0.06336326,0.06336326
2001.2,201,140616.5962,-0.205932617,1.001296997,-0.068222046,140616.5902,0.087279778,-0.799696675,0.058851599,0.058851599
2011.2,202,140616.6062,-0.193969727,0.996917725,-0.068374634,140616.6002,0.060676131,-0.840143701,0.05021044,0.05021044
2021.2,203,140616.6162,-0.195587158,0.996459961,-0.043716431,140616.6102,0.052137504,-0.887014271,0.065368621,0.065368621
2031.2,204,140616.6262,-0.193862915,0.978149414,-0.043167114,140616.6202,0.050934021,-0.860411954,0.076044434,0.076044434
2041.2,205,140616.6362,-0.18711853,0.978408813,-0.028717041,140616.6302,0.061408234,-0.832767277,0.101850998,0.101850998
2051.2,206,140616.6462,-0.183166504,0.978897095,-0.036270142,140616.6402,0.053681604,-0.776358862,0.116705312,0.116705312
2061.2,207,140616.6562,-0.175491333,0.979873657,-0.054779053,140616.6502,0.058981295,-0.752933164,0.115589447,0.115589447
2071.2,208,140616.6662,-0.168182373,0.979156494,-0.053268433,140616.6602,0.070874706,-0.768884967,0.102790561,0.102790561
2081.2,209,140616.6762,-0.163497925,0.985748291,-0.063522339,140616.6702,0.078422904,-0.743302641,0.083385438,0.083385438
2091.2,210,140616.6862,-0.126327515,1.001159668,-0.080429077,140616.6802,0.082918586,-0.741120447,0.047889495,0.047889495
2101.2,211,140616.6962,-0.184509277,0.953781128,-0.012283325,140616.6902,0.029538185,-0.726172657,0.019557722,0.019557722
2111.3,212,140616.7063,-0.165252686,0.9506073,-0.051712036,140616.7002,0.023817715,-0.56006331,0.011495269,0.011495269
2121.2,213,140616.7162,-0.149002075,0.990386963,-0.082000732,140616.7102,0.063294551,-0.510020915,0.011571701,0.011571701
2131.2,214,140616.7262,-0.150543213,0.984786987,-0.066864014,140616.7203,0.067744959,-0.484411425,-0.026146916,-0.026146916
2141.2,215,140616.7362,-0.15586853,0.967681885,-0.073440552,140616.7303,0.063410398,-0.415175096,-0.045750444,-0.045750444
