time,AccelerometerX,AccelerometerY,AccelerometerZ,GyroX,GyroY,GyroZ
0.0,0.1427,-0.3669,1.0559,0.350482702255249,-0.12144385278224945,0.02982831373810768
33.0,0.1427,-0.3669,1.0559,0.350482702255249,-0.12144385278224945,0.02982831373810768
119.0,0.2033,-0.2770,0.9826,0.350482702255249,-0.12144385278224945,0.02982831373810768
120.0,0.2033,-0.2770,0.9826,0.35580918192863464,-0.1693822145462036,0.015979453921318054
184.0,0.2033,-0.2770,0.9826,0.35580918192863464,-0.1693822145462036,0.015979453921318054
202.0,0.2033,-0.2770,0.9826,0.35580918192863464,-0.1693822145462036,0.015979453921318054
312.0,0.1827,-0.2350,0.9655,0.35580918192863464,-0.1693822145462036,0.015979453921318054
313.0,0.1827,-0.2350,0.9655,0.10759498924016953,-0.19814522564411163,0.23330003023147583
379.0,0.1827,-0.2350,0.9655,0.10759498924016953,-0.19814522564411163,0.23330003023147583
400.0,0.1827,-0.2350,0.9655,0.10759498924016953,-0.19814522564411163,0.23330003023147583
476.0,0.1827,-0.2350,0.9655,0.10759498924016953,-0.19814522564411163,0.23330003023147583
507.0,0.3621,-0.1725,0.9054,0.10759498924016953,-0.19814522564411163,0.23330003023147583
508.0,0.3621,-0.1725,0.9054,-0.6178722381591797,-3.5335898399353027,0.8820658922195435
575.0,0.3621,-0.1725,0.9054,-0.6178722381591797,-3.5335898399353027,0.8820658922195435
593.0,0.3621,-0.1725,0.9054,-0.6178722381591797,-3.5335898399353027,0.8820658922195435
672.0,0.3621,-0.1725,0.9054,-0.6178722381591797,-3.5335898399353027,0.8820658922195435
702.0,0.6523,-0.4813,0.3904,-0.6178722381591797,-3.5335898399353027,0.8820658922195435
703.0,0.6523,-0.4813,0.3904,-2.1114184856414795,-0.5518237948417664,1.0748846530914307
772.0,0.6523,-0.4813,0.3904,-2.1114184856414795,-0.5518237948417664,1.0748846530914307
789.0,0.6523,-0.4813,0.3904,-2.1114184856414795,-0.5518237948417664,1.0748846530914307
867.0,0.6523,-0.4813,0.3904,-2.1114184856414795,-0.5518237948417664,1.0748846530914307
896.0,0.5683,-0.2042,0.0283,-2.1114184856414795,-0.5518237948417664,1.0748846530914307
897.0,0.5683,-0.2042,0.0283,-0.9971179366111755,-0.5763256549835205,3.2044131755828857
967.0,0.5683,-0.2042,0.0283,-0.9971179366111755,-0.5763256549835205,3.2044131755828857
986.0,0.5683,-0.2042,0.0283,-0.9971179366111755,-0.5763256549835205,3.2044131755828857
1064.0,0.5683,-0.2042,0.0283,-0.9971179366111755,-0.5763256549835205,3.2044131755828857
1094.0,-0.1774,-0.6445,0.1104,-0.9971179366111755,-0.5763256549835205,3.2044131755828857
1095.0,-0.1774,-0.6445,0.1104,-0.2514100670814514,-0.8682169914245605,-0.11931325495243073
1163.0,-0.1774,-0.6445,0.1104,-0.2514100670814514,-0.8682169914245605,-0.11931325495243073
1182.0,-0.1774,-0.6445,0.1104,-0.2514100670814514,-0.8682169914245605,-0.11931325495243073
1290.0,0.2458,-1.0344,0.0181,-0.2514100670814514,-0.8682169914245605,-0.11931325495243073
1292.0,0.2458,-1.0344,0.0181,1.0130974054336548,1.7374993562698364,-0.2077329009771347
1359.0,0.2458,-1.0344,0.0181,1.0130974054336548,1.7374993562698364,-0.2077329009771347
1367.0,0.2458,-1.0344,0.0181,1.0130974054336548,1.7374993562698364,-0.2077329009771347
1376.0,0.2458,-1.0344,0.0181,1.0130974054336548,1.7374993562698364,-0.2077329009771347
1485.0,0.2472,-1.0070,-0.1803,1.0130974054336548,1.7374993562698364,-0.2077329009771347
1488.0,0.2472,-1.0070,-0.1803,-0.8788699507713318,1.5308316946029663,-1.4765015840530396
1555.0,0.2472,-1.0070,-0.1803,-0.8788699507713318,1.5308316946029663,-1.4765015840530396
1562.0,0.2472,-1.0070,-0.1803,-0.8788699507713318,1.5308316946029663,-1.4765015840530396
1573.0,0.2472,-1.0070,-0.1803,-0.8788699507713318,1.5308316946029663,-1.4765015840530396
1680.0,0.3279,-0.8585,-0.0748,-0.8788699507713318,1.5308316946029663,-1.4765015840530396
1681.0,0.3279,-0.8585,-0.0748,0.01811004802584648,-1.9239262342453003,-0.19814522564411163
1751.0,0.3279,-0.8585,-0.0748,0.01811004802584648,-1.9239262342453003,-0.19814522564411163
1769.0,0.3279,-0.8585,-0.0748,0.01811004802584648,-1.9239262342453003,-0.19814522564411163
1875.0,0.5795,-0.8946,-0.1353,0.01811004802584648,-1.9239262342453003,-0.19814522564411163
1877.0,0.5795,-0.8946,-0.1353,0.2993484437465668,-0.32385027408599854,0.19707992672920227
1946.0,0.5795,-0.8946,-0.1353,0.2993484437465668,-0.32385027408599854,0.19707992672920227
1961.0,0.5795,-0.8946,-0.1353,0.2993484437465668,-0.32385027408599854,0.19707992672920227
2066.0,0.5795,-0.8946,-0.1353,0.2993484437465668,-0.32385027408599854,0.19707992672920227
2081.0,-0.0117,-0.6767,0.2091,0.2993484437465668,-0.32385027408599854,0.19707992672920227
2082.0,-0.0117,-0.6767,0.2091,-0.02663242258131504,-0.27378129959106445,0.2631283402442932
2145.0,-0.0117,-0.6767,0.2091,-0.02663242258131504,-0.27378129959106445,0.2631283402442932
2157.0,-0.0117,-0.6767,0.2091,-0.02663242258131504,-0.27378129959106445,0.2631283402442932
2255.0,-0.0117,-0.6767,0.2091,-0.02663242258131504,-0.27378129959106445,0.2631283402442932
2266.0,0.0748,-0.7857,0.1036,-0.02663242258131504,-0.27378129959106445,0.2631283402442932
2271.0,0.0748,-0.7857,0.1036,0.474057137966156,1.741760492324829,0.9864649772644043
2337.0,0.0748,-0.7857,0.1036,0.474057137966156,1.741760492324829,0.9864649772644043
2354.0,0.0748,-0.7857,0.1036,0.474057137966156,1.741760492324829,0.9864649772644043
2463.0,0.0757,-0.9411,0.1158,0.474057137966156,1.741760492324829,0.9864649772644043
2465.0,0.0757,-0.9411,0.1158,0.2716507315635681,0.3749845325946808,0.06178722158074379
2512.0,0.0757,-0.9411,0.1158,0.2716507315635681,0.3749845325946808,0.06178722158074379
2532.0,0.0757,-0.9411,0.1158,0.2716507315635681,0.3749845325946808,0.06178722158074379
2554.0,0.0757,-0.9411,0.1158,0.2716507315635681,0.3749845325946808,0.06178722158074379
2656.0,0.2541,-1.0261,0.0938,0.2716507315635681,0.3749845325946808,0.06178722158074379
2658.0,0.2541,-1.0261,0.0938,-0.051134251058101654,-0.7989727258682251,0.22371235489845276
2726.0,0.2541,-1.0261,0.0938,-0.051134251058101654,-0.7989727258682251,0.22371235489845276
2746.0,0.2541,-1.0261,0.0938,-0.051134251058101654,-0.7989727258682251,0.22371235489845276
2857.0,-0.0078,-1.5064,0.0274,-0.051134251058101654,-0.7989727258682251,0.22371235489845276
2860.0,-0.0078,-1.5064,0.0274,-1.3848860263824463,-0.5475625991821289,-2.618499755859375
2892.0,-0.0078,-1.5064,0.0274,-1.3848860263824463,-0.5475625991821289,-2.618499755859375
2922.0,-0.0078,-1.5064,0.0274,-1.3848860263824463,-0.5475625991821289,-2.618499755859375
2941.0,-0.0078,-1.5064,0.0274,-1.3848860263824463,-0.5475625991821289,-2.618499755859375
3049.0,0.0943,-0.6543,-0.0464,-1.3848860263824463,-0.5475625991821289,-2.618499755859375
3053.0,0.0943,-0.6543,-0.0464,0.3803110122680664,0.5827174186706543,-1.104712963104248
3120.0,0.0943,-0.6543,-0.0464,0.3803110122680664,0.5827174186706543,-1.104712963104248
3137.0,0.0943,-0.6543,-0.0464,0.3803110122680664,0.5827174186706543,-1.104712963104248
3245.0,0.2951,-0.7510,-0.1226,0.3803110122680664,0.5827174186706543,-1.104712963104248
3247.0,0.2951,-0.7510,-0.1226,0.00745707843452692,-0.40481284260749817,0.7307937145233154
3313.0,0.2951,-0.7510,-0.1226,0.00745707843452692,-0.40481284260749817,0.7307937145233154
3334.0,0.2951,-0.7510,-0.1226,0.00745707843452692,-0.40481284260749817,0.7307937145233154
3439.0,0.2937,-1.5010,-0.2585,0.00745707843452692,-0.40481284260749817,0.7307937145233154
3440.0,0.2937,-1.5010,-0.2585,1.0216197967529297,0.6807247400283813,1.1089740991592407
3508.0,0.2937,-1.5010,-0.2585,1.0216197967529297,0.6807247400283813,1.1089740991592407
3530.0,0.2937,-1.5010,-0.2585,1.0216197967529297,0.6807247400283813,1.1089740991592407
3634.0,-0.2013,-1.5929,0.1637,1.0216197967529297,0.6807247400283813,1.1089740991592407
3637.0,-0.2013,-1.5929,0.1637,-0.12677033245563507,-0.4602082669734955,1.2975317239761353
3702.0,-0.2013,-1.5929,0.1637,-0.12677033245563507,-0.4602082669734955,1.2975317239761353
3712.0,-0.2013,-1.5929,0.1637,-0.12677033245563507,-0.4602082669734955,1.2975317239761353
3721.0,-0.2013,-1.5929,0.1637,-0.12677033245563507,-0.4602082669734955,1.2975317239761353
3829.0,0.0401,-0.8903,0.1407,-0.12677033245563507,-0.4602082669734955,1.2975317239761353
3830.0,0.0401,-0.8903,0.1407,0.2194511741399765,0.544366717338562,0.3163931965827942
3900.0,0.0401,-0.8903,0.1407,0.2194511741399765,0.544366717338562,0.3163931965827942
3908.0,0.0401,-0.8903,0.1407,0.2194511741399765,0.544366717338562,0.3163931965827942
3919.0,0.0401,-0.8903,0.1407,0.2194511741399765,0.544366717338562,0.3163931965827942
4026.0,0.1681,-1.0354,0.0992,0.2194511741399765,0.544366717338562,0.3163931965827942
4027.0,0.1681,-1.0354,0.0992,0.025567125529050827,-0.27910780906677246,0.2428877055644989
4096.0,0.1681,-1.0354,0.0992,0.025567125529050827,-0.27910780906677246,0.2428877055644989
4103.0,0.1681,-1.0354,0.0992,0.025567125529050827,-0.27910780906677246,0.2428877055644989
4114.0,0.1681,-1.0354,0.0992,0.025567125529050827,-0.27910780906677246,0.2428877055644989
4220.0,0.0733,-1.5733,0.1480,0.025567125529050827,-0.27910780906677246,0.2428877055644989
4292.0,0.0733,-1.5733,0.1480,-2.1497693061828613,-2.8379509449005127,-3.0360963344573975
4295.0,0.0733,-1.5733,0.1480,-2.1497693061828613,-2.8379509449005127,-3.0360963344573975
4295.0,0.0733,-1.5733,0.1480,-2.1497693061828613,-2.8379509449005127,-3.0360963344573975
4306.0,0.0733,-1.5733,0.1480,-2.1497693061828613,-2.8379509449005127,-3.0360963344573975
4414.0,0.0288,-0.7520,-0.1007,-2.1497693061828613,-2.8379509449005127,-3.0360963344573975
4415.0,0.0288,-0.7520,-0.1007,-0.3568744659423828,-1.8983591794967651,-1.189936637878418
4483.0,0.0288,-0.7520,-0.1007,-0.3568744659423828,-1.8983591794967651,-1.189936637878418
4491.0,0.0288,-0.7520,-0.1007,-0.3568744659423828,-1.8983591794967651,-1.189936637878418
4504.0,0.0288,-0.7520,-0.1007,-0.3568744659423828,-1.8983591794967651,-1.189936637878418
4617.0,0.5394,-0.9025,-0.1090,-0.3568744659423828,-1.8983591794967651,-1.189936637878418
4620.0,0.5394,-0.9025,-0.1090,0.9513101577758789,0.7244018912315369,0.10120321065187454
4681.0,0.5394,-0.9025,-0.1090,0.9513101577758789,0.7244018912315369,0.10120321065187454
4699.0,0.5394,-0.9025,-0.1090,0.9513101577758789,0.7244018912315369,0.10120321065187454
4808.0,0.1959,-1.4204,0.0669,0.9513101577758789,0.7244018912315369,0.10120321065187454
4811.0,0.1959,-1.4204,0.0669,1.64907968044281,0.14488038420677185,-0.0703095942735672
4856.0,0.1959,-1.4204,0.0669,1.64907968044281,0.14488038420677185,-0.0703095942735672
4881.0,0.1959,-1.4204,0.0669,1.64907968044281,0.14488038420677185,-0.0703095942735672
4895.0,0.1959,-1.4204,0.0669,1.64907968044281,0.14488038420677185,-0.0703095942735672
5002.0,-0.2316,-0.6220,0.2467,1.64907968044281,0.14488038420677185,-0.0703095942735672
5003.0,-0.2316,-0.6220,0.2467,0.6093498468399048,-0.7158795595169067,1.346535325050354
5051.0,-0.2316,-0.6220,0.2467,0.6093498468399048,-0.7158795595169067,1.346535325050354
5077.0,-0.2316,-0.6220,0.2467,0.6093498468399048,-0.7158795595169067,1.346535325050354
5090.0,-0.2316,-0.6220,0.2467,0.6093498468399048,-0.7158795595169067,1.346535325050354
5197.0,0.0005,-0.9650,-0.0577,0.6093498468399048,-0.7158795595169067,1.346535325050354
5199.0,0.0005,-0.9650,-0.0577,0.5070813298225403,2.1391162872314453,0.028763016685843468
5247.0,0.0005,-0.9650,-0.0577,0.5070813298225403,2.1391162872314453,0.028763016685843468
5266.0,0.0005,-0.9650,-0.0577,0.5070813298225403,2.1391162872314453,0.028763016685843468
5285.0,0.0005,-0.9650,-0.0577,0.5070813298225403,2.1391162872314453,0.028763016685843468
5395.0,0.2888,-1.1517,0.1109,0.5070813298225403,2.1391162872314453,0.028763016685843468
5397.0,0.2888,-1.1517,0.1109,-1.5020686388015747,0.7925809025764465,-1.894097924232483
5444.0,0.2888,-1.1517,0.1109,-1.5020686388015747,0.7925809025764465,-1.894097924232483
5462.0,0.2888,-1.1517,0.1109,-1.5020686388015747,0.7925809025764465,-1.894097924232483
5481.0,0.2888,-1.1517,0.1109,-1.5020686388015747,0.7925809025764465,-1.894097924232483
5590.0,-0.0743,-0.5932,0.0303,-1.5020686388015747,0.7925809025764465,-1.894097924232483
5593.0,-0.0743,-0.5932,0.0303,-0.8692823052406311,-0.95344078540802,-1.3795595169067383
5637.0,-0.0743,-0.5932,0.0303,-0.8692823052406311,-0.95344078540802,-1.3795595169067383
5659.0,-0.0743,-0.5932,0.0303,-0.8692823052406311,-0.95344078540802,-1.3795595169067383
5678.0,-0.0743,-0.5932,0.0303,-0.8692823052406311,-0.95344078540802,-1.3795595169067383
5784.0,-0.1363,-0.5253,-0.0161,-0.8692823052406311,-0.95344078540802,-1.3795595169067383
5785.0,-0.1363,-0.5253,-0.0161,0.7680791020393372,0.398421049118042,1.444542646408081
5854.0,-0.1363,-0.5253,-0.0161,0.7680791020393372,0.398421049118042,1.444542646408081
5875.0,-0.1363,-0.5253,-0.0161,0.7680791020393372,0.398421049118042,1.444542646408081
