71,-1.2808979,-9.634866,-0.9115923,-0.3100141,-1.8625281,-0.22235495 
72,-12.221801,-9.349358,5.1996074,1.9382755,0.27488935,0.4605924 
73,18.918982,-19.608511,5.9005103,-9.992839,1.2339478,4.7491717 
74,4.257489,2.9352913,-19.608511,4.992296,-6.543283,2.506991 
75,6.303933,-0.28072014,-8.209119,-7.9794273,3.696651,-1.2351695 
76,13.851654,-8.210915,12.173319,-8.803179,8.246681,0.17440203 
77,16.919823,-19.608511,14.618397,-6.2265496,-3.9895608,-3.7598755 
78,-3.5553896,-1.0109516,2.771887,-0.45723262,1.9315559,0.61575216 
79,1.7142484,-12.8772135,7.5094137,4.329813,-0.5421429,1.5460999 
80,-0.22385786,-19.608511,-19.608511,9.482156,1.1148291,3.1710014 
81,11.177331,11.883021,-16.564882,-0.9245446,-4.0549235,1.4132367 
82,2.6737247,-19.413385,11.552622,-3.5558467,2.6844473,-3.746742 
83,-6.9132576,-2.8820202,-1.0648212,-7.2042394,1.7342464,-3.7360518 
84,-9.966463,-16.694769,6.9318123,-3.6593883,-0.38240165,-1.4688255 
85,-11.300632,-6.8162923,2.5881321,2.0393736,0.12644911,0.42271876 
86,-2.7060466,-19.608511,15.428834,8.691696,1.1420126,1.6114625 
87,-2.5330653,19.608511,-19.608511,8.261647,-7.2072935,3.4599407 
88,6.5966244,14.696807,-17.125725,-5.147456,1.1795808,0.07849618 
89,-17.865534,-6.5098343,-9.296086,-3.442531,0.88025683,-3.2925637 
90,-1.6394296,-19.608511,-4.548983,-1.2748758,1.0259482,-4.8878384 
91,4.1335893,-3.6553473,-0.16340427,-2.2299635,-2.0821342,-0.6450737 
92,-5.490503,-0.623091,-1.3808558,1.5198327,0.9660834,-0.8738427 
93,19.607914,-19.608511,11.036672,7.8117447,-0.698219,2.6053402 
94,-7.1993647,5.607819,-17.654844,4.6593747,0.77946407,7.5389934 
95,12.931682,13.491925,-15.163078,-3.0411925,0.50518554,0.37782016 
96,14.554951,-19.608511,-17.413029,1.2363913,4.5604143,0.8756753 
97,3.7229836,-19.608511,18.751986,-2.2479842,-5.7473254,-5.168836 
98,-3.9965212,0.04369418,8.061277,-2.9388726,0.073303826,0.15271631 
99,9.832388,-19.608511,2.6084828,4.8243084,1.9101756,0.5934556 
100,-6.5241995,0.089782566,-9.533113,1.4437801,4.6346345,2.6780334 
101,4.5196543,-2.3068132,14.876971,-2.3038783,0.42332962,-0.9306532 
102,-1.6651673,-16.43859,-19.608511,4.478864,0.39492437,0.9450085 
103,19.181746,-19.608511,-0.89064306,0.1731803,0.5345071,-1.7577647 
104,0.88405895,-15.573085,6.5020533,-3.385415,-0.53969944,-0.840856 
105,0.08200141,-3.3871968,-0.050876785,-1.2394456,1.9566014,-1.6181821 
106,17.666815,-6.96593,0.56563014,1.6041322,0.5561928,0.7284568 
107,6.9605427,-13.002311,-1.8614918,1.9141463,-0.3857614,1.4874569 
108,0.36272156,1.3335704,-1.9387048,0.33658674,-1.1557571,1.278541 
109,2.717419,-7.08983,6.742072,-1.171945,-1.0106765,-0.42149702 
110,3.0825348,-10.313024,2.534861,-0.5155703,0.7620544,0.0030543262 
111,6.8450227,-8.826823,-8.030751,0.6246097,-0.17654006,0.79504114 
112,1.5245079,-8.871116,-2.099715,-1.2092078,-0.9279043,0.7134906 
113,3.9989154,-7.615357,1.6214731,1.0235047,0.1704314,-0.06841691 
114,0.6937199,-7.2909427,-1.567005,-0.28313604,-0.38789943,-0.031154128 
115,1.7687165,-2.030283,-0.05327099,0.0061086523,1.2275337,-0.30787608 
116,2.6150668,-9.362526,-0.83138657,-0.20525073,0.6646214,0.070249505 
117,4.0737343,-7.5531077,0.6302736,0.4633413,-1.1542299,0.8350528 
118,2.4073699,-9.190144,1.7585411,-0.3820962,0.5552765,-0.20738874 
119,4.068946,-9.599552,1.2802993,-0.25045475,0.30818152,-0.6948592 
120,2.954445,-10.483611,0.8403648,0.29535335,-0.5882632,0.23548855 
121,3.1561563,-9.483433,0.107140526,0.0693332,0.9098838,1.1633929 
122,0.6560113,-9.118916,3.4524388,-1.1621711,3.0964758,0.95203346 
123,1.5131354,-9.108741,-1.2084733,0.25045475,-2.1691825,0.6914995 
124,-5.21517,-8.987235,0.6703765,1.1633929,-1.0488557,0.31978795 
125,-2.0272903,-7.231686,-0.36750996,1.4306464,0.67164636,1.1545353 
126,-2.6868927,-7.0365586,2.7132292,0.18753563,-0.03848451,0.49877146 
127,-2.9562407,-8.024766,2.938284,0.45998153,0.52839845,0.0842994 
128,-3.5853171,-8.027759,3.3506854,0.18081611,0.34422258,-0.0290161 
129,-4.381389,-8.162432,3.1591492,0.30604348,0.48441613,-0.11759156 











