time,x-accel,y-accel,z-accel,x-gyro,y-gyro,z-gyro 
28,6.126762,-15.629948,-2.6473885,-0.36346483,0.6469063,0.24984388 
29,0.9163807,-8.6299,-1.8794483,0.21197024,-0.5684101,-0.31215215 
30,2.3241713,-9.563639,-0.736217,0.07849618,-0.35918877,-0.08124508 
31,1.3239936,-7.533954,-0.31124622,-0.48502702,-0.18325958,0.408058 
32,-1.762731,-0.664391,-3.4201171,0.34269542,0.6169739,0.6826419 
33,-0.3286042,-19.608511,-1.423353,-0.45845437,1.1985176,1.4862351 
34,-0.02633622,-10.934917,-2.2571337,-0.52931476,-0.38545597,-0.16707164 
35,0.2184709,-10.625467,-1.5741876,0.008246681,0.010995574,0.05100725 
36,-0.27114335,-9.892242,-1.5119383,-0.03634648,-0.02107485,-0.01038471 
37,-0.5823896,-9.7863,-1.6938977,-0.07238753,0.019547688,-0.052839845 
38,-0.41599256,-9.790489,-2.0428526,-0.061391957,-0.096516706,-0.08674286 
39,-0.37469256,-9.670779,-2.1948843,-0.0106901415,-0.14782938,-0.12003502 
40,-0.40282443,-9.665392,-2.3020248,0.025350908,-0.24617869,-0.16584991 
41,0.21667525,-9.503783,-2.2307975,0.02321288,-0.35063666,-0.17501289 
42,0.39624038,-9.659407,-2.3247697,-0.0076358155,-0.36468655,-0.14019357 
43,0.38726214,-9.9473095,-2.030283,-0.002443461,-0.38453966,-0.13591751 
44,-0.022744916,-9.750386,-1.9027919,6.1086525E-4,-0.13225232,-0.071776666 
45,0.8331822,-10.049063,-2.1990743,-0.0983493,-0.14080444,-0.1142318 
46,0.9564836,-9.394249,-2.4462755,0.012217305,-0.22815818,-0.009162978 
47,0.19752164,-9.837775,-2.4271219,0.058643065,0.15760323,-0.005497787 
48,0.32561144,-9.48463,-1.7471687,0.11301007,-0.07727446,-0.064751714 
49,0.15502456,-9.47206,-2.2523453,-0.095294975,-0.18661933,-0.008246681 
50,-0.17597382,-9.621099,-2.088941,-0.040011674,-0.40561453,0.1142318 
51,0.093972415,-9.835381,-1.5987282,-0.007941248,-0.2180789,0.39370266 
52,-1.2802993,-11.574169,-1.8363527,-0.41783184,0.21319197,0.42821655 
53,-2.9855695,-8.482059,-1.7381904,-0.1301143,-0.29657507,0.56016344 
54,-0.6631939,-7.557896,-2.4247277,0.1020145,-0.64843345,-0.05467244 
55,-1.1629834,-9.3733,-1.2018893,0.20005837,-0.5858198,-0.464563 
56,1.7471687,-11.952454,0.57760113,0.4297437,-0.6771441,-0.6951646 
57,-1.9351135,-8.267179,-2.5600002,-0.25870144,0.20769419,-1.0445796 
58,0.34955344,-8.978256,-4.256292,-0.33169982,-0.6533204,-0.21197024 
59,0.5895722,-9.643246,-2.8987796,-0.22174409,-0.3378085,0.027488936 
60,0.23044191,-9.81503,-2.9658175,-0.083383106,-0.42913285,-0.065973446 
61,0.3764882,-9.561244,-3.1884782,-0.04734206,-0.50885075,-0.106595986 
62,0.26276365,-9.595362,-3.2249897,0.053450707,-0.71959925,-0.0720821 
63,0.006584055,-9.790489,-3.0292637,0.23304509,-0.9230174,-0.008552114 
64,0.40940848,-9.379884,-2.8311436,0.30207285,-1.2568552,0.036957346 
65,0.5279215,-9.954493,-1.0672154,0.20861048,-1.3267993,-0.05955936 
66,0.8924387,-9.671378,-1.946486,0.061086524,-1.1279627,0.01160644 
67,0.5626374,-9.675568,-1.9027919,0.24037547,-0.4596761,0.119729586 
68,-0.91937345,-9.852738,-1.0516531,0.04184427,-0.28344148,0.061086524 
69,-0.86610246,-9.64145,-0.74998367,0.025961773,-0.21288654,0.04153884 
70,-0.52073884,-9.852738,-0.6464345,-0.009468411,-0.41722095,-0.076052725 
71,-0.6171055,-9.871294,-0.97144735,-0.06658431,0.035430185,-0.10476339 
72,-0.7529764,-9.911396,-1.0654198,-0.022296581,0.26267207,-0.06688975 
73,-0.7278373,-9.3182335,-1.3431472,-0.03573562,0.19822577,-0.19547687 
74,-0.38307226,-9.68694,-1.5143325,-0.14905111,0.75594574,0.022296581 
75,0.18974048,-9.75697,-1.8614918,-0.32284227,0.7113526,-0.03359759 
76,1.3437457,-9.506178,-2.938284,-0.32162055,0.93645644,-0.014966198 
77,0.5153519,-9.651027,-2.9586349,-0.38698313,1.3680327,-0.03970624 
78,0.7781156,-9.706693,-2.9574378,0.027183503,1.0512991,0.07971791 
79,1.043872,-9.669582,-3.0005333,0.12736541,0.98990715,0.04917465 
80,0.53091425,-9.492412,-2.9855695,0.15974127,1.1212431,0.04642576 
81,1.3281834,-9.537302,-2.6898856,0.3277292,0.94134337,0.17898351 
82,0.7182605,-9.633071,-3.3327289,0.2828306,1.2266175,0.07819075 
83,0.76075757,-9.848549,-1.8411411,0.37995818,1.2183707,0.24923302 
84,-0.32800564,-9.814431,-1.3688848,0.24923302,1.2018774,0.31123585 
85,-0.32321724,-9.511565,-0.9056068,0.129198,1.0302242,0.42577308 
86,-2.4277205,-10.202292,1.560421,-0.4007276,1.0024298,0.22327125 
87,-0.82899237,-9.727641,-0.13227965,0.2510656,0.732122,0.17745635 
88,-0.7565677,-9.832987,-0.4369418,0.23854288,0.48991394,-0.02565634 
89,-0.82719666,-9.61691,-0.6967127,0.080634214,0.4156938,-0.063224554 
90,-1.0408791,-9.726444,-1.0851719,-0.13408493,0.19517145,-0.083383106 
91,-1.1881226,-9.750985,-1.2120646,-0.26847526,0.37782016,-0.16523905 
92,-2.794632,-10.247782,-0.33039984,-0.22876903,0.505491,0.2434298 
93,-0.37469256,-9.0016,-1.5574282,0.087964594,0.51343226,0.29749137 
94,-1.6585833,-9.598354,-1.073201,-0.09162979,0.09773844,-0.1572978 
95,-2.553416,-9.463681,-1.8620903,0.39675698,-0.4083634,-0.33658674 
96,-1.0307038,-9.69113,-3.5272577,0.17012598,-1.2040154,-0.4266894 
97,-0.18674773,-9.223063,-1.5245079,-0.017715093,-0.6102544,-0.28496864 
98,-0.20709845,-9.938332,-1.3096284,-0.66828656,-0.48533243,-0.5198463 
99,1.54845,-9.561244,-3.3105824,-0.31887165,-0.4196644,-0.29810223 
100,1.2294226,-9.4062195,-3.4410665,-0.12003502,-0.14263703,-0.19883664 
101,1.0600328,-9.572617,-2.8125885,-0.06811147,-0.20952678,-0.13988814 
102,1.7441759,-9.627085,-3.0005333,-0.026267206,-0.1432479,-0.14477506 
103,0.3537433,-9.737218,-3.1723173,-0.03176499,0.1301143,-0.05009095 
104,0.57879823,-9.358934,-2.8491,0.059864793,-0.17989981,-0.03970624 
105,1.0097545,-9.309854,-3.0974984,-0.02107485,-0.31031954,-0.08735373 
106,0.83258367,-9.506178,-3.4739866,-0.0571159,-0.103847094,-0.06627888 
107,0.8355764,-9.625289,-2.819771,0.03940081,-0.22296582,-0.05467244 
108,0.8595184,-9.639056,-2.8951883,0.009773844,-0.41905355,-0.17898351 
109,0.9876082,-9.449316,-3.7696705,0.07666359,-0.44104472,-0.059864793 
110,1.4173675,-9.635465,-2.966416,0.23671028,-0.72143185,0.0 
111,0.91937345,-9.784504,-2.4181437,0.32742378,-0.54428095,0.053450707 
112,1.2659341,-9.613318,-2.6850972,0.3295618,-0.40408736,0.13316862 
113,0.39264908,-9.555858,-2.1039047,0.33414328,-0.2501493,0.13683382 
114,0.18016368,-9.90601,-1.2503718,0.21777347,-0.033292156,0.15363261 
115,-0.0664391,-9.615114,-1.0791864,0.22052236,0.14049901,0.1826487 
116,-0.7445967,-9.9928,-1.0145429,0.10262536,0.124005646,0.23060162 
117,-1.0666169,-9.697116,-0.75956047,0.03145956,-0.0125227375,0.2134974 
118,-0.9187749,-9.85214,-0.5590461,0.016493361,-0.11881329,0.08735373 
119,-0.87927055,-9.846154,-0.6512229,0.03940081,-0.21594086,0.028405234 
120,-0.9792285,-9.668983,-0.712275,0.040011674,-0.1432479,0.01282817 
121,-1.1587936,-9.444528,-1.1971009,-0.077579886,-0.07269296,-0.026267206 
122,-0.8643068,-10.075399,-0.5093664,-0.20158553,-0.1853976,-0.055283304 
123,-1.1121067,-9.810242,-1.441908,0.04337143,0.3381139,0.20005837 
124,-1.2862848,-9.455301,-1.5957354,-0.116980694,0.18509217,0.18997909 
125,-1.1384429,-9.577405,-1.0181342,-0.09896017,-0.16157386,-0.118507855 
126,-1.0145429,-9.9473095,-1.0666169,0.15332718,-0.32253686,-0.3051272 
127,-1.3210008,-9.994595,-1.1767502,0.12370021,-0.12492194,-0.28771752 
128,-2.327164,-9.860519,-1.560421,-0.08277224,0.14080444,0.058643065 
129,-1.3772645,-9.706693,-1.5292963,-0.27672195,0.025961773,0.3295618 
130,-0.99299514,-9.337985,-0.6835446,-0.032375857,-0.124005646,0.083383106 
131,-0.9947908,-9.210494,-0.81642276,0.34422258,-0.1600467,-0.17195857 
132,-0.8882488,-10.50037,-0.91937345,-0.043676864,-0.22876903,-0.25717425 
133,-1.2844892,-9.39365,-1.0761937,-0.06872234,-0.37110063,-0.32986724 
134,-0.1340753,-10.014347,-0.75836337,-0.24281894,-0.56169057,-0.34055737 
135,0.090381116,-9.569026,-1.5831659,-0.29016098,-0.54733527,-0.33353242 
136,1.1444284,-9.822212,-2.2224178,-0.56046885,-0.29565877,-0.32834008 
137,1.0007763,-9.845556,-3.103484,-0.35277468,0.1255328,-0.14966199 
138,0.7386112,-9.630676,-2.9951463,-0.1301143,-0.17684549,-0.14202617 
139,0.7290344,-9.494206,-2.7377696,-0.1142318,-0.29718593,-0.15057829 
140,1.532289,-9.554661,-3.3632548,-0.119729586,-0.064446285,-0.054367006 
141,0.5069722,-9.561843,-3.2387564,-0.0983493,0.25900686,-0.061391957 
142,0.85473,-9.572617,-2.8999767,0.077579886,-0.3231477,-0.058643065 
143,0.9391256,-9.475053,-3.0065188,-0.0036651916,-0.21105394,-0.064751714 
144,1.3994108,-9.518747,-3.719991,0.06169739,0.08002335,0.058643065 
145,0.19512744,-9.661202,-3.2190042,0.05681047,0.14935656,0.0290161 
146,0.4213795,-9.233239,-2.9017725,0.15668693,-0.30543262,0.1133155 
147,0.0724246,-10.289082,-2.6437972,-0.036957346,6.1086525E-4,-0.081855945 
148,0.84216046,-9.330803,-3.2746694,0.24648413,-0.4260785,-0.20005837 
149,0.49200845,-9.623494,-2.7192147,0.25381452,-0.49357912,-0.09010262 
150,0.23523031,-9.668385,-2.4498668,0.548557,-0.7672467,0.1563815 
151,1.7064673,-9.962274,-1.6897079,0.29901853,-0.27091873,0.1423316 
152,-0.05566519,-9.562442,-1.75076,0.30207285,0.1740966,0.09040806 
153,-0.37349546,-10.22384,-1.074398,0.16187929,0.040927973,0.19150625 
154,-0.79008657,-9.479841,-1.115698,0.14172074,-0.064751714,0.2180789 
155,-1.0600328,-9.46009,-1.3251907,-6.1086525E-4,0.02107485,0.33964106 
156,-0.83617496,-10.187927,-0.6937199,-0.2556471,-0.03145956,0.30573806 
157,-0.78649527,-9.539697,-0.8002619,-0.09254608,-0.11026118,0.14660765 
158,-1.3102269,-9.059659,-1.3784616,-0.009162978,-0.2144137,-0.22021692 
159,-1.7741034,-9.376891,-1.3880384,-0.24801129,-0.3912592,-0.3436117 
160,-1.1546037,-10.740988,-1.5891514,0.18234327,-0.121256754,-0.14202617 
161,-1.0953473,-9.584588,-2.2014685,0.17837265,0.3118467,0.20525073 
162,-1.5849615,-9.788693,-1.9087774,0.17348573,0.21319197,0.17562376 
163,-0.641646,-9.321226,-1.0971429,0.19639318,0.24801129,-3.0543262E-4 
164,-1.6166847,-9.035717,-1.2515689,0.17195857,0.3463606,-0.14660765 
165,-0.86131406,-10.126875,-1.62686,-0.10140363,0.122783914,-0.3191771 
166,-0.50278234,-9.462483,-1.3820529,0.11362094,0.17898351,-0.16432275 
167,-0.6793547,-10.275315,-0.76075757,-0.2910773,-0.032986723,-0.30879238 
168,-0.17058687,-9.7958765,-1.9057846,-0.15607607,-0.092240654,-0.2611449 
169,0.6913257,-9.631873,-1.9566613,-0.14019357,-0.1133155,-0.23182335 
170,0.9175778,-9.983223,-2.7527335,-0.17654006,-0.04337143,-0.19822577 
171,0.84335756,-9.36073,-2.6623523,-0.49327368,0.4279111,-0.28038713 
172,1.3838485,-9.596559,-2.926313,-0.17440203,0.44257188,0.02107485 
173,1.2653356,-9.636662,-2.6312277,0.007330383,0.54550266,0.044593163 
174,1.2605472,-9.651626,-2.8832173,-0.08979719,0.8219192,0.13194689 
175,1.0121487,-9.651027,-3.1561563,-0.08399397,1.0067059,0.09590584 
176,0.55725044,-9.534309,-2.7964275,0.04642576,0.66950834,0.12064589 
177,0.91937345,-9.728839,-2.89459,-0.02565634,0.6032294,0.16401732 
178,0.6344634,-9.57561,-3.0933087,-0.008552114,0.59223384,0.10567969 
179,0.37588966,-9.635465,-2.8125885,0.024129177,0.32895094,0.019547688 
180,0.41180268,-9.765948,-2.870648,0.048563786,-0.17012598,-0.07269296 
181,-0.320823,-9.929952,-2.665345,-0.005497787,-0.40378192,-0.18295415 
182,1.0941502,-9.867104,-2.6856956,0.022602014,-0.6957755,-0.122478485 
183,1.1186907,-9.97604,-2.8904,0.17073683,-0.6976081,-0.124311075 
184,0.64942724,-9.630077,-2.9203274,0.16493362,-0.9233228,-0.24098633 
185,1.021127,-9.601946,-2.1404164,0.28893927,-1.0403035,-0.062308256 
186,1.0755951,-9.809643,-2.5540147,0.23609942,-0.79229224,0.0021380284 
187,1.3509283,-9.624691,-1.8698715,0.28008172,-0.42363504,0.079107046 
188,1.3652935,-9.935937,-1.5508442,0.29046643,0.009468411,0.17195857 
189,0.5823896,-9.9790325,-1.0498575,0.27397305,0.42577308,0.3210097 
190,0.094570965,-10.152014,-0.760159,0.15332718,0.63194007,0.33475417 
191,-0.81343,-9.606734,-1.0755951,-0.06414085,0.75747293,0.37293324 
192,-1.4460979,-9.985018,-0.94451255,-0.35338554,0.48288897,0.29016098 
193,-0.8535329,-9.539697,-0.74639237,-0.115453534,0.20525073,0.12767084 
194,-0.7344214,-9.493608,-1.2078748,0.21380283,0.038179077,-0.20769419 
195,-1.1965023,-9.625289,-1.9937714,0.42730024,-0.13561209,-0.42943826 
196,-2.1757307,-9.946113,-0.44592008,0.17715092,0.4279111,0.11728613 
197,-0.9576807,-9.853337,-0.44472298,-0.057421334,0.38087448,0.33567044 
198,-0.8391677,-9.661801,-1.0720038,-0.099265605,0.28008172,0.26816985 
199,-1.1073183,-9.425972,-1.1372458,-0.004886922,0.02321288,0.019242255 
200,-0.99538934,-9.662399,-0.9888053,0.044898596,-0.18020524,-0.19150625 
201,-1.6879122,-10.035296,-1.1115081,-0.03268129,-0.18875736,-0.20922135 
202,-1.3934253,-9.907805,-1.2192472,-0.01863139,-0.10567969,0.034208454 
203,-1.4622587,-9.644443,-1.1498153,-0.16646078,-0.09773844,0.1414153 
204,-1.1797429,-9.428367,-1.2300211,-0.050396383,-0.03573562,0.05222898 
205,-1.2180501,-9.405622,-0.997185,0.13683382,0.03848451,-0.12614368 
206,-0.96426475,-10.123283,-1.0259154,0.34208453,0.14110987,-0.16615535 
207,-0.8846575,-9.521142,-1.1540052,-0.11453723,-0.5122105,-0.39614612 
208,-1.2174516,-10.010756,-0.3250129,0.12644911,-0.16707164,-0.16401732 
209,-0.15442601,-9.835381,-0.6380547,-0.43157628,-0.58093286,-0.33475417 
210,0.25438392,-9.612122,-2.5061307,-0.34025195,-0.3747658,-0.27122417 
211,0.9379285,-9.572019,-3.4243069,-0.4841107,0.1301143,-0.4147775 
212,0.59855044,-9.690532,-3.1064768,-0.14782938,-0.40500367,-0.1518 
213,0.5662287,-9.649231,-2.746748,-0.0693332,-0.634689,-0.20586158 
214,1.2084733,-9.55885,-2.7527335,-0.02565634,-0.7049385,-0.07819075 
215,1.3221979,-9.613917,-2.926313,-0.090713486,-0.4636467,-0.08827003 
216,0.46746787,-9.720459,-2.7593174,-0.081855945,-0.1423316,-0.058948494 
217,1.2892777,-9.443929,-2.7778726,0.018936822,-0.24190263,-0.046731193 
218,1.3395559,-9.776124,-2.3122003,-0.102319926,-0.04886922,-0.023823744 
219,0.5141548,-9.560646,-3.4117374,-0.04642576,0.17470746,-0.0870483 
220,0.7715315,-9.545682,-3.3147724,0.05222898,0.0720821,0.03726278 
221,0.92895025,-9.73662,-2.7048495,0.19211712,0.034513887,0.087964594 
222,1.0851719,-9.578603,-2.7874494,0.020463986,0.09560041,0.022602014 
223,0.4297592,-9.574412,-2.96881,-0.047647487,0.45906523,0.0571159 
224,0.07182605,-9.611523,-3.0579941,0.02443461,0.42363504,0.06658431 
225,0.52133745,-9.592369,-2.9993362,0.07422013,0.2602286,0.06078109 
226,0.5967548,-9.655217,-2.7455509,0.06994407,0.27183503,0.076358154 
227,0.49919105,-9.690532,-2.8892028,0.10293079,0.34513888,0.06414085 
228,0.24361002,-9.636662,-2.902371,0.23243423,0.20341812,0.049480084 
229,0.6051345,-9.586982,-3.0256724,0.3051272,0.059864793,0.037873644 
230,0.4369418,-9.60015,-2.1853075,0.30176744,0.11148291,0.05467244 
231,0.41299978,-9.582193,-1.6424223,0.3567453,0.27000242,0.18112154 
232,0.16639702,-9.7958765,-0.8822633,0.36346483,0.56596667,0.30879238 
233,-0.47524905,-10.073005,-0.19033903,0.103847094,0.8063421,0.24007004 
234,-1.1408371,-10.557831,-0.6811504,-0.074830994,0.60903263,0.25961772 
235,-1.0271125,-9.55885,-0.9044097,-0.13988814,0.42271876,0.31795537 
236,-0.9020155,-9.271546,-0.961272,-0.1142318,0.11056661,-0.06566802 
237,-1.2850877,-9.994595,-1.2521675,0.112704635,-0.064751714,-0.3136793 
238,-0.76434886,-10.336368,-0.6727707,0.33292156,0.100792766,-0.07544186 
239,-0.61112,-9.267356,-1.5191209,0.1591304,0.16187929,-0.015882496 
240,-1.6394296,-10.053253,-1.0205284,0.013439035,0.47891834,0.15974127 
241,-1.2509704,-9.725846,-1.2707225,-0.22602014,0.15332718,0.086132 
242,-0.9403227,-9.609129,-1.3533225,-0.23304509,-0.15393804,-0.10476339 
243,-0.760159,-9.561843,-1.1115081,-0.42577308,-0.57360244,-0.36560285 
244,-1.5490485,-10.521918,-1.079785,-0.22449298,-0.30757064,-0.25289822 
245,-1.1288661,-9.96347,-2.4702177,0.24862215,0.105068825,0.34880406 
246,-1.1546037,-9.696517,-1.5861586,0.0106901415,-0.17165314,0.21013765 
247,-1.1168951,-9.691729,-1.5245079,0.18509217,-0.25137106,0.10140363 
248,-1.1947067,-9.569624,-1.7238252,0.03390302,-0.07574729,0.16371189 
249,-1.6160861,-9.264962,-1.1294646,-0.076052725,-0.09621128,0.003970624 
250,-1.335366,-9.109938,-1.0103531,0.13897185,-0.13561209,-0.2519819 
251,-1.3425486,-9.898827,-0.53330845,0.3494149,-0.21471913,-0.36163223 
252,-1.3305776,-9.040505,-1.3305776,0.1337795,-0.4456262,-0.4896085 
253,-1.2988545,-9.741408,-0.6865373,-0.15363261,-0.29718593,-0.3539964 
254,0.82899237,-8.393473,-1.4036007,-0.33353242,-0.14966199,-0.2501493 
255,-0.16639702,-12.967595,-1.9440918,-0.54825157,0.26297748,-0.26419923 
256,2.2870612,-10.523713,-3.8546648,-0.818254,0.2947425,-0.2049453 
257,1.2174516,-9.659407,-3.0897174,-0.25137106,0.2171626,0.10567969 
258,-0.007182605,-9.55047,-2.9418752,0.011301007,-0.02687807,-0.11881329 
259,1.1797429,-9.345168,-3.2734723,-0.034513887,-0.39675698,-0.045814894 
260,1.2826935,-9.652225,-3.0095115,-0.122783914,-0.28160888,0.025350908 
261,0.62368953,-9.761759,-3.277662,-0.041233405,-0.38423425,-0.20158553 
262,0.65541273,-9.519346,-3.2746694,0.06261369,-0.41783184,-0.28344148 
263,0.44711718,-9.592968,-2.9574378,0.09865474,-0.6227771,-0.21105394 
264,1.560421,-9.690532,-2.6150668,0.29443705,-0.9224065,-0.1572978 
265,1.1851299,-9.594165,-2.0320787,0.09865474,-0.7110472,-0.3203988 
266,0.6805518,-9.671976,-2.746748,-0.09132435,-0.36896262,-0.3109304 
267,0.8026561,-9.515755,-3.0585926,-0.027794369,-0.3182608,-0.105374254 
268,0.6302736,-9.719262,-2.529474,0.0720821,-0.23090707,-0.038179077 
269,1.5813702,-9.643246,-2.9161377,3.0543262E-4,-0.17989981,-3.0543262E-4 
270,1.5023615,-9.592369,-2.6928782,0.014049901,0.18203785,0.09712757 
271,1.3389573,-9.706693,-2.653374,0.059864793,0.48747048,0.16707164 
272,0.97743285,-9.603742,-2.582745,0.10934488,0.68844515,0.22815818 
273,0.7781156,-9.6049385,-2.7132292,-0.15454891,0.88208944,0.172264 
274,0.4818331,-9.612122,-3.2184057,-0.20433442,0.8399397,0.13500121 
275,0.7374141,-9.61272,-3.1872811,-0.13530666,0.9324858,0.12034045 
276,0.6667852,-9.533113,-3.1824925,-0.0021380284,0.56779927,0.14385876 
277,0.8834604,-9.524135,-3.1783028,0.057421334,0.31306845,0.12034045 
278,0.35673606,-9.523536,-2.992752,0.06261369,0.23396139,0.087659165 
279,0.6925228,-9.625289,-2.7694929,0.11484267,0.026572637,0.05589417 
280,1.033098,-9.690532,-2.9496565,0.10140363,0.03726278,-0.019242255 
281,0.7398083,-9.817424,-2.7623103,0.21746802,-0.015577064,0.034208454 
282,1.0600328,-9.6049385,-2.7712884,0.3475823,-0.2556471,9.162979E-4 
283,1.1019313,-9.783905,-2.658761,0.52015173,0.02076942,0.16401732 
284,1.3617022,-10.171766,-1.401805,0.26206118,0.4896085,0.16737708 
285,0.3633201,-9.6845455,-1.2174516,0.34666604,0.782213,0.116675265 
286,-1.0977415,-9.919776,-0.48482585,0.20922135,0.80909103,0.054367006 
287,-0.6440403,-9.630077,-1.0594343,0.12614368,0.593761,0.20005837 
288,-0.46806642,-9.507974,-0.76434886,-0.11881329,0.2947425,0.1414153 
289,-0.6374562,-9.694122,-0.94930094,-0.1459968,0.34055737,0.12889257 
290,-0.8367735,-9.828198,-0.694917,-0.16737708,0.38637227,0.06688975 
291,-0.88944596,-9.895236,-0.748188,0.050701816,0.17195857,-0.031154128 
292,-1.1384429,-10.034698,-0.8678981,0.1740966,0.12889257,-0.03756821 
293,-0.9696517,-9.834184,-0.99060094,0.129198,0.04428773,0.028405234 
294,-1.1204864,-9.652225,-1.074398,0.029626964,0.11636983,0.11301007 
295,-1.2838906,-9.601946,-0.99658644,-0.09010262,-0.05467244,0.099265605 
296,-0.97743285,-9.680955,-1.0139444,-0.11484267,-0.15943582,0.035430185 
297,-1.1504139,-9.657611,-1.1354501,-0.051618114,-0.1695151,-0.02076942 
298,-0.9959879,-9.565434,-1.6777369,-0.19639318,-0.5180137,-0.14660765 
299,-0.5710171,-9.564238,-1.4466964,-0.3399465,-0.6713409,-0.2049453 
300,-0.8170213,-9.996989,-1.2587515,-0.23365596,-0.31581733,-0.038789943 
301,-0.9672575,-9.8437605,-1.7399861,0.042455133,0.05375614,0.18753563 
302,-0.8762778,-9.582193,-1.5071499,-0.036651913,-0.015882496,0.1255328 
303,-0.9307459,-9.545682,-1.7256209,-0.007330383,0.0580322,0.07544186 
304,-1.2413936,-9.553463,-1.7310078,-0.018936822,0.07849618,0.047036625 
305,-1.3928268,-9.46847,-2.071583,0.029626964,0.14446963,-0.09162979 
306,-2.059612,-9.121908,-2.022502,0.032986723,-0.01038471,-0.15668693 
307,0.17058687,-9.864111,-2.1601684,0.32895094,-0.2947425,-0.24617869 
308,-2.2182279,-10.868479,-1.0468647,-0.027183503,-0.6985244,-0.4083634 
309,-0.05686229,-9.276933,-2.2319946,0.0015271631,-0.9089675,-0.2733622 
310,-0.06404489,-10.004171,-1.2802993,-0.14721853,-0.84391034,-0.28496864 
311,0.88944596,-9.736021,-2.552219,-0.3915646,-0.52839845,-0.31337386 
312,0.7691373,-9.065046,-3.679888,-0.39584067,0.34880406,-0.4596761 
313,0.56682724,-9.461287,-3.1262288,-0.1572978,0.013133603,-0.09560041 
314,0.8750807,-9.4972,-2.7964275,-0.015882496,-0.25686884,-0.1572978 
315,1.5891514,-9.709685,-2.585738,-0.06627888,-0.2828306,-0.08674286 
316,1.1605892,-9.639654,-3.0759506,-0.07086037,0.11148291,-0.10995574 
317,1.2791022,-9.668983,-3.0005333,0.011301007,-0.043066,-0.14508049 
318,1.4502877,-9.476849,-2.8209682,0.040927973,0.051923547,-0.07574729 
319,0.9427169,-9.51336,-2.8688521,0.04428773,0.07971791,-0.036957346 
320,1.033098,-9.463681,-2.7982233,-0.015577064,0.009773844,0.040011674 
321,1.2485762,-9.513959,-2.697667,-0.05375614,-0.035430185,0.0143553335 
322,0.89184016,-9.5492735,-3.1160536,-0.04734206,-0.053145275,-0.07727446 
323,1.1456255,-9.715671,-3.1842883,0.009162978,-0.26083946,-0.0030543262 
324,-0.95947635,-10.107721,-1.4748282,0.14049901,0.2519819,0.013744468 
325,-0.98461545,-9.149442,-2.9430726,0.15454891,0.40469822,0.027183503 
326,-1.3958195,-9.42238,-1.5592239,0.07696902,-0.17073683,-0.14752395 
327,0.040102877,-10.020332,-2.5905263,0.06536258,0.07819075,0.40530908 
328,-0.53450555,-10.67814,-1.8106151,-0.7476991,0.9746355,-0.3155119 
329,-2.966416,-10.990582,-1.2898762,0.64660084,-1.0968086,0.20311269 
330,-0.7350199,-12.076353,-1.9776106,-0.18753563,-0.70371675,-0.5488624 
331,0.53929394,-11.047445,-2.4121583,-0.22785273,-0.3622431,-0.5348125 
332,0.18195933,-7.265804,-0.3196259,-0.40744713,-0.89766645,-0.058643065 
