time,x-accel,y-accel,z-accel,x-gyro,y-gyro,z-gyro 
43,4.245518,-7.314286,1.3862427,-0.28008172,-1.7605137,1.4941764 
44,6.740875,-14.543578,-1.5029601,1.1346822,-0.45051312,-1.0543534 
45,7.620744,-9.06744,-4.8177323,-0.39584067,0.64812803,-0.83016586 
46,1.2258313,-6.9862804,-2.742558,0.39461896,4.068057,-1.6038266 
47,2.2469583,-7.6853876,-4.953005,0.64599,1.9010127,-1.0690142 
48,4.6154222,-9.676167,-8.922591,-0.028099801,1.4446963,-0.032070424 
49,10.113707,-16.279972,0.11671733,-1.1991285,-2.5653286,2.4223862 
50,-5.137358,-15.643115,2.520496,-2.0796907,-2.7608054,-0.22235495 
51,2.9293058,-3.2746694,-3.843891,0.2012801,-1.9501873,0.6814202 
52,2.5510218,-3.5152867,-0.9008184,0.40378192,-0.39645153,-1.255328 
53,-11.468824,-18.625692,-17.027563,0.42455134,-0.25686884,-0.26847526 
54,6.084265,-9.293693,1.3688848,-0.2574797,-2.2321017,1.4465289 
55,4.64535,-8.670602,-5.535993,0.8671232,-0.82650065,-1.0665708 
56,2.088941,-7.382521,-3.6912606,0.106595986,4.216192,-2.2385156 
57,2.046444,-7.373543,-3.3770216,0.5174029,3.2754595,-1.543351 
58,1.5705963,-6.395511,-6.4164605,0.18784106,2.6297748,-0.53969944 
59,-1.8962077,-7.181408,-7.5148005,-0.6575964,0.10354166,-0.13744467 
60,15.173253,-19.31582,-5.5760956,-1.2815952,-2.7415633,3.9773436 
61,-1.2988545,-10.286688,2.9753942,-2.1108449,-2.1380284,0.19975294 
62,6.5427547,-2.3014264,-1.4532804,-0.009468411,-0.73364913,0.22296582 
63,0.7966706,-7.6231384,-1.9764135,0.8167268,0.5757405,-1.7467692 
64,2.2601264,-3.435081,5.7664347,-1.4679092,1.2315043,0.98899084 
65,10.040085,-7.6015906,2.0733786,-0.63529986,-1.9743165,0.70188415 
66,5.511452,-8.380903,-6.8318543,0.8155051,0.806953,-0.47861293 
67,0.57520694,-5.775413,-3.791817,0.17195857,3.9449677,-2.1838431 
68,3.870227,-9.107543,-2.3786395,0.5348125,2.046704,-0.8729264 
69,3.888782,-8.532935,-8.212111,0.010995574,2.2305744,-0.40439278 
70,2.297835,-10.007165,-1.596334,-1.1893547,-2.0949624,1.4947872 
71,4.0282445,-15.890317,-4.6776714,-1.5238034,-2.0048597,3.1587842 
72,2.0649989,-7.472902,-0.36152446,-0.12156218,-2.828917,0.41874814 
73,4.759673,-3.815759,0.59615624,0.04062254,-0.7788532,-0.46670106 
74,-13.317747,-13.942634,-11.631032,1.643533,0.9850202,-1.6077974 
75,2.0266917,-19.55584,-11.116877,0.41996986,-0.514654,-0.12644911 
76,10.844537,-16.114174,-3.493739,0.5552765,1.6526959,-0.68203104 
77,6.271611,-9.540296,0.22864626,-0.8903361,1.2217305,-1.7376062 
78,2.2014685,-8.418612,-3.5733461,0.43218717,4.0924916,-1.1994339 
79,1.8022354,-6.2488666,-5.813122,0.82863873,1.707063,-0.7535023 
80,-2.5288756,-5.703587,-8.457518,-0.5564982,-0.081855945,0.13836098 
81,17.966688,-19.608511,-2.7509377,-1.6426166,-2.6395488,3.6432004 
82,0.03172317,-12.597093,3.8043866,-2.3301454,-2.7693577,-0.23854288 
83,5.722142,-1.7567455,-1.8237832,0.19730948,-1.4569136,-0.03604105 
84,1.9991584,-5.7179523,-1.632247,0.5006041,0.66553766,-1.6597209 
85,3.2261868,-5.655703,5.0625396,-1.4587462,-0.8900307,1.3720033 
86,7.702147,-7.8823104,1.8746599,-0.6600399,-1.9575176,0.8078693 
87,5.804742,-9.834184,-7.752425,0.6377433,0.72418076,-0.25228736 
88,1.3479356,-6.7133417,-3.537433,0.0027488936,5.1242433,-2.2455406 
89,2.5181017,-6.986879,-3.8911762,0.7959574,2.930626,-1.0207558 
90,0.27353755,-6.682217,-6.105214,0.10873401,2.8554895,-0.6704246 
91,-1.821389,-11.3551,-1.6250644,-1.4217888,-1.6096299,1.6105462 
92,7.85777,-19.608511,-2.556409,-2.2064452,-2.6920831,3.1581733 
93,1.5209166,-5.737106,-2.3768437,0.12492194,-3.2769866,0.5317582 
94,4.2479124,-1.5652094,-0.22266077,0.2171626,-0.7312057,-0.8775079 
95,-10.457274,-13.881581,-13.736134,1.1527027,0.6377433,-0.7333437 
96,1.5825673,-14.353239,-8.9842415,1.0345002,-0.20189096,-0.48380527 
97,13.705607,-14.621988,-4.167108,1.4193454,0.29993483,-0.4373795 
98,8.847773,-8.339603,-9.012374,-0.36896262,1.8765781,-0.77091193 
99,0.362123,-5.725135,-4.7177744,0.16737708,4.272086,-1.6777414 
100,1.5352819,-8.562862,-4.1695023,0.46211955,2.8955014,-1.2110404 
101,3.5529952,-6.8749504,-5.4192758,-0.0580322,1.6963727,-0.3839288 
102,0.24600422,-10.028712,-1.2814964,-1.276403,-1.6423112,1.9144517 
103,12.44925,-19.608511,-3.6475663,-1.8197676,-1.8524488,3.606243 
104,2.8335378,-4.0641575,-2.4121583,0.13713925,-2.591596,0.7021896 
105,3.8175547,-2.9287071,-1.1917139,0.48288897,-0.4972443,-0.95814216 
106,-14.614207,-16.984467,-15.807716,0.45937067,0.49296826,-0.5384777 
107,1.9734207,-16.924612,-9.595362,1.2003502,-0.5006041,-0.63407815 
108,11.566987,-15.00506,-3.3333273,0.7254025,0.6123924,-0.7663304 
109,4.35625,-8.968679,0.3226187,-1.2944235,0.7467828,-1.3219124 
110,0.97264445,-8.4826565,-2.8101943,0.38881573,4.133725,-1.078788 
111,5.844845,-6.3601966,-6.143522,0.7663304,2.3924537,-0.8335256 
112,1.1791444,-7.4585366,-9.411008,-0.08857546,1.4333953,-0.28710666 
113,14.144345,-15.646707,-0.24301147,-1.6206255,-3.1807754,2.8814514 
114,2.4426842,-18.811842,1.8483237,-2.2510383,-3.8182132,-0.08093964 
115,1.7950528,-3.3782187,-7.9026613,1.4636332,-2.921463,0.35521814 
116,3.13401,-4.012682,-1.8393455,0.27885997,-0.20952678,-1.4498887 
117,2.5635915,-12.5743475,-7.642292,-0.8200866,-0.8875872,0.6994407 
118,2.7551277,-18.19294,-6.217143,0.04550946,-1.215011,0.46822822 
119,9.494206,-15.34803,-3.763685,1.4187346,-1.0146471,-0.8573494 
120,3.2968156,-7.373543,-6.3422403,0.42394048,3.284317,-1.958434 
121,3.1956608,-7.4166384,-3.208829,0.51159966,2.7113254,-1.0467176 
122,3.899556,-6.5307837,-6.542156,0.40744713,2.0137172,-0.8689558 
123,0.7553706,-6.8001313,-7.964312,-0.45875978,0.5155703,-0.16157386 
124,15.696386,-18.977041,-2.6276364,-1.5891659,-2.325564,3.314555 
125,0.6793547,-11.978191,2.9005754,-2.3945918,-2.634662,-0.21777347 
126,4.1922474,-2.9712043,-6.6654577,0.6649268,-1.1667526,0.36071593 
127,2.995745,-4.2957964,-2.4785974,0.42394048,-0.14630222,-1.382388 
128,2.2068555,-10.181941,-3.3039982,-1.033584,-0.9447031,0.9795224 
129,1.9895816,-2.285864,4.5340195,-0.2510656,-1.8829921,1.287704 
130,2.2852654,-9.10455,-4.4597993,0.9984592,-0.61850107,-0.63407815 
131,4.565144,-9.130288,-3.9522285,0.47769663,1.6927075,-2.123673 
132,4.5040917,-7.5614877,-3.0119057,0.5164866,2.4623978,-1.208597 
133,2.695871,-7.029376,-5.254674,0.23151793,2.126422,-0.6881397 
134,-1.0965444,-7.00304,-8.15525,-0.8035932,0.31673363,0.07574729 
135,15.1295595,-18.892645,-3.7553053,-1.4523321,-2.0433443,3.5650096 
136,-0.09636662,-9.474455,3.6086605,-1.765706,-1.6954565,0.15271631 
137,5.815516,-2.167351,-2.8209682,-0.17806722,-0.7367035,0.17715092 
138,-4.2419267,-11.216236,-5.568913,0.47525316,0.93828905,-1.287093 
139,1.3120226,-12.586917,3.2920272,-1.3900238,-0.2782491,0.75808376 
140,4.5795093,-1.2563573,-0.7703344,-0.23487769,0.7101309,0.5696318 
141,5.0122614,-8.76637,-6.8348475,0.65270954,1.4978416,-0.5314528 
142,1.3066356,-6.4565635,-4.547188,0.5326745,4.9021935,-2.053729 
143,3.074155,-8.073847,-3.5392287,0.6072,2.8108964,-0.75747293 
144,2.1894975,-5.969343,-5.5910597,0.45112398,2.3780985,-1.1545353 
145,-0.16699557,-5.966949,-7.743447,-0.34330627,0.22907446,0.33536503 
146,13.27106,-18.473063,-5.3276973,-1.3100005,-2.6294694,3.0793717 
147,4.1479545,-12.710816,3.2184057,-2.1902573,-2.4037547,-0.077579886 
148,3.3213563,-3.5966895,-3.8109705,-0.05100725,-1.0290025,0.24953845 
149,1.6687586,-5.7305217,-2.2505496,0.71593404,0.111177474,-1.3316863 
150,1.7729063,-11.077971,-3.7720647,-1.2131784,-0.47128254,1.0595458 
151,2.1625626,2.5558102,1.4879963,-0.13316862,-0.5213735,0.6774496 
152,5.3300915,-7.1867948,-3.2279825,0.82527894,-0.54458636,-0.46609017 
153,4.177882,-9.973047,-4.168904,0.25259277,1.0986412,-1.5460999 
154,2.172738,-7.2885485,-3.517681,0.3454443,3.2592716,-1.0439687 
155,1.7735049,-7.53994,-5.319318,0.61178154,1.591304,-0.8014552 
156,-1.210269,-6.9288197,-9.355343,-0.5342017,0.86529064,0.35185838 
157,13.034633,-19.040487,-5.1481323,-1.2541064,-2.0286834,3.6114354 
158,1.0384849,-12.937668,3.2860417,-1.9920316,-2.719572,-0.26236662 
159,4.689044,-3.3554738,-2.3834279,0.119729586,-1.2742649,0.016798794 
160,-0.8379706,-8.825626,-1.1162965,0.66706485,0.40439278,-1.4367551 
161,1.234211,-8.089409,3.4129345,-1.5082263,-0.21288654,0.6227771 
162,5.7083755,-6.6546836,1.9536686,0.0720821,-1.668273,0.79443026 
163,4.2544966,-8.566454,-6.5367694,1.1652255,0.43279803,-0.61361414 
164,0.017357962,-7.6800003,-3.3836055,0.2510656,4.5426993,-2.6771169 
165,2.9005754,-8.109161,-3.6511576,0.7458665,1.6496416,-1.1349876 
166,0.93613285,-6.7522473,-5.6161985,0.25289822,1.7913623,-0.45875978 
167,-1.893215,-7.4351935,-5.1840453,-1.1258247,-1.0393872,0.47250426 
168,9.754577,-17.688961,-4.0396166,-1.5344934,-2.3261747,3.0784554 
169,0.40521863,-8.938752,1.6412252,-1.3313808,-2.820365,0.05497787 
170,5.4863133,-4.458602,0.46926352,-0.68477994,-0.7556403,-0.03634648 
171,-7.791331,-11.610083,-9.375694,1.0537425,0.71959925,-1.4110987 
172,0.30765492,-5.1690817,1.8261774,-0.8481864,-0.4361578,0.49449542 
173,6.2339025,-8.089409,3.328539,0.038179077,-2.257147,0.86529064 
174,4.0186677,-9.314043,-5.6521115,0.8426886,0.51068336,-0.26419923 
175,-0.11611878,-6.600814,-3.8391025,0.46578476,4.3783765,-2.2122486 
176,2.9652188,-7.743447,-3.0352492,0.75441855,1.9727893,-1.061073 
177,0.5859809,-6.367978,-6.039374,0.3222314,2.4013114,-0.8005389 
178,-3.0322564,-4.8584337,-6.3422403,-1.1765264,-0.52442783,0.43371433 
179,12.6461735,-19.576788,-5.5623293,-1.400714,-2.0497584,3.492011 
180,-0.7140707,-8.118139,-1.1312603,-1.3374895,-2.7892108,-0.0852157 
181,6.184223,-3.309984,0.5033809,-0.34880406,-1.1236867,-0.19303341 
182,-10.040684,-12.895769,-10.101735,1.1239921,0.9092729,-1.543351 
183,1.1198878,-3.6355953,0.52971715,-0.0143553335,-0.43951756,0.19639318 
184,6.711546,-7.9505453,1.9069817,-0.23823744,-2.182316,0.6224717 
185,5.2618566,-8.308478,-8.484452,0.9419542,0.6160576,-0.5354234 
186,-0.10115502,-6.637326,-2.7323828,0.36774087,4.4183884,-2.2327125 
187,2.694674,-8.996812,-3.8001966,0.75716746,1.8640553,-1.1780536 
188,1.9572599,-6.6163764,-5.5617304,0.18784106,1.7782288,-0.3652974 
189,-2.132635,-8.644864,-2.7760768,-1.196685,-1.0943651,1.3179418 
190,7.7967176,-17.405249,-5.6323595,-1.2883148,-2.195755,3.503312 
191,1.3156139,-5.7424927,-1.1180922,-0.6542367,-3.2577443,0.06658431 
192,4.457405,-4.5633483,0.41299978,-0.21868975,-1.3710871,-0.8185594 
193,-14.371795,-14.365211,-17.585411,1.8964312,1.1233811,-0.81122905 
194,-4.0240545,-12.096106,-5.1235914,-0.002443461,-0.48899764,-0.5012149 
195,9.506777,-13.469779,-3.3746274,1.0033462,-0.6737844,-0.54244834 
196,6.8839283,-13.065757,5.710171,-0.24678956,0.28527406,-1.4966198 
197,2.0757728,-7.578247,-2.694674,0.8790351,2.6777277,-1.382388 
198,2.8365304,-7.4812818,-5.269638,0.9224065,0.473726,-0.7312057 
199,2.8999767,-9.048286,-9.367314,0.10598512,0.08124508,0.4120286 
200,8.276755,-14.830284,-3.1962593,-1.391551,-2.9373455,3.3637295 
201,1.2324153,-13.374609,2.6282349,-2.5809057,-2.567161,-0.956615 
202,7.741651,-3.6631286,-3.8181531,6.1086525E-4,-1.5964963,0.024740042 
203,0.3842694,-9.003395,0.62129533,0.26358834,-0.58276546,-1.4837917 
204,0.077811554,-6.8408327,5.8681884,-1.7061466,-1.178359,0.4071417 
205,6.041768,-8.309077,3.1334114,0.18753563,-2.0460932,1.2773192 
206,3.544017,-9.648034,-4.1066546,0.73792523,-0.57848936,-0.7333437 
207,-0.65182143,-9.2865095,-2.959832,0.3173445,2.7763824,-2.4193318 
208,3.4793737,-7.8308353,-3.5661635,1.1490375,0.41783184,-0.73364913 
209,1.9937714,-6.5840545,-5.275025,0.979217,0.9056077,-0.9560041 
210,-1.4317327,-4.4717703,-5.7760115,-0.72509706,-0.6979135,1.3686435 
211,15.288175,-19.608511,-9.217676,-1.6319265,-3.3371568,3.7626245 
212,-0.22385786,-10.010756,0.7529764,-0.77488256,-4.7024407,-0.5821546 
213,6.8079123,-3.2716765,-1.1162965,-0.5002986,-2.9513955,-0.93187493 
214,-0.94690675,-11.197681,-2.819771,0.2919936,-0.7247916,-1.412015 
215,-0.25079262,-8.817844,-0.5363012,-0.84788096,-1.4972308,0.3484986 
216,4.6938324,-8.913014,3.0765493,0.26816985,-1.640784,1.4349225 
217,4.583699,-11.018715,3.5901055,0.09468412,-1.2638801,-1.2373075 
218,-1.3227965,-7.7171106,-3.3854012,0.310625,3.556763,-1.5690074 
219,4.0001125,-8.510789,-3.3608606,1.0033462,0.763887,-0.795652 
220,1.7357962,-8.834005,-5.647922,0.4550946,1.1447614,-0.21227567 
221,-1.9021933,-6.977302,-3.7726634,-0.786489,-1.8432859,1.7577647 
222,2.4109612,-18.614918,-1.5466543,-2.218968,-2.490803,0.3381139 
223,-0.57161564,-4.7896004,-1.2348095,-0.35369098,-4.9748864,0.13041973 
224,4.064756,-6.381146,-0.9367314,-0.37690386,-1.8099937,-1.104139 
225,-1.9093759,-7.472902,-13.951014,0.5170974,-0.033292156,-0.12461651 
226,-3.6685154,-11.001357,-4.8045645,0.50426924,-1.4611896,-0.6621779 
227,6.7761893,-6.7342906,-2.8431146,0.5403103,0.8323039,-0.26542094 
228,8.821436,-10.173561,1.7238252,-0.06566802,0.27885997,-1.6548339 
229,1.1288661,-7.2670007,-1.7316064,0.9850202,2.5799894,-1.180497 
230,4.997896,-7.6111674,-4.084508,0.88514376,1.0390818,-1.1233811 
231,4.525041,-9.795278,-6.5708866,0.22082779,1.4321736,-0.09560041 
232,1.7166426,-9.344569,-2.2744915,-1.0580186,-2.2632558,2.069917 
233,11.105505,-19.60073,-4.4765587,-1.5586227,-2.9733865,2.663067 
234,-1.1803415,-6.730101,0.5267244,-0.4364632,-4.4290786,-0.14477506 
235,4.482544,-3.5356374,0.11372458,-0.49480084,-1.5757269,-0.81092364 
236,-8.844181,-14.7159605,-15.117588,-0.027183503,-0.43493605,-0.3866777 
237,1.9913772,-8.204929,-7.4866686,1.185384,-1.5515977,-1.0512991 
238,12.846089,-9.718064,-3.2106245,0.020463986,2.4312437,-0.63224554 
239,7.32506,-10.250176,0.59735334,-0.109650314,-0.2302962,-2.2314909 
240,2.4181437,-7.527969,-2.0153193,0.5546656,3.2620203,-1.0601566 
241,4.244321,-7.199963,-4.301183,0.82833326,1.724778,-0.870483 
242,4.172495,-8.166622,-7.73806,-0.01985312,1.3564262,-0.16829337 
243,1.797447,-9.3421755,-0.6512229,-1.3381003,-1.6050484,2.0977113 
244,6.203975,-19.537884,-3.4494462,-1.5564847,-2.9501736,3.1456506 
245,1.3054385,-5.297171,-1.401805,-0.27122417,-3.094338,0.19639318 
246,4.484938,-3.4524388,-0.51116204,-0.11301007,-1.0894781,-0.8335256 
247,-6.3045316,-15.057733,-15.383345,0.4456262,-0.5876524,-0.27458394 
248,-1.2868834,-18.96567,-8.567651,0.52656585,-0.7870999,0.15057829 
249,11.393407,-19.608511,-3.549404,0.25778514,1.1187997,-0.4147775 
250,6.643311,-10.116699,-3.2674868,0.18753563,0.52015173,-1.7864754 
251,0.25558102,-7.185598,-3.9228995,0.7312057,4.0311,-1.1814134 
252,3.5434184,-8.37013,-4.1940427,0.8353582,1.4553864,-0.6160576 
253,2.4636335,-9.255385,-7.901464,0.29046643,0.95447695,0.017715093 
254,2.6084828,-9.163208,-1.785476,-1.3350459,-2.7259862,2.3545802 
255,0.76315176,-19.355326,1.1312603,-2.5060747,-2.8075366,-0.122478485 
256,3.8905778,-2.5611973,-4.0402155,0.44043383,-1.039998,0.33078352 
257,2.4654293,-6.8444242,-0.22625206,0.4352415,-0.14019357,-1.491122 
258,4.2239704,-9.5253315,1.4574703,-1.432479,-0.9999864,1.1551461 
259,3.5170822,-7.7452426,2.472612,-0.26358834,-1.0329732,1.3524556 
260,1.7238252,-9.115324,-3.3572693,0.8167268,-0.30940324,-0.46700647 
261,5.106832,-8.118139,-6.1447186,0.39828414,2.581211,-2.5549438 
262,1.7322049,-7.8727336,-3.9671922,0.7452556,2.6230555,-0.945314 
263,-0.908001,-5.7604494,-6.4751186,0.5006041,2.35794,-0.7470882 
264,-0.5141548,-8.908226,-3.5625722,-1.5265522,-1.2718215,0.8604037 
265,4.123414,-18.417397,-5.5946507,-1.813659,-2.1230621,3.7232237 
266,0.91697925,-2.7515364,-5.242703,0.5519168,-2.937651,0.43127087 
267,2.1637597,-4.14975,-1.8746599,0.40225476,-0.7626653,-1.1908818 
268,0.49679685,-11.632229,-5.798158,-1.02717,-0.9663888,0.7067711 
269,0.5943606,-16.642096,-3.4799721,0.24220806,-1.1612549,0.7244862 
270,3.7373488,-12.068572,-3.3207579,0.5290093,-0.5308419,-0.98563105 
271,2.855684,-6.591237,-5.2995653,0.3231477,3.9309177,-3.1019738 
272,1.5131354,-7.7069354,-4.2305546,0.9755518,2.9776626,-1.0351112 
273,-0.107140526,-7.104195,-5.0182467,0.4465425,2.3087652,-0.59895337 
274,-1.1994951,-5.849035,-8.012196,-0.6203337,-0.21533,0.12217305 
275,11.769896,-18.19234,-4.855441,-1.2611313,-2.9147434,3.0870075 
276,1.7585411,-8.114548,3.5733461,-1.8771889,-2.5897632,0.14019357 
277,6.0369797,-3.2190042,-0.5398925,-0.883922,-0.8237518,0.086437434 
278,-4.7255554,-9.402629,-4.3436804,1.0112875,0.35979962,-1.5974126 
279,0.90261406,-3.0969,6.5625067,-0.79626286,-0.092240654,0.4978552 
280,11.951257,-8.121132,-3.2465374,-0.27458394,0.3203988,0.40744713 
281,7.9583263,-9.1272955,-0.6440403,0.47769663,1.3005321,-1.9086485 
282,-0.66379243,-7.651869,-3.0909145,0.33444872,4.415945,-1.5696182 
283,4.537611,-6.4583592,-4.9763484,1.0256428,1.3787229,-0.80939645 
284,3.007716,-8.008605,-6.8557963,0.07238753,1.1734722,-0.030848695 
285,6.3667808,-13.061567,-1.9141643,-1.5980235,-2.2907448,2.055867 
286,13.208811,-19.608511,-2.2589293,-1.4159856,-3.6529741,3.3472362 
287,0.84335756,-3.8229415,-2.5001452,0.12308934,-2.6297748,0.45753807 
288,3.954024,-3.7457285,-0.27952304,0.14966199,-0.7107417,-0.7892379 
289,-8.5473,-16.393698,-15.547946,0.535118,0.24709499,-0.44226643 
290,-8.5473,-16.393698,-15.547946,0.535118,0.24709499,-0.44226643 
291,5.5946507,-17.72667,-2.5432408,0.8405506,0.84971356,-0.7153232 
292,6.3404446,-10.209475,-1.8656816,-0.07696902,0.22113322,-2.5418103 
293,1.70946,-6.897695,-2.8568811,0.5384777,3.7256672,-1.1682798 
294,3.8085763,-5.597045,-6.081272,0.8597928,2.1084013,-0.94959 
295,-0.26276365,-7.553706,-7.3352356,0.08002335,0.081855945,0.11759156 
296,14.103643,-17.51538,-4.38498,-1.2629639,-2.6148088,2.8005116 
297,2.1517887,-17.355568,0.13706805,-1.5106697,-3.8460076,1.4618006 
298,1.4107834,-2.6569653,-4.5262384,0.17195857,-2.2122486,0.6059783 
299,3.8217444,-4.905121,-1.2826935,0.19303341,-0.4120286,-1.1667526 
300,1.353921,-9.534908,-4.0779243,-1.3845261,-1.028697,1.2092078 
301,3.5853171,-8.334815,5.418677,-0.44135013,-1.1004738,1.1047498 
302,1.4065934,-13.388376,-3.2728736,1.0268645,-0.4279111,-0.9654725 
303,5.2522798,-9.527127,-0.13108255,-0.5497787,1.7220291,-2.371379 
304,2.1440077,-7.5614877,-2.9430726,0.91904676,2.4678955,-1.1145236 
305,2.6276364,-6.075287,-6.123171,0.72021013,2.0885482,-1.0864239 
306,-0.091578215,-8.239645,-7.644686,-0.03756821,0.24495697,0.15057829 
307,14.592061,-17.970879,-4.8105497,-1.2803736,-2.591596,2.5806003 
308,3.7882257,-19.051262,0.93852705,-1.5485435,-4.523457,1.4853189 
309,1.1719618,-3.6044707,-4.84347,0.21930063,-2.5534167,0.46517387 
310,-0.36511576,-5.7628436,-1.0690111,0.32620203,-0.08735373,-1.2318097 
311,-3.008913,-10.162787,-6.5631056,-0.8136725,-0.7583892,0.3866777 
312,4.047398,-18.051085,-3.549404,-1.9004018,-2.270586,3.5967746 
313,-0.10235212,-5.2522798,-2.6809072,0.19394971,-3.4578028,0.23304509 
314,5.434838,-2.3714569,-1.6412252,-0.26053402,-1.1496484,-0.5833763 
315,-11.73518,-12.358271,-11.23958,1.3399329,0.73945236,-0.93767816 
316,-0.08738836,-13.817536,-6.884527,0.70402217,0.59712076,-0.21930063 
317,1.809418,-9.145252,-3.875614,0.38240165,0.16554448,-0.1386664 
318,0.9816227,-9.346964,-3.3393128,0.24129178,0.23365596,-0.016798794 
319,1.3988123,-9.49301,-2.5785553,0.1740966,-0.08857546,-0.037873644 
320,1.4077905,-9.7641535,-2.1559787,0.19517145,-0.11362094,0.03481932 
321,1.4101849,-9.673173,-1.875857,0.18173242,0.40653083,0.07360926 
322,0.9044097,-9.634866,-2.3714569,0.12217305,0.49174652,0.069027774 
323,-0.1340753,-9.709086,-2.7090392,0.076052725,0.2611449,0.023518313 
324,0.85293436,-9.791686,-2.1266496,0.11148291,-0.13836098,-0.06352998 
325,1.4329298,-9.884461,-1.3497312,0.01740966,-0.17592919,-0.057726767 
326,1.8950106,-9.746197,-1.7998412,0.021991149,0.019242255,-0.02321288 
327,1.4323312,-9.715072,-1.9458874,0.01985312,0.36346483,-0.002443461 
328,-1.204882,-10.944494,-2.0398598,0.22021692,0.048258353,0.52198434 
329,-0.40043023,-11.424532,-2.5450363,-0.37293324,-0.5546656,0.16249016 
330,-1.0582372,-10.016143,-1.3006501,-0.009773844,-2.0097466,0.6792821 
331,-1.276708,-6.8480153,-2.4953568,0.7812967,-1.1636983,1.110553 
332,-2.695871,-7.887099,-1.1701661,0.40439278,0.46761733,0.56779927 
333,-4.9996915,-9.897031,-0.7469909,0.25259277,0.10598512,-0.013133603 
334,-5.896919,-11.5616,-0.08319851,-0.25992316,-2.2638667,0.3304781 
335,-3.342904,-9.435549,1.3958195,-1.4431691,-2.0916026,1.1145236 
336,-10.633847,-1.5849615,4.0384197,0.4279111,-1.5726726,0.8924741 
337,-10.677541,-2.3529017,0.9415198,2.932764,1.9324722,1.6884315 
338,-1.543063,0.9792285,12.876017,0.26450464,-2.3408356,0.6603453 
339,1.0366893,1.4862007,8.4587145,-0.08582657,-0.21471913,0.66737026 
