time,x-accel,y-accel,z-accel,x-gyro,y-gyro,z-gyro
346,-0.073023155,9.646837,-1.2491747,0.014660766,-0.10598512,0.09896017
347,0.30705637,9.844957,-0.95708215,-0.01160644,-0.06291912,0.10842858
348,0.44232875,9.910199,-1.2072762,0.03604105,0.03023783,0.10354166
349,0.52971715,9.812037,-1.0684125,0.026572637,0.04734206,0.0852157
350,0.38845924,9.707291,-1.1971009,0.106595986,0.07391469,0.089491755
351,0.545878,9.711481,-1.3940239,0.14049901,0.115453534,0.05589417
352,0.59017074,9.70789,-1.536479,0.118202426,0.089186326,0.105374254
353,0.81343,9.575011,-1.3311762,0.12889257,-0.004886922,0.11026118
354,1.0324994,9.663596,-1.9201498,0.111177474,0.038179077,0.076358154
355,1.0079589,9.6288805,-1.7196354,-0.1704314,0.027183503,-0.032375857
356,0.8295909,9.734824,-1.6418238,-0.28160888,-0.03176499,-0.095294975
357,0.724246,9.569026,-1.0235212,-0.5155703,-0.12736541,-0.13347405
358,1.376666,9.542689,0.51235914,-0.7703011,0.2125811,0.1160644
359,0.670975,9.360131,1.0235212,-0.35308012,-0.09407325,-0.0842994
360,0.7954735,9.426571,0.8678981,-0.2049453,-0.16065755,-0.15118915
361,0.79607207,9.707291,0.5710171,0.018936822,-0.09896017,-0.102319926
362,0.5943606,9.47206,0.7398083,0.04153884,0.0076358155,0.06383542
363,0.8643068,9.728839,0.5422867,0.017715093,-0.03268129,-0.08246681
364,0.52852005,9.591172,0.62488663,-0.064751714,-0.043066,-0.2144137
365,0.19273324,9.350554,0.66858083,-0.092240654,-0.04795292,-0.13683382
366,0.260968,9.3499565,0.98700964,0.016187929,0.0061086523,0.039095376
367,0.6452374,9.660604,0.80445176,0.035430185,0.040927973,0.112399206
368,0.54288524,9.592968,0.7733272,0.043676864,0.03573562,0.050396383
369,0.51475334,9.695918,0.89603,-0.031154128,-0.013133603,-0.041233405
370,0.9672575,9.895834,0.777517,-0.003970624,0.049480084,0.076358154
371,0.45609543,9.51336,0.5758055,-0.0021380284,-3.0543262E-4,-0.018936822
372,0.7918822,9.609727,0.6548142,0.030848695,0.0067195175,0.0106901415
373,0.6805518,9.645041,0.7757214,0.018936822,-0.0018325958,0.023823744
374,0.8511387,9.64145,0.6584055,0.02107485,0.013439035,-0.008552114
375,0.56682724,9.617508,0.66738373,0.02321288,0.03023783,-0.004276057
376,0.5021838,9.491813,0.70509243,0.05131268,-0.0061086523,-0.043982297
377,0.56323594,9.551069,0.6123171,0.057421334,-0.0015271631,-0.006414085
378,0.7284359,9.61691,0.60094464,0.044593163,0.01282817,0.005192355
379,0.6931214,9.654019,0.48841715,0.04428773,-0.0143553335,-0.03848451
