accelerometerTime(ms),AccelerationX,AccelerationY,AccelerationZ,gyroTime(ms),gyroX,gyroY,gyroZ
5324.075125,0.202423096,0.984680176,0.101287842,5316.783375,-0.070632891,0.406385599,0.35753417
5383.249125,0.09034729,0.822799683,0.130935669,5386.760375,-0.592815398,-0.193275987,-0.399321831
5442.392125,-0.277374268,0.535140991,0.04888916,5456.706375,0.118685905,-0.19358225,-0.187252715
5501.566125,0.092437744,0.63053894,-0.003219604,5491.679375,-0.138987448,-0.063414659,0.105745871
5560.709125,0.042419434,0.757751465,0.075439453,5561.656375,-0.137004458,0.370163945,-0.024646757
5619.882125,0.205627441,1.187194824,-0.199325562,5631.602375,0.568676772,-0.689517706,0.141956872
5679.025125,0.133224487,1.25793457,-0.100814819,5666.575375,-0.074735757,-0.653517894,0.021683458
5738.199125,-0.661392212,1.714706421,0.700759888,5736.552375,-0.356011375,-0.455072978,-0.235160853
5797.267375,0.278045654,0.844116211,0.366104126,5806.452459,0.705417311,-0.070772441,0.174301497
5856.410375,-0.193054199,1.121444702,0.549713135,5876.428459,-0.385807087,-0.270748941,-0.585970275
5915.584375,-0.225708008,0.637176514,0.184829712,5911.401459,0.541644888,-0.073572222,0.273596126
5974.727375,0.063308716,0.781539917,0.199737549,5981.348459,0.389579188,0.083628851,0.625739259
6033.870375,0.213439941,0.725112915,0.128677368,6051.325459,0.303459217,0.513484356,0.219798674
6093.043375,0.023986816,0.686462402,-0.042861938,6086.298459,0.140750993,0.116044315,-0.020070381
6152.186375,0.114181519,0.964752197,0.129119873,6156.244459,-0.096398975,0.451506206,-0.144397127
6211.360375,0.215545654,0.739807129,-0.271896362,6191.217459,0.263163725,0.412939905,-0.249885737
6270.503375,0.302383423,1.240432739,-0.172851563,6261.194459,0.062683888,0.598840533,-0.284733998
6329.677375,0.48626709,1.473922729,0.311141968,6331.140459,0.650818514,-0.418848394,-0.204874852
6388.820375,-0.754104614,1.068786621,0.526489258,6401.117459,-0.536558516,0.526355147,0.573052878
6447.963375,-0.019805908,1.300842285,0.206100464,6436.090459,-0.808524522,0.654358654,0.08646059
6507.136375,0.24432373,0.958831787,0.071807861,6506.037459,-0.330500155,0.944556926,0.515699041
6566.279375,0.044830322,0.886917114,0.094680786,6576.013459,-0.615434956,0.376960332,-0.257156699
6625.453375,0.05871582,0.70803833,0.078948975,6610.986459,-0.240812081,0.293853727,-0.334893572
6684.596375,-0.069656372,0.518753052,-0.062149048,6680.933459,-0.215181818,0.306606008,-0.343044976
6743.770375,-0.071899414,0.781188965,0.045043945,6750.910459,-0.074956533,0.382776676,-0.064357152
6802.913375,0.145507813,0.958938599,-0.203643799,6820.856459,0.596961673,-0.628976598,0.307019064
6862.086375,0.218383789,1.278594971,-0.079360962,6855.829459,0.312537134,-0.693962788,-0.042883551
6921.229375,-0.856506348,1.837387085,0.506851196,6925.806459,-0.157333432,0.04307743,-0.464140775
6980.403375,0.10043335,0.87437439,0.421432495,6995.752459,0.371693399,0.04652356,0.074423368
7039.576375,-0.087097168,1.005630493,0.568847656,7030.725459,-0.07171733,-0.516913442,-0.107911287
7098.720375,-0.121124268,0.745239258,0.112854004,7100.702459,0.573587375,-0.099612877,0.372116575
7157.893375,0.139755249,0.842010498,0.163116455,7170.648459,0.133402799,-0.325429497,0.612019719
7217.036375,0.107788086,0.640762329,0.085388184,7240.595459,0.395810719,-0.068392906,0.466046267
7276.210375,0.040420532,0.70463562,-0.038375854,7275.598459,0.491876799,-0.217254823,0.285110037
7335.353375,0.182861328,0.847915649,0.07472229,7345.545459,-0.120982615,0.034106571,0.02848304
7394.526375,0.216705322,1.061523438,-0.098876953,7380.518459,0.120081401,0.060463877,-0.252274326
7453.669375,0.272232056,1.201293945,-0.282974243,7450.495459,0.237368613,0.443860004,-0.236199486
7512.843375,0.318145752,1.363555908,-0.108886719,7520.441459,0.098536428,0.172713454,-0.354538646
7571.986375,-0.345993042,1.320297241,0.556228638,7555.414459,-0.786751316,-0.249362159,-0.11275105
7631.129375,-0.027069092,1.221939087,0.330108643,7625.391459,-0.530851629,0.121324565,0.085496526
7690.303375,0.177459717,0.92628479,0.059799194,7695.337459,-0.201838316,0.336970572,0.338436642
7749.446375,0.288085938,0.891113281,0.112075806,7765.283459,-0.613110283,-0.044530717,-0.64020049
7808.589375,-0.304229736,0.457763672,0.092010498,7800.287459,-0.337551673,-0.097991811,-0.924077217
7867.762375,0.001953125,0.636550903,0.010757446,7870.233459,-0.273768699,-0.269630413,-0.013313142
7926.906375,-0.10043335,0.771881104,0.042510986,7940.180459,-0.41059366,0.563345656,0.115756161
7986.079375,0.165908813,1.147918701,-0.031661987,7975.183459,-0.04974492,0.045672147,0.184269708
8045.222375,0.42326355,1.223526001,-0.127441406,8045.130459,0.544769841,-0.922326189,0.201445233
8104.365375,-0.281005859,1.398010254,0.489242554,8115.076459,-0.294273974,-0.547739798,-0.450451328
8163.539375,0.086608887,1.286117554,0.569381714,8185.053459,0.556518642,-0.238470363,0.093670832
8222.682375,-0.071578979,0.799072266,0.445281982,8220.026459,0.159361962,-0.999914724,0.093605319
8281.825375,-0.201950073,0.819900513,0.416137695,8289.972459,0.399983893,-0.407912123,0.084466948
8340.999375,-0.262664795,0.761108398,0.087341309,8324.976459,0.861158172,-0.413297834,0.382955108
8400.142375,0.430938721,0.757598877,0.210113525,8394.922459,0.659763539,0.258141536,0.957805353
8459.315375,0.115859985,0.706497192,-0.004959106,8464.868459,0.348381951,0.226964175,0.178505829
8518.458375,0.233184814,0.784393311,0.113479614,8499.872459,0.34847889,-0.154758155,0.253642658
8577.601375,0.145568848,1.09135437,0.06312561,8569.818459,0.032471391,0.409030118,-0.341507267
8636.775375,0.336776733,0.938995361,-0.296630859,8639.765459,0.536923902,0.320102109,-0.144266898
8695.918375,0.295089722,1.213424683,-0.313064575,8709.741459,-0.018852251,0.07395838,-0.29138045
8755.092375,0.317993164,1.629837036,0.315795898,8744.714459,-0.061137923,-0.381547627,-0.270511387
8814.235375,-0.536453247,0.988296509,0.542694092,8814.661459,-0.490261591,0.144660247,0.063707341
8873.378375,-0.015350342,0.936721802,0.244918823,8884.638459,-0.074926439,0.220178974,0.177263731
8932.551375,0.215332031,0.963256836,0.180801392,8919.611459,0.019597936,0.30726301,0.318748158
8991.694375,0.185958862,0.769500732,0.103622437,8989.557459,-0.44335427,-0.09399201,0.016251941
9050.837375,-0.409881592,0.701126099,0.102722168,9059.534459,0.042891807,-0.099986785,-0.382123669
9109.981375,0.114425659,0.711502075,0.00491333,9129.480459,0.039927443,0.128379811,0.111070595
9169.154375,0.013168335,0.720581055,0.068725586,9164.453459,-0.006044044,0.242323691,-0.066238942
9228.297375,0.145080566,0.982009888,-0.150817871,9234.430459,0.142526789,-0.513064642,0.169270785
9287.440375,0.22644043,1.11920166,-0.063613892,9304.376459,-0.200863066,-0.582968892,-0.097072222
9346.614375,0.183258057,1.257217407,-0.05267334,9339.349459,-0.057510165,-0.545097143,-0.202877748
9405.757375,-0.306747437,1.658004761,0.360778809,9409.326459,-1.419768195,1.472163759,-1.304632817
9464.930375,0.001968384,0.761795044,0.480895996,9444.299459,0.497285412,0.126087628,0.198125603
9524.074375,-0.241073608,0.904785156,0.361709595,9514.246459,-0.15494724,-0.436104879,-0.304004366
9583.247375,-0.160324097,0.793777466,0.129379272,9584.223459,0.451712068,-0.104986338,0.38332582
9642.390375,0.096542358,0.827316284,0.259185791,9654.169459,0.566748643,0.42376965,0.702182102
9701.564375,0.069519043,0.765914917,0.123962402,9689.142459,0.413577998,0.587941546,0.579231412
9760.707375,0.279891968,0.780471802,0.033493042,9759.119459,0.512989807,0.478847017,0.273602518
9819.880375,0.136123657,0.841461182,0.055847168,9829.065459,-0.103010272,0.180253395,-0.110483635
9879.023375,0.104522705,0.974822998,-0.042709351,9864.038459,0.046937415,0.095268729,-0.104657703
9938.197375,0.175231934,1.103637695,-0.129760742,9934.015459,0.21811529,0.411152924,-0.180011314
9997.340375,0.391418457,1.115432739,-0.338882446,10003.96146,0.377585376,0.347525744,-0.16328826
10056.51437,0.113922119,1.466262817,0.614364624,10073.93846,-1.397365151,-0.742236045,-0.210449115
10115.65737,-0.611877441,0.934356689,0.360153198,10108.91146,-0.516043654,0.514267858,0.500662301
10174.83037,0.168304443,1.076309204,0.280715942,10178.85846,0.245547714,0.217879334,0.286034686
10233.97337,0.158782959,0.905166626,0.133178711,10248.83446,-0.263317922,0.206879946,0.307154086
10293.11637,0.044570923,0.833435059,0.138580322,10283.80846,-0.377564071,0.037073599,0.030512103
10352.29037,-0.117523193,0.685012817,0.09022522,10353.75446,0.135504832,-0.416051276,-0.190182192
10411.43337,-0.0440979,0.697982788,0.012008667,10423.73146,-0.002992594,-0.192049335,-0.275302413
10470.57637,0.023757935,0.78704834,0.100662231,10493.67746,-0.051402471,-0.280000762,-0.000871653
10529.75037,0.088043213,0.915145874,-0.05329895,10528.65046,0.307968481,-0.634151919,-0.005302354
10588.89337,0.125427246,1.218780518,-0.044921875,10598.62746,0.247359728,-0.694103936,-0.057607903
10648.03637,0.367202759,1.159118652,-0.108001709,10633.60046,0.318089558,-0.809497907,0.045279065
10707.21037,-0.323043823,1.406829834,0.580734253,10703.54646,0.020807011,-0.844873475,-0.337753008
10766.30187,0.249771118,1.158050537,0.283218384,10773.52346,0.420628717,0.005493036,-0.233684929
10825.47487,0.010284424,0.725479126,0.462203979,10808.41437,0.252226123,-0.822737013,0.359327276
10884.61787,-0.420730591,0.874343872,0.214111328,10878.36137,-0.155822887,-0.097810716,-0.921722983
10943.79187,0.056808472,0.882263184,0.177810669,10948.33737,0.263071047,0.036405945,0.382593717
11002.93487,0.161483765,0.898834229,0.155822754,11018.28437,0.279115261,0.307072594,0.434212969
11062.07787,0.01399231,0.755554199,0.041503906,11053.25737,0.19661852,0.419308322,0.339700578
11121.25187,0.211074829,0.847045898,0.027954102,11123.23437,0.32388007,0.467855618,0.242276553
11180.42487,0.178329468,1.040023804,0.022720337,11193.18037,-0.04878272,0.638489942,-0.217666547
11239.56787,0.124633789,0.831665039,-0.231933594,11228.15337,0.204786435,0.507346302,-0.106077435
11298.74187,0.091201782,1.109924316,0.052139282,11298.13037,-0.210817962,0.849853053,-0.274322104
11357.88487,0.155181885,1.038101196,-0.281158447,11368.07637,0.498689165,0.514143222,-0.080887127
11417.02787,0.149139404,1.388565063,0.332077026,11438.02237,-0.333482097,-0.244728792,-0.120739734
11476.20087,-0.546585083,1.161148071,0.566482544,11473.02637,-1.32232899,0.023421703,0.41752214
11535.34487,0.058349609,0.659881592,0.385452271,11542.97237,-0.947708511,0.629417085,0.220138227
11594.48787,-0.136291504,0.924331665,0.161712646,11612.91937,0.308887005,0.809289115,0.198793524
11653.66087,0.259689331,0.856689453,0.036346436,11647.92237,-0.315247966,0.303322064,0.432904825
11712.80387,-0.326141357,1.053115845,0.166275024,11717.86937,-0.208612865,0.081995534,-0.540432084
11771.97787,0.135116577,0.934432983,0.003097534,11752.84237,0.136359707,-0.352205717,-0.194151368
11831.12087,0.065612793,0.962997437,0.010726929,11822.81937,0.420024979,-0.361300412,-0.34746609
11890.26388,0.044418335,0.888839722,0.021987915,11892.76537,0.477962315,-0.855113063,-0.147173206
11949.43787,-0.0806427,0.941055298,0.138900757,11962.71137,0.294315253,-1.18455115,-0.211906929
12008.58088,-0.281433105,0.970245361,0.214950562,11997.71537,0.268534522,-0.828114468,-0.235175766
12067.75387,0.131668091,0.777755737,0.17729187,12067.66137,0.421434856,-0.468219672,0.147462692
12126.92787,-0.101196289,1.029098511,0.196884155,12137.60737,0.290754074,-0.660282589,0.085107438
12186.07087,0.005310059,1.245483398,0.151092529,12172.58037,0.053873885,-0.20994338,0.139606899
12245.24387,0.040863037,0.959228516,0.047744751,12242.55737,0.13757544,-0.306679777,0.148792142
12304.38787,-0.040206909,0.919372559,0.029006958,12312.50437,-0.106681173,-0.11461766,0.080307356
12363.56087,0.0753479,0.968948364,-0.021591187,12382.48037,0.111775001,0.063524648,0.112773687
12422.73487,0.095214844,0.991409302,-0.027496338,12417.45437,0.082045335,0.009177786,0.106803146
12481.87787,0.05317688,1.020874023,0.015686035,12487.40037,-0.027281955,-0.144806721,-0.003147324
12541.05087,0.04347229,0.98626709,0.005981445,12557.37737,0.003899933,-0.231757333,0.052379585
12600.19387,0.039245605,0.994186401,0.011154175,12592.35037,-0.056203352,-0.164743944,0.054041397
12659.36787,0.028717041,0.983657837,-0.020294189,12662.29637,-0.094972053,-0.023723972,-0.039773778
12718.51087,0.034088135,0.985198975,-0.020507813,12697.26937,-0.091962148,0.009476859,-0.003283145
12777.68487,0.032012939,1.000335693,0.018432617,12767.24637,-0.097553189,0.060729927,0.026772226
12836.85787,0.063156128,0.982086182,-0.008407593,12837.19237,-0.064458086,0.103083775,-0.019583821
12896.00088,0.021865845,0.993591309,0.029434204,12907.16937,-0.171336067,0.114534036,-0.048675128
12955.17487,0.012634277,1.004119873,0.024719238,12942.14237,-0.117903734,0.137847349,-0.076704099
13014.31788,0.013977051,0.983306885,-0.001464844,13012.08937,-0.016359,0.137971984,-0.071117853
13073.49187,0.024810791,0.981582642,-0.01385498,13082.06537,-0.058337609,0.16923936,0.008555671
13132.63488,0.060317993,0.984481812,-0.002044678,13117.03837,-0.089419096,0.182069937,0.02422651
13191.77787,0.056442261,0.987747192,0.001571655,13186.98537,-0.075162662,0.10521963,-0.016509735
13250.95087,0.045425415,0.993286133,0.00567627,13256.96237,-0.053501575,0.003239735,0.017472201
13310.09387,0.03453064,0.988632202,0.019454956,13326.90837,-0.050098587,-0.040505615,-0.001900698
13369.26787,0.026473999,0.990020752,0.01411438,13361.88137,-0.019109779,-0.030947263,-0.011064902
13428.41087,0.020507813,0.977264404,0.011978149,13431.85837,0.015170431,-0.05430798,-0.006456568
13487.55387,0.01361084,1.00630188,0.054519653,13501.80437,-0.044774662,-0.063666594,0.043972518
13546.72788,0.024703979,0.987167358,0.039505005,13536.77737,-0.03009372,0.048912149,-0.004437892
13605.87087,0.071609497,1.000915527,0.021484375,13606.75437,0.001618137,0.132136466,0.026245985
13665.01387,0.082717896,0.985641479,0.00453186,13676.70037,0.038112498,0.122311266,-0.024574053
13724.15687,0.055084229,0.973678589,0.007873535,13746.64737,-0.003270894,0.03181359,-0.02125096
13783.32987,0.052520752,0.991134644,0.02142334,13781.65037,-0.035413118,0.064674601,-0.040735712
13842.47287,0.021087646,1.017807007,0.025482178,13851.59737,-0.028909945,0.069739667,-0.088673411
13901.64687,0.040878296,0.995849609,0.036331177,13886.57037,-0.07927911,0.094271908,-0.071063791
13960.82087,0.050765991,0.949050903,0.009536743,13956.54737,-0.043985301,0.035165711,0.014537664
14019.96387,-0.001113892,0.903762817,0.09967041,14026.49338,-0.220626917,0.093664441,0.036004873
14079.13687,-0.059844971,1.042190552,0.109436035,14061.46637,-0.315127857,0.250812783,-0.018955049
14138.27987,-0.012130737,0.998641968,0.011306763,14131.44337,-0.304755644,0.692185128,-0.088346641
14197.45387,0.12336731,1.088821411,-0.143814087,14201.38937,0.130698093,0.465860112,0.10523987
14256.59687,0.047302246,0.991043091,0.029800415,14271.33538,-0.317018968,0.34518882,-0.277993005
14315.77087,-0.049743652,0.897979736,-0.012695313,14306.33937,-0.130920733,0.326149349,-0.287413937
14374.94387,-0.004837036,0.903442383,-0.021469116,14376.28537,-0.23404126,0.430686944,-0.229552235
14434.08688,0.010223389,0.957580566,-0.049972534,14446.23237,-0.155796788,0.348994211,-0.193677591
14493.26087,0.098800659,0.91468811,-0.106658936,14481.23537,-0.142959553,0.341596749,-0.186071337
14552.43387,0.031661987,0.940582275,-0.013595581,14551.18237,-0.241701044,-0.214714966,-0.09806132
14611.57687,-0.002624512,0.994506836,-0.044845581,14621.12837,-0.124797859,-0.353786037,-0.050202717
14670.72088,0.033630371,1.032592773,-0.029251099,14691.10537,-0.263371185,-0.442486079,-0.090836696
14729.89387,0.008422852,1.091995239,-0.115493774,14726.07837,-0.241669618,-0.46646891,-0.197431317
14789.03687,-0.500274658,1.537338257,0.36869812,14796.02437,-0.496501378,-0.080009881,-0.142387239
14848.21087,0.116989136,1.044586182,0.167984009,14866.00137,0.663360937,-0.144850131,0.454215972
14907.35387,-0.05418396,0.948074341,0.390808105,14900.97437,-0.114304738,-0.522150549,0.302564661
14966.52687,-0.202514648,0.827957153,0.279067993,14970.92037,0.126323318,-0.689415707,0.041206559
15025.66987,-0.231842041,0.804840088,0.203704834,15005.92438,0.408088957,-0.360375763,0.210772689
15084.84387,0.200256348,0.868682861,0.252151489,15075.87037,0.492530072,0.300836269,0.61951918
15143.98687,-0.060684204,0.902145386,0.095291138,15145.81737,0.276472074,0.665014227,0.099492236
15203.12987,0.249176025,0.758209229,0.01651001,15215.79337,0.470912661,0.455476979,0.483281446
15262.30387,0.163009644,0.828323364,-0.022369385,15250.76737,0.146441103,0.519357159,0.152664378
15321.44687,0.098068237,0.999282837,0.029449463,15320.71337,0.085535674,0.415302129,-0.1774387
15380.61987,0.140686035,1.098144531,-0.214080811,15390.69037,0.173984847,0.830269498,-0.22245065
15439.76288,0.309509277,1.067489624,-0.315734863,15425.66337,0.361688968,0.53447193,-0.038794534
15498.93687,0.105056763,1.519088745,0.512512207,15495.60937,0.082936695,-0.363932947,-0.188490552
15558.07987,-0.483779907,0.874481201,0.339324951,15565.58637,-0.621731734,0.51698082,0.430975364
15617.22287,0.070159912,1.158706665,0.266235352,15635.53237,0.290037684,0.746044632,0.121389812
15676.39687,0.295547485,0.988311768,0.07585144,15670.50537,0.081291927,0.73494218,0.267041554
15735.53987,0.044052124,0.842422485,0.029418945,15740.48237,-0.181619331,-0.072716016,-0.418004705
15794.65917,-0.082458496,0.73046875,0.085449219,15810.37737,-0.035956936,-0.397246962,-0.032167258
15853.80317,-0.02166748,0.612014771,-0.096389771,15845.35137,0.154734187,-0.219202659,-0.012872922
15912.94617,0.015441895,0.812423706,0.070144653,15915.32737,-0.178462686,-0.291047554,-0.052747634
15972.11917,-0.013885498,0.975402832,-0.215774536,15985.27437,0.551082864,-0.641901451,0.287148154
16031.26217,0.26335144,1.299468994,-0.152069092,16020.24737,0.356949872,-0.724393132,0.223401931
16090.43617,-0.132064819,1.253143311,0.19152832,16090.22437,0.30362673,-0.789635519,-0.212125308
16149.57917,0.007415771,1.130935669,0.406204224,16160.17037,-0.264849773,0.606429743,-0.592158129
16208.75217,0.225631714,0.783691406,0.267944336,16195.14337,1.411680974,-0.689733955,0.348255717
16267.89617,-0.264572144,0.809906006,0.145370483,16265.12037,-0.073259301,0.312644193,-0.23654836
16327.06917,-0.006027222,0.930328369,0.155319214,16335.06637,0.070012108,-0.076702235,0.364631761
16386.21217,0.252792358,0.808074951,0.051147461,16370.03937,0.295275855,0.174862358,0.585429387
