Elapsed Time, accel x, accel y, accel z, gyro x, gyro y, gyro z
1.48E+09,-0.019766,-0.019436,-0.06368,-0.004008,-0.005869,-0.02623
1.48E+09,-0.003901,-0.093792,-0.033987,-0.001627,-0.018376,-0.073492
1.48E+09,0.072485,-0.158924,-0.028106,-0.001952,-0.012029,-0.092975
1.48E+09,0.097683,-0.154896,-0.048658,-0.017273,-0.003277,-0.041514
1.48E+09,0.100855,-0.091497,-0.08525,0.009363,-8.92E-04,-0.096145
1.48E+09,0.152909,-0.129001,-0.146414,0.027193,0.008012,-0.125877
1.48E+09,0.210497,-0.215001,-0.172339,0.009577,0.022876,-0.048883
1.48E+09,0.204031,-0.196601,-0.159253,-0.015156,0.022695,0.030318
1.48E+09,0.114886,-0.108522,-0.110512,-0.023665,-8.78E-04,0.079456
1.48E+09,-0.081679,-0.012658,-0.034022,0.008669,-0.030904,0.062397
1.48E+09,-0.250746,-0.019571,0.077714,0.026381,-0.054262,0.008471
1.48E+09,-0.259962,-0.109218,0.14287,0.017862,-0.033411,-0.042258
1.48E+09,-0.154091,-0.222461,0.15612,0.013299,0.001589,-0.076848
1.48E+09,-0.022048,-0.299415,0.137249,0.008352,0.009198,-0.076241
1.48E+09,0.049933,-0.302368,0.099092,-0.002556,0.004294,-0.051745
1.48E+09,0.083552,-0.258267,0.026472,-0.009551,0.001992,-0.050189
1.48E+09,0.132052,-0.184342,-0.052569,-0.014375,0.022825,-0.029166
1.48E+09,0.14868,-0.072606,-0.092235,-0.004132,0.017465,0.027352
1.48E+09,0.169361,-0.11854,-0.05682,-0.001057,-0.004643,0.057714
1.48E+09,0.0604,-0.092586,-0.132418,0.007659,-0.010203,0.036793
1.48E+09,-0.027212,-0.042413,-0.132077,0.023329,-0.014622,-0.010671
1.48E+09,-0.082379,-0.083825,-0.100287,0.013034,-0.0131,-0.027305
1.48E+09,-0.071083,-0.076324,-0.101478,0.006524,-0.007491,-0.043
1.48E+09,-0.038231,-0.076193,-0.093647,0.006827,-0.00933,-0.076055
1.48E+09,0.012494,-0.095818,-0.07664,0.023873,-0.01694,-0.093397
1.48E+09,0.071052,-0.146151,-0.078624,0.023289,-0.011904,-0.075181
1.48E+09,0.060767,-0.126448,-0.075428,0.016426,-0.006804,-0.061585
1.48E+09,0.003881,-0.120672,-0.067762,0.0127,-0.011323,-0.055058
1.48E+09,-0.027794,-0.109748,-0.065951,0.021103,-0.01209,-0.065362
1.48E+09,0.001213,-0.102302,-0.048487,0.020787,-0.009686,-0.083292
1.48E+09,0.10345,-0.218834,0.057978,0.019635,0.024662,-0.096321
1.48E+09,0.086081,-0.132451,-0.078641,0.00649,-0.04377,-0.046296
1.48E+09,0.08107,0.004709,-0.068766,0.012932,-0.020787,-0.035375
1.48E+09,0.034915,0.081048,-0.062136,0.03105,-0.013677,-0.045275
1.48E+09,0.066278,0.107082,-0.047405,0.033264,-0.0035,-0.054614
1.48E+09,0.113742,0.032777,-0.001313,0.025775,-0.01621,-0.047366
1.48E+09,0.12737,-0.080653,-0.031092,0.020466,-0.028659,-0.019291
1.48E+09,0.072528,-0.028656,-0.076914,0.014422,-0.010005,-0.010939
1.48E+09,0.020412,0.010418,-0.055023,0.008241,-0.0032,-0.015967
1.48E+09,0.006402,0.02156,-0.066452,0.003043,-0.015643,-0.038314
1.48E+09,0.043144,0.007034,-0.075675,-0.004805,-0.011438,-0.056669
1.48E+09,0.095179,-0.021034,-0.083035,-0.005334,-0.002995,-0.049761
1.48E+09,0.144791,-0.055611,-0.053527,-0.012162,-0.002148,-0.039116
1.48E+09,0.164742,-0.160968,-0.010988,-0.017533,0.004719,-0.040113
1.48E+09,0.138824,-0.097491,-0.077435,-0.019558,-0.01061,-0.008888
1.48E+09,0.151275,-0.071798,-0.03599,-0.00295,0.024473,-0.014033
1.48E+09,0.124016,-0.123148,0.0209,-0.002393,0.004063,-0.006992
1.48E+09,0.097429,-0.256842,0.017868,-0.030379,-0.005246,0.056952
1.48E+09,0.031197,-0.355006,-0.120021,-0.068971,0.054956,0.068415
1.48E+09,0.070479,-0.08189,-0.0701,-0.097212,0.044743,-0.032962
1.48E+09,0.097867,0.101393,-0.081383,-0.01289,-0.017659,-0.029009
1.48E+09,0.189665,-0.131838,-0.074894,-0.009408,-0.020322,0.034905
1.48E+09,0.095266,-0.044881,-0.188106,-0.060629,0.04056,0.063855
1.48E+09,-0.143631,0.252919,-0.184317,-0.052608,0.119807,0.062182
1.48E+09,-0.252431,0.418751,-0.129817,0.00672,0.118181,0.007859
1.48E+09,-0.127079,0.26248,0.011994,-0.018594,0.060969,-0.027476
1.48E+09,0.031558,0.181744,0.020553,-0.126881,0.039315,-0.085059
1.48E+09,0.341721,-0.180783,-0.028946,-0.117197,0.082905,-0.10656
1.48E+09,0.753249,-0.438744,-0.087332,-0.142077,0.0982,-0.144626
1.48E+09,1.197434,-0.816455,-0.146904,-0.164318,0.107384,-0.199076
1.48E+09,1.112686,-1.385693,-0.308995,-0.154387,0.112914,-0.205027
1.48E+09,0.578365,-0.989275,-0.477934,-0.097925,0.140629,0.008773
1.48E+09,0.360206,-0.039071,-0.394102,-0.13468,0.174695,0.026778
1.48E+09,-0.014812,0.381714,-0.261894,-0.185416,0.161285,0.053597
1.48E+09,-0.233589,0.555596,-0.214024,-0.222444,0.196766,-0.017467
1.48E+09,-0.157176,0.49145,-0.178724,-0.184463,0.141278,-0.019619
1.48E+09,0.136619,0.548926,-0.185264,-0.152448,0.1213,-0.014746
1.48E+09,0.52229,0.49013,-0.271908,-0.164012,0.139284,-0.05978
1.48E+09,1.051918,-0.119425,-0.347183,-0.240003,0.202763,-0.112839
1.48E+09,1.744,-1.367737,-0.377442,-0.299841,0.263736,-0.149553
1.48E+09,2.3555,-2.767273,-0.277534,-0.25734,0.327422,-0.012012
1.48E+09,2.640952,-3.729813,-0.171313,-0.220972,0.421601,0.158315
1.48E+09,2.381552,-4.380601,-0.173884,-0.213647,0.491918,0.303435
1.48E+09,1.493101,-4.459713,-0.0799,0.082933,0.380242,0.808007
1.48E+09,0.287442,-3.50664,0.276618,0.548628,0.190993,0.784481
1.48E+09,-0.312492,-3.22521,0.350285,-0.209018,0.577496,0.27253
1.48E+09,-0.619446,-3.072054,0.44629,-0.106571,0.55656,0.264079
1.48E+09,-0.797952,-2.860882,0.646192,-0.05655,0.581158,0.252064
1.48E+09,-0.675889,-2.496157,0.889541,0.008586,0.631068,0.200572
1.48E+09,-0.3332,-2.361502,1.149771,0.117333,0.702414,0.26044
1.48E+09,0.021689,-2.596672,1.426231,0.221966,0.707673,0.365993
1.48E+09,0.250712,-3.434105,1.760099,0.304415,0.735751,0.524451
1.48E+09,0.299433,-4.437767,2.172662,0.344031,0.821292,0.634415
1.48E+09,0.293645,-5.140024,2.58671,0.335771,0.877989,0.651612
1.48E+09,0.22561,-5.648206,3.11187,0.308988,0.865751,0.566961
1.48E+09,0.141137,-6.027095,3.545079,0.26443,0.887395,0.499381
1.48E+09,-0.270597,-6.113726,3.989479,0.163349,0.811955,0.350081
1.48E+09,-1.004632,-5.899315,4.433956,0.066522,0.689242,0.257638
1.48E+09,-1.864757,-5.175803,4.690184,-0.067019,0.599786,0.152851
1.48E+09,-2.696454,-4.102201,4.953176,-0.201451,0.483386,0.048719
1.48E+09,-3.272107,-3.003702,5.086987,-0.193733,0.424014,-0.014345
1.48E+09,-3.597078,-2.121759,5.123825,-0.186212,0.403522,-0.088679
1.48E+09,-3.70085,-1.797354,5.294686,-0.243424,0.325876,-0.173648
1.48E+09,-3.602925,-1.95715,5.687583,-0.799046,-0.44297,-0.333583
1.48E+09,-2.879367,-3.031164,6.855535,-1.555263,-1.20262,-0.437961
1.48E+09,-3.969521,-3.668365,6.264307,-0.376963,1.146808,0.006809
1.48E+09,-3.764631,-1.656103,2.736678,-1.244683,0.599969,-0.576878
1.48E+09,-2.745894,-0.783096,2.448431,-0.441701,-0.039347,-1.504153
1.48E+09,-1.470671,-1.554757,3.49905,-0.128164,-0.010915,-1.267406
1.48E+09,-0.342324,-1.751925,3.343285,-0.41724,-9.00E-06,-1.152093
1.48E+09,0.236544,-2.234086,3.154963,-0.445714,-0.194304,-0.968076
1.48E+09,0.646849,-3.026909,3.315312,-0.524363,-0.13396,-0.826146
1.48E+09,1.136913,-3.328922,3.11163,-0.81803,-0.083081,-0.720522
1.48E+09,1.542532,-3.389211,2.780002,-0.966255,-0.161616,-0.656864
1.48E+09,1.780297,-3.275578,2.819536,-0.729091,-0.283395,-0.357528
1.48E+09,1.892857,-3.451677,2.665921,-0.683471,-0.350625,-0.226564
1.48E+09,1.693112,-3.591506,2.534167,-0.51705,-0.321238,-0.095182
1.48E+09,1.051601,-3.546299,3.018404,-0.394389,-0.363571,-0.060797
1.48E+09,0.312045,-3.260196,3.608765,-0.5187,-0.398888,-0.097006
1.48E+09,-0.314803,-2.480304,3.944675,-0.70214,-0.409282,-0.181126
1.48E+09,-0.66125,-1.48316,3.797743,-0.874935,-0.342543,-0.258238
1.48E+09,-0.739716,-0.422779,3.237844,-0.998002,-0.217777,-0.368135
1.48E+09,-0.545967,0.541915,2.488485,-1.002631,-0.060874,-0.423606
1.48E+09,-0.149057,1.231952,1.605652,-0.993158,-5.40E-05,-0.401994
1.48E+09,0.262404,1.700047,0.655642,-0.963745,0.057779,-0.333712
1.48E+09,0.524144,2.155263,0.097379,-0.766684,-0.07348,-0.143562
1.48E+09,0.432756,2.90062,0.073666,-0.528423,-0.281866,0.166429
1.48E+09,-0.522458,3.355666,0.129461,-0.424244,-0.251139,0.733963
1.48E+09,-2.240686,2.43127,0.29319,-0.317866,-0.428938,0.98509
1.48E+09,-2.441659,1.326866,0.304026,-0.60596,-0.064533,-0.020541
1.48E+09,-1.296805,0.808977,-0.081566,-0.686252,-0.020026,-0.531061
1.48E+09,0.087036,-0.320567,-0.647163,-0.642379,-0.108371,-0.719403
1.48E+09,1.160866,-1.512505,-1.075139,-0.469562,-0.196771,-0.577196
1.48E+09,1.76103,-2.369593,-1.076536,-0.309311,-0.210597,-0.419074
1.48E+09,2.180926,-3.065887,-0.625782,-0.194267,-0.164783,-0.398804
1.48E+09,2.61901,-3.566154,-0.382892,-0.080714,0.181193,-0.156412
1.48E+09,2.678554,-3.229163,-0.851321,-0.102619,0.391951,-0.094634
1.48E+09,2.431318,-2.749461,-1.158563,0.049855,0.148913,-0.21151
1.48E+09,2.158859,-2.463542,-0.798161,0.329603,-0.151129,-0.169917
1.48E+09,1.91005,-2.38837,-0.214324,0.413483,-0.195891,-0.211912
1.48E+09,1.755732,-2.42171,0.399691,0.508579,-0.151868,-0.267212
1.48E+09,1.829068,-2.611637,1.120204,0.561561,-0.167856,-0.31966
1.48E+09,2.192923,-3.075861,1.872845,0.367779,-0.176556,-0.432234
1.48E+09,2.188657,-4.123397,3.047013,0.505632,-0.37292,-0.051574
1.48E+09,2.127101,-4.774692,3.682609,0.026513,0.021921,0.699395
1.48E+09,2.318629,-3.350812,3.470011,-0.114231,0.1754,0.359966
1.48E+09,2.271618,-1.610433,2.662234,-0.248816,0.615173,0.094871
1.48E+09,1.787421,-0.781282,1.227146,-0.421466,1.002116,0.062857
1.48E+09,1.349582,-0.48748,-0.335598,-0.35472,0.792997,-0.141262
1.48E+09,0.767277,-0.384998,0.436743,2.24861,0.102145,1.150522
1.48E+09,0.179218,2.879263,2.269248,-0.052543,-0.004299,-0.143639
1.48E+09,-0.020595,2.830806,0.694867,-0.646649,0.041007,-0.191676
1.48E+09,0.817389,1.000432,-0.009047,-0.653051,0.012982,-0.811393
1.48E+09,1.813624,-1.247186,0.624615,-0.063727,0.035905,-0.80853
1.48E+09,1.648377,-2.976836,1.47683,0.258319,-0.05254,-0.202958
1.48E+09,1.20348,-3.420308,2.124234,0.242063,-0.075909,0.199096
1.48E+09,0.731461,-2.648813,1.955996,-0.03833,0.002945,0.106211
1.48E+09,0.721756,-2.462752,1.590911,-0.128804,-0.016458,-0.49553
1.48E+09,1.254991,-3.371569,1.225165,0.054032,-0.138503,-0.441113
1.48E+09,1.499417,-4.457358,0.961258,0.318067,-0.215974,0.093519
1.48E+09,0.779048,-4.128403,1.032384,0.579845,-0.328355,0.62272
1.48E+09,-0.026808,-1.713209,1.335652,0.634791,-0.425102,0.413312
1.48E+09,-0.308943,0.308717,1.428678,0.47429,-0.384523,0.097793
1.48E+09,-0.261749,0.83012,1.517447,0.250675,-0.473428,-0.150675
1.48E+09,0.023383,0.205058,1.784764,0.1987,-0.517465,-0.196125
1.48E+09,0.207938,-0.325839,2.105457,0.145195,-0.453538,-0.057602
1.48E+09,0.177967,-0.341056,2.274532,0.136392,-0.472984,0.102658
1.48E+09,-0.001707,-0.029165,2.262993,0.162993,-0.316642,0.149644
1.48E+09,-0.246388,0.185983,2.092711,0.049981,-0.338913,0.129392
1.48E+09,-0.26233,0.109433,1.920843,-0.025711,-0.26378,-0.046272
1.48E+09,-0.121476,-0.251443,1.848022,0.066969,-0.261246,0.045678
1.48E+09,-0.230721,-0.186389,1.828177,0.326361,-0.373773,0.261305
1.48E+09,-0.676106,0.857097,1.687619,0.223044,-0.611493,0.014033
1.48E+09,-0.537962,2.457497,1.47495,0.010578,-0.339885,-0.380544
1.48E+09,-0.360068,2.925739,1.654808,0.274492,-0.370813,-0.064124
1.48E+09,-0.554464,2.245931,1.912448,0.366416,-0.170534,-0.032123
1.48E+09,-0.524386,1.463813,2.144393,-0.016355,0.19018,-0.366035
1.48E+09,-0.125937,1.297155,2.393344,-0.332721,0.023206,-0.080199
1.48E+09,0.058416,0.611517,2.440693,-0.192471,0.044718,0.166865
1.48E+09,0.430799,-0.453874,2.633304,0.082631,-0.196569,0.068696
1.48E+09,1.11233,-0.799107,2.704161,0.189872,-0.048653,0.004662
1.48E+09,0.859915,-1.182768,2.121975,-0.190603,-0.207851,0.493351
1.48E+09,0.448241,-0.961102,1.793412,0.035963,0.246913,-0.102008
1.48E+09,0.802427,-0.588438,1.848651,-0.050097,0.724566,-0.96398
1.48E+09,1.15012,-2.093206,1.33698,-0.031244,1.186312,-1.013365
1.48E+09,0.691101,-3.073288,0.940941,0.071665,0.946219,-0.324446
1.48E+09,-0.035239,-3.026054,0.250203,-0.494146,1.108262,0.709369
1.48E+09,-0.64636,-1.3296,-0.447089,-0.49032,1.10839,0.702445
1.48E+09,-0.817792,0.258029,-0.832036,-0.082095,1.051801,-0.080626
1.48E+09,-0.5018,0.914265,-0.994311,-0.18437,0.130823,-0.13342
1.48E+09,-0.216207,0.764911,-0.970497,0.00129,-0.273061,-0.146599
1.48E+09,0.42213,0.652748,-0.414843,0.24855,-0.477127,-0.141681
1.48E+09,0.959574,0.658934,0.112828,0.173188,-0.225558,-0.095366
1.48E+09,0.649921,0.526698,0.028418,-0.114806,-0.019186,-0.111523
1.48E+09,0.793279,-0.028492,-0.46176,-0.116941,0.027073,-0.264547
1.48E+09,0.943383,-0.510699,-1.095342,-0.259733,0.14243,-0.239833
1.48E+09,0.534253,-0.7573,-1.764276,-0.272817,0.287193,0.092626
1.48E+09,-0.158951,-1.009923,-2.362396,-0.17697,0.323688,0.252207
1.48E+09,-0.52318,-0.844976,-2.531104,-0.033421,0.16857,0.23083
1.48E+09,-0.558546,-0.485359,-1.942855,0.15471,-0.126622,0.100411
1.48E+09,-0.342154,0.051353,-0.767717,0.52315,-0.539627,-0.022435
1.48E+09,-0.212097,0.349334,0.352562,0.196296,-0.015297,-0.014094
1.48E+09,-0.169934,0.182256,0.543638,-0.024795,0.0038,-0.009273
1.48E+09,-0.155227,0.363451,0.478243,0.021542,0.020232,-0.047216
1.48E+09,-0.233564,0.30493,0.031671,0.09042,-0.107285,-0.024174
1.48E+09,0.011858,0.11996,-0.002137,0.360937,-0.854132,0.033034
1.48E+09,0.235452,0.40177,1.049858,0.560008,-1.614708,0.04315
1.48E+09,0.174859,0.594472,1.470083,0.482838,-1.261548,0.075987
1.48E+09,0.176186,0.781618,0.838999,0.126287,-1.218085,0.083995
1.48E+09,-0.286128,1.608227,-0.280532,-0.004829,-1.14121,0.159554
1.48E+09,-1.270157,3.509259,-0.721747,0.075463,-0.633167,0.371814
1.48E+09,-1.126307,3.565786,-0.431181,0.089494,0.272845,0.079658
1.48E+09,-0.446756,3.03176,0.756454,0.243049,0.487437,-0.111397
1.48E+09,-0.339032,2.836694,1.670104,0.366669,0.69405,-0.265998
1.48E+09,-0.668635,1.349305,2.128298,0.352885,0.165568,-0.504859
1.48E+09,0.012326,-1.173629,2.191755,-0.068261,-0.130726,-0.673738
1.48E+09,1.123558,-3.468564,1.486136,0.276811,-0.633974,-0.129771
1.48E+09,2.336819,-4.05225,0.84893,0.625674,-1.41329,0.709607
1.48E+09,2.822942,-0.527394,-0.162641,0.623947,-1.413155,0.738476
1.48E+09,2.003932,-1.428073,-0.990796,0.438117,-0.976187,-0.054342
1.48E+09,0.80138,-2.963995,-1.992827,0.284074,-0.472341,-0.490918
1.48E+09,-0.123232,-2.139014,-3.10306,-0.089019,0.460008,-0.168988
1.48E+09,0.363386,-0.504139,-3.195994,-1.159909,1.974222,0.083281
1.48E+09,0.570252,1.739666,-2.378499,-1.188496,1.932884,-0.094103
1.48E+09,0.163719,2.017756,-1.189591,-1.040883,1.502728,-0.171366
1.48E+09,0.08983,0.957982,-0.225946,-0.865298,0.964035,-0.027221
1.48E+09,0.313983,0.4361,0.518293,-0.536669,0.353076,0.076424
1.48E+09,0.320528,0.410196,0.515145,-0.260599,0.005355,0.063695
1.48E+09,0.257612,0.509604,0.414442,-0.181277,0.099429,-0.003888
1.48E+09,0.109208,0.418386,0.274024,-0.020459,0.065622,-0.117239
1.48E+09,-0.066296,-0.018692,0.21264,0.049335,-0.034442,-0.117458
1.48E+09,-0.152844,-0.223448,0.23447,9.31E-04,0.027039,-0.093046
1.48E+09,-0.218596,-0.215241,0.240741,-0.031342,0.074457,-0.081131
1.48E+09,-0.273399,-0.173969,0.147269,3.06E-04,0.13678,-0.061716
1.48E+09,-0.254967,-0.163528,-0.196048,0.103066,0.213528,-0.020244
1.48E+09,-0.202929,-0.22421,-0.44079,0.162607,0.129075,-0.032183
1.48E+09,-0.013723,-0.32388,-0.365242,0.17315,-0.006649,0.00426
1.48E+09,-0.076708,-0.165823,-0.090414,0.028697,-0.05417,-0.022211
1.48E+09,-0.348705,-0.376673,0.080922,-0.088266,-0.007959,-0.066111
1.48E+09,-0.365241,-0.362053,0.095154,-0.082988,0.031809,-0.010457
1.48E+09,-1.094425,-0.14747,0.37658,-0.107603,-0.090735,-0.048104
1.48E+09,-1.14583,0.415746,0.714643,-0.320772,-0.133303,-0.389374
1.48E+09,-0.575136,0.157579,0.653517,-0.082785,-0.119074,-0.081663
1.48E+09,0.010924,0.948603,0.246348,0.218755,0.115585,-0.065095
1.48E+09,0.379461,0.651091,-0.137001,0.194922,0.09795,-0.040713
1.48E+09,0.515647,0.119992,-0.118711,-0.05989,-0.008468,-0.040893
1.48E+09,0.470764,-0.076255,-0.049818,-0.207862,-0.023923,-0.03961
1.48E+09,0.235671,-0.047564,0.045646,-0.280797,-0.032962,-0.054087
1.48E+09,0.008987,-0.113862,0.119533,-0.281799,0.004007,-0.062169
1.48E+09,-0.026071,-0.154501,0.074334,-0.20289,0.01061,-0.055744
1.48E+09,0.062079,-0.132434,0.013911,-0.129543,-0.006668,-0.05926
1.48E+09,0.179418,-0.118074,0.008004,-0.094942,-0.026572,-0.047977
1.48E+09,0.271633,-0.117571,0.014233,-0.085822,-0.004497,-0.030514
1.48E+09,0.283307,-0.157902,-0.033976,-0.06714,-0.007893,-0.035363
1.48E+09,0.261035,-0.214606,-0.071361,-0.064946,0.013685,-0.049587
1.48E+09,0.261406,-0.262414,-0.120833,-0.069987,-0.005559,-0.063247
1.48E+09,0.213085,-0.377081,-0.195635,-0.076593,-0.018036,-0.069611
1.48E+09,0.400084,-0.383315,-0.202642,-0.098966,0.049905,-0.074027
1.48E+09,0.573143,0.028773,-0.258611,-0.106893,-0.077092,-0.049853
1.48E+09,0.430723,0.270477,-0.279464,0.144966,-0.525587,-0.117345
1.48E+09,0.278659,-0.004437,-0.635143,0.34554,-1.015527,-0.157218
1.48E+09,0.409147,-0.148252,-0.353654,0.009274,0.067323,-0.380385
1.48E+09,0.1712,-0.150115,0.280699,-0.143911,0.011006,-0.159602
1.48E+09,0.051627,-0.43543,0.591628,-0.148359,-0.189342,-0.120391
1.48E+09,0.213594,-0.562118,0.917436,-0.166184,0.01479,-0.07858
1.48E+09,0.331155,-0.360548,1.439426,-0.268558,0.277251,-0.098525
1.48E+09,0.420948,-0.592524,1.880029,-0.371559,0.483188,-0.12336
1.48E+09,0.396421,-1.084244,1.952978,-0.309656,0.438347,-0.009358
1.48E+09,0.36564,-1.201364,1.742334,-0.133608,0.424078,-0.01534
1.48E+09,0.318621,-0.966849,1.178434,0.11367,0.21907,0.001742
