accelerometerTime(ms),AccelerationX,AccelerationY,AccelerationZ,gyroTime(ms),gyroX,gyroY,gyroZ
2721.127583,0.086227417,0.962417603,-0.124481201,2727.901625,-0.36981081,0.941311598,-0.06883792
2780.300583,0.125213623,0.971542358,-0.124511719,2797.847625,-0.160995278,1.159092395,-0.570148967
2839.443583,0.288024902,0.983276367,-0.167739868,2832.820625,-0.089969038,1.213388923,-0.386411358
2898.617583,0.225830078,0.985473633,-0.271133423,2902.766625,-0.036467464,0.502056732,-0.253360629
2957.790583,0.20022583,0.951629639,-0.245223999,2972.713625,-0.371108568,0.201613279,-0.246248924
3016.933583,0.221466064,1.111251831,0.042800903,3007.686625,-0.551167819,0.249014883,-0.112771556
3076.107583,-0.512374878,1.078765869,0.234603882,3077.632625,-0.132965774,-1.140418309,0.531194111
3135.250583,0.071212769,1.059539795,0.042434692,3147.578625,0.839600416,0.719962964,0.125185083
3194.393583,0.149658203,1.130477905,-0.198104858,3217.525625,1.197285587,-0.470030356,0.26853905
3253.536583,0.14239502,0.715301514,-0.219741821,3252.498625,1.03836571,-0.617763092,0.336274954
3312.710583,-0.04284668,0.741333008,-0.238601685,3322.444625,0.526684847,-0.916227017,0.152126153
3371.853583,0.08140564,0.857467651,-0.260910034,3357.417625,0.1891385,-0.678175037,0.13922873
3430.996583,0.08265686,0.80770874,-0.249023438,3427.363625,-0.23544661,-0.270252261,0.060849236
3490.170583,0.126022339,1.168258667,-0.405670166,3497.310625,-0.103846238,-0.368548205,0.165669925
3549.313583,0.186523438,0.955581665,-0.454864502,3532.283625,0.118416393,-0.393440239,0.247442286
3608.456583,-0.00100708,1.484741211,-0.405929565,3602.260625,-0.140038065,-0.33518945,0.04363909
3667.629583,-0.037796021,1.057067871,-0.350830078,3672.206625,-0.079145153,0.545083029,-0.358348831
3726.772583,0.146102905,0.571868896,-0.013702393,3742.152625,-0.23669217,0.536418434,-0.16504568
3785.946583,0.053649902,1.134872437,0.023971558,3777.125625,-0.631018177,-0.495279786,-0.532513175
3845.089583,-0.153884888,0.810546875,-0.137878418,3847.072625,-0.463038226,-0.315057816,0.081186732
3904.232583,0.113830566,0.857315063,-0.057067871,3917.018625,-0.628026648,0.453914236,-0.003932956
3963.406583,0.100097656,0.953170776,-0.031387329,3951.991625,-0.83490979,0.429264017,-0.193565739
4022.549583,0.006134033,1.108947754,-0.12322998,4021.937625,-0.738775267,0.797308619,-0.255774252
4081.692583,0.32434082,1.053024292,-0.229034424,4091.884625,-0.331151565,1.174153636,-0.512494725
4140.865583,0.25100708,1.101638794,-0.293792725,4161.830625,-0.118376712,0.382789726,-0.248557885
4200.008583,0.052505493,0.981918335,0.115997314,4196.803625,0.074179955,0.410083398,-0.350571335
4259.182583,-0.333526611,0.593032837,0.089660645,4266.749625,0.763517366,-0.945412866,0.418773826
4318.325583,0.481796265,2.042327881,-0.274505615,4336.696625,1.435852356,0.306405738,0.893338746
4377.499583,0.07434082,0.452667236,-0.260910034,4371.669625,1.011554069,-0.551138791,1.230934627
4436.642583,0.00920105,0.71812439,-0.143920898,4441.615625,0.211477361,-1.312101652,0.223115375
4495.785583,-0.042373657,1.07661438,-0.213256836,4476.588625,-0.173364064,-0.696198512,0.213459552
4554.958583,0.17010498,0.78704834,-0.485290527,4546.565625,-0.43851211,0.209576397,0.246175953
4614.101583,-0.138946533,1.809158325,0.278518677,4616.511625,-0.195102649,0.562539251,0.32033194
4673.275583,-0.252334595,0.188461304,-0.128128052,4686.458625,0.009397763,0.872227069,-0.307669142
4732.418583,0.115493774,1.495697021,-0.133392334,4721.431625,-0.639021509,1.135854184,-0.456866617
4791.561583,0.151473999,1.029434204,-0.249664307,4791.377625,-0.626600792,0.885185212,-0.360688418
4850.704583,0.187652588,1.082946777,-0.285812378,4861.323625,-0.248775198,0.854859796,-0.519286319
4909.847583,0.210739136,0.978622437,-0.002410889,4896.297625,-0.021004618,0.466030288,-0.419880103
4968.990583,-0.443359375,0.449203491,-0.064163208,4966.243625,0.731725081,-0.958283923,0.79412188
5028.133583,0.521240234,1.986099243,-0.15675354,5036.189625,1.118244297,0.34914175,0.394023205
5087.276583,-0.079589844,0.602157593,-0.201431274,5106.135625,0.764774644,-1.617027205,0.427479433
5146.420583,0.170913696,0.715759277,-0.025985718,5141.109625,0.106234827,-0.721136619,0.471071385
5205.593583,-0.180175781,1.004333496,-0.258300781,5211.055625,-0.339396179,-0.3134996,-0.237504701
5264.736583,0.258758545,0.812408447,0.222579956,5281.001625,0.069994798,0.395585682,0.111607755
5323.879583,0.111114502,1.025253296,-0.024581909,5315.974625,-0.375653253,-0.21877096,-0.426520162
5383.022583,0.036834717,0.848007202,0.293899536,5385.921625,-0.51744208,0.002771552,0.010394318
5442.165583,0.363372803,0.72833252,-0.239318848,5455.867625,-0.586802512,1.470296084,-0.427977444
5501.308583,0.30406189,1.082702637,-0.218109131,5525.844625,0.056861419,0.045487857,-0.642859124
5560.482583,-0.354690552,0.959960938,0.29838562,5560.817625,0.337219045,-0.305297863,-0.214825487
5619.625583,0.087081909,1.648147583,-0.291046143,5630.763625,0.622635079,0.738596303,1.03531426
5678.768583,0.376419067,0.390319824,-0.580429077,5665.736625,1.18573093,0.074475034,0.763060101
5737.911583,-0.121246338,0.686050415,-0.053085327,5735.683625,0.216217788,-1.941118464,0.0409477
5797.085583,-0.026306152,1.140472412,-0.05116272,5805.629625,-0.127521208,0.056015332,0.530300887
5856.228583,0.311950684,0.702056885,0.021896362,5840.602625,-0.896388864,0.506524451,-0.070161245
5915.371583,-0.027908325,1.403671265,0.23197937,5910.548625,-0.403422034,0.145739893,-0.529852943
5974.545583,-0.0496521,0.492828369,-0.121841431,5980.495625,-0.342800231,0.891541644,0.361554744
6033.688583,0.181915283,1.119430542,-0.07270813,6050.441625,-0.406804248,0.321856866,-0.247231897
6092.831583,0.218505859,1.125137329,-0.399459839,6085.414625,-0.483529653,0.119112809,-0.519267144
6151.974583,0.15838623,0.914520264,-0.017211914,6155.360625,-0.003635748,0.08180352,-0.416064592
6211.117583,-0.383911133,0.643814087,0.093048096,6225.307625,0.535003763,-0.260323997,0.18831505
6270.290583,0.311676025,1.779449463,-0.436813354,6260.280625,0.620383376,-0.269947063,0.747766099
6329.433583,0.300140381,0.6015625,-0.466537476,6330.226625,1.036576066,-0.555847526,0.562878537
6388.576583,-0.122924805,0.571487427,-0.128692627,6400.172625,0.082144938,-2.340084496,-0.09392623
6447.750583,-0.152175903,1.080627441,-0.269073486,6470.149625,-0.222537469,0.145322043,0.333026164
6506.893583,0.418579102,1.046875,-0.383758545,6505.122625,-0.958718818,0.794824422,0.104372479
6566.036583,-0.640701294,1.687576294,0.324523926,6575.069625,-0.373676388,-0.404116852,-0.063263658
6625.179583,-0.368423462,0.266738892,0.000137329,6645.015625,0.107507818,1.353041629,0.006479205
6684.322583,0.118438721,1.528030396,-0.066421509,6679.988625,-0.919712829,1.762853917,-0.207815781
6743.465583,0.329238892,1.032653809,-0.42791748,6749.934625,-0.361323049,1.471766948,-0.39195313
6802.639583,0.294525146,0.81741333,-0.263320923,6784.907625,-0.133609993,1.254045007,-0.535197108
6861.782583,-0.194290161,0.729766846,0.082427979,6854.854625,0.407343805,0.057254235,-0.109772304
6920.925583,0.245925903,1.383453369,-0.083389282,6924.800625,0.488430668,-0.562828736,0.934769543
6980.068583,0.254653931,0.75289917,-0.270202637,6994.746625,0.833206166,-1.102034968,0.573775394
7039.211583,-0.148849487,0.633224487,-0.216125488,7029.719625,0.304641927,-1.957176792,0.203237274
7098.385583,-0.01133728,0.995223999,-0.105865479,7099.666625,-0.453997327,-0.869752193,0.251742493
7157.528583,0.258483887,1.161300659,-0.325866699,7169.612625,-0.115207283,0.186589322,0.076228725
7216.671583,-0.189208984,1.361709595,0.265029907,7204.585625,0.138734714,-0.022506374,0.142626125
7275.814583,-0.194778442,0.876586914,-0.220352173,7274.531625,-0.90867376,0.188075366,-0.294911002
7334.988583,0.244308472,1.413009644,-0.066238403,7344.478625,-0.64046654,1.153657948,-0.315872477
7394.131583,0.109191895,0.703994751,-0.096710205,7414.455625,-0.586759103,1.30661048,-0.190632
7453.304583,0.088104248,0.896636963,-0.144165039,7449.428625,-0.458731895,1.268858041,-0.496633471
7512.447583,0.115600586,0.873626709,-0.202285767,7519.374625,-0.476377201,0.927775549,-1.159298524
7571.590583,-0.086471558,0.878433228,0.005859375,7589.320625,-0.779396197,0.757211266,-1.154389519
7630.764583,0.294509888,1.089202881,-0.149703979,7624.293625,-0.687741644,1.156355464,-1.173807958
7689.817208,0.552932739,1.475494385,0.022125244,7694.14875,-0.682937035,1.142858298,0.05080539
7748.960208,-0.445907593,1.278259277,0.315872192,7729.12175,-0.58099043,-0.457815501,0.466572507
7808.103208,-0.460662842,1.05796814,0.078613281,7799.06775,0.377904956,-1.614553661,1.331064158
7867.246208,0.153930664,1.309158325,-0.054733276,7869.01375,1.370820892,-0.324088595,0.841583672
7926.389208,0.138748169,1.003646851,-0.297790527,7938.96075,1.290040292,-0.997511487,0.728572431
7985.563208,0.063995361,0.652435303,-0.135818481,7973.93375,0.996709876,-1.393524873,0.576702208
8044.706208,0.05657959,0.429168701,-0.174789429,8043.87975,0.123236714,-1.708582423,0.145432564
8103.849208,-0.129180908,0.746032715,-0.054489136,8113.82575,-0.108896923,-1.541168127,0.432525324
8162.992208,0.099700928,0.98034668,-0.330825806,8148.79975,-0.143730005,-0.586739662,0.175905252
8222.135208,0.327957153,0.846466064,-0.348693848,8218.74575,0.015623701,-0.487558217,-0.010556771
8281.309208,-0.08052063,1.391113281,-0.314880371,8288.69175,-0.16871525,-0.70765916,0.063994429
8340.452208,0.107879639,1.086196899,-0.159896851,8358.66875,-0.042222289,0.740507387,-0.443462661
8399.595208,-0.146453857,1.008621216,0.144775391,8393.64175,0.206937204,0.46299242,-0.042191396
8458.738208,0.333206177,1.178894043,0.088668823,8463.58775,-0.615567848,0.853752188,-0.465319756
8517.881208,-0.33605957,0.693115234,-0.139053345,8533.53475,-0.277299518,0.127921747,0.468899045
8577.055208,0.288696289,1.125396729,-0.07093811,8568.50775,-0.541818792,0.985220733,-0.185105941
8636.198208,0.051544189,0.67098999,0.003982544,8638.45375,-0.410816833,1.081516909,-0.116776152
8695.341208,0.114257813,0.90133667,0.071472168,8708.39975,-0.592272645,1.291738856,-0.571927693
8754.484208,-0.100326538,0.981521606,-0.052093506,8778.34675,-0.602582541,1.757768078,-0.993804633
8813.627208,0.232559204,0.918106079,-0.150054932,8813.31975,-0.147249905,1.862292358,-0.644711885
8872.770208,0.237472534,0.985046387,-0.166870117,8883.26575,-0.229928007,0.868507964,-0.363100976
8931.913208,0.21194458,0.895690918,-0.08782959,8918.23875,-0.414107168,0.720835682,-0.473992074
8991.056208,0.038833618,0.989593506,0.163772583,8988.18575,-0.595433818,0.331854107,-0.527222273
9050.199208,-0.184265137,1.382720947,0.316726685,9058.13175,-0.674884968,-0.618203046,0.157139287
9109.342208,-0.541015625,1.121444702,0.46774292,9093.10475,-0.367049378,-0.839436099,0.524193459
9168.485208,-0.168518066,1.172348022,0.085647583,9163.05075,0.920814312,-0.753609607,1.011034753
9227.628208,0.108779907,1.196304321,-0.0831604,9232.99775,1.291711426,-0.453965902,1.046027891
9286.771208,0.136535645,0.866531372,-0.143157959,9302.97375,1.223618658,-1.225684738,0.670088082
9345.914208,-0.116363525,0.71546936,-0.130462646,9337.94775,1.060104828,-1.19851144,0.606169553
9405.058208,0.240234375,0.796401978,-0.272079468,9407.89375,0.279653752,-0.503098028,0.022686404
9464.201208,-0.008026123,0.585418701,-0.140823364,9477.83975,-0.112775285,-1.06251126,-0.016970195
9523.344208,-0.010787964,0.845321655,-0.171478271,9512.81275,-0.125664452,-0.811752539,0.097176085
9582.517208,0.101287842,0.891876221,-0.337982178,9582.75975,0.203096127,-0.128519893,0.210240323
9641.660208,0.25100708,0.893066406,-0.499084473,9652.70575,-0.097388872,-0.370758629,0.149728509
9700.803208,-0.095504761,1.002578735,-0.289077759,9722.65175,-0.108880412,-1.10218224,-0.263730979
9759.946208,-0.397964478,1.927780151,0.052383423,9757.62475,0.126222917,-0.596299345,-0.059799418
9819.090208,0.010574341,0.402542114,-0.288482666,9827.57175,-0.083352415,1.953659822,0.282197338
9878.263208,0.002883911,1.0521698,0.203292847,9897.51775,-0.200268649,1.10293991,-0.127831732
9937.406208,0.351806641,0.839019775,0.005752563,9932.49075,-0.7677201,0.94417423,-0.44979619
9996.549208,-0.27243042,0.942947388,-0.025268555,10002.43675,-0.312320619,0.49713814,0.25445652
10055.72321,0.313140869,0.883743286,-0.113586426,10037.40975,-0.507183317,1.341925062,0.024092287
10114.86621,0.073974609,0.91078186,-0.030014038,10107.35675,-0.490197676,0.877924902,-0.155030863
10174.00921,0.176605225,0.722503662,-0.113235474,10177.33375,-0.398748718,1.522916685,0.012440158
10233.15221,0.138671875,0.953857422,-0.046783447,10247.27975,-0.243987101,1.226102854,-0.371265429
10292.32621,0.081848145,1.048904419,-0.080795288,10282.25275,-0.228968471,1.178498051,-0.320039525
10351.46921,0.210876465,1.012954712,-0.184829712,10352.19875,-0.287098619,1.555134543,-0.73013038
10410.61221,0.434463501,1.074462891,-0.12612915,10422.14575,-0.450591943,1.353246426,-0.443828579
10469.75521,0.119110107,1.409637451,0.181915283,10457.11875,-0.397193699,0.903342111,-0.194282129
10528.92821,-0.464202881,1.001876831,0.430908203,10527.06475,0.381793437,-0.294461194,0.394370482
10588.07121,0.079452515,0.989440918,-0.015411377,10597.01075,1.123379671,1.189670811,0.129928972
10647.21521,0.106292725,1.02532959,-0.086730957,10666.95775,1.211078365,0.831389624,0.19456256
10706.35821,0.208724976,0.852935791,-0.214767456,10701.93075,1.270959542,1.008153479,0.390457233
10765.50121,0.026016235,0.566757202,-0.249481201,10771.87675,0.818518566,-0.18778881,-0.025487251
10824.67421,0.197067261,0.696273804,-0.292892456,10841.82275,0.038864841,0.144193395,0.083369459
10883.81721,0.167861938,1.163253784,-0.31854248,10876.79575,-0.047641289,-0.254465042,0.190405365
10942.96021,0.017654419,0.965774536,-0.390991211,10946.74275,0.329773379,-0.496415091,0.068207817
11002.13421,0.061843872,1.002288818,-0.548614502,11016.68875,0.037957769,0.199730158,-0.076539516
11061.27721,-0.232391357,1.383499146,-0.13961792,11051.66175,0.512743731,0.334913812,-0.350572134
11120.42021,0.377532959,0.480209351,-0.070159912,11121.63875,-0.040064063,0.713020902,-0.409394439
11179.59421,0.125015259,1.300567627,0.0965271,11191.58475,-0.82842739,-0.969140832,0.048923334
11238.73721,-0.162475586,0.651245117,-0.072555542,11226.55775,-0.449162092,-0.97504293,-0.314536635
11297.88021,0.287780762,1.007156372,-0.094070435,11296.50475,-0.504698055,0.84667031,0.164938887
11357.05321,0.127563477,0.851287842,-0.049682617,11366.45075,-0.650938356,0.502010659,-0.352069896
11416.19621,0.077819824,0.979507446,-0.092636108,11401.42375,-0.584863465,0.444024321,-0.649356704
11475.37021,0.02204895,1.002380371,-0.059967041,11471.36975,-0.363308969,1.232380191,-0.564961928
11534.51321,0.298599243,1.017440796,-0.19354248,11541.31675,-0.246154115,1.026206782,-0.524878957
11593.65621,0.362335205,0.970550537,-0.229568481,11611.26275,-0.403945345,0.775960187,-0.323068871
11652.83021,0.404541016,1.371826172,0.052536011,11646.23575,-0.423093207,0.521923381,-0.447253937
11711.97321,-0.665725708,1.051010132,0.435852051,11716.18175,-0.065926286,-1.406052649,0.606658243
11771.14621,-0.198135376,1.320053101,0.084259033,11786.12875,1.138690184,0.316619494,0.864980607
11830.28921,0.360687256,0.956085205,-0.076339722,11821.10175,1.406221227,0.641746189,0.711909565
11889.43321,0.012390137,0.839080811,-0.185134888,11891.04775,1.234083549,-0.939675618,0.802847461
11948.57621,0.170974731,0.645477295,-0.160293579,11960.99375,0.599858393,-1.080912372,0.195031276
12007.74921,0.163101196,0.758575439,-0.22517395,12030.97075,0.033109484,-0.962831005,0.083597692
12066.89221,-0.002044678,0.898208618,-0.272827148,12065.94375,-0.315653299,-0.568365981,0.061657506
12126.06621,0.184082031,1.043380737,-0.351364136,12135.89075,-0.203044462,-0.091119524,0.111196297
12185.20921,0.25062561,0.934341431,-0.515151978,12170.86375,-0.135460357,0.079837308,0.217480393
12244.35221,0.117370605,1.153610229,-0.430419922,12240.80975,-0.003128149,-0.380625907,0.081506045
12303.52621,-0.234191895,1.164779663,-0.186325073,12310.75575,0.318334303,0.461505577,-0.137913129
12362.66921,0.324554443,0.458587646,0.036514282,12345.72975,-0.03920253,0.284552904,-0.124130205
12421.81221,-0.011856079,1.463882446,-0.005096436,12415.67575,-0.421885197,-1.153664873,-0.281898265
12480.95521,-0.058578491,0.777572632,-0.066207886,12485.62175,-0.193411542,0.139430864,0.224474652
12540.12821,0.218154907,0.905761719,-0.131988525,12555.56775,-0.381381446,0.835304471,0.012740296
12599.27121,0.306167603,0.868026733,-0.154327393,12590.54175,-0.390208493,0.677162237,-0.095927595
12658.44521,0.108718872,0.956329346,-0.122268677,12660.48775,-0.441505503,0.03074513,-0.529801544
12717.54796,0.124099731,0.942077637,-0.057434082,12730.33396,-0.27910088,0.660049296,-0.517362185
12776.69096,0.124710083,1.010437012,-0.163238525,12765.30696,-0.197592438,0.784517456,-0.350252289
12835.86396,0.20211792,0.952957153,-0.156906128,12835.25396,-0.195987351,0.972619453,-0.405962157
12895.00696,0.318435669,1.018203735,-0.231613159,12905.19996,-0.268929469,1.069196593,-0.445971092
12954.18096,0.331893921,1.198181152,-0.01210022,12975.17696,-0.220312664,0.523431263,0.181031038
13013.32396,-0.388031006,1.176193237,0.34135437,13010.14996,-0.199846538,-0.886277374,0.882746022
13072.49796,-0.148864746,1.119506836,-0.02986145,13080.09596,1.121040883,-0.220748624,0.512113361
13131.64096,0.260421753,0.861801147,-0.178161621,13150.04196,0.962456564,-0.062746206,0.429635794
13190.78396,-0.014434814,0.970840454,-0.121078491,13185.01496,0.723731603,-1.133238693,0.337329299
13249.95696,-0.100250244,0.969802856,-0.089736938,13254.96196,0.553710605,-1.177055949,-0.053702111
13309.09996,0.030883789,0.835617065,-0.242355347,13289.93496,0.447386562,-0.679435777,-0.133958068
13368.24296,0.059143066,0.911514282,-0.278579712,13359.88096,0.284836796,-0.195086137,0.092485193
13427.41696,0.077575684,0.985702515,-0.278198242,13429.82796,0.166512283,-0.200241484,-0.051070109
13486.55996,0.09262085,0.925003052,-0.267181396,13499.77396,0.013779994,-0.455563798,-0.193005942
13545.73396,0.008514404,0.916885376,-0.261276245,13534.74696,-0.065575282,-0.403319768,-0.16390132
