accelerometerTime(ms),AccelerationX,AccelerationY,AccelerationZ,gyroTime(ms),gyroX,gyroY,gyroZ
4199.42275,0.000869751,1.858078003,0.317153931,4196.562041,-0.321627834,0.900009431,-0.038507179
4258.56575,0.475082397,0.218551636,-0.027938843,4231.535041,-0.931277872,1.021008025,0.388688095
4317.70875,0.15071106,1.347061157,0.06791687,4301.482041,-0.958386455,0.322821729,0.215402328
4376.85175,0.292190552,0.550079346,0.006942749,4371.428041,-0.168415644,1.594695268,0.639266253
4435.99475,0.482177734,0.764373779,0.013290405,4406.401041,-0.629719087,0.849586737,0.135573808
4495.13775,0.400772095,0.645736694,0.048156738,4476.347041,-0.519484991,0.536496465,0.09073523
4554.28175,0.693817139,0.933288574,-0.001922607,4546.294041,-0.329548075,0.343893725,0.069897859
4613.42475,0.539367676,0.978424072,-0.038330078,4581.267041,-0.145623779,-0.259676316,0.033233587
4672.56775,0.554794312,1.415908813,0.209640503,4651.183041,-0.454945678,-0.208894627,-0.359171481
4731.71075,0.377120972,1.358139038,0.594924927,4721.129041,0.162492508,-0.132274151,-0.272887459
4790.85375,0.090957642,0.968338013,0.086517334,4756.102041,0.406036725,-0.694030166,-0.264815151
4849.99675,0.692581177,0.799423218,0.024368286,4826.048041,1.629395458,-0.532444465,0.266377362
4909.13975,0.185699463,0.814025879,0.0728302,4895.995041,0.479642503,-1.469716847,-0.417931201
4968.28275,0.040649414,0.645629883,-0.1459198,4930.968041,0.603086944,-0.451468922,-0.322016922
5027.45675,0.536880493,0.694168091,-0.300064087,5000.914041,0.411467709,-0.515929138,0.377732383
5086.59975,-0.043029785,0.543228149,-0.14781189,5070.860041,0.470729968,-0.954384257,-0.584393683
5145.74275,0.310272217,0.871154785,-0.404403687,5140.807041,0.17309828,-0.108336594,0.207808324
5204.88575,0.41494751,1.141296387,-0.359115601,5175.780041,-0.561193555,-0.251248743,-0.106635633
5264.02875,0.320526123,1.87979126,0.30796814,5245.726041,-0.371952524,0.139299837,0.230703254
5323.17175,0.445739746,0.377319336,0.085372925,5315.672041,-0.767785348,0.761206008,0.346916946
5382.31475,0.266418457,1.136169434,0.093414307,5350.645041,-0.362070865,-0.106672917,0.01938222
5441.48875,0.280441284,0.634475708,-0.026031494,5420.592041,-0.114227507,0.932845142,0.866505533
5500.63175,0.671234131,0.770462036,0.01612854,5490.538041,-0.646673836,0.560038809,0.522667468
5559.77475,0.205963135,0.727661133,0.01914978,5560.484041,-0.570578535,0.27684758,-0.080866354
5618.94775,0.484329224,0.653488159,-0.009857178,5595.458041,-0.333947618,0.623307793,0.167201775
5678.09075,0.624038696,0.80267334,-0.014602661,5665.404041,-0.454136078,0.181116792,0.105979963
5737.23375,0.521591187,0.79246521,0.07901001,5700.377041,-0.429188117,-0.06297577,-0.153182363
5796.37775,0.608779907,0.90725708,0.01713562,5770.293041,-0.278135751,0.17011767,-0.182195905
5855.52075,0.634567261,1.087860107,0.252944946,5840.239041,-0.467498488,0.562337117,-0.252262342
5914.66375,0.552841187,1.323287964,0.252639771,5875.212041,-0.212115721,0.72326555,-0.45321489
5973.83675,0.483078003,1.027893066,0.341720581,5945.158041,0.330646363,0.628469532,-0.167956515
6032.97975,0.237350464,0.940963745,0.24822998,6015.105041,0.483741108,-0.268937725,0.179070685
6092.12275,0.341064453,0.762634277,0.144592285,6085.051041,0.873843075,-0.362278592,0.367336467
6151.26575,0.304031372,0.832824707,0.109695435,6120.024041,0.421272403,-0.510036628,0.286066911
6210.40875,0.242340088,0.763320923,0.03086853,6189.970041,0.722301219,-0.096049568,-0.167247848
6269.55275,0.28074646,0.718200684,-0.082168579,6259.917041,0.723904709,0.114218718,-0.257022209
6328.69575,0.471099854,0.775024414,-0.214889526,6294.890041,0.650854732,0.220557675,-0.263890502
6387.83875,0.175598145,0.710449219,-0.12612915,6364.836041,0.519936663,-0.258484285,-0.249614627
6447.01175,0.231338501,0.899658203,0.00567627,6434.782041,0.288300504,-0.169326712,-0.063231966
6506.15475,0.252655029,1.076690674,0.031600952,6504.729041,0.195747933,0.410931349,-0.216602615
6565.29775,0.332336426,1.015686035,0.021789551,6539.702041,0.0255003,0.504311897,-0.240803558
6624.44075,0.37361145,0.931030273,-0.171173096,6609.648041,0.236422925,0.513714187,0.079067389
6683.58475,0.291000366,0.943618774,-0.122924805,6679.594041,0.046939546,0.059381568,-0.049302302
6742.72775,0.31477356,0.923477173,-0.173370361,6714.568041,-0.037600106,0.101729558,-0.076896113
6801.87075,0.378356934,0.919082642,-0.140075684,6784.514041,-0.09648606,0.075510471,0.004432299
6861.01375,0.302932739,0.905960083,-0.093414307,6819.457041,-0.159047176,-0.097820037,0.046607982
6920.15675,0.319793701,0.962051392,-0.05921936,6889.403041,-0.188832769,-0.107705425,-0.004002997
6979.29975,0.3956604,0.903701782,-0.138427734,6959.349041,0.04666018,0.099112469,0.01386708
7038.44275,0.375076294,0.924575806,-0.109466553,7029.295041,0.042689407,0.006546583,0.021935925
7097.58575,0.381225586,0.901260376,-0.129806519,7064.269041,0.071477379,0.010979681,0.04902054
7156.72875,0.366149902,0.920318604,-0.114089966,7134.215041,-0.025536785,-0.0604716,0.041033187
