Elapsed Time, accel x, accel y, accel z, gyro x, gyro y, gyro z
1.48E+09,0.059603,-0.126928,0.042062,0.015626,0.072041,0.065596
1.48E+09,0.022771,-0.106047,0.032592,-0.013193,0.069943,0.056099
1.48E+09,-1.71E-04,-0.085052,0.019642,-0.028102,0.062167,0.047002
1.48E+09,-0.011561,-0.083817,0.012092,-0.020523,0.049648,0.015376
1.48E+09,-0.016482,-0.098668,0.009819,-0.023925,0.030099,0.002543
1.48E+09,-0.009986,-0.119593,0.002907,-0.028693,0.018544,-0.010809
1.48E+09,-0.010976,-0.149315,0.007074,-0.0226,0.005232,-0.022635
1.48E+09,0.003114,-0.171453,0.002745,-0.021482,-0.004097,-0.030331
1.48E+09,0.020892,-0.182438,-0.001719,-0.018793,-0.011298,-0.030908
1.48E+09,0.041076,-0.179824,-0.003924,-0.014666,-0.012412,-0.03431
1.48E+09,0.051081,-0.169798,-0.012535,-0.011087,-0.008135,-0.037345
1.48E+09,0.064861,-0.158492,-0.023565,-6.20E-04,-0.002531,-0.038376
1.48E+09,0.072246,-0.137401,-0.026267,0.017323,0.002999,-0.037424
1.48E+09,0.058136,-0.116292,-0.04645,0.033746,0.004719,-0.035729
1.48E+09,-0.102418,-0.110536,-0.110188,0.052103,0.003469,-0.033793
1.48E+09,-0.186894,-0.007202,-0.251741,0.064431,0.005622,-0.02621
1.48E+09,-0.007769,0.163115,-0.229954,-0.011521,-0.003201,0.015994
1.48E+09,0.180375,0.742296,-0.146258,-0.075812,-0.023222,0.041462
1.48E+09,0.084578,0.46207,0.018981,0.024622,0.017762,-0.079637
1.48E+09,0.097542,-0.258598,0.138035,0.104769,0.002981,-0.122207
1.48E+09,0.128949,-0.650958,0.200302,0.276205,0.018475,-0.123923
1.48E+09,0.137588,-0.630962,0.181692,0.217148,0.041555,-0.110728
1.48E+09,0.073469,-0.392194,0.125225,0.072575,0.055055,-0.018101
1.48E+09,0.003977,-0.116456,0.080321,-0.018618,0.045935,0.008003
1.48E+09,-0.020901,0.117336,0.055165,-0.042497,0.005636,-0.002242
1.48E+09,-0.029325,0.211255,0.057138,-0.017662,-6.29E-04,-0.021686
1.48E+09,-0.057028,0.201217,0.054454,0.02097,0.007932,-0.010485
1.48E+09,-0.069082,0.134533,0.034556,0.036442,0.013673,-0.002274
1.48E+09,-0.056075,0.090261,0.014642,0.038476,0.020052,0.004301
1.48E+09,-0.01938,0.080749,-0.004291,0.030429,0.016082,1.17E-04
1.48E+09,0.008287,0.092179,-0.020029,0.022851,0.004802,-0.015631
1.48E+09,0.038428,0.108623,-0.041947,0.016072,0.003529,-0.032187
1.48E+09,0.035669,0.132242,-0.05833,0.011365,0.008473,-0.045221
1.48E+09,0.01922,0.135823,-0.054949,0.014545,0.010873,-0.03907
1.48E+09,-0.011269,0.155401,-0.052041,0.022724,0.016607,-0.013333
1.48E+09,-0.047834,0.151267,-0.02797,0.023939,0.020648,0.003205
1.48E+09,-0.066486,0.121296,-0.006883,0.023729,0.019791,0.009614
1.48E+09,-0.066214,0.093921,0.013206,0.029871,0.015583,0.010365
1.48E+09,-0.051979,0.056868,0.017716,0.02799,0.011562,0.001037
1.48E+09,-0.035154,0.012431,0.019936,0.018379,0.01138,-0.019187
1.48E+09,-0.015891,-0.023271,0.014684,0.013113,0.012464,-0.032515
1.48E+09,-0.004569,-0.019411,0.004971,0.005823,0.012735,-0.03531
1.48E+09,-0.006076,0.006616,-0.002849,6.12E-04,0.009765,-0.036043
1.48E+09,-0.015003,0.016427,5.36E-04,-0.005877,0.004322,-0.027858
1.48E+09,-0.022468,0.004004,0.001864,-0.008332,0.003107,-0.012835
1.48E+09,-0.022254,-0.019505,0.00349,-0.002791,0.003428,-0.006934
1.48E+09,-0.013193,-0.044157,3.58E-04,0.007702,0.004022,-0.010286
1.48E+09,-0.01566,-0.050377,0.00288,0.012141,0.008305,-0.013263
1.48E+09,-0.01315,-0.049085,-0.002007,0.010917,0.011359,-0.009048
1.48E+09,-0.015623,-0.0541,0.004177,0.009054,0.010695,-0.007664
1.48E+09,-0.013047,-0.059064,0.007979,0.008117,0.010463,-0.004454
1.48E+09,-0.024387,-0.061647,0.012765,0.005975,0.00951,-4.59E-04
1.48E+09,-0.026856,-0.067856,0.014061,0.003807,0.008376,0.005583
1.48E+09,-0.024328,-0.067852,0.015324,-2.68E-04,0.007932,0.005601
1.48E+09,-0.017958,-0.073988,0.014293,-0.001866,0.003178,0.00196
1.48E+09,-0.002719,-0.083741,0.008546,-0.004101,0.001613,-0.004623
1.48E+09,0.006107,-0.08242,0.004972,-0.004443,-0.001487,-0.014551
1.48E+09,0.011185,-0.084874,0.006312,-0.004874,-0.003407,-0.01304
1.48E+09,0.01872,-0.079893,0.007563,-0.003834,-0.001137,-0.016935
1.48E+09,0.027575,-0.081088,0.008938,-0.002399,-7.39E-04,-0.019403
1.48E+09,0.013649,-0.07747,0.009902,0.003047,0.003191,-0.018832
1.48E+09,0.014822,-0.067568,0.009752,0.008671,0.009361,-0.015266
1.48E+09,0.005905,-0.058984,0.011931,0.012542,0.012773,-0.009955
1.48E+09,0.001959,-0.041692,0.011582,0.013893,0.013782,-0.006527
1.48E+09,-7.58E-04,-0.020672,0.009962,0.010262,0.006813,-0.002449
1.48E+09,0.005404,-0.004505,0.003647,0.006619,0.008899,-0.004326
1.48E+09,0.006554,0.007881,0.002229,0.005492,0.008859,-0.008532
1.48E+09,0.00765,0.02644,0.001931,0.003294,0.009321,-0.011134
1.48E+09,0.00633,0.032627,5.82E-04,0.006523,0.008506,-0.008994
1.48E+09,0.00258,0.028852,0.005497,0.006147,0.009634,-0.008024
1.48E+09,0.003853,0.027633,0.004309,0.00845,0.007741,-0.002256
1.48E+09,3.50E-05,0.03129,0.007872,0.006056,0.008695,0.00162
1.48E+09,-0.002479,0.030028,0.009083,-8.84E-04,0.007321,0.0047
1.48E+09,-0.003731,0.028784,0.009086,-0.002853,0.007429,0.006171
1.48E+09,3.70E-05,0.027562,0.01404,-0.007108,0.007703,0.00571
1.48E+09,-0.003637,0.013987,0.008084,-0.01021,0.00679,0.006799
1.48E+09,0.005283,0.005382,0.008358,-0.008511,0.009543,0.003352
1.48E+09,0.009169,-0.005695,0.004921,-0.007588,0.006859,0.003455
1.48E+09,0.009186,-0.006973,0.009849,-0.01002,0.008124,0.004038
1.48E+09,0.004138,-0.008199,0.004891,-0.009226,0.00826,0.004243
1.48E+09,0.004173,-0.01191,0.004953,-0.007738,0.010743,0.00104
1.48E+09,0.006776,-0.020542,0.003909,-0.006867,0.009696,2.23E-04
1.48E+09,0.005447,-0.013139,0.004991,-0.005003,0.007839,0.001996
1.48E+09,0.005399,-0.007007,0.011019,-0.002568,0.007433,0.002369
1.48E+09,3.85E-04,-0.010779,0.01469,7.08E-04,0.006363,0.002435
1.48E+09,-8.60E-04,-0.013228,0.011034,0.00411,0.008608,2.18E-04
1.48E+09,-0.003454,-0.005823,0.010871,-4.30E-05,0.012969,0.002237
1.48E+09,-0.005955,-0.008332,0.01333,-4.80E-05,0.014491,-9.19E-04
1.48E+09,-0.01095,-0.014556,0.01459,0.002375,0.013696,-2.90E-04
1.48E+09,-0.0109,-0.019534,0.018354,0.004055,0.011038,0.002062
1.48E+09,-0.00334,-0.018201,0.012308,0.001189,0.006713,2.27E-04
1.48E+09,0.002948,-0.015659,0.008677,-0.003244,0.001558,-0.003069
1.48E+09,0.009186,-0.006964,0.00862,-0.002171,0.004241,-0.004997
1.48E+09,0.010409,-0.003205,0.003668,-0.002016,0.004702,-0.008822
1.48E+09,0.007887,-0.003251,0.007312,-4.72E-04,0.0073,-0.007796
1.48E+09,3.44E-04,-0.007016,0.008493,0.004261,0.009945,-0.010456
1.48E+09,-0.009723,-0.010808,0.010864,-2.61E-04,0.013454,-0.005535
1.48E+09,-0.016012,-0.01335,0.014496,-1.17E-04,0.011911,-0.003408
1.48E+09,-0.022393,-0.005977,0.015506,0.003111,0.012664,0.001514
1.48E+09,-0.014915,0.005199,0.015425,0.00341,0.011617,0.003488
1.48E+09,-0.021376,0.021239,0.015061,7.12E-04,0.007456,0.004889
1.48E+09,-0.010065,0.027501,0.013892,-7.39E-04,0.002751,0.008563
1.48E+09,-0.005035,0.030004,0.013923,-0.00519,0.001338,0.004788
1.48E+09,-0.001215,0.026337,0.011587,-0.006443,0.001378,-4.88E-04
1.48E+09,0.01014,0.027651,0.010502,-0.010641,0.003722,1.07E-04
1.48E+09,0.008918,0.022717,0.008115,-0.011766,0.003464,0.001205
1.48E+09,0.020346,0.01658,0.010836,-0.009909,8.90E-04,-1.70E-04
1.48E+09,0.024127,0.017818,0.013323,-0.010879,0.002001,0.003353
1.48E+09,0.017837,0.015287,0.015728,-0.010648,0.003712,0.004791
1.48E+09,0.011565,0.010313,0.014495,-0.0092,0.005938,0.004057
1.48E+09,0.016649,0.007807,0.021969,-0.007254,0.006392,0.004474
1.48E+09,0.005285,0.007718,0.024258,-0.005395,0.008507,0.005843
1.48E+09,0.001538,0.002759,0.023061,-0.00403,0.009862,0.004776
1.48E+09,0.00156,0.001449,0.031668,-0.001947,0.010675,0.003787
1.48E+09,-0.002252,0.0039,0.031572,-0.001269,0.010397,-2.14E-04
1.48E+09,-0.004786,0.005101,0.033968,-0.004169,0.008293,4.09E-04
1.48E+09,-0.008571,0.005048,0.037593,-0.004955,0.006087,0.001507
1.48E+09,-0.014852,0.0013,0.037565,-0.007624,0.007668,-0.002146
1.48E+09,-0.013564,-0.001187,0.040079,-0.008473,0.00652,-0.002463
1.48E+09,-0.012384,0.007509,0.03627,-0.012151,0.005653,-0.007074
1.48E+09,-0.018783,0.01616,0.032352,-0.014239,0.00739,-0.005984
1.48E+09,-0.018795,0.017407,0.031104,-0.019199,0.012323,-0.008952
1.48E+09,-0.018738,0.011213,0.032436,-0.018911,0.011087,-0.009342
1.48E+09,-0.025002,0.006187,0.037336,-0.014044,0.007141,-0.012617
1.48E+09,-0.031256,0.001089,0.050823,-0.013222,0.004059,-0.011759
1.48E+09,-0.032509,-1.45E-04,0.049599,-0.016191,0.005244,-0.014944
1.48E+09,-0.031147,-0.00893,0.065711,-0.019253,0.005436,-0.011775
1.48E+09,-0.033515,-0.026261,0.065968,-0.015717,0.001492,-0.009975
1.48E+09,-0.02458,-0.037287,0.060149,-0.018493,0.002871,-0.009104
1.48E+09,-0.019495,-0.042122,0.050491,-0.019853,0.001699,-0.007549
1.48E+09,-0.005611,-0.041967,0.042102,-0.024569,9.38E-04,-0.007802
1.48E+09,-0.009349,-0.046978,0.047038,-0.029079,0.004033,-0.005402
1.48E+09,0.006066,-0.070678,0.082002,-0.02887,-0.003115,-0.007348
1.48E+09,-0.038528,-0.166292,0.096463,-0.030192,-0.005015,-0.004737
1.48E+09,-0.036014,-0.171104,0.089184,-0.018216,-0.048354,-0.040554
1.48E+09,-0.030818,-0.187142,0.088304,-0.0422,0.025935,0.020736
1.48E+09,-0.030436,-0.229202,0.090246,-0.052406,0.013067,0.013218
1.48E+09,-0.039149,-0.245229,0.078126,-0.056517,0.009878,0.002629
1.48E+09,-0.045343,-0.261188,0.059909,-0.060898,0.017398,5.49E-04
1.48E+09,-0.047845,-0.266015,0.04401,-0.046586,0.021807,0.005043
1.48E+09,-0.051796,-0.249856,0.031416,-0.030886,0.021835,0.01014
1.48E+09,-0.063612,-0.198124,0.047543,-0.025818,0.026208,0.013346
1.48E+09,-0.063372,-0.214815,0.120189,-0.027249,0.026621,0.017633
1.48E+09,-0.12064,-0.170461,0.098989,-0.021,-0.019503,0.007788
1.48E+09,-0.130481,-0.059256,0.103102,-0.0262,0.02845,0.043694
1.48E+09,-0.141488,-0.096592,0.123196,-0.018033,0.027136,0.039842
1.48E+09,-0.166801,-0.0906,0.127633,-0.031281,-0.002499,0.012458
1.48E+09,-0.17311,-0.089514,0.141015,-0.034488,-0.005419,0.011081
1.48E+09,-0.131579,-0.194276,0.274613,-0.042197,-0.012516,0.007052
1.48E+09,-0.149094,-0.230403,0.147419,-0.049465,-0.027339,-0.01333
1.48E+09,-0.110233,-0.071345,0.099854,-0.055482,-0.046122,-0.01668
1.48E+09,-0.061663,-0.135301,0.09305,-0.087754,0.09204,0.020858
1.48E+09,-0.040079,-0.154516,0.040948,-0.072012,0.035605,-0.009229
1.48E+09,-0.006051,-0.150324,0.008255,-0.07301,0.017417,-0.003651
1.48E+09,-8.65E-04,-0.166299,1.40E-05,-0.05189,0.015346,7.27E-04
1.48E+09,-0.022429,-0.155358,0.006877,-0.030521,0.008706,0.005717
1.48E+09,-0.030375,-0.112271,0.024431,-0.021988,9.09E-04,0.026782
1.48E+09,-0.054525,-0.091647,0.054396,-0.028094,0.003275,0.060713
1.48E+09,-0.104846,-0.100259,0.15929,-0.037616,0.014796,0.080485
1.48E+09,-0.136388,-0.111152,0.108733,-0.002099,-0.061245,0.073446
1.48E+09,-0.158747,-0.011235,0.122667,-0.073984,0.070677,0.091831
1.48E+09,-0.166411,-0.140005,0.135768,-0.054126,0.039716,0.104677
1.48E+09,-0.180176,-0.156104,0.128476,-0.073972,0.005186,0.063044
1.48E+09,-0.192906,-0.146222,0.120767,-0.083318,0.024376,0.083721
1.48E+09,-0.208067,-0.147455,0.109531,-0.088123,0.026805,0.081256
1.48E+09,-0.22683,-0.169714,0.096145,-0.09033,0.015557,0.080831
1.48E+09,-0.258209,-0.194481,0.077713,-0.099379,0.027799,0.087837
1.48E+09,-0.29579,-0.232826,0.052062,-0.108464,0.028749,0.095672
1.48E+09,-0.348559,-0.2699,0.011453,-0.11748,0.037252,0.110355
1.48E+09,-0.425222,-0.320605,-0.042762,-0.119546,0.054472,0.126306
1.48E+09,-0.565021,-0.385092,-0.095307,-0.113378,0.064721,0.142937
1.48E+09,-0.787804,-0.482361,-0.158204,-0.091529,0.078563,0.171126
1.48E+09,-1.098882,-0.597258,-0.246607,-0.059956,0.11155,0.195998
1.48E+09,-1.50602,-0.708826,-0.358529,-0.03043,0.151486,0.203716
1.48E+09,-1.996734,-0.80673,-0.536891,-0.016518,0.16505,0.183316
1.48E+09,-2.522828,-0.907079,-0.743931,-0.027267,0.125143,0.134961
1.48E+09,-2.949438,-0.972281,-0.941543,-0.027011,0.07226,0.13172
1.48E+09,-3.187436,-0.937651,-1.111135,0.020537,-0.00314,0.142799
1.48E+09,-3.296265,-0.790257,-1.215763,0.051426,0.018873,0.172368
1.48E+09,-3.284923,-0.649097,-1.22902,0.081613,0.155954,0.262205
1.48E+09,-3.320775,-0.723062,-1.136305,0.068408,0.393724,0.370833
1.48E+09,-3.414669,-0.959645,-1.158196,-0.075909,0.638332,0.314381
1.48E+09,-3.472029,-1.464416,-1.173806,-0.194553,0.827338,0.267109
1.48E+09,-3.55703,-1.69313,-1.096358,-0.34154,0.918808,-0.038423
1.48E+09,-3.5644,-2.947691,-0.886413,-0.212091,0.843411,-0.199918
1.48E+09,-3.458651,-4.003452,-0.706399,-0.113875,0.765321,-0.445862
1.48E+09,-3.308355,-4.113111,-0.50124,-0.053467,0.61975,-0.579116
1.48E+09,-3.228666,-3.824531,-0.350428,-0.128673,0.410006,-0.516126
1.48E+09,-3.27498,-3.575971,-0.236327,-0.199582,0.242441,-0.357336
1.48E+09,-3.435449,-3.701216,-0.164168,-0.251698,0.174274,-0.162068
1.48E+09,-3.506891,-4.035989,-0.111717,-0.209748,0.203522,0.050862
1.48E+09,-3.440716,-4.373027,-0.132054,-0.136846,0.20913,-0.066406
1.48E+09,-3.292832,-4.514869,-0.071108,-0.064737,0.169446,-0.215801
1.48E+09,-3.163781,-4.246441,0.012075,-0.059546,0.121739,-0.286294
1.48E+09,-3.15754,-4.075897,0.176084,-0.090228,0.14456,-0.310479
1.48E+09,-3.147238,-4.077115,0.327107,-0.081705,0.093006,-0.290398
1.48E+09,-3.042242,-3.942408,0.412201,-0.036919,0.066987,-0.273958
1.48E+09,-2.885861,-3.606811,0.614837,-0.030343,0.108162,-0.321699
1.48E+09,-2.758453,-3.282372,0.800074,-0.099678,0.12167,-0.331315
1.48E+09,-2.660058,-3.107428,0.948168,0.015756,-0.06693,-0.2306
1.48E+09,-2.624765,-2.812083,0.998882,0.064566,-0.142852,-0.249843
1.48E+09,-2.4839,-2.32401,1.001262,0.081247,-0.166046,-0.276849
1.48E+09,-2.324385,-1.950375,0.949426,0.058478,-0.143466,-0.285013
1.48E+09,-2.177033,-1.777813,0.829674,0.089886,-0.515759,-0.324169
1.48E+09,-2.031997,-1.634575,0.666232,0.055352,-0.598682,-0.309707
1.48E+09,-1.892816,-1.542092,0.504788,-0.05642,-0.400829,-0.303959
1.48E+09,-1.679325,-1.560756,0.378181,-0.14131,-0.31172,-0.28751
1.48E+09,-1.486852,-1.627905,0.266807,-0.176342,-0.196543,-0.330842
1.48E+09,-1.285585,-1.678394,0.238677,-0.16908,-0.20107,-0.35859
1.48E+09,-1.081081,-1.530803,0.187627,-0.148374,-0.196134,-0.37397
1.48E+09,-0.961814,-1.315741,0.140339,-0.109107,-0.174127,-0.377872
1.48E+09,-0.882228,-1.040465,0.109859,-0.119845,-0.262854,-0.366682
1.48E+09,-0.836904,-0.745747,0.095727,-0.101068,-0.257763,-0.360588
1.48E+09,-0.783884,-0.464547,0.077028,-0.065602,-0.252766,-0.347917
1.48E+09,-0.69016,-0.219869,0.01906,0.008416,-0.148559,-0.320381
1.48E+09,-0.638642,0.07685,-0.080869,0.008043,-0.134262,-0.298036
1.48E+09,-0.637909,0.2608,-0.189439,-0.020665,-0.122272,-0.234766
1.48E+09,-0.615951,0.33118,-0.306823,-0.016796,-0.117919,-0.23848
1.48E+09,-0.545562,0.355969,-0.409247,-0.035022,-0.107422,-0.191256
1.48E+09,-0.425918,0.382264,-0.508533,0.011283,-0.09719,-0.152659
1.48E+09,-0.271761,0.364196,-0.601666,0.041055,-0.100103,-0.131015
1.48E+09,-0.119609,0.288015,-0.697526,0.049524,-0.086181,-0.07153
1.48E+09,0.005087,0.176906,-0.777249,0.004952,-0.10612,-0.016845
1.48E+09,0.136424,0.032296,-0.83914,-0.052919,-0.140246,-0.017265
1.48E+09,0.319389,-0.090016,-0.868775,-0.065179,-0.154524,-0.061007
1.48E+09,0.542901,-0.087117,-0.90607,-0.059514,-0.21261,-0.119322
1.48E+09,0.808233,-0.098834,-0.940062,-0.033371,-0.302924,-0.124449
1.48E+09,1.136757,-0.257143,-0.996423,0.016303,-0.384137,-0.054845
1.48E+09,1.575649,-0.336339,-1.116301,0.056309,-0.484652,0.077652
1.48E+09,1.951388,0.012652,-1.170731,0.070392,-0.545287,0.14615
1.48E+09,1.188239,0.836379,-0.413177,0.143562,-0.411296,-0.025559
1.48E+09,-0.570237,0.662952,0.268348,0.382888,-0.233021,-0.032454
1.48E+09,-0.536555,-1.030974,-0.180888,1.267055,0.306695,0.998985
1.48E+09,-0.015366,0.174883,-0.990914,1.108451,2.547835,2.231694
1.48E+09,1.052618,1.387156,-0.856144,-0.020714,2.472651,1.260038
1.48E+09,2.285661,0.142163,-0.601471,-0.826566,0.982852,1.119764
1.48E+09,2.224188,0.388315,-0.505945,0.951783,-0.65113,-0.551701
1.48E+09,1.796095,1.519427,-0.321495,1.429486,-1.178346,-0.682607
1.48E+09,1.674628,2.232802,-0.386802,0.595039,-0.677906,0.225066
1.48E+09,1.943709,2.495072,-0.498953,0.313006,0.267757,0.004902
1.48E+09,2.270291,2.280564,-0.491843,-0.177403,0.368219,-0.249897
1.48E+09,2.183947,2.047706,-0.510009,-0.178875,0.358296,-0.346814
1.48E+09,1.996478,2.239826,-0.549073,-0.141278,0.467678,-0.287474
1.48E+09,1.961633,2.755673,-0.446676,-0.163351,0.599439,-0.065145
1.48E+09,1.97838,3.018033,-0.311048,0.006481,0.514749,-0.140498
1.48E+09,2.023318,3.226721,-0.242787,0.289653,0.306911,-0.27458
1.48E+09,2.055521,3.437174,-0.245875,0.331677,0.097817,-0.328505
1.48E+09,2.095644,3.744469,-0.288503,0.220507,-0.03613,-0.318893
1.48E+09,2.116205,4.120838,-0.323995,0.062427,-0.033888,-0.272494
1.48E+09,2.066204,4.352414,-0.251359,-0.069857,0.046545,-0.294211
1.48E+09,1.943811,4.230875,-0.005784,-0.137166,0.117265,-0.323509
1.48E+09,1.939722,3.865911,0.154851,-0.087081,0.141366,-0.315685
1.48E+09,1.96854,3.492566,0.306291,0.005394,0.128163,-0.295781
1.48E+09,1.986987,3.281601,0.405782,0.010851,0.077283,-0.31243
1.48E+09,1.993807,3.094369,0.469136,-0.02514,-0.033673,-0.347767
1.48E+09,1.98363,2.825739,0.494374,-0.093004,-0.051551,-0.364917
1.48E+09,1.891734,2.512213,0.505698,-0.160011,-0.053607,-0.392532
1.48E+09,1.784534,2.208867,0.472478,-0.177463,-0.053493,-0.398763
1.48E+09,1.662816,1.975841,0.448899,-0.186638,-0.048492,-0.369755
1.48E+09,1.522222,1.877343,0.443626,-0.201469,-0.049342,-0.355011
1.48E+09,1.377491,1.817162,0.437646,-0.167739,-0.057412,-0.294262
1.48E+09,1.27008,1.820311,0.427457,-0.128669,-0.076686,-0.226137
1.48E+09,1.235649,1.846674,0.356608,-0.073852,-0.101407,-0.167898
1.48E+09,1.181684,1.79868,0.29041,-0.019265,-0.101651,-0.149943
1.48E+09,1.068968,1.833706,0.309041,0.037521,-0.080892,-0.139652
1.48E+09,0.940571,1.932571,0.371747,0.096935,-0.065377,-0.113565
1.48E+09,0.787198,2.127937,0.439705,0.095028,-0.145009,-0.018353
1.48E+09,0.683701,2.391188,0.384709,0.094922,-0.164671,0.029796
1.48E+09,0.579395,2.465157,0.337803,0.096521,-0.164857,0.118761
1.48E+09,0.500956,2.335064,0.310657,0.160336,-0.032206,0.203242
1.48E+09,0.433526,2.246944,0.300133,0.088056,-0.027055,0.189801
1.48E+09,0.398216,2.235885,0.266695,-0.025032,-0.037495,0.2147
1.48E+09,0.398051,2.115827,0.278531,-0.151504,-0.046038,0.214427
1.48E+09,0.44372,1.820171,0.322202,-0.250693,-0.060563,0.17292
1.48E+09,0.546811,1.460547,0.366554,-0.334258,-0.120779,0.120479
1.48E+09,0.759207,1.162434,0.380785,-0.405259,-0.173472,0.083352
1.48E+09,1.07416,0.975161,0.376229,-0.451333,-0.174401,0.034784
1.48E+09,1.423221,0.931324,0.397952,-0.464705,-0.153364,0.008841
1.48E+09,1.66634,1.019743,0.498085,-0.42728,-0.141236,0.046537
1.48E+09,1.886475,1.11895,0.476286,-0.332464,-0.097706,0.099879
1.48E+09,2.07691,1.1453,0.420947,-0.196474,-0.058096,0.141756
1.48E+09,2.138616,1.159685,0.372537,-0.144817,0.043074,0.09806
1.48E+09,2.08516,0.929047,0.407546,-0.079049,0.151429,0.118321
1.48E+09,1.892921,0.552121,0.532553,-0.098373,0.238338,0.201217
1.48E+09,1.720972,0.291277,0.545512,-0.122033,0.259532,0.210105
1.48E+09,1.672411,0.068681,0.510547,-0.118861,0.22949,0.229515
1.48E+09,1.481808,-0.085854,0.51531,-0.099497,0.384127,0.207911
1.48E+09,1.102618,0.356078,0.485205,-0.14065,0.591297,0.276639
1.48E+09,0.733626,1.054864,0.360154,-0.157203,0.665922,0.552783
1.48E+09,0.345263,1.369618,0.154228,-0.232988,0.782783,0.537016
1.48E+09,-0.086883,1.09437,0.076596,-0.298361,0.978595,0.351173
1.48E+09,-0.48261,0.15685,0.102653,-0.160564,0.888251,0.197109
1.48E+09,-0.830553,-0.88499,0.214559,-0.066266,0.610053,0.011098
1.48E+09,-1.185588,-1.552672,0.386276,-0.023758,0.397766,-0.114185
1.48E+09,-1.519663,-1.895471,0.469412,0.02036,0.285514,-0.056939
1.48E+09,-2.056,-2.110302,0.338971,-0.025172,0.214669,0.096238
1.48E+09,-2.770187,-2.092546,0.070805,-0.088935,0.160857,0.137266
1.48E+09,-3.417558,-1.926806,-0.246725,-0.150691,0.142246,0.254086
1.48E+09,-3.788067,-1.502398,-0.537643,-0.165069,0.142015,0.389642
1.48E+09,-3.899668,-1.346436,-0.779819,-0.163538,0.157995,0.451891
1.48E+09,-3.671518,-1.592394,-0.92568,-0.210603,0.17608,0.379092
1.48E+09,-3.084481,-1.30033,-1.117143,-0.34012,0.439957,-0.060542
1.48E+09,-2.639443,-0.377962,-1.217046,-0.343377,0.573375,-0.29194
1.48E+09,-2.6249,-0.164278,-1.17629,-0.302434,0.536033,-0.452725
1.48E+09,-2.761805,-0.932955,-1.043872,-0.187282,0.310912,-0.721735
1.48E+09,-2.909327,-1.923161,-0.899283,-0.039924,0.06697,-1.012552
1.48E+09,-3.076425,-2.852359,-0.817328,0.109222,-0.057305,-1.07952
1.48E+09,-3.142531,-3.922655,-0.795309,0.161964,-0.113674,-1.019876
1.48E+09,-3.256659,-4.847517,-0.749457,0.113055,0.078198,-1.080726
1.48E+09,-3.49705,-5.215581,-0.682939,0.107054,0.267854,-1.100405
1.48E+09,-3.599839,-4.630789,-0.884395,0.064869,0.267513,-0.96835
1.48E+09,-3.641613,-3.676592,-1.146396,-6.47E-04,0.115468,-0.549763
1.48E+09,-3.643335,-2.651076,-1.185809,-0.171522,0.041046,-0.154533
1.48E+09,-3.462146,-2.659476,-0.795492,-0.243894,0.103911,0.061748
1.48E+09,-3.378185,-3.376762,-0.441217,-0.108961,0.230742,-0.248052
1.48E+09,-3.428894,-3.59485,-0.134107,0.226839,0.044132,-0.917747
1.48E+09,-3.500645,-3.162474,0.160492,0.41593,-0.287461,-0.903879
1.48E+09,-3.405936,-2.864773,0.267214,0.246208,-0.398263,-0.404268
1.48E+09,-3.161197,-2.245242,0.445484,-0.227824,-0.229674,-0.361467
1.48E+09,-2.790132,-1.911548,0.587476,-0.30437,-0.08537,-0.2071
1.48E+09,-2.319977,-1.79753,0.600924,-0.259262,4.76E-04,-0.251013
1.48E+09,-1.879066,-1.677781,0.501019,-0.188154,-0.020513,-0.257605
1.48E+09,-1.378427,-1.614739,0.276609,-0.201233,-0.085781,-0.22522
1.48E+09,-0.840786,-1.589978,0.071777,-0.133771,-0.15055,-0.230629
1.48E+09,-0.326453,-1.492952,-0.067158,-0.086169,-0.10903,-0.256248
1.48E+09,0.182452,-1.211856,-0.187201,0.063329,-0.064212,-0.2868
1.48E+09,0.690076,-0.795547,-0.357377,0.160906,-0.060467,-0.276225
1.48E+09,1.232589,-0.330515,-0.560987,0.193992,-0.111782,-0.226638
1.48E+09,1.771781,0.352753,-0.835783,0.13977,-0.21436,-0.192127
1.48E+09,2.223231,1.101013,-1.108037,0.044123,-0.300414,-0.12035
1.48E+09,2.505509,1.707941,-1.312893,-0.004577,-0.393667,0.027558
1.48E+09,2.658968,1.921468,-1.300791,0.01071,-0.426025,0.244124
1.48E+09,2.435785,1.784835,-0.950941,0.055534,-0.408656,0.74588
1.48E+09,1.451707,1.324211,-0.268106,0.062018,-0.427447,0.764818
1.48E+09,1.607813,0.138236,-0.155074,0.061171,-0.268261,1.15066
1.48E+09,1.499204,-2.017112,-0.542159,0.59593,0.05433,0.792213
1.48E+09,1.900061,-1.387512,-0.711345,-0.369214,1.022637,-0.582945
1.48E+09,2.167548,0.502697,-0.445042,-0.730783,0.992978,0.25748
1.48E+09,2.417158,0.028653,-0.220034,-0.567322,0.719284,-0.251077
1.48E+09,2.631145,0.550666,-0.084714,0.562992,0.467241,-0.610736
1.48E+09,2.430482,1.335664,-0.340021,0.952729,0.069556,-0.471456
1.48E+09,2.297081,2.105032,-0.454277,0.607766,-0.42204,-0.343296
1.48E+09,2.194702,2.411142,-0.312521,0.248669,-0.53909,-0.28034
1.48E+09,2.122086,2.502031,-0.144627,0.13781,-0.339418,-0.292651
1.48E+09,1.998234,2.385245,-0.023024,0.050676,-0.00179,-0.388489
1.48E+09,1.808638,2.264974,0.025327,-0.09301,0.18943,-0.473435
