accelerometerTime(ms),AccelerationX,AccelerationY,AccelerationZ,gyroTime(ms),gyroX,gyroY,gyroZ
3017.18,0.216064453,1.063156128,-0.226470947,3007.75,1.126515543,-0.520228279,0.443559067
3076.36,0.131393433,0.733734131,-0.199493408,3042.73,1.226887422,-1.08863687,0.427326035
3135.5,-0.083786011,0.620300293,-0.241409302,3112.67,0.948632361,-1.238502532,0.320544993
3194.64,0.227920532,0.737182617,-0.280487061,3182.62,0.113821641,-0.834809123,0.122593561
3253.82,-0.039703369,0.849960327,-0.330947876,3252.57,-0.189345693,-0.422505181,0.240121523
3312.96,0.267288208,1.3412323,-0.548599243,3287.54,-0.31546741,-0.291814811,0.024481907
3372.13,0.005142212,1.232833862,-0.615936279,3357.49,-0.017658356,-0.089925363,-0.090321641
3431.28,-0.184371948,1.015090942,-0.160171509,3427.46,0.101402788,0.37512142,-0.519069005
3490.45,0.47416687,0.636734009,0.087982178,3462.44,-0.041432395,0.759131672,-0.347277804
3549.59,-0.120529175,1.022735596,-0.047363281,3532.38,-0.886944762,-1.099133454,-0.352800401
3608.77,-0.13142395,0.864105225,-0.023239136,3602.33,-0.580989897,0.647591295,0.172654331
3667.91,0.140792847,0.830062866,-0.030181885,3672.27,-0.541211059,1.099271938,-0.156819974
3727.05,0.194015503,1.01550293,-0.07649231,3707.25,-0.676024801,0.960678105,-0.367391062
3786.13,-0.008148193,1.026168823,-0.072311401,3777.1,-0.414387866,1.027573782,-0.829200772
3845.27,0.28527832,0.985671997,-0.204986572,3847.04,-0.027433489,1.225865034,-0.644987522
3904.45,0.494628906,0.992492676,-0.30039978,3882.02,-0.099912483,0.89916947,-0.228887244
3963.59,0.323471069,1.169250488,-0.102020264,3951.96,-0.788121246,-0.007503989,0.123217806
4022.73,-0.401428223,1.084030151,0.405471802,3986.94,-0.732741876,-0.755135332,0.430157241
4081.91,-0.452789307,1.166442871,0.157943726,4056.88,0.364384087,-1.461405387,0.921602075
4141.05,0.427459717,1.040893555,-0.161376953,4126.83,0.852982534,0.966580203,0.449982878
4200.19,0.138656616,0.798431396,-0.198440552,4196.78,1.07939943,-1.438689422,0.479342365
4259.34,-0.00743103,0.645965576,-0.174804688,4231.75,0.841181801,-1.448835267,0.416421988
4318.51,0.070678711,0.67489624,-0.303619385,4301.7,0.389075585,-1.094374385,0.299006944
4377.65,0.042816162,0.76499939,-0.252426147,4371.64,0.055398278,-0.802555845,0.384629437
4436.83,0.223007202,1.431793213,-0.621948242,4406.61,-0.319279193,-0.274509324,0.269006701
4495.97,0.205078125,0.679092407,-0.676513672,4476.56,0.290571914,-0.697829965,0.225866154
4555.11,-0.213775635,1.920883179,0.174072266,4546.51,0.469834081,0.03923582,-0.300157163
4614.25,0.429946899,0.290985107,-0.031356812,4616.45,-0.27216228,0.28095737,-0.158125722
4673.4,-0.157043457,1.17364502,0.092834473,4651.43,-0.383863512,-0.862275368,-0.530981857
4732.57,-0.006271362,0.760025024,-0.063186646,4721.4,-0.431335158,1.123665961,0.390291051
4791.71,0.189529419,0.86882019,-0.030151367,4791.35,-0.54626201,1.401937266,-0.28362852
4850.86,0.168273926,0.941772461,0.001068115,4826.32,-0.674299339,1.403329034,-0.396317519
4910.03,0.059204102,1.033081055,-0.154342651,4896.27,-0.371945334,1.139203642,-0.861240997
4969.17,0.42300415,1.008010864,-0.268569946,4966.22,-0.11160376,1.208210406,-0.744383086
5028.35,0.355072021,1.042877197,-0.26625061,5036.16,-0.435375439,0.41293085,-0.521577703
5087.49,0.21472168,1.201965332,-0.048049927,5071.13,-0.669925096,0.388445214,-0.288772416
5146.66,-0.437194824,1.111679077,0.36882019,5141.08,-0.325843086,-1.095164278,0.663428049
5205.84,-0.397613525,1.053375244,0.14213562,5176.05,0.196296278,-1.063631386,0.890272382
5264.98,0.418319702,1.146316528,-0.162612915,5246,0.875403155,0.943453845,0.499280653
5324.15,0.143035889,0.873062134,-0.228317261,5315.95,1.157369862,-1.187828436,0.596801084
5383.3,-0.00239563,0.563751221,-0.159744263,5350.92,0.950423337,-1.510436313,0.422894801
5442.47,0.070373535,0.720932007,-0.329437256,5420.87,0.128159301,-1.33977882,0.236857819
5501.61,0.109161377,0.63899231,-0.226379395,5490.81,-0.373318992,-1.027096011,0.273424885
5560.76,0.077209473,1.584243774,-0.468170166,5560.76,-0.032854353,-0.576398341,0.295899035
5619.93,0.205810547,0.721298218,-0.642318726,5595.73,0.389870272,-0.43415651,0.346862351
5679.1,-0.195022583,1.713775635,0.060058594,5665.68,0.960785431,0.130295156,-0.08305494
5738.25,0.535980225,0.455307007,0.055999756,5735.62,0.008978848,0.27491519,-0.142768071
5797.42,-0.138473511,1.073440552,0.228210449,5770.6,-0.222354244,-0.650260581,0.05822256
5856.59,-0.06137085,0.73374939,0.000274658,5840.54,-0.529710198,0.61606,0.237234923
5915.74,0.1690979,0.959472656,-0.020477295,5910.49,-0.531264152,1.424036443,-0.332446394
5974.91,0.126403809,0.857681274,-0.026382446,5980.47,-0.614986746,1.438003392,-0.682593754
6034.05,0.008499146,1.021377563,-0.181381226,6015.44,-0.604917867,1.603111656,-0.662494344
6093.23,0.283172607,1.036773682,-0.199676514,6085.39,-0.094502804,1.471520606,-0.67570096
6152.37,0.465637207,1.004348755,-0.324645996,6155.33,-0.187145656,0.638980496,-0.492778545
6211.54,0.22428894,1.178619385,-0.242874146,6190.31,-0.404335231,0.337935435,-0.42115629
6270.69,-0.111068726,1.144226074,0.304153442,6260.25,-0.575945337,-0.666540219,0.448605757
6329.86,-0.672515869,1.075714111,0.102630615,6295.23,-0.014493722,-1.260155097,0.804438434
6389,0.328994751,1.240432739,-0.104934692,6365.17,1.025954048,0.865940943,0.702666532
6448.15,0.213394165,0.955703735,-0.217346191,6435.12,1.182731678,-1.003453,0.439953679
6507.32,0.014770508,0.630813599,-0.222579956,6505.06,0.730176986,-1.48946605,0.401987655
6566.46,0.013397217,0.668914795,-0.238052368,6540.04,0.60143605,-1.352324706,0.392402938
6625.61,0.075149536,0.538009644,-0.260055542,6609.98,0.385815609,-0.89955989,0.497369036
6684.75,0.190536499,1.492340088,-0.498748779,6679.93,-0.486215717,-0.717450271,0.079056203
6743.92,0.127593994,0.900772095,-0.633605957,6714.9,0.195628091,-1.061949599,0.227250998
6803.07,0.120651245,1.857009888,-0.133651733,6784.85,0.579515837,0.23507137,0.065160361
6862.21,-0.006820679,0.498001099,-0.063796997,6854.8,-0.190874082,0.660303628,-0.292008689
6921.35,0.128952026,1.093597412,0.260543823,6924.74,-0.698376978,-0.4267191,-0.635569519
6980.53,-0.097854614,0.732543945,-0.141433716,6959.72,-0.885430755,0.125449535,-0.072820412
7039.67,0.097473145,0.982315063,-0.051925659,7029.66,-0.605876871,1.225025872,-0.118649419
7098.84,0.215377808,0.788879395,-0.109191895,7099.61,-0.583781156,1.220131248,-0.432279248
7157.99,0.148864746,0.996749878,-0.134735107,7134.58,-0.644527861,1.063975999,-0.751940604
7217.13,0.080535889,0.992721558,-0.120788574,7204.53,-0.190130261,1.08218483,-0.80789788
7276.3,0.466949463,1.017211914,-0.287948608,7274.5,-0.192740958,0.964083489,-0.410229606
7335.45,0.395446777,1.057388306,-0.245742798,7309.48,-0.289604654,0.513945083,-0.371892603
7394.62,0.054260254,1.208770752,0.125030518,7379.42,-0.631083425,-0.687746171,0.279104076
7453.76,-0.708129883,0.977294922,0.240844727,7449.37,0.208953217,-1.556001402,0.779294731
7512.91,0.072036743,1.296157837,0.008346558,7484.34,0.841646789,-0.240132442,0.712331143
7572.08,0.328140259,1.009078979,-0.260345459,7554.29,1.090480843,-0.276735194,0.401493372
7631.22,0.063430786,0.628982544,-0.169342041,7624.24,0.893358453,-1.648249307,0.341454003
7690.37,-0.05708313,0.655685425,-0.159454346,7659.21,0.580037817,-1.579705133,0.276851308
7749.51,0.029510498,0.634674072,-0.247711182,7729.15,0.257410498,-0.803342809,0.401121595
7808.68,0.13142395,1.212585449,-0.34854126,7799.1,-0.356514179,-0.312978686,0.248063868
7867.83,0.136001587,1.013366699,-0.585296631,7869.05,0.150791643,-0.181525854,0.258434484
7926.97,0.104766846,1.524597168,-0.375350952,7904.02,-0.019050657,0.148821436,0.160580092
7986.14,-0.033676147,0.997467041,-0.212265015,7973.97,0.267155271,0.442685816,-0.6490057
8045.28,0.306030273,0.727096558,0.092315674,8043.91,-0.436166931,0.036546293,-0.055662464
8104.46,-0.273757935,1.118728638,-0.154373169,8078.89,-0.682609999,-0.986391458,-0.597339842
8163.6,0.036331177,0.836257935,-0.044265747,8148.83,-0.567991274,1.189589052,0.206250375
8222.74,0.142028809,0.866546631,-0.010391235,8218.78,-0.599321766,1.3692704,-0.408313461
8281.92,0.179077148,0.992797852,-0.085617065,8288.73,-0.573239299,1.166177469,-0.761229178
8341.06,0.016647339,0.995758057,-0.123687744,8323.7,-0.268327062,1.051893769,-0.689469769
8400.23,0.333358765,1.087677002,-0.205108643,8393.64,-0.043848415,1.294320525,-0.581896437
8459.38,0.404098511,0.928085327,-0.260116577,8428.62,0.006555637,1.154669683,-0.434541071
8518.55,0.159042358,1.096694946,-0.26550293,8498.59,-0.110123842,0.512282205,-0.31726025
8577.69,-0.284896851,1.108840942,0.384857178,8568.54,-0.528669967,-1.239583243,0.760505064
8636.84,-0.520065308,1.440719604,0.108352661,8603.51,0.2482676,-1.881986434,0.91818524
8696.01,0.407608032,0.839355469,-0.087036133,8673.46,1.305799015,0.884726083,0.781112605
8755.06,0.032669067,0.771697998,-0.14642334,8743.41,1.020033042,-1.293822513,0.508059497
8814.2,-0.003570557,0.72013855,-0.163162231,8813.25,0.54372455,-1.01525613,0.336602523
8873.34,0.064544678,0.984100342,-0.277694702,8848.23,0.327108087,-0.637600712,0.526627322
8932.52,0.129928589,0.837463379,-0.240966797,8918.17,-0.025456624,-0.489643738,0.198164219
8991.66,0.067962646,1.080627441,-0.318725586,8988.12,-0.176267442,-0.384056325,0.067503943
9050.83,0.148345947,0.91355896,-0.31942749,9023.09,-0.029634325,-0.135841988,0.079073248
9109.98,0.185638428,0.770965576,-0.38494873,9093.04,-0.110115586,-0.232767736,-0.112454374
9169.15,0.013336182,1.305603027,-0.174423218,9162.98,-0.042474756,-0.093610112,0.018242121
9228.29,0.149902344,0.752212524,-0.226806641,9232.93,-0.186327799,-0.025227592,-0.298271113
9287.47,0.055541992,1.100479126,-0.08934021,9267.9,-0.331215747,-0.255593956,-0.161331103
9346.61,0.033004761,1.038803101,-0.035476685,9337.85,-0.489541206,-0.022238993,-0.478349006
9405.78,0.106170654,0.993743896,-0.081726074,9407.8,-0.242166298,-0.002507366,-0.222018952
9464.93,0.035675049,0.991867065,-0.06338501,9442.77,-0.344846871,-0.071067519,-0.090202331
9524.1,0.040817261,0.997055054,-0.069152832,9512.72,-0.294425774,-0.079896431,-0.155784804
9583.24,0.057403564,0.995666504,-0.071258545,9547.69,-0.251835437,-0.04777924,-0.129463185
9642.42,0.066619873,1.013442993,-0.092544556,9617.64,-0.185583712,-0.108860438,-0.021048826
