Elapsed Time, accel x, accel y, accel z, gyro x, gyro y, gyro z
1.48E+09,0.09978,-0.353242,0.028962,-0.042263,0.029115,0.058272
1.48E+09,0.056233,-0.289059,0.012532,-0.066931,0.005972,0.04414
1.48E+09,0.067563,-0.280594,0.043214,-0.070963,0.010489,0.034396
1.48E+09,0.092682,-0.264377,0.04453,-0.075861,0.011748,0.052413
1.48E+09,0.12519,-0.227091,0.045596,-0.068582,0.003221,0.061452
1.48E+09,0.132805,-0.227285,0.073917,-0.051549,0.009033,0.044614
1.48E+09,0.096687,-0.285546,0.064568,-0.057561,0.021801,0.051408
1.48E+09,0.085205,-0.415316,0.046969,-0.058444,0.035248,0.05535
1.48E+09,0.059055,-0.462148,0.009362,-0.042967,0.034399,0.070204
1.48E+09,0.031374,-0.478151,-0.018976,-0.029933,0.028501,0.086179
1.48E+09,0.027301,-0.458864,-0.108891,-0.023985,0.008356,0.067398
1.48E+09,0.047615,-0.467568,-0.088828,-0.008509,-0.028575,0.055724
1.48E+09,0.112089,-0.471033,-0.071895,0.051043,0.013181,0.033576
1.48E+09,0.213462,-0.505118,-0.063724,0.05236,-0.021289,0.020884
1.48E+09,0.27789,-0.509446,-0.090929,0.037511,0.011268,0.031102
1.48E+09,0.26306,-0.551243,-0.130911,0.010862,0.053511,0.028777
1.48E+09,0.235474,-0.578336,-0.163966,0.001233,0.067926,0.036806
1.48E+09,0.139879,-0.487166,-0.191414,0.002523,0.073809,0.058465
1.48E+09,-0.062977,-0.401973,-0.173705,-0.001122,0.072343,0.065596
1.48E+09,-0.212476,-0.354535,-0.186475,-0.014411,0.073885,0.075561
1.48E+09,-0.219813,-0.386396,-0.226521,-0.015723,0.083293,0.057286
1.48E+09,-0.1972,-0.380806,-0.286385,0.002747,0.097751,0.021943
1.48E+09,-0.230231,-0.364631,-0.321475,-2.17E-04,0.071804,0.001065
1.48E+09,-0.319891,-0.23021,-0.340983,-7.92E-04,0.007217,0.027338
1.48E+09,-0.39536,-0.262992,-0.32067,0.008505,-0.039507,0.022458
1.48E+09,-0.426791,-0.414373,-0.283001,0.029782,-0.051129,0.018274
1.48E+09,-0.432213,-0.507521,-0.239808,0.055404,-0.030793,0.030252
1.48E+09,-0.449666,-0.389158,-0.21017,0.02853,-0.017441,0.031869
1.48E+09,-0.475729,-0.296776,-0.18513,-0.019053,-0.004371,0.029121
1.48E+09,-0.526536,-0.261489,-0.153345,-0.050635,-0.030438,0.022646
1.48E+09,-0.580144,-0.336244,-0.125875,-0.029518,-0.015738,-0.025012
1.48E+09,-0.629515,-0.463951,-0.121979,-0.028995,-0.004499,-0.032636
1.48E+09,-0.658945,-0.562994,-0.129322,-0.059365,-0.014782,-0.020607
1.48E+09,-0.724147,-0.622384,-0.172186,-0.107986,-0.034779,-0.009842
1.48E+09,-0.77978,-0.765603,-0.239253,-0.125069,-0.042109,-0.018249
1.48E+09,-0.773609,-0.899727,-0.314167,-0.096374,-0.051524,-0.021928
1.48E+09,-0.773035,-0.970972,-0.370599,-0.077769,-0.068902,-0.025524
1.48E+09,-0.796611,-1.018101,-0.37137,-0.058871,-0.075481,-0.025252
1.48E+09,-0.804116,-0.888183,-0.38471,-0.048094,-0.087026,-0.019487
1.48E+09,-0.855323,-0.806054,-0.335325,-0.03581,-0.056367,0.006755
1.48E+09,-0.954329,-0.741814,-0.251987,0.029408,-0.070329,0.125155
1.48E+09,-0.935663,-0.700296,-0.176378,0.062996,-0.09258,0.224418
1.48E+09,-0.78075,-0.504294,-0.138204,0.036186,-0.071794,0.253905
1.48E+09,-0.748047,-0.337835,-0.057143,-0.03451,-0.052322,0.158319
1.48E+09,-0.742078,-0.435718,-0.030875,-0.032068,-0.117338,0.071245
1.48E+09,-0.851787,-0.584308,0.05958,-0.078997,-0.133034,-0.048894
1.48E+09,-0.960779,-0.82602,0.048596,-0.127667,-0.165513,-0.144307
1.48E+09,-0.993861,-0.94462,0.010874,-0.12441,-0.182423,-0.086597
1.48E+09,-0.925987,-0.914098,-0.040173,-0.11431,-0.215875,-0.005718
1.48E+09,-0.818326,-0.943313,-0.018502,-0.097697,-0.243177,0.028346
1.48E+09,-0.6558,-1.028174,0.041694,-0.031325,-0.213337,0.112438
1.48E+09,-0.534753,-1.137881,0.085766,-0.00239,-0.121731,0.090312
1.48E+09,-0.47596,-1.224663,0.007134,-0.079759,-0.023312,-0.008623
1.48E+09,-0.464702,-1.23552,-0.162998,-0.199151,0.016471,-0.052897
1.48E+09,-0.503529,-1.149358,-0.288885,-0.216319,0.0236,-0.075131
1.48E+09,-0.609126,-1.219629,-0.389792,-0.111536,-0.04513,-0.03566
1.48E+09,-0.695933,-1.26316,-0.422198,0.018308,-0.100167,-0.066621
1.48E+09,-0.785723,-1.101114,-0.345284,0.135396,-0.173831,-0.057172
1.48E+09,-0.797939,-0.846491,-0.192773,0.233966,-0.256821,0.049818
1.48E+09,-0.695918,-0.643614,0.01866,0.391861,-0.293149,0.198261
1.48E+09,-0.690465,-0.527382,0.170083,0.5259,-0.236077,0.168922
1.48E+09,-0.770905,-0.137962,0.273955,0.184776,-0.014729,0.235271
1.48E+09,-0.859731,0.481388,0.38241,-3.08E-04,0.003262,0.287586
1.48E+09,-0.957842,0.585285,0.456507,-0.044334,-0.034133,0.066166
1.48E+09,-0.954686,0.373929,0.445403,-0.047595,-0.031974,0.057139
1.48E+09,-0.931287,0.152008,0.382032,-0.026045,-0.085103,-0.191072
1.48E+09,-0.862662,-0.041261,0.326188,-0.037164,-0.190017,-0.309229
1.48E+09,-0.701463,-0.263138,0.355564,-0.047586,-0.278409,-0.191374
1.48E+09,-0.591574,-0.127362,0.318064,-0.03163,-0.290934,0.062604
1.48E+09,-0.53622,0.155099,0.152203,-0.207927,-0.183456,0.212124
1.48E+09,-0.52592,0.26106,0.059806,-0.359545,-0.076424,0.178574
1.48E+09,-0.61218,0.147624,-0.04132,-0.438865,-0.045298,0.017746
1.48E+09,-0.661581,0.016623,-0.086428,-0.425406,-0.078251,-0.158573
1.48E+09,-0.806398,-0.180421,-0.140382,-0.344033,-0.198855,-0.422922
1.48E+09,-1.016283,-0.450532,-0.228384,-0.188606,-0.340555,-0.463248
1.48E+09,-1.211553,-0.657665,-0.295161,-0.046703,-0.437864,-0.299847
1.48E+09,-1.385498,-0.700662,-0.306759,0.053323,-0.500531,-0.008064
1.48E+09,-1.641405,-0.487669,-0.376598,0.054518,-0.493728,-0.023864
1.48E+09,-2.04875,-0.434853,-0.477807,0.018612,-0.44523,-0.005275
1.48E+09,-2.615867,-0.741205,-0.629224,-0.080846,-0.287743,-0.046464
1.48E+09,-3.203611,-1.28141,-0.78067,-0.190102,-0.079234,-0.016162
1.48E+09,-3.619339,-1.969998,-0.811841,-0.256588,0.202516,0.10535
1.48E+09,-3.778645,-2.911008,-0.643723,-0.283344,0.520274,0.128915
1.48E+09,-3.24861,-3.413715,-0.631265,-0.319066,0.674198,-0.016364
1.48E+09,-2.571686,-1.595525,-1.790334,-0.475256,0.473759,-0.164369
1.48E+09,-2.640175,-1.007142,-1.807387,0.252124,1.68356,0.698153
1.48E+09,-2.448392,-0.411829,-1.727589,1.02945,2.969482,0.680736
1.48E+09,-1.955264,-0.46575,-1.726919,0.667293,2.574995,0.29624
1.48E+09,-1.885682,-0.216872,-0.838484,0.26792,1.084738,-0.490971
1.48E+09,-1.943708,-0.674316,-0.018461,0.527158,0.055453,-0.697771
1.48E+09,-1.775731,-0.627791,0.302056,-0.007819,-0.651444,-0.615048
1.48E+09,-1.515033,-0.086721,0.556695,-0.318244,-0.715188,-0.111244
1.48E+09,-1.13276,0.119968,0.662973,-0.009043,-0.619307,0.456058
1.48E+09,-0.739221,-0.266564,0.440926,-0.041557,-0.487331,0.171778
1.48E+09,-0.089096,0.381563,-0.278104,0.171801,-0.012798,0.163815
1.48E+09,0.401351,0.971552,-0.816944,0.5034,0.39799,0.200039
1.48E+09,0.577456,0.922588,-0.751026,0.436736,0.30264,0.181995
1.48E+09,0.924562,0.969381,-0.626612,0.297027,-0.029957,0.047407
1.48E+09,1.312385,0.846781,-0.476675,0.213319,-0.034637,-0.218356
1.48E+09,1.483046,0.438104,-0.287024,0.159961,-0.020839,-0.417344
1.48E+09,1.52337,0.348104,8.41E-04,0.111725,-0.11916,-0.518707
1.48E+09,1.526624,0.740543,0.391634,0.158659,-0.339065,-0.415736
1.48E+09,1.447925,0.976626,0.787563,0.223578,-0.582505,-0.304496
1.48E+09,1.408414,1.206922,1.164532,0.235035,-0.727423,-0.249535
1.48E+09,1.436621,1.340635,1.458257,0.259791,-0.805992,-0.183247
1.48E+09,1.551105,1.145121,1.699916,0.292205,-0.817418,-0.140026
1.48E+09,1.63257,0.976175,1.993387,0.330857,-0.800327,-0.207809
1.48E+09,1.632228,1.177517,2.166593,0.371485,-0.772532,-0.251248
1.48E+09,1.749875,1.555604,1.997564,0.06247,-0.585782,-0.364209
1.48E+09,1.830735,1.762135,1.470322,-0.238588,-0.332961,-0.431252
1.48E+09,1.70788,1.298895,0.885218,-0.397269,-0.049095,-0.484415
1.48E+09,1.767476,0.503514,0.36845,-0.466595,0.188108,-0.450138
1.48E+09,2.126677,0.273193,0.075816,-0.531323,0.219148,-0.338643
1.48E+09,2.575628,0.615953,-0.066983,-0.39921,0.047469,-0.242957
1.48E+09,2.92118,1.088553,-0.136201,-0.141411,-0.165257,-0.193703
1.48E+09,3.100987,1.600376,-0.136113,0.12062,-0.373799,-0.132101
1.48E+09,2.979248,1.947469,-0.028443,0.300397,-0.508612,-0.03886
1.48E+09,2.638121,1.959944,0.008121,0.414062,-0.382721,0.152052
1.48E+09,2.472749,1.811586,0.03154,0.312203,-0.022123,0.26238
1.48E+09,2.278412,1.633384,-0.092129,0.281702,0.356965,0.312178
1.48E+09,1.797527,1.323009,6.05E-04,0.157053,0.5384,0.494363
1.48E+09,1.181519,1.038401,0.312941,-0.028416,0.467243,0.712064
1.48E+09,0.680548,0.587344,0.502197,-0.103298,0.248126,0.713793
1.48E+09,0.629813,0.194749,0.533847,-0.180736,-0.005826,0.385568
1.48E+09,0.828487,-0.146474,0.371998,0.019894,-0.248525,-0.248208
1.48E+09,1.041299,-0.235299,0.206093,0.18293,-0.066724,-0.099713
1.48E+09,1.024533,-0.198231,0.197866,0.404293,-0.00233,0.065701
1.48E+09,0.70529,-0.084622,0.282097,0.595408,-0.023583,0.207548
1.48E+09,0.29439,0.23452,0.272004,0.545703,-0.145043,0.299462
1.48E+09,-0.076113,0.683332,0.165869,0.384191,-0.207618,0.362082
1.48E+09,-0.299638,1.085824,0.084713,0.288721,-0.218645,0.290193
1.48E+09,-0.476998,1.275656,0.031116,0.303399,-0.358561,0.078048
1.48E+09,-0.12652,0.902412,-0.184417,0.344828,-0.473895,-0.041395
1.48E+09,-0.603549,0.027947,-0.068615,0.405712,-0.477617,-0.205413
1.48E+09,1.098815,-4.249239,1.091498,0.8218,0.106819,0.522239
1.48E+09,-3.610437,-5.726364,0.435221,0.035146,2.978422,-0.526652
1.48E+09,-3.857112,1.130875,-0.901963,-1.843406,4.140391,1.741746
1.48E+09,-3.310591,3.002558,-0.877837,-3.709065,3.688164,2.741872
1.48E+09,-2.543581,-1.875805,-0.509688,-0.70824,0.868615,-1.170582
1.48E+09,-1.787905,-3.301339,0.57145,2.043595,-0.285594,-1.973808
1.48E+09,-1.433273,-0.210923,0.385812,0.249098,-1.229295,0.009535
1.48E+09,-0.295845,1.711281,-0.461751,-0.825454,-1.330852,-0.201245
1.48E+09,0.144438,1.634754,-0.457783,-0.478851,-1.025981,-0.423901
1.48E+09,0.28876,0.818232,-0.024922,0.039763,-0.266295,-0.171175
1.48E+09,0.515702,0.477549,0.20732,0.041804,0.410373,-0.020412
1.48E+09,0.375867,0.435887,0.208458,-0.189856,0.996102,0.081008
1.48E+09,0.322039,0.090024,0.122761,-0.549707,1.092248,-0.066131
1.48E+09,0.403162,0.185355,0.021754,-0.74994,0.483343,-0.032372
1.48E+09,0.38619,0.524231,0.005977,-0.674373,-0.046868,0.198158
1.48E+09,0.456528,0.290791,0.021971,-0.423068,-0.177957,0.340054
1.48E+09,0.651054,-0.115708,0.117493,-0.055898,-0.186717,0.213567
1.48E+09,0.818155,-0.142723,0.213571,0.12257,-0.251713,0.131507
1.48E+09,0.954756,-0.300315,0.228015,0.113446,-0.362228,0.104552
1.48E+09,0.953708,-0.603357,0.234342,-0.001294,-0.389677,-0.087202
1.48E+09,0.829624,-0.57189,0.227114,-0.096164,-0.366683,-0.135318
1.48E+09,0.652867,-0.165739,0.185804,-0.202273,-0.358525,0.029369
1.48E+09,0.470913,0.121255,0.191823,-0.058467,-0.20839,0.17335
1.48E+09,0.259302,0.054433,0.192349,-0.060098,-0.209662,0.176545
1.48E+09,0.097003,-0.424714,0.288852,0.195915,-0.22342,0.061425
1.48E+09,-0.020328,-0.984188,0.410663,0.162627,-0.253911,-0.008407
1.48E+09,0.026174,-0.811203,0.461151,0.028045,-0.238232,0.074647
1.48E+09,0.02692,-0.191761,0.476461,-0.109481,-0.269696,0.239776
1.48E+09,-0.168261,0.168877,0.538689,-0.188371,-0.315491,0.195412
1.48E+09,-0.259261,0.17335,0.529941,-0.12104,-0.345221,0.031518
1.48E+09,-0.188668,0.172363,0.404652,0.010656,-0.353923,-0.141327
1.48E+09,-0.029071,0.098264,0.214428,0.119733,-0.313108,-0.185825
1.48E+09,0.189047,0.103346,-0.084217,0.160164,-0.245359,-0.101917
1.48E+09,0.447632,0.380896,-0.401594,0.136208,-0.21307,0.059674
1.48E+09,0.608736,0.555628,-0.621753,-0.001761,-0.171968,0.155898
1.48E+09,0.62177,0.353965,-0.748165,-0.164011,-0.11809,0.101311
1.48E+09,0.535321,-0.013314,-0.810668,-0.25579,-0.060176,-0.020352
1.48E+09,0.364269,-0.234523,-0.804498,-0.381146,-0.043622,-0.266332
1.48E+09,0.055183,-0.123525,-0.696773,-0.360769,-0.13998,-0.318218
1.48E+09,-0.306009,0.03114,-0.525536,-0.269058,-0.28425,-0.357399
1.48E+09,-0.841758,-0.201483,-0.307356,-0.151683,-0.416433,-0.389139
1.48E+09,-1.664895,-0.645867,-0.113052,-0.016992,-0.500887,-0.287542
1.48E+09,-2.697814,-1.238735,-0.05786,0.093383,-0.417063,-0.097847
1.48E+09,-3.724825,-1.817267,-0.230945,0.17808,-0.109663,0.099949
1.48E+09,-4.305002,-2.362011,-0.425131,0.166119,0.31819,0.308797
1.48E+09,-4.390005,-2.757241,-0.544785,0.101246,0.654328,0.384259
1.48E+09,-4.242659,-2.726728,-0.684215,0.007551,0.79925,0.299473
1.48E+09,-4.108971,-2.71646,-0.779348,-0.086773,0.688191,0.15165
1.48E+09,-4.147279,-3.46989,-0.478966,-0.15647,0.479599,-0.192092
1.48E+09,-4.413089,-4.009506,0.258498,-0.302842,0.326147,-0.69121
1.48E+09,-3.30532,-2.035874,0.3258,-0.511997,0.270195,-0.687935
1.48E+09,-2.0109,1.106633,-0.522926,-0.476054,0.343068,0.136554
1.48E+09,-1.88405,0.905934,-0.536104,-0.011736,0.887709,1.213692
1.48E+09,-1.957863,-0.716787,-0.562515,0.225976,0.474125,-0.115352
1.48E+09,-1.936972,-1.048334,-0.387366,0.089345,-0.17459,-0.563861
1.48E+09,-1.665743,-0.419105,-0.167178,0.041582,-0.485405,-0.416403
1.48E+09,-0.951105,0.568847,-0.372224,0.150411,-0.341442,-0.221493
1.48E+09,-0.173927,1.624041,-0.587314,0.363405,-0.034602,0.144714
1.48E+09,0.552773,2.392125,-0.814229,0.362009,-0.187185,0.256906
1.48E+09,0.96186,2.69611,-0.7877,0.290846,-0.235542,0.16225
1.48E+09,1.365225,2.381299,-0.710334,0.287064,-0.087754,-0.029082
1.48E+09,1.721676,1.811132,-0.594994,0.18364,0.135086,-0.139507
1.48E+09,1.977964,1.155437,-0.38154,-0.037909,0.282184,-0.14448
1.48E+09,2.308804,0.905314,-0.254802,-0.251482,0.168726,-0.187775
1.48E+09,2.688368,0.877891,0.040583,-0.16442,-0.080927,-0.243973
1.48E+09,2.970551,1.148812,0.376132,0.106463,-0.292705,-0.18256
1.48E+09,3.254025,1.265833,0.632125,0.320889,-0.527989,-0.03815
1.48E+09,3.50028,1.325865,1.019773,0.381761,-0.644937,0.001389
1.48E+09,3.701135,1.533051,1.522021,0.376882,-0.782944,0.036855
1.48E+09,3.894987,1.794731,1.863809,0.259269,-1.166559,-0.151856
1.48E+09,4.109626,1.949168,1.887604,0.113538,-1.116076,-0.306689
1.48E+09,4.365561,1.957311,1.546527,-0.098259,-0.942455,-0.364209
1.48E+09,4.544496,1.823739,1.237393,-0.288525,-0.766569,-0.330375
1.48E+09,4.612552,1.720309,1.378711,-0.386394,-0.581332,-0.224729
1.48E+09,4.195284,1.387526,1.680012,-0.354045,-0.189492,-0.19889
1.48E+09,3.299157,0.600897,1.639881,-0.353696,0.279132,-0.200165
1.48E+09,2.73419,-0.296941,0.949028,-0.391967,0.736616,-0.241646
1.48E+09,2.503201,-1.154153,-0.066378,-0.419241,0.91083,-0.325662
1.48E+09,2.282633,-1.555671,-0.561951,-0.314655,0.776437,-0.365619
1.48E+09,1.896687,-1.067839,-0.613777,-0.092806,0.28042,-0.088764
1.48E+09,1.352147,-0.213052,-0.593142,0.043684,-0.165956,0.275687
1.48E+09,0.740306,0.987184,-0.378172,0.165329,-0.471077,0.544622
1.48E+09,0.181352,1.679829,0.086516,0.370998,-0.710017,0.654124
1.48E+09,-0.353987,0.749246,0.653759,0.660208,-0.878339,0.514123
1.48E+09,-0.751842,-1.15405,1.109403,1.31,-0.535046,-0.215971
1.48E+09,-0.898288,-2.696244,1.160304,1.437079,-0.043714,-0.383715
1.48E+09,-1.05077,-2.411735,0.459127,1.375025,0.433019,-0.295274
1.48E+09,-1.062279,-1.047071,0.085158,0.947457,0.547039,0.179553
1.48E+09,-1.346193,0.431977,-0.116838,0.116284,0.408213,0.89004
1.48E+09,-1.275159,2.593236,-0.454003,-0.379449,1.13852,1.484009
1.48E+09,-1.49645,4.600234,-1.328745,-0.918347,2.581966,1.503967
1.48E+09,-3.129312,4.085145,-2.706213,-1.723094,3.86534,0.785771
1.48E+09,-2.586928,4.520679,-2.201663,-1.1488,-0.159198,-1.298467
1.48E+09,-2.4558,3.024014,-1.051073,0.171208,-1.266408,-1.265915
1.48E+09,-1.553334,-2.779101,-0.034962,0.170656,-1.261209,-1.287825
1.48E+09,0.314288,-5.864786,0.442686,0.656951,-1.572625,-0.885972
1.48E+09,0.682621,-5.217658,0.662747,0.377196,-2.051165,-0.915888
1.48E+09,0.823623,-2.942728,0.53317,-0.481832,-2.193444,-0.020461
1.48E+09,0.776726,-2.027681,-0.074105,-1.031047,-1.488879,-0.33053
1.48E+09,0.363256,-1.026942,-0.25518,-1.20407,-0.631511,-1.104015
1.48E+09,0.580697,-0.570316,0.156019,-0.819794,0.240631,0.022943
1.48E+09,1.159416,-1.233244,0.576615,-0.318251,1.145888,0.836467
1.48E+09,1.476346,-1.968975,0.208503,0.253949,1.687746,0.869191
1.48E+09,1.387599,-0.888886,-0.349424,0.546848,1.600483,0.789499
1.48E+09,1.17158,0.529677,-0.224408,0.977393,0.705509,0.751362
1.48E+09,0.435354,1.134394,0.274771,0.957425,-0.21158,0.491163
1.48E+09,-0.239077,1.447791,0.609284,0.592423,-0.79329,0.17696
1.48E+09,-0.901486,1.426273,1.072269,0.212898,-0.911845,0.334506
1.48E+09,-1.743751,1.245015,0.994487,-0.552184,-0.460512,0.382271
1.48E+09,-2.502074,0.240654,0.478025,-0.609778,-0.07397,0.162638
1.48E+09,-3.290888,-0.58573,0.097933,-0.590474,0.30609,0.149007
1.48E+09,-4.085423,-1.148141,0.084919,-0.468579,0.457432,0.317003
1.48E+09,-4.819526,-1.24424,0.250099,-0.128105,0.481068,0.260761
1.48E+09,-5.171062,-1.238,-0.006504,0.323449,0.395568,0.165082
1.48E+09,-4.920813,-1.702156,-0.218271,0.473012,0.213289,-0.205695
1.48E+09,-4.407766,-2.301446,-0.349149,0.47907,0.038447,-0.7024
1.48E+09,-3.876659,-3.523809,-0.637272,0.370174,-0.193951,-1.01044
1.48E+09,-4.389815,-4.197805,-0.708127,-0.198279,-0.538262,-1.075261
1.48E+09,-5.014259,-3.212157,0.011904,-0.370297,-0.604875,-0.170174
1.48E+09,-3.862469,-1.559614,-0.379565,-0.683946,-0.295087,0.763735
1.48E+09,-2.451607,0.814516,-0.513334,-1.124116,1.135268,0.916396
1.48E+09,-2.365354,-0.5464,-0.966206,-0.145232,3.541216,0.447125
1.48E+09,-2.227626,-2.919369,-1.911456,-0.609931,4.424649,-0.329425
1.48E+09,-1.98362,-3.232636,-1.983591,-0.183512,1.887495,-0.225247
1.48E+09,-1.402125,-1.76698,-2.179,0.611278,-0.481155,-0.085912
1.48E+09,-0.585236,-0.180574,-2.15474,0.62302,-0.474074,-0.091729
1.48E+09,0.632613,0.653488,-2.083783,0.755157,-0.896503,-0.257719
1.48E+09,1.829588,1.416002,-2.048713,0.624796,-1.040353,-0.233869
1.48E+09,2.759008,2.230226,-2.468488,0.027916,-0.90039,-0.153687
1.48E+09,3.323944,2.467968,-2.540385,-0.448187,-0.56205,-0.024536
1.48E+09,3.538218,2.259053,-2.397629,-0.372195,-0.212319,-0.101525
1.48E+09,3.618663,1.498062,-2.14201,-0.105136,0.030742,-0.220065
1.48E+09,3.63207,0.676671,-1.373682,-0.033052,0.190324,-0.426497
1.48E+09,3.725273,0.412193,-0.451711,0.091269,0.417241,-0.435214
1.48E+09,4.044886,0.331107,0.00438,0.260344,0.587454,-0.252398
1.48E+09,4.586148,0.12985,0.059744,0.441246,0.624568,-0.20077
1.48E+09,4.290739,-0.132691,0.330957,0.56037,0.251386,-0.323152
1.48E+09,3.777446,-0.372738,1.295271,0.656123,-0.340936,-0.32686
1.48E+09,2.916546,-0.508417,1.808828,0.696373,-0.76763,0.141148
1.48E+09,3.039377,-2.878576,2.126563,0.771972,-0.806585,0.030241
1.48E+09,1.400377,-5.08366,1.850682,-0.375682,0.963772,-0.739255
1.48E+09,-0.804032,-6.649944,1.530099,-0.948532,2.512603,0.292409
1.48E+09,-0.716846,-3.600561,1.326575,-1.355691,3.374577,2.15485
1.48E+09,1.209872,0.451646,1.568071,-0.691605,1.948383,1.846923
1.48E+09,3.142494,3.600434,2.037079,0.309102,0.370044,0.617296
1.48E+09,2.995001,5.199012,2.711949,0.716167,-0.750998,-0.244435
1.48E+09,1.366269,5.248837,2.679009,0.898872,-1.297872,-0.233604
1.48E+09,-0.180656,2.894931,2.22668,1.048735,-1.202275,-0.436753
1.48E+09,-0.762125,-1.215802,2.551365,1.077946,-0.977544,-0.866388
1.48E+09,-0.393549,-3.552892,2.643969,0.924137,-0.796128,-0.778681
1.48E+09,0.484311,-3.382138,1.797696,0.284761,-0.564665,-0.274222
1.48E+09,1.608769,-2.860038,0.673099,-0.52185,0.035922,-0.187063
1.48E+09,2.153346,-2.637747,0.366915,-1.053334,0.55951,-0.540683
1.48E+09,2.157982,-1.646232,0.112313,-1.102824,0.439002,-0.384569
1.48E+09,1.959186,-0.550641,-0.45605,-1.097045,0.212018,-0.140218
1.48E+09,1.740643,0.1109,-0.748777,-0.826033,0.184254,-0.013267
1.48E+09,1.610644,0.371511,-0.802885,-0.407066,0.096712,0.004925
1.48E+09,1.661078,0.26175,-0.656809,-0.126829,0.057278,0.038542
1.48E+09,1.678284,0.044813,-0.582991,0.057973,0.088243,-0.001461
1.48E+09,1.562242,-0.245781,-0.522117,0.101998,0.138749,0.029699
1.48E+09,1.558343,-0.358076,-0.407444,0.033541,0.125249,0.079839
1.48E+09,1.567623,-0.389972,-0.285353,-0.004138,0.060885,0.132506
1.48E+09,1.469861,-0.320943,-0.182455,-0.040434,0.116352,0.15479
1.48E+09,1.074765,-0.727982,0.14127,-0.074625,0.115085,0.166363
1.48E+09,0.937041,-1.412174,0.226871,0.130647,-0.141452,-0.289384
1.48E+09,1.122064,-2.429405,0.440493,0.180264,-0.347774,-0.675798
1.48E+09,1.260232,-2.747351,0.55333,0.235762,-0.468365,-0.679604
1.48E+09,1.476207,-2.459442,0.588381,0.12942,-0.399098,-0.554001
1.48E+09,1.689048,-1.83802,0.520868,0.076541,-0.067399,-0.479789
1.48E+09,1.768733,-1.315302,0.331679,0.017882,0.137076,-0.337176
1.48E+09,1.406834,-0.563259,0.202152,0.049927,-0.055893,-0.085492
1.48E+09,1.048065,-0.022394,0.040668,0.145094,0.047278,0.140657
1.48E+09,0.776668,0.229919,-0.010435,0.187895,0.163475,0.24275
1.48E+09,0.350425,0.285794,-0.048193,0.247104,0.354041,0.381645
1.48E+09,-0.011558,0.220797,-0.078077,0.249449,0.544215,0.538868
1.48E+09,-0.279744,0.126295,-0.061957,0.147723,0.553686,0.52165
1.48E+09,-0.443374,0.069193,-0.006938,0.028548,0.389302,0.388782
1.48E+09,-0.486371,0.079738,0.031509,-0.085548,0.245906,0.243672
1.48E+09,-0.429123,0.16364,-0.051253,-0.186419,0.132474,0.103284
1.48E+09,-0.283815,0.158376,-0.056425,-0.221286,-0.033147,-0.19802
1.48E+09,-0.089127,-0.003425,-0.087677,-0.137738,-0.022173,-0.345534
1.48E+09,0.103009,-0.299008,-0.094631,-0.089874,-0.097695,-0.419772
1.48E+09,0.161907,-0.5239,-0.074041,-0.031004,-0.128741,-0.357825
1.48E+09,0.218565,-0.646999,-0.10058,-0.02853,-0.098523,-0.254261
1.48E+09,0.224907,-0.654113,-0.132256,-0.035643,-0.074845,-0.168908
1.48E+09,0.223881,-0.543843,-0.157435,-0.046661,-0.054297,-0.103485
1.48E+09,0.225969,-0.360477,-0.196067,-0.061414,-0.032777,-0.071671
1.48E+09,0.225805,-0.204522,-0.212193,-0.05874,-0.02434,-0.067237
1.48E+09,0.234653,-0.065913,-0.218085,-0.038214,-0.060405,-0.07885
1.48E+09,0.251272,0.051695,-0.221057,-0.022449,-0.059689,-0.08167
1.48E+09,0.28123,0.094943,-0.195599,-0.006454,-0.03053,-0.085946
1.48E+09,0.272934,0.037791,-0.170225,0.03269,-0.007726,-0.08362
1.48E+09,0.229898,-0.087664,-0.135614,0.073564,0.026033,-0.055433
1.48E+09,0.165536,-0.228181,-0.090019,0.113512,0.04969,-0.025876
1.48E+09,0.094523,-0.329304,-0.028015,0.12265,0.089135,0.016531
1.48E+09,0.042672,-0.318728,4.93E-04,0.052816,0.066283,0.027072
1.48E+09,-0.020388,-0.189284,0.00353,-0.004965,0.027735,0.032204
1.48E+09,-0.035901,-0.011219,-0.005832,-0.018008,-0.001674,0.013436
1.48E+09,-0.029814,0.152183,-0.020767,-0.022076,-8.79E-04,-0.010582
1.48E+09,-0.028673,0.300891,-0.056375,-0.023356,2.19E-04,-0.035727
1.48E+09,-0.019501,0.401306,-0.078788,-0.016929,-4.93E-04,-0.066761
1.48E+09,0.009188,0.436429,-0.116987,-0.013688,0.002103,-0.089394
1.48E+09,0.028952,0.345092,-0.123745,0.007164,0.013226,-0.097518
1.48E+09,0.043084,0.188741,-0.050994,0.037765,0.019851,-0.09257
1.48E+09,0.037168,0.014915,0.026669,0.034701,-0.007067,-0.069223
1.48E+09,0.027305,-0.142773,0.09419,-0.004673,-0.029534,-0.047145
1.48E+09,-0.010283,-0.171754,0.13093,-0.028696,-0.06607,-0.034515
1.48E+09,-0.020765,-0.125128,0.166786,-0.055363,-0.121829,-0.019284
1.48E+09,0.034581,-0.100013,0.161028,-0.060829,-0.109253,-0.030893
1.48E+09,0.10135,-0.089152,0.094354,-0.041324,0.008927,-0.050248
1.48E+09,0.155064,-0.030215,0.036491,-0.015471,0.170434,0.017667
1.48E+09,0.209053,0.004818,0.026867,-0.005578,0.092132,0.049486
