time(ms),time(ds),locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot
4297.622875,429.7622875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282703,-16.23580933,36.16153717,-4.5546875,155.2286377,141.7699585,10,20732.26414,0.425262451,0.806182861,0.149078369,20732.2589,-2.719611317,0.263791699,-1.547855325,20732.2589,-0.161599598,-3.101421076,-1.205377534,-2.642240047,0.187021345,-1.542643666,0.525230587,-0.07890217,-0.126522392,0.077826136,0.820042182,-0.563560753,-0.062234958,-0.01435107,0.933974206,0.357052177,-19.82159042,35.50405884,-1.754640579,1,20731.78091
4307.300875,430.7300875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282703,-16.23580933,36.16153717,-4.5546875,155.2286377,141.7699585,10,20732.27381,0.339874268,0.802856445,-0.00592041,20732.26891,-2.654426721,0.040516534,-1.387845149,20732.26891,-0.127075168,-3.068882478,-1.178817882,-2.577055693,-0.036253609,-1.382633567,0.453014553,-0.11797221,-0.231929809,0.072909916,0.827760975,-0.552463129,-0.06542479,-0.027752096,0.924155056,0.381008178,-21.50843048,34.53414536,1.137050629,1,20731.78091
4316.964875,431.6964875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282703,-18.61064148,35.39320755,-2.744728088,157.6506348,144.1919708,10,20732.28348,0.231796265,0.913711548,-0.16267395,20732.2789,-2.794839492,-0.488659434,-1.200967674,20732.2789,-0.101343647,-3.049325615,-1.151181156,-2.717468262,-0.565429509,-1.195756078,0.377411366,-0.110389344,-0.411596507,0.067514473,0.835631403,-0.541093761,-0.066177762,-0.037537113,0.913245797,0.405676097,-21.50843048,34.53414536,1.137050629,1,20731.78091
4326.647875,432.6647875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282703,-18.61064148,35.39320755,-2.744728088,157.6506348,144.1919708,10,20732.29316,0.101150513,1.073425293,-0.026672363,20732.28887,-2.974942419,-1.164350274,-1.066798151,20732.28887,-0.082131053,-3.042738367,-1.121740972,-2.897571564,-1.241120219,-1.061586499,0.274640501,0.01285396,-0.594669282,0.060980346,0.843966272,-0.5291084,-0.063613128,-0.042844243,0.900857568,0.431995332,-21.50843048,34.53414536,1.137050629,1,20731.78091
4336.323875,433.6323875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282703,-18.61064148,35.39320755,-2.744728088,157.6506348,144.1919708,10,20732.30284,0.024551392,1.126968384,0.089279175,20732.29888,-3.141164417,-1.372869129,-1.046434289,20732.29888,-0.06563798,-3.042214095,-1.090696062,-3.063793421,-1.449639082,-1.041222692,0.146974787,0.186476678,-0.486261606,0.053768958,0.852586375,-0.516403078,-0.059441006,-0.045824271,0.886948645,0.459589243,-22.64252281,33.52614975,4.452617645,1,20731.78091
4346.011875,434.6011875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282703,-18.61064148,35.39320755,-2.744728088,157.6506348,144.1919708,10,20732.31252,0.017028809,1.056671143,0.066207886,20732.30887,-3.329252033,-1.480279742,-1.098711076,20732.30887,-0.049867289,-3.043562796,-1.057762383,-3.251881361,-1.557049274,-1.093499541,0.072589658,0.255708992,-0.399187207,0.046212697,0.861450854,-0.502750469,-0.054852333,-0.048038267,0.871259391,0.488466382,-22.64252281,33.52614975,4.452617645,1,20731.78091
4355.693875,435.5693875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282703,-18.61064148,35.39320755,-2.744728088,157.6506348,144.1919708,10,20732.32221,0.016403198,0.917541504,0.184051514,20732.31886,-3.496186694,-1.609112024,-1.186439065,20732.31886,-0.033453784,-3.046081067,-1.023006559,-3.418816328,-1.685881495,-1.181227565,0.066695809,0.202993438,-0.452220112,0.037932469,0.870502797,-0.488165946,-0.049799771,-0.049667001,0.85367769,0.518427968,-22.64252281,33.52614975,4.452617645,1,20731.78091
4365.374875,436.5374875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-20.67115784,35.07889175,-0.096824646,155.6330872,142.174408,10,20732.33189,0.019485474,0.763000488,0.201004028,20732.33883,-3.734423498,-1.968537571,-1.091776471,20732.33883,-0.003300722,-3.057410866,-0.949985259,-3.657052994,-2.045306921,-1.086565018,0.065313511,0.104134575,-0.395583659,0.020710157,0.888475482,-0.456864459,-0.038174259,-0.048910316,0.813406944,0.579635203,-22.58208084,33.28238678,6.981554985,1,20731.78091
4375.374875,437.5374875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-20.67115784,35.07889175,-0.096824646,155.6330872,142.174408,10,20732.34189,0.017486572,0.625946045,0.265899658,20732.33883,-3.734423498,-1.968537571,-1.091776471,20732.33883,-0.003300722,-3.057410866,-0.949985259,-3.657052994,-2.045306921,-1.086565018,0.065313511,0.104134575,-0.395583659,0.020710157,0.888475482,-0.456864459,-0.038174259,-0.048910316,0.813406944,0.579635203,-22.58208084,33.28238678,6.981554985,1,20731.78091
4385.002875,438.5002875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-20.67115784,35.07889175,-0.096824646,155.6330872,142.174408,10,20732.35152,0.032516479,0.513946533,0.362167358,20732.33883,-3.734423498,-1.968537571,-1.091776471,20732.33883,-0.003300722,-3.057410866,-0.949985259,-3.657052994,-2.045306921,-1.086565018,0.065313511,0.104134575,-0.395583659,0.020710157,0.888475482,-0.456864459,-0.038174259,-0.048910316,0.813406944,0.579635203,-22.58208084,33.28238678,6.981554985,1,20731.78091
4394.682875,439.4682875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-22.48720551,34.79949951,3.120872498,152.9889832,139.530304,10,20732.3612,0.08430481,0.431762695,0.344833374,20732.33883,-3.734423498,-1.968537571,-1.091776471,20732.33883,-0.003300722,-3.057410866,-0.949985259,-3.657052994,-2.045306921,-1.086565018,0.065313511,0.104134575,-0.395583659,0.020710157,0.888475482,-0.456864459,-0.038174259,-0.048910316,0.813406944,0.579635203,-22.58208084,33.28238678,6.981554985,1,20731.78091
4404.344875,440.4344875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-22.48720551,34.79949951,3.120872498,152.9889832,139.530304,10,20732.37086,0.126922607,0.395065308,0.309326172,20732.35883,-3.454205954,-2.216324471,-0.675847168,20732.35883,0.015882351,-3.086399449,-0.878557585,-3.376836061,-2.293093443,-0.6706357,0.119514666,-0.338056356,-0.292456925,0.004550195,0.904778669,-0.425309819,-0.021596629,-0.035209853,0.769819021,0.637290299,-22.97172737,32.15716934,10.2286768,1,20731.78091
4414.024875,441.4024875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-22.48720551,34.79949951,3.120872498,152.9889832,139.530304,10,20732.38054,0.11517334,0.385177612,0.311859131,20732.36882,-3.154012305,-2.265448874,-0.461833146,20732.36882,0.021442842,-3.105508347,-0.846797271,-3.076642513,-2.342217445,-0.456621706,0.150819153,-0.354097515,-0.352628529,-0.002360923,0.911576537,-0.410947213,-0.012042938,-0.023896549,0.749162793,0.661954701,-22.97172737,32.15716934,10.2286768,1,20731.78091
4423.728875,442.3728875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-23.91909027,34.41534042,6.975402832,297.6424255,284.1837463,10,20732.39024,0.109375,0.386306763,0.304550171,20732.37879,-2.792329197,-2.199526849,-0.302191818,20732.37879,0.02530328,-3.125622584,-0.818698662,-2.714959621,-2.276295424,-0.296980381,0.12608318,-0.345079809,-0.371225864,-0.008427826,0.917317536,-0.398060634,-0.002289431,-0.010909842,0.730257392,0.683084965,-22.97172737,32.15716934,10.2286768,1,20731.78091
4433.411875,443.3411875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-23.91909027,34.41534042,6.975402832,297.6424255,284.1837463,10,20732.39992,0.132858276,0.365783691,0.32875061,20732.3988,-2.110286984,-1.921307475,-0.090319777,20732.3988,0.029783474,3.118512455,-0.772916707,-2.032917738,-1.998075724,-0.085108347,0.092853881,-0.311919451,-0.411136359,-0.018141043,0.926020609,-0.376684282,0.01629986,0.01652112,0.698226213,0.71568656,-22.36219025,30.11367798,15.62859917,1,20731.78091
4443.075875,444.3075875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-23.91909027,34.41534042,6.975402832,297.6424255,284.1837463,10,20732.40959,0.169631958,0.35949707,0.411239624,20732.3988,-2.110286984,-1.921307475,-0.090319777,20732.3988,0.029783474,3.118512455,-0.772916707,-2.032917738,-1.998075724,-0.085108347,0.092853881,-0.311919451,-0.411136359,-0.018141043,0.926020609,-0.376684282,0.01629986,0.01652112,0.698226213,0.71568656,-22.36219025,30.11367798,15.62859917,1,20731.78091
4452.757875,445.2757875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-23.91909027,34.41534042,6.975402832,297.6424255,284.1837463,10,20732.41927,0.169845581,0.338119507,0.459396362,20732.40879,-1.726010415,-1.660378142,-0.052562278,20732.40879,0.031284003,3.101486758,-0.755475551,-1.648641348,-1.737146139,-0.047350861,0.140444875,-0.326137841,-0.316120595,-0.021930247,0.929085124,-0.368407888,0.024403381,0.029187083,0.685634911,0.727360189,-22.36219025,30.11367798,15.62859917,1,20731.78091
4462.438875,446.2438875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-25.24620247,33.99625015,11.06456757,316.2332153,302.7745361,10,20732.42895,0.168609619,0.311340332,0.5340271,20732.41878,-1.340859797,-1.431477049,-0.051425108,20732.41878,0.032787807,3.086892214,-0.741957903,-1.263490915,-1.508244872,-0.046213705,0.129543424,-0.337612957,-0.276648045,-0.025184926,0.931336632,-0.361925877,0.03142382,0.040302157,0.675732493,0.736044407,-21.45710945,29.06800842,18.59563637,1,20731.78091
4472.137875,447.2137875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-25.24620247,33.99625015,11.06456757,316.2332153,302.7745361,10,20732.43865,0.175735474,0.289855957,0.604873657,20732.42877,-0.960050665,-1.175109178,-0.058551194,20732.42877,0.034249572,3.074717478,-0.732234404,-0.882681847,-1.25187695,-0.053339798,0.118912786,-0.357192665,-0.207993031,-0.027946537,0.932860683,-0.357205567,0.037337918,0.049696833,0.668532968,0.74202013,-21.45710945,29.06800842,18.59563637,1,20731.78091
4481.817875,448.1817875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-25.80498695,33.71685791,14.55040741,316.9102173,303.4515381,10,20732.44833,0.191925049,0.277816772,0.67427063,20732.43876,-0.576207925,-0.932721305,-0.09571108,20732.43876,0.03589821,3.065149359,-0.726376393,-0.498839289,-1.00948894,-0.090499699,0.11864318,-0.374309093,-0.140529096,-0.030338099,0.933692121,-0.354298511,0.042085489,0.057092294,0.66416502,0.745402753,-21.45710945,29.06800842,18.59563637,1,20731.78091
4491.497875,449.1497875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.32884598,33.40254211,17.06423187,314.9667969,301.5081177,10,20732.45801,0.211288452,0.315582275,0.672531128,20732.43876,-0.576207925,-0.932721305,-0.09571108,20732.43876,0.03589821,3.065149359,-0.726376393,-0.498839289,-1.00948894,-0.090499699,0.11864318,-0.374309093,-0.140529096,-0.030338099,0.933692121,-0.354298511,0.042085489,0.057092294,0.66416502,0.745402753,-21.45710945,29.06800842,18.59563637,1,20731.78091
4501.153875,450.1153875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.32884598,33.40254211,17.06423187,314.9667969,301.5081177,10,20732.46767,0.209594727,0.41015625,0.627883911,20732.44872,-0.200825249,-0.710379046,-0.122394623,20732.44872,0.037616102,3.057859136,-0.724307285,-0.123456843,-0.787146449,-0.117183253,0.148648769,-0.347034514,-0.073803425,-0.032397614,0.933872406,-0.353179839,0.045790008,0.062639683,0.662616789,0.746334553,-20.82296944,28.57040977,20.03222084,1,20731.78091
4510.858875,451.0858875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.32884598,33.40254211,17.06423187,314.9667969,301.5081177,10,20732.47737,0.157699585,0.509689331,0.56552124,20732.46874,0.426477818,-0.42324261,-0.137814592,20732.46874,0.04030402,3.047981133,-0.73028663,0.503846169,-0.500009894,-0.132603228,0.139957517,-0.256926954,-0.11383751,-0.035505607,0.932523492,-0.355739002,0.050882718,0.069637202,0.667083204,0.741721451,-20.82296944,28.57040977,20.03222084,1,20731.78091
4520.542875,452.0542875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.32884598,33.40254211,17.06423187,314.9667969,301.5081177,10,20732.48706,0.074157715,0.579971313,0.509887695,20732.46874,0.426477818,-0.42324261,-0.137814592,20732.46874,0.04030402,3.047981133,-0.73028663,0.503846169,-0.500009894,-0.132603228,0.139957517,-0.256926954,-0.11383751,-0.035505607,0.932523492,-0.355739002,0.050882718,0.069637202,0.667083204,0.741721451,-20.82296944,28.57040977,20.03222084,1,20731.78091
4530.224875,453.0224875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.32884598,33.40254211,17.06423187,314.9667969,301.5081177,10,20732.49674,0.0415802,0.600219727,0.424865723,20732.48869,0.853957517,-0.217019932,-0.200971457,20732.48869,0.042701272,3.041907752,-0.746080855,0.931325495,-0.293786854,-0.195760116,0.00107482,-0.098794624,-0.220821336,-0.03800936,0.929467485,-0.362922376,0.054155628,0.073082894,0.678765953,0.730709016,-20.57171249,28.65814018,20.16605568,1,20731.78091
4539.899875,453.9899875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.32884598,33.40254211,17.06423187,314.9667969,301.5081177,10,20732.50641,0.097183228,0.570648193,0.362930298,20732.49871,1.027630508,-0.082711126,-0.234894803,20732.49871,0.044276096,3.041056782,-0.756857807,1.104998112,-0.159477815,-0.229683474,-0.031386029,-0.086420745,-0.298460484,-0.039103706,0.927434094,-0.367870306,0.054848326,0.072966233,0.686640501,0.723326206,-20.57171249,28.65814018,20.16605568,1,20731.78091
4549.588875,454.9588875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.25900078,33.40254211,18.53900146,313.2991333,299.8404541,10,20732.5161,0.171310425,0.519989014,0.346481323,20732.49871,1.027630508,-0.082711126,-0.234894803,20732.49871,0.044276096,3.041056782,-0.756857807,1.104998112,-0.159477815,-0.229683474,-0.031386029,-0.086420745,-0.298460484,-0.039103706,0.927434094,-0.367870306,0.054848326,0.072966233,0.686640501,0.723326206,-20.57171249,28.65814018,20.16605568,1,20731.78091
4559.270875,455.9270875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.25900078,33.40254211,18.53900146,313.2991333,299.8404541,10,20732.52578,0.19468689,0.48147583,0.348983765,20732.50868,1.250754405,0.010712299,-0.215862788,20732.50868,0.045544694,3.041060687,-0.769652935,1.328121781,-0.066054158,-0.210651472,0.099234723,-0.175897017,-0.368044883,-0.039935307,0.925023395,-0.373766519,0.055095183,0.072075702,0.695886016,0.714526236,-20.58861732,29.11210823,19.4871273,1,20731.78091
4568.931875,456.8931875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.39869499,33.89147949,19.07527924,312.1542358,298.6955566,10,20732.53544,0.184020996,0.449142456,0.340866089,20732.51867,1.577867019,0.040082705,-0.130243757,20732.51867,0.045434417,3.040602654,-0.785390041,1.655234456,-0.036683679,-0.12503247,0.123396918,-0.225625202,-0.354525924,-0.040269661,0.922026676,-0.381034054,0.055301108,0.071289971,0.707101047,0.703509688,-20.58861732,29.11210823,19.4871273,1,20731.78091
4578.633875,457.8633875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.39869499,33.89147949,19.07527924,312.1542358,298.6955566,10,20732.54515,0.165206909,0.450485229,0.449645996,20732.52868,1.977856505,0.035929772,-0.000141946,20732.52868,0.043011665,3.038444327,-0.804802849,2.055223703,-0.040836379,0.005069339,0.112639807,-0.27155152,-0.34870255,-0.039944501,0.918253101,-0.389997885,0.055833042,0.071381189,0.720694005,0.689568639,-20.65557098,29.6526947,18.58007813,1,20731.78091
4588.313875,458.8313875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.39869499,33.89147949,19.07527924,312.1542358,298.6955566,10,20732.55483,0.072677612,0.583450317,0.84854126,20732.52868,1.977856505,0.035929772,-0.000141946,20732.52868,0.043011665,3.038444327,-0.804802849,2.055223703,-0.040836379,0.005069339,0.112639807,-0.27155152,-0.34870255,-0.039944501,0.918253101,-0.389997885,0.055833042,0.071381189,0.720694005,0.689568639,-20.65557098,29.6526947,18.58007813,1,20731.78091
4597.981875,459.7981875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.39869499,33.89147949,19.07527924,312.1542358,298.6955566,10,20732.56449,-0.018768311,0.898239136,1.205581665,20732.54866,2.648517699,0.345313989,0.276101628,20732.54866,0.029662395,3.030633791,-0.854761748,2.725884676,0.268547982,0.281312883,-6.23E-06,-0.170964226,0.196179599,-0.036457211,0.908213469,-0.413057031,0.056595538,0.072683848,0.754414558,0.652361691,-20.65557098,29.6526947,18.58007813,1,20731.78091
4607.667875,460.7667875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.32884598,34.31056595,17.86864471,143.9138184,130.4551392,10,20732.57418,-0.059524536,1.33694458,1.096923828,20732.55866,2.420861368,0.871576192,0.297467637,20732.55866,0.020498295,3.030067053,-0.880097798,2.498227835,0.794810474,0.302678913,-0.089671373,0.127437949,0.572463751,-0.032998634,0.9030338,-0.424782447,0.054780642,0.070903063,0.770801187,0.633117914,-20.57006645,31.05465698,16.23683929,1,20731.78091
4617.347875,461.7347875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.32884598,34.31056595,17.86864471,143.9138184,130.4551392,10,20732.58386,0.114562988,1.577133179,0.85710144,20732.55866,2.420861368,0.871576192,0.297467637,20732.55866,0.020498295,3.030067053,-0.880097798,2.498227835,0.794810474,0.302678913,-0.089671373,0.127437949,0.572463751,-0.032998634,0.9030338,-0.424782447,0.054780642,0.070903063,0.770801187,0.633117914,-20.57006645,31.05465698,16.23683929,1,20731.78091
4627.021875,462.7021875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.32884598,34.31056595,17.86864471,143.9138184,130.4551392,10,20732.59353,0.238128662,1.716766357,0.819381714,20732.57864,1.552042613,1.661143002,-0.122469724,20732.57864,0.012279254,3.052778744,-0.917772348,1.629409194,1.584377408,-0.117258482,0.060671374,0.782883108,0.251905203,-0.025162216,0.895524976,-0.442260419,0.042515911,0.053891614,0.794250071,0.605196238,-20.57006645,31.05465698,16.23683929,1,20731.78091
4636.702875,463.6702875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.53838921,35.28843689,14.31577301,122.0175781,108.5589066,10,20732.60322,0.076339722,1.917144775,0.72303772,20732.58863,1.410824501,0.920315502,0.07936007,20732.58863,0.010062322,3.061822425,-0.932837299,1.48819077,0.843550265,0.084571294,0.190671295,0.9134534,0.225718424,-0.022421132,0.892372647,-0.449147856,0.037875527,0.04745736,0.803312957,0.593663275,-21.08096123,31.97595596,13.57518005,1,20731.78091
4646.381875,464.6381875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.53838921,35.28843689,14.31577301,122.0175781,108.5589066,10,20732.61289,-0.062789917,1.841125488,0.371429443,20732.58863,1.410824501,0.920315502,0.07936007,20732.58863,0.010062322,3.061822425,-0.932837299,1.48819077,0.843550265,0.084571294,0.190671295,0.9134534,0.225718424,-0.022421132,0.892372647,-0.449147856,0.037875527,0.04745736,0.803312957,0.593663275,-21.08096123,31.97595596,13.57518005,1,20731.78091
4656.063875,465.6063875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.53838921,35.28843689,14.31577301,122.0175781,108.5589066,10,20732.62258,-0.003326416,1.428390503,0.275497437,20732.60862,1.02633701,-0.568991824,0.017501496,20732.60862,0.001194887,3.05035293,-0.957865755,1.103703141,-0.6457569,0.022712708,-0.115204327,1.023159862,-0.20144479,-0.021545486,0.886551132,-0.460328665,0.040748029,0.052414414,0.817965686,0.572874248,-21.08096123,31.97595596,13.57518005,1,20731.78091
4665.743875,466.5743875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.53838921,35.28843689,14.31577301,122.0175781,108.5589066,10,20732.63226,0.092483521,0.946853638,0.34677124,20732.61858,0.966879276,-0.955709712,-0.160390208,20732.61858,0.001677339,3.041336286,-0.968410914,1.044245124,-1.032474518,-0.155179009,-0.060037524,0.604404151,-0.288266987,-0.024066484,0.883913466,-0.464883198,0.044737024,0.056711107,0.823986351,0.563764393,-21.08096123,31.97595596,13.57518005,1,20731.78091
4675.424875,467.5424875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.53838921,35.28843689,14.31577301,122.0175781,108.5589066,10,20732.64194,0.232727051,0.578826904,0.380508423,20732.6286,0.82850542,-0.93517381,-0.092890526,20732.6286,0.00187393,3.030900929,-0.978014465,0.905871034,-1.011938453,-0.087679341,0.030769534,0.117463894,-0.20848009,-0.026811306,0.881423176,-0.468984467,0.049273811,0.061713986,0.829389751,0.5552513,-20.85031509,32.62619781,12.32679176,1,20731.78091
4685.106875,468.5106875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.53838921,35.28843689,14.31577301,122.0175781,108.5589066,10,20732.65162,0.355224609,0.342803955,0.566345215,20732.63859,0.641080931,-0.556377229,0.031605064,20732.63859,0.000246959,3.022368717,-0.985492759,0.718446434,-0.633141756,0.036816239,0.16701743,-0.254717499,-0.16802229,-0.028291181,0.879468572,-0.472200588,0.052547558,0.065709628,0.833544433,0.548530698,-20.85031509,32.62619781,12.32679176,1,20731.78091
4694.787875,469.4787875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.08437538,35.67260361,12.74044037,119.5395126,106.0808411,10,20732.6613,0.333526611,0.303207397,0.605773926,20732.64855,0.757096218,-0.540591874,0.156641809,20732.64855,-0.003887145,3.012891886,-0.993081653,0.834461629,-0.6173563,0.161852971,0.2851336,-0.494908929,0.024750918,-0.028929153,0.87747379,-0.475509945,0.055616033,0.070091024,0.837712884,0.541594326,-20.85031509,32.62619781,12.32679176,1,20731.78091
4704.460875,470.4460875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-26.08437538,35.67260361,12.74044037,119.5395126,106.0808411,10,20732.67097,0.20916748,0.42906189,0.426986694,20732.65857,1.066419449,-0.534116398,0.298617057,20732.65857,-0.011396954,3.000293785,-1.003261172,1.143784642,-0.610880554,0.30382821,0.257823169,-0.540021122,0.073575996,-0.028959459,0.874791585,-0.480001226,0.05915958,0.075703457,0.843228519,0.532197952,-20.52148819,32.96988297,11.95866203,1,20731.78091
4714.150875,471.4150875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-25.45574379,36.09169006,10.99752045,118.9851074,105.5264359,10,20732.68066,0.135360718,0.609100342,0.235015869,20732.66856,1.402287738,-0.308410033,0.44706139,20732.66856,-0.023033848,2.985991321,-1.016400309,1.479652762,-0.385174096,0.452272534,0.127584428,-0.421156675,-0.093083128,-0.027786777,0.871356878,-0.485883502,0.062308179,0.081583045,0.850218534,0.520069838,-20.52148819,32.96988297,11.95866203,1,20731.78091
4723.832875,472.3832875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-25.00173378,36.54570389,9.489227295,118.7892456,105.330574,10,20732.69035,0.121002197,0.782485962,0.090744019,20732.67854,1.717487234,-0.093781354,0.529209257,20732.67854,-0.038274301,2.970735029,-1.032527224,1.794852138,-0.17054528,0.534420371,0.048195992,-0.249496967,-0.270170212,-0.0255303,0.867145454,-0.493163889,0.064779196,0.08716473,0.858597338,0.505186081,-20.52148819,32.96988297,11.95866203,1,20731.78091
4733.512875,473.3512875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-25.00173378,36.54570389,9.489227295,118.7892456,105.330574,10,20732.70003,0.179351807,0.951248169,0.107925415,20732.68855,1.894606888,0.123491845,0.54736376,20732.68855,-0.055827511,2.955520558,-1.050605532,1.971971512,0.046728145,0.552574873,0.029048627,-0.085238397,-0.397721916,-0.022527186,0.862395208,-0.501355024,0.066409115,0.091953568,0.867724359,0.488465935,-19.95079231,33.77029037,10.61543941,1,20731.78091
4743.196875,474.3196875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-25.00173378,36.54570389,9.489227295,118.7892456,105.330574,10,20732.70971,0.25718689,1.086257935,0.26222229,20732.69854,1.896768842,0.240107941,0.567752921,20732.69854,-0.075021552,2.940186905,-1.068948675,1.974133372,0.163344324,0.572964013,0.083120026,0.074552916,-0.363397062,-0.019065906,0.857495032,-0.509695929,0.067444944,0.096231781,0.876695275,0.471322477,-19.95079231,33.77029037,10.61543941,1,20731.78091
4752.877875,475.2877875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-25.00173378,36.54570389,9.489227295,118.7892456,105.330574,10,20732.71939,0.307876587,1.190811157,0.409423828,20732.70853,1.771913991,0.225244572,0.570837927,20732.70853,-0.095170048,2.924027777,-1.086195529,1.84927845,0.148481101,0.57604903,0.156630874,0.201396942,-0.19265078,-0.015561388,0.85275693,-0.517575425,0.068404256,0.100556023,0.884860992,0.454873085,-19.68061447,34.23687744,9.57412529,1,20731.78091
4762.547875,476.2547875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-25.00173378,36.54570389,9.489227295,118.7892456,105.330574,10,20732.72906,0.292449951,1.234451294,0.412597656,20732.71852,1.564875321,0.160534552,0.568104458,20732.71852,-0.115642493,2.906819129,-1.101426464,1.642239571,0.083771303,0.573315561,0.202655658,0.298957676,-0.030491965,-0.012278411,0.848414484,-0.524592812,0.069602339,0.105220936,0.891853511,0.439915806,-19.68061447,34.23687744,9.57412529,1,20731.78091
4772.237875,477.2237875,1478282703,37.3529138,-122.0355847,51.64478,0,2.109375,4,10,1478282704,-25.00173378,36.54570389,9.489227295,118.7892456,105.330574,10,20732.73875,0.239471436,1.207946777,0.355285645,20732.72851,1.3929728,0.127531061,0.555005168,20732.72851,-0.136009611,2.889174589,-1.114693298,1.470337033,0.050767906,0.560216248,0.182448551,0.336675555,-0.013897842,-0.009215651,0.844489681,-0.530775328,0.0709211,0.110001393,0.897775769,0.426495492,-19.68061447,34.23687744,9.57412529,1,20731.78091
