time(ms),accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ
0,0.2042999267578125,-0.990814208984375,0.0250091552734375,0.02798742621175172,-0.02134576876920311,-0.01776168657417447
30.0969999998415,0.14251708984375,-0.9634246826171875,0.0145111083984375,0.0292806572370942,-0.06104284797792423,0.06559845133861378
60.1959999999053,0.1619720458984375,-0.810516357421875,-0.000823974609375,0.04943199825739678,-0.1416154551777266,0.0886318652906001
90.2940000000854,0.174774169921875,-1.019699096679688,-0.0252227783203125,0.04943199825739678,-0.1416154551777266,0.0886318652906001
120.395999999801,0.2068328857421875,-0.9378204345703125,0.054351806640625,0.09325324873021461,0.1064329666489078,-0.1437731482929087
150.490999999874,0.2488250732421875,-0.96417236328125,0.033477783203125,0.1353817940141781,0.2413013032049185,-0.3041013048700771
180.590999999822,0.1998138427734375,-0.9466094970703125,-0.0053863525390625,0.1255531316951316,0.3965494800027607,-0.3030171319903058
210.687999999664,0.0452880859375,-0.9111175537109375,0.0422821044921875,0.124623422158585,0.4049360405915293,-0.3169270886798987
240.785999999844,0.077850341796875,-0.9713592529296875,0.037506103515625,0.3082148234898134,0.4301617687528688,-0.4094184070222416
270.868999999948,0.3370208740234375,-0.978424072265625,0.0621337890625,0.4521711972657196,0.5159291379749796,-0.4983336326528262
300.961999999799,0.2598876953125,-0.9521636962890625,0.0675201416015625,0.4303732237434211,0.1509855211570613,-0.5122023103455228
331.052,0.350189208984375,-0.993621826171875,0.1657257080078125,0.4303732237434211,0.1509855211570613,-0.5122023103455228
361.159999999927,0.26214599609375,-0.9523773193359375,0.1956787109375,0.3343508201117421,0.205891913351225,-0.5282052453358089
391.258000000107,0.336517333984375,-0.9578094482421875,0.096923828125,0.1771747810007916,0.1416562015424048,-0.4043685209632333
421.358999999939,0.37060546875,-0.929046630859375,0.070159912109375,0.1189311816446496,0.3544225326154513,-0.3773837749018965
451.458000000002,0.3305511474609375,-0.963897705078125,0.0348052978515625,0.1397448508280549,0.0861380812458499,-0.2935088479503959
481.557000000066,0.3707733154296875,-0.9052734375,0.15283203125,0.1401315418183344,-0.04908578731568647,-0.312903318588898
511.673999999857,0.3120574951171875,-0.8761749267578125,0.163665771484375,0.09502504980344433,-0.1116868508474161,-0.2819645772571204
541.760999999951,0.3359527587890625,-0.911224365234375,0.1456146240234375,0.09502504980344433,-0.1116868508474161,-0.2819645772571204
571.854999999687,0.367218017578125,-0.9253387451171875,0.129058837890625,0.01670521056974004,-0.0701836157874032,-0.2540647690452323
601.955999999973,0.356536865234375,-0.8706817626953125,0.1270599365234375,0.01670521056974004,-0.0701836157874032,-0.2540647690452323
632.05599999992,0.368133544921875,-0.89007568359375,0.101654052734375,0.01752280102439436,-0.190027995369841,-0.2160199149767963
662.174999999934,0.3137359619140625,-0.986358642578125,0.1884765625,-0.008893892776428623,-0.3326783549471724,-0.2249215309203862
692.273999999998,0.3509674072265625,-0.8874664306640625,0.029998779296875,-0.03163542427294226,-0.2122305030617226,-0.3100180498639061
722.363999999743,0.41375732421875,-1.811721801757812,0.138214111328125,-0.1329508605711537,-0.5143243171020979,-0.2865409532743126
752.454999999827,0.0733489990234375,-1.034591674804688,0.1675262451171875,-0.1329508605711537,-0.5143243171020979,-0.2865409532743126
782.545999999911,-0.127593994140625,-1.324142456054688,0.2806854248046875,0.003669569666020182,-0.7565231055943732,-0.5471246080358408
812.665999999808,-0.163360595703125,-1.4166259765625,0.4381256103515625,0.2929935262794656,-1.426825571949104,-1.548570383285422
842.756000000008,-0.066314697265625,-1.419479370117188,0.159912109375,0.9208159100863424,-0.9416154645159703,-2.58657922977292
872.845999999754,0.0399017333984375,-1.472564697265625,-0.010955810546875,1.323474415313636,-1.004506279974301,-2.480787019682285
902.920999999878,-0.1739654541015625,-1.181472778320312,0.0187835693359375,1.103847248640327,-2.2279712731883,-1.47122446206236
933.027999999922,-0.4297332763671875,-1.032791137695312,-0.178985595703125,0.9401901407005598,-2.281555672217348,-0.8446311270985547
963.116999999784,-0.354522705078125,-0.857177734375,-0.316375732421875,0.9401901407005598,-2.281555672217348,-0.8446311270985547
993.207999999868,-0.226837158203125,-0.8314666748046875,-0.384246826171875,0.8686179527207893,-0.7224498236595723,0.05918955417533809
1023.29899999995,-0.1082305908203125,-0.860687255859375,-0.340057373046875,0.6411413850505812,-0.2427095827893525,1.391517382216833
