time(ms),accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ
0,0.13568115234375,-0.955047607421875,-0.1514434814453125,0.01687085918954297,0.06289614178051038,0.01252244976166159
30.1030000009632,0.141265869140625,-0.9594268798828125,-0.147125244140625,0.02244245850609774,-0.01269928365804285,0.0002532666196665356
60.1840000017546,0.139404296875,-0.959747314453125,-0.14996337890625,0.0152183677331488,-0.04903838304828306,-0.01875291513190196
90.3130000006058,0.1627960205078125,-0.9632415771484375,-0.1526947021484375,0.01555259444995374,0.003814711945429501,-0.0563700655292712
120.415000001231,0.184661865234375,-0.9613189697265625,-0.164947509765625,0.01973721947079525,-0.008852880095641403,-0.04666976757476659
150.518000002194,0.166534423828125,-0.95965576171875,-0.156646728515625,0.03339896954679274,-0.1244356693017344,-0.01174826883277555
180.621999999858,0.1269989013671875,-0.9633636474609375,-0.1503753662109375,0.03339896954679274,-0.1244356693017344,-0.01174826883277555
210.697000002256,0.148590087890625,-0.967010498046875,-0.1268463134765625,0.06110995963739423,-0.07119854647883241,-0.01293177762120677
240.832000003138,0.1288299560546875,-0.9779205322265625,-0.13818359375,0.06110995963739423,-0.07119854647883241,-0.01293177762120677
270.921000003,0.1754913330078125,-0.9632568359375,-0.168487548828125,0.06008730577880381,0.1059597229232007,0.06053152104862902
301.028000001679,0.1751861572265625,-0.966278076171875,-0.163238525390625,0.06900436805671611,-0.0005470132879022755,0.03889280455951719
331.152000002476,0.1629486083984375,-0.9619140625,-0.1566925048828125,0.1309284560393476,-0.01523754249299737,0.0426606448697613
361.247000000731,0.13970947265625,-0.955413818359375,-0.1575927734375,0.1849842345813399,0.009668872653641683,0.07808228526446921
391.36100000178,0.1190643310546875,-0.963714599609375,-0.1251983642578125,0.1849842345813399,0.009668872653641683,0.07808228526446921
421.473000002152,0.11566162109375,-0.959014892578125,-0.13238525390625,0.2234117848984203,0.07884101985903279,0.07155514374879401
451.580000000831,0.1037139892578125,-0.950347900390625,-0.1155853271484375,0.2523768575463401,0.239230961773491,0.03988003837560957
481.685000002471,0.133697509765625,-0.964599609375,-0.101898193359375,0.2763197410105885,0.3653601352124067,-0.01718963957202545
511.791000000812,0.11334228515625,-0.9590911865234375,-0.0621795654296875,0.3024277744410713,0.5137812985558308,-0.07970894405828961
541.875000002619,0.083221435546875,-0.9923858642578125,-0.10040283203125,0.311022594227084,0.8016602239617991,-0.1197967089989254
572.005000001809,0.2545623779296875,-0.9702911376953125,-0.154937744140625,0.3112023576006643,1.160591488302755,-0.1806366241017855
602.115000001504,0.1392974853515625,-0.9606170654296875,-0.15716552734375,0.4432693150060208,0.5559133059492113,-0.1715717563833739
632.226000001538,0.144775390625,-0.96795654296875,-0.0344696044921875,0.4432693150060208,0.5559133059492113,-0.1715717563833739
662.33800000191,0.209930419921875,-1.002792358398438,0.11395263671875,0.620330645344375,0.3135067908919099,-0.2198242405939745
692.444000000251,0.2076263427734375,-0.9794464111328125,0.1214752197265625,0.5746049683760415,0.1972156008358558,-0.1246300800613102
722.557000000961,0.2119140625,-0.990203857421875,0.048797607421875,0.3386662063421065,0.1686742371173676,-0.03039279330831129
752.662000002601,0.256866455078125,-0.9769439697265625,0.0110015869140625,0.2466694370141913,0.34701921110114,-0.03861290632894987
782.766000000265,0.236541748046875,-0.9611968994140625,0.01226806640625,0.2613053714169397,0.2546701055610073,0.1016464672217083
812.870000001567,0.162078857421875,-0.9772491455078125,0.0555419921875,0.2670908225690279,0.00234091859817965,0.19063226662118
842.975000003207,0.1299591064453125,-0.958831787109375,0.055938720703125,0.2511009370680831,0.09788528481418943,0.1760607807168114
873.081000001548,0.098480224609375,-0.9423828125,0.0452423095703125,0.2511009370680831,0.09788528481418943,0.1760607807168114
903.190000000905,0.1242828369140625,-0.9480743408203125,0.06048583984375,0.2169672013765375,0.1266583435475145,0.06907547445782124
933.297999999922,0.1403045654296875,-0.964019775390625,0.0583648681640625,0.2459738193374626,0.2415495098185139,-0.0603325829152001
963.401000000886,0.0914764404296875,-0.9463043212890625,0.046905517578125,0.2431157148555895,-0.05597485242350345,-0.1554471149312711
993.505000002187,0.1266937255859375,-0.954071044921875,0.088714599609375,0.3165960577564018,-0.01587244009687226,-0.3394443820126276
1023.60700000281,0.21124267578125,-0.968994140625,0.14276123046875,0.3391314605845434,-0.01461968912009899,-0.4490148187417577
1053.70900000344,0.0844879150390625,-0.9404449462890625,0.14813232421875,0.3216190458884003,0.1484240928206231,-0.5290100526172309
1083.81000000008,0.27972412109375,-0.9405364990234375,0.0752716064453125,0.3216190458884003,0.1484240928206231,-0.5290100526172309
1113.91600000206,0.2535247802734375,-0.9626617431640625,0.1219024658203125,0.2729071663897609,0.199170627392083,-0.673535011285869
1144.01900000303,0.2633056640625,-0.9602813720703125,0.17486572265625,0.3039479067912885,-0.02176867875030769,-0.6527359894884591
1174.12200000035,0.38568115234375,-0.9794769287109375,0.097930908203125,0.2543177693487898,0.05286055184476478,-0.6152322897535273
1204.22600000165,0.3964385986328125,-1.146957397460938,0.11236572265625,0.2122733799552729,0.1737363737173903,-0.3947084367411889
1234.33100000329,0.422576904296875,-1.55804443359375,0.1177520751953125,0.1579070768301773,0.1811482173471898,-0.007366836207377189
1264.40800000273,0.2259521484375,-1.62420654296875,0.1809234619140625,0.1080465759533868,-0.6410915839381967,0.3606916138214978
1294.53800000192,-0.17132568359375,-1.439468383789062,0.0836639404296875,0.1080465759533868,-0.6410915839381967,0.3606916138214978
1324.61900000271,0.833526611328125,-1.530746459960938,0.1685333251953125,0.1564561866683021,-1.28987757289785,-0.785520136175374
1354.75300000326,0.877777099609375,-1.560546875,0.0763092041015625,0.6114186430725338,-1.814245735735073,-2.808322810564514
1384.84000000244,0.491668701171875,-1.7823486328125,0.2531890869140625,0.6114186430725338,-1.814245735735073,-2.808322810564514
1414.9630000029,0.3838653564453125,-1.904449462890625,0.2572784423828125,1.064558964658933,-3.734210710946912,-2.500887494325767
1445.06600000022,0.0670318603515625,-1.869171142578125,0.10589599609375,1.105231826091059,-4.312518804818709,-2.239128053942969
1475.16600000017,0.130218505859375,-1.477508544921875,-0.0220947265625,0.6669093328098609,-2.83434402494346,-2.479762235294822
1505.27500000317,0.2714385986328125,-1.087860107421875,0.039947509765625,0.6669093328098609,-2.83434402494346,-2.479762235294822
1535.38000000117,0.2234954833984375,-0.8081207275390625,0.034393310546875,0.7094575922816208,-1.202985550747399,-1.868496723984968
1565.48300000213,0.0521697998046875,-0.5417022705078125,0.011688232421875,0.8371519054931762,-1.083100158484174,-0.9445465396117115
1595.58800000013,-0.0917205810546875,-0.2517852783203125,-0.000244140625,1.052833332695423,-0.8662133845725568,0.2277194479616234
1625.69400000211,-0.1571044921875,0.000213623046875,-0.043670654296875,1.136587085817325,-0.3445555207767077,1.51425315579477
1655.80300000147,-0.1368865966796875,0.0611114501953125,-0.1477813720703125,0.9620477690312762,0.3677159675126908,2.662287040609474
1685.9140000015,0.4347686767578125,0.16717529296875,-0.066314697265625,0.5414267748836163,1.761500765081618,3.36946683121075
1716.02100000018,1.014862060546875,0.2536468505859375,0.0104827880859375,0.5414267748836163,1.761500765081618,3.36946683121075
1746.12900000284,1.454330444335938,0.1779632568359375,-0.018157958984375,0.192883703006733,1.098171253409041,3.385828760315979
1776.23700000186,1.571044921875,-0.0336151123046875,-0.0409698486328125,0.0534629588833407,0.2855867426557372,2.544958282992725
1806.33500000113,1.417160034179688,-0.1898193359375,-0.0128021240234375,-0.05599535876389705,0.1461473564047144,1.317629841985348
1866.43054167143,0.6352081298828125,-0.592529296875,0.1465911865234375,-0.3170429361873171,1.291902640590747,-0.1735400987450514
1896.53654167341,1.065109252929688,-4.125961303710938,1.0546875,-0.3045617654225518,0.4491407862613185,-0.734973072369561
1926.63954167074,-0.537994384765625,-1.095809936523438,-0.425811767578125,-0.3045617654225518,0.4491407862613185,-0.734973072369561
1956.74354167204,1.217819213867188,-0.244720458984375,0.2556610107421875,-0.0789523399925981,-1.706835388966106,0.401063538050445
1986.84954167038,0.2474822998046875,-1.435256958007812,0.060150146484375,-0.1992007211124009,2.138205700221653,-0.6094084890817419
2016.95554167236,0.6064605712890625,-0.8746490478515625,0.1100921630859375,0.05475219516704807,0.1694673264899932,0.1517184230890511
2047.06054167036,0.3705902099609375,-0.9563140869140625,0.075469970703125,0.1352473043791291,0.07545374526856101,0.3255261695236555
2077.16754167268,0.4021453857421875,-0.9362335205078125,0.1753387451171875,0.19836342326568,-0.1722010613489596,0.4458238191236248
2107.27254167068,0.33685302734375,-0.9332733154296875,0.16015625,0.1876868104555523,-0.280806901131263,0.558288046693235
2137.36854167291,0.278472900390625,-0.9148406982421875,0.22418212890625,0.1876868104555523,-0.280806901131263,0.558288046693235
2167.48654167168,0.216217041015625,-0.9215850830078125,0.222137451171875,0.128489799429162,-0.296538726322579,0.6026749525815857
2197.56354167112,0.2751007080078125,-0.9011688232421875,0.199798583984375,0.1288802188449676,-0.270288746405995,0.563093720880283
2227.68154166988,0.1555023193359375,-0.964691162109375,0.142852783203125,0.09334672568447638,-0.268877271028253,0.4903617262457829
2257.79754167161,0.1388702392578125,-0.95892333984375,0.1590118408203125,0.02884762724384731,-0.3726132544412376,0.4425670394265669
2287.89954167223,0.1770477294921875,-0.92779541015625,0.2017822265625,-0.01973056156807005,-0.0723208025621918,0.2549321606122711
2317.98954167243,0.190277099609375,-0.9835662841796875,0.0687255859375,-0.0926348627250982,-0.1069219230250463,0.0862488687471972
2348.09954167213,0.077880859375,-0.979522705078125,0.1225128173828125,-0.1374790333726155,-0.1204324055511273,-0.1121803345974078
2378.21754167089,0.17041015625,-0.995758056640625,0.1919708251953125,-0.1374790333726155,-0.1204324055511273,-0.1121803345974078
2408.32554166991,0.272430419921875,-1.00738525390625,0.1645660400390625,-0.1690540038888129,0.09732495572083676,-0.3812040794856151
2438.44254167198,0.20697021484375,-1.094757080078125,0.1694183349609375,-0.22790560292182,-0.05125839413297311,-0.4521136729861739
2468.54054167125,0.29937744140625,-1.088699340820312,0.0725860595703125,-0.199941612527661,-0.2151551865708476,-0.3507239344935492
2498.65154167128,0.306884765625,-1.228897094726562,0.0263824462890625,-0.210965767860044,-0.244442501710667,-0.4145508510750423
2528.76454167199,0.455810546875,-1.485931396484375,-0.158599853515625,0.01548095541663061,-0.469290529384967,-0.2899340868191825
2558.89154167016,0.2623138427734375,-1.661972045898438,0.0190582275390625,0.1683615820053923,-1.204793038179236,0.08447999715116657
2589.01354167028,-0.1076507568359375,-1.173370361328125,0.12677001953125,0.1683615820053923,-1.204793038179236,0.08447999715116657
2619.12554167066,-0.112945556640625,-1.355484008789062,0.401824951171875,-0.1686718402723866,-0.9551057070177666,-1.083119599560131
2649.22054167255,0.5210113525390625,-1.597396850585938,0.2827301025390625,-0.1686718402723866,-0.9551057070177666,-1.083119599560131
2679.34454167334,0.4344940185546875,-1.657562255859375,0.024261474609375,-0.2861555938645781,0.09060153923282271,-2.50436558270941
2709.46454167279,0.4630584716796875,-1.7445068359375,0.150634765625,-0.1583603468477088,-0.5145056783723323,-2.793645863480978
2739.55354167265,0.3968658447265625,-1.55987548828125,0.1648406982421875,-0.2415684182622535,-0.453391723993303,-3.208051572276612
2769.67654167311,0.488983154296875,-1.354873657226562,0.129638671875,-0.4097758032405303,0.01613502778035407,-3.216551583527818
2799.76654167331,0.3205718994140625,-1.090179443359375,0.1796875,-0.4097758032405303,0.01613502778035407,-3.216551583527818
2829.90254167089,0.372314453125,-0.642486572265625,0.1156158447265625,-0.576977578591193,0.2804532333385005,-2.597300051057143
2860.00954167321,0.0696563720703125,-0.39306640625,0.121368408203125,-0.5177968128474523,0.2158641200530267,-1.834669784451
2890.09854167307,-0.0007476806640625,-0.1178436279296875,0.09564208984375,-0.3538475561361032,0.1057802258657293,-0.578724079634067
2920.2295416726,-0.1882171630859375,0.0444183349609375,0.1171417236328125,-0.1628973080807677,0.6278418248828345,0.4721166759337591
2950.34054167263,-0.0939178466796875,0.1779327392578125,0.0999603271484375,0.07554269484896965,0.9052963388339057,1.506742508888529
2980.43054167283,0.0581512451171875,0.280364990234375,0.052734375,0.2530591594176184,0.7090328180877532,2.504437488058842
3010.55154167261,0.262664794921875,0.2151031494140625,0.0362548828125,0.2530591594176184,0.7090328180877532,2.504437488058842
3040.67254167239,0.8184967041015625,0.125335693359375,0.01409912109375,0.3545407769678508,0.3433983772830683,3.243707570847246
3070.76354167293,1.280166625976562,-0.097564697265625,-0.0686492919921875,0.436015663144972,0.6208616796657368,3.081727455445902
3100.89354167212,1.49078369140625,-0.179656982421875,-0.1332550048828125,0.4186364065033329,0.417733062261578,2.338141187478807
