time(ms),accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ
0,0.02545166015625,-0.9528961181640625,-0.146942138671875,0.01721201012518212,-0.1455936852140869,0.006370547643578545
30.0789999992048,0.043609619140625,-0.9750823974609375,-0.1501922607421875,0.03355210130947229,-0.1553648232535876,-0.02220783401406176
60.1699999997436,0.016937255859375,-1.009902954101562,-0.1484222412109375,0.03355210130947229,-0.1553648232535876,-0.02220783401406176
90.2529999993931,0.03009033203125,-1.033660888671875,-0.1497039794921875,0.0984458802236511,0.08085250543036963,-0.02744334240104853
120.338999999149,0.0474395751953125,-0.9494171142578125,-0.1636962890625,0.1435659543601006,0.01383645344350668,-0.04372138193193986
150.409999999283,0.074432373046875,-0.956634521484375,-0.1513519287109375,0.2082669204113577,0.04135383172285942,-0.2042689829829307
180.501999999251,0.086334228515625,-0.9445648193359375,-0.1558380126953125,0.2797043524399702,0.01954573818841855,-0.2898773614879638
210.57700000074,0.0730438232421875,-0.95538330078125,-0.1252593994140625,0.3262593377717543,-0.05731868350955743,-0.3391104216119317
240.684999999758,0.0979461669921875,-0.9606781005859375,-0.106781005859375,0.3841588567150581,0.0138337902824166,-0.3689380921369282
270.768999999746,0.086822509765625,-0.9267425537109375,-0.06085205078125,0.3841588567150581,0.0138337902824166,-0.3689380921369282
300.854999999501,0.1165771484375,-1.010635375976562,-0.044647216796875,0.4051110102751475,0.1831269460371187,-0.351722087270111
330.934999999954,0.1126556396484375,-0.9377288818359375,-0.0743865966796875,0.4109683667766677,0.3758644415000063,-0.3241154930942405
361.024999999245,0.182952880859375,-0.9345703125,-0.082427978515625,0.5094371501856935,0.4566988374349634,-0.3536893643673525
391.115999998874,0.0919189453125,-0.951934814453125,0.0278778076171875,0.5205963277853435,0.5060639903489992,-0.3049026500420819
421.200999999201,0.2383880615234375,-0.9821929931640625,-0.09136962890625,0.6066390678641685,0.6447696757197051,-0.2784678467458464
451.279999999315,0.2710418701171875,-0.946746826171875,-0.212158203125,0.7778520964487088,0.4737129746911526,-0.1887083990497067
481.370999999854,0.2512664794921875,-0.983795166015625,-0.0221099853515625,0.7778520964487088,0.4737129746911526,-0.1887083990497067
511.447999999291,0.1425018310546875,-0.9759368896484375,0.155364990234375,0.9664909869939644,-0.0959451719600667,-0.08140644293710612
541.547999999239,0.0623779296875,-0.965240478515625,0.2280426025390625,0.8979774395261499,-0.6609550372446616,-0.09651721896221573
571.610999999393,0.166168212890625,-0.9556427001953125,0.175628662109375,0.7295223805664958,-0.283226649297709,-0.269583807665451
601.700999999593,0.2113494873046875,-0.958251953125,0.106414794921875,0.6124588737943187,0.05714158329706716,-0.3503934362022704
631.790999998884,0.220184326171875,-0.9439544677734375,0.1011962890625,0.6039575309625678,-0.1500728558514912,-0.3289211672812886
661.896999999954,0.1958160400390625,-0.9786224365234375,0.1212921142578125,0.6527144178836295,-0.3619017542208298,-0.3677047822361125
691.974999999729,0.22265625,-0.950958251953125,0.2146453857421875,0.6620277585317456,-0.4102927228081146,-0.4333855252524097
722.046999999293,0.215423583984375,-0.91485595703125,0.234588623046875,0.6620277585317456,-0.4102927228081146,-0.4333855252524097
752.136999999493,0.2397918701171875,-0.9477081298828125,0.2522125244140625,0.6574138319431834,-0.3046464539452163,-0.5139874272242029
782.226999999693,0.27105712890625,-0.940582275390625,0.2376861572265625,0.6574138319431834,-0.3046464539452163,-0.5139874272242029
812.298000000737,0.2442779541015625,-1.031814575195312,0.206146240234375,0.6870739896356138,-0.379584877542847,-0.5814753913562279
