timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478386033.27,2.484533,1.346252,-0.144979,0.373788,0.182061,-0.535921,0.136000,-0.974896,0.176302,-0.021330,-0.020954,-0.102465,10.848984,-2.034500,-52.051819,,,,,,
1478386033.29,2.474240,1.331050,-0.131182,0.551640,0.172498,-0.587990,0.146964,-0.971398,0.186513,-0.100272,-0.015723,-0.037221,10.848984,-2.034500,-52.051819,,,,,,
1478386033.31,2.470574,1.316349,-0.123016,0.468380,0.250751,-0.532362,0.156510,-0.967803,0.197137,-0.183563,0.066222,0.096488,10.923904,-2.034424,-51.976013,,,,,,
,,,,,,,,,,,,,,,,37.354319,-122.033681,33.387146,0.370000,144.140625,1478386251.00
1478386033.33,2.453400,1.302120,-0.099529,0.314534,0.253166,-0.817891,0.168602,-0.964123,0.205037,-0.181359,0.036495,0.094447,11.298294,-2.109283,-51.822021,,,,,,
1478386033.35,2.418940,1.284371,-0.059211,0.334553,0.219725,-1.032701,0.186855,-0.959260,0.211909,-0.042187,-0.015380,-0.039180,11.222153,-2.334198,-51.747192,,,,,,
1478386033.37,2.394182,1.264844,-0.027098,0.474851,0.326103,-1.015070,0.204739,-0.953561,0.220917,0.028766,-0.000770,-0.132416,12.648880,-1.959183,-51.734009,,,,,,
1478386033.39,2.375522,1.239678,-0.001451,0.753840,0.246348,-1.257336,0.225395,-0.945679,0.234281,-0.109169,-0.026077,-0.180570,12.648880,-1.959183,-51.734009,,,,,,
1478386033.41,2.360635,1.205942,0.017315,1.125819,0.069805,-1.501843,0.251182,-0.934176,0.253423,-0.298454,-0.039808,-0.215032,13.324814,-1.658951,-51.503113,,,,,,
1478386033.43,2.344828,1.162813,0.032781,1.382782,-0.184647,-1.889933,0.283721,-0.917923,0.277344,-0.413574,-0.055100,-0.206955,12.872818,-1.958496,-51.056702,,,,,,
1478386033.45,2.323859,1.114149,0.054333,1.289920,0.090769,-2.120116,0.321710,-0.897536,0.301549,-0.228769,-0.260728,0.024409,14.073044,-1.883423,-50.969971,,,,,,
1478386033.47,2.306525,1.067994,0.077958,1.132323,0.124613,-2.007045,0.357240,-0.876235,0.323405,-0.069826,-0.661438,0.090841,14.073471,-1.733276,-50.820435,,,,,,
1478386033.49,2.283799,1.021908,0.097065,1.308989,-0.490746,-2.031935,0.394644,-0.853105,0.341274,-0.069174,-0.895461,0.045521,14.073471,-1.733276,-50.820435,,,,,,
1478386033.51,2.267940,0.976623,0.097812,1.547106,-0.821697,-1.672373,0.429206,-0.828611,0.359424,-0.341406,-0.619555,-0.011020,14.828659,-0.457901,-50.441711,,,,,,
1478386033.53,2.263568,0.936808,0.087007,1.312873,-0.606988,-1.134774,0.455811,-0.805671,0.378326,-0.360413,-0.513069,-0.359954,14.303787,-0.232300,-49.847656,,,,,,
1478386033.55,2.280432,0.913992,0.060292,1.275901,-0.044076,0.261001,0.463193,-0.791947,0.397834,-0.859860,-0.504806,-0.714148,15.504532,-0.007141,-49.686340,,,,,,
1478386033.57,2.323580,0.916952,0.023484,0.398285,1.241067,1.009837,0.443888,-0.793752,0.415839,-0.962977,-0.294994,-0.731985,15.955124,0.443832,-48.708191,,,,,,
1478386033.59,2.374674,0.934549,0.002587,-0.504797,1.840226,1.066540,0.412314,-0.804331,0.427842,-0.816947,-0.316808,-0.929200,15.955124,0.443832,-48.708191,,,,,,
1478386033.61,2.411870,0.965409,-0.006917,-1.157940,1.073970,1.442586,0.379385,-0.822282,0.424169,-0.254248,-0.316238,-1.075537,18.588638,2.995804,-46.739502,,,,,,
1478386033.63,2.427343,1.010867,-0.024592,-1.500973,-0.577707,2.102005,0.347915,-0.847293,0.401311,0.103288,-0.322644,-1.029927,21.147415,5.321945,-45.595886,,,,,,
1478386033.65,2.432734,1.068368,-0.056548,-1.743891,-1.262817,2.710835,0.313477,-0.876416,0.365551,0.023971,-0.340152,-0.778942,22.356400,7.647934,-44.615723,,,,,,
1478386033.67,2.449230,1.134644,-0.094663,-2.140566,-0.453539,2.779682,0.269677,-0.906384,0.325180,-0.168130,-0.302021,-0.467026,22.962601,9.373978,-43.564819,,,,,,
1478386033.69,2.483062,1.206277,-0.119049,-2.712122,1.217105,2.474509,0.218162,-0.934295,0.281953,-0.187233,-0.327240,-0.248094,22.962601,9.373978,-43.564819,,,,,,
1478386033.71,2.517017,1.279435,-0.113464,-3.102940,2.231483,1.934929,0.167974,-0.957854,0.233026,0.054499,-0.255830,-0.162103,22.966904,10.800400,-42.144104,,,,,,
