timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478385955.40,2.754588,1.383258,-2.395106,0.265006,0.025137,-0.299401,0.070366,-0.982466,0.172652,0.041069,0.034850,-0.065230,3.971924,-1.774033,-16.571350,,,,,,
1478385955.42,2.729078,1.374110,-2.371119,0.368584,-0.127963,-0.463110,0.078347,-0.980720,0.179028,-0.156686,0.017508,-0.103802,4.197266,-1.774246,-16.794067,,,,,,
1478385955.44,2.690824,1.361548,-2.332786,0.431578,0.043355,-0.701856,0.090497,-0.978187,0.186976,-0.260938,-0.000191,-0.074778,4.272385,-1.623871,-16.418823,,,,,,
1478385955.46,2.645944,1.345642,-2.282572,0.475168,0.285032,-0.940442,0.106182,-0.974760,0.196390,-0.290248,0.014097,-0.017451,3.595245,-1.998581,-16.124451,,,,,,
1478385955.48,2.590785,1.325713,-2.219933,0.524896,0.243096,-1.250313,0.126991,-0.970117,0.206752,-0.304527,-0.040885,0.039067,3.595245,-1.998581,-16.124451,,,,,,
1478385955.50,2.525467,1.300299,-2.153638,0.661649,-0.310710,-1.469557,0.154415,-0.963638,0.218077,-0.219723,-0.157044,-0.102492,4.644333,-2.223648,-16.188293,,,,,,
1478385955.52,2.459571,1.267772,-2.097819,0.916116,-0.722694,-1.734148,0.188106,-0.954438,0.231654,-0.183574,-0.128676,-0.286784,4.717972,-2.448410,-15.961853,,,,,,
1478385955.54,2.402771,1.227820,-2.052671,1.111770,-0.677442,-1.860756,0.226465,-0.941758,0.248608,-0.130823,-0.189346,-0.242199,3.962921,-3.347748,-15.291687,,,,,,
1478385955.56,2.361883,1.186592,-2.024545,1.172098,-0.805401,-1.693261,0.263527,-0.927097,0.266542,-0.046516,-0.511502,-0.111742,3.360229,-3.947754,-15.295959,,,,,,
1478385955.58,2.327422,1.149348,-2.016763,1.259440,-1.633560,-1.370587,0.297467,-0.912497,0.280824,-0.071561,-0.898004,-0.118180,3.360229,-3.947754,-15.295959,,,,,,
