time (ms),  accel x,  accel y,  accel z,  magneto x,  magneto y,  magneto z,  gryo x,  gyro y,  gyro z,  linear accel x,  linear accel y,  linear accel z,  orientation x,  orientation y,  orientation z
1477622583288, -3.7463272, -10.205285, 6.1207767, -23.896, 129.689, 55.308, -0.782213, 2.7036896, -1.0900891, 4.286537, -5.032617, 3.910122, 347.4344, 31.834358, -74.61303
1477622583392, -13.627796, 19.608511, -6.4002995, -5.662, 134.658, 55.447, 0.6105598, -3.787059, -6.79893, -6.236559, 24.01546, -11.103364, 349.92282, 26.704145, -57.531292
1477622583494, 0.61770403, 19.19252, -3.1789012, 3.321, 144.947, 44.393, 2.3875668, -1.6166549, -2.5308146, 2.8927402, 25.645521, -10.204097, 359.97287, 41.14927, -17.944004
1477622583596, 10.254366, 0.8714894, -1.4053963, 4.289, 148.226, 41.911, 0.5907067, -0.6078109, -0.44012842, 8.821697, -8.827547, -1.1896687, 142.27263, -98.49589, 8.402543
1477622583700, 4.8560395, 5.0876784, -5.4234653, 3.456, 146.185, 46.6, 0.30543262, 0.20555615, 0.8744536, -3.3103147, 0.63354254, -2.3183498, 56.729755, -152.98682, 69.18156
1477622583803, -14.911088, 19.608511, 1.3742718, -3.907, 138.101, 48.887, -1.432479, 2.5399778, 4.8392744, -23.418507, 14.922534, 2.7292163, 42.848186, -151.4558, 80.95072
1477622583910, -7.475296, -3.6780925, -3.2507274, -18.02, 128.421, 63.798, 2.058005, 4.24643, 1.9544634, -1.6701312, -11.451618, -1.8214761, 278.77167, -127.563416, -36.75188
1477622584013, -3.9372647, -9.6767645, 4.8698063, -21.319, 128.869, 61.621, -2.7476718, 2.6355782, 1.6517797, 4.9520397, -5.785164, 3.4534285, 339.01297, 23.380333, -80.94688
1477622584115, -12.245145, 7.554305, -0.42676646, -9.196, 132.33, 57.142, 1.7739527, -3.7659843, -4.95595, -3.4648314, 10.967358, -3.152122, 342.5749, 20.36714, -72.75598
1477622584217, -17.542316, 19.608511, 13.233352, 8.438, 150.119, 39.646, -1.1829406, -6.2454863, -5.7696223, -10.046701, 24.446804, 9.161857, 346.6995, 29.562227, -61.489918
1477622584319, 3.0250738, 7.20116, 1.5376761, 12.117, 158.018, 39.108, 0.25167647, -1.3747523, -1.5891659, 6.6448884, -1.7569366, -0.14156592, 289.6141, -65.98959, -22.002798
1477622584425, 15.433024, 3.6014779, -3.6302083, 11.756, 158.86, 40.528, 1.1749994, 0.7449502, 0.033292156, 8.665291, -3.495311, -3.6914508, 44.210915, -46.35841, 89.48153
1477622584533, -13.7086, 19.608511, -12.720992, 7.35, 148.451, 44.792, -0.6017023, 3.0030136, 4.2048907, -22.279, 14.90897, -11.925399, 35.42791, -151.36554, 84.69641
1477622584635, -10.948086, 2.9634233, -1.0528502, -10.316, 134.419, 45.344, 2.1343632, 2.6972754, 4.8322496, -5.7302904, -5.336119, -0.8026918, 292.47144, -122.18661, -32.15695
1477622584743, -7.989451, -14.057555, 4.8135424, -19.146, 129.617, 55.078, 0.05100725, 3.2549953, 2.003638, 1.5065236, -11.709869, 4.116967, 340.63458, 13.850975, -85.804596
1477622584846, -19.60911, -0.8319851, -0.6793547, -2.081, 135.015, 62.077, 3.9449677, -2.2464569, -5.861252, -13.038391, 5.57759, -4.1309342, 354.04666, 40.813183, -62.287186
1477622584948, -16.970102, 19.608511, -2.2493525, 13.754, 152.456, 47.537, 0.043066, -6.8105364, -5.4281487, -16.688225, 27.813046, -7.6137304, 358.2222, 56.785915, -1.9676907
1477622585053, 3.8444893, 7.316082, 0.207697, 16.78, 160.176, 44.801, -1.1404854, -1.7354681, -1.2739595, 7.8879633, -1.334732, 2.4402204, 262.32043, -118.09871, -25.051838
1477622585155, 16.19917, 5.946, 1.5682021, 17.918, 160.961, 46.672, 1.2632693, 1.5647314, 0.9388999, 9.591729, -1.282558, 1.0582325, 47.95926, -47.48562, 85.58659
1477622585260, 0.040102877, 19.608511, -8.930971, 10.162, 147.476, 47.993, 2.2143865, -0.8393288, 5.2112913, -8.104553, 14.159935, -8.546283, 37.39249, -146.24794, 87.295815
1477622585367, -18.155231, 15.206174, -2.939481, -11.329, 132.815, 61.614, -2.4489589, 2.4382687, 4.9516735, -27.847805, 14.323594, -4.1417537, 25.767529, -5.1634984, 82.929115
1477622585474, -11.559804, -11.899781, 4.010288, -22.489, 128.829, 56.77, -1.3301591, 3.4596353, 2.264783, -1.9083071, -12.57398, 5.6116815, 328.65237, -176.05786, -80.57921
1477622585577, -11.66874, -4.8243165, 2.2882583, -15.808, 130.438, 57.733, 1.7098118, -2.1163425, -4.189008, -3.5459433, 0.49300575, 0.9038346, 347.5752, 32.834614, -80.32763
1477622585679, -19.60911, 19.608511, 9.239224, 5.238, 141.978, 52.821, -1.7931949, -5.660888, -6.5872655, -12.394604, 25.651175, 6.4810576, 348.4004, 38.037724, -69.07772
1477622585809, 5.647323, 6.7869635, 0.32800564, 13.385, 154.333, 44.5, 1.3283265, -1.2382239, -1.3701707, 8.47216, -2.5801134, -0.34173724, 265.46155, -72.780174, -16.781782
1477622585913, 15.3288765, 2.528277, -0.97025025, 13.119, 152.571, 48.434, 0.35888332, 1.7935003, 1.2947289, 7.2014065, -2.9460368, -1.3530185, 33.25008, -33.93311, 87.30362
1477622586015, -3.54282, 19.608511, -13.598467, 6.649, 145.274, 51.315, -0.42271876, 1.1209377, 3.8771617, -11.902405, 14.534488, -12.86224, 40.133316, -148.84155, 84.96696
1477622586117, -14.200609, 12.556391, 2.0278888, -13.726, 131.837, 53.045, 0.364992, 2.264783, 6.335589, -23.803696, 13.233505, 0.15903485, 19.739386, 3.9592237, 78.98734
1477622586220, -19.162592, -14.477737, 2.0518308, -23.213, 129.638, 66.937, -1.9761491, 3.84784, 0.5195409, -12.292682, -19.214643, 7.203185, 262.623, -151.11652, -53.135864
1477622586325, -14.853029, -3.793014, 3.781043, -15.341, 131.413, 59.828, 2.377793, -3.5515707, -4.6019535, -6.9469795, 1.3219185, 1.042022, 347.8073, 31.43816, -70.89155
1477622586428, -19.60911, 19.608511, 6.3218894, 4.719, 144.226, 48.045, -1.382999, -7.7552395, -6.568939, -13.30121, 25.340523, 1.4716492, 349.21918, 35.767857, -52.442764
1477622586530, 2.2996306, 11.902175, -3.7373488, 7.836, 151.986, 43.119, 0.92485, -2.312125, -1.7180585, 7.1543875, 3.4709368, -2.5061107, 279.2967, -120.71181, -29.933592
1477622586640, 18.18097, 0.92895025, -1.0827777, 7.13, 153.488, 41.085, -0.9114109, 0.46975538, 0.106595986, 15.155632, -8.183704, 0.911535, 121.287125, -111.68457, 18.365805
1477622586744, 1.508347, 19.608511, -9.384073, 2.836, 149.827, 38.549, 0.3390302, 0.42271876, 3.5005634, -5.8111706, 13.654915, -6.7101655, 62.442204, -142.62004, 69.932144
1477622586846, -15.18283, 14.542381, 6.5068417, -11.755, 137.005, 41.932, 0.20280726, 2.7226264, 6.7864075, -24.951027, 13.709222, 6.264877, 16.41686, -4.873644, 88.58104
1477622586956, -16.567875, -14.171879, 2.8341362, -21.069, 130.693, 59.045, -0.5564982, 4.2277985, 1.5641204, -8.107325, -18.398123, 5.4280334, 303.29752, -154.4717, -72.95513
1477622587060, -14.372992, -6.0489507, 4.7285485, -15.568, 131.9, 55.63, 0.19394971, -1.636508, -3.901291, -7.240289, 0.05125618, 1.8855891, 351.70065, 38.465843, -68.268715
1477622587162, -18.824411, 19.608511, 0.89303726, 0.045, 140.419, 48.153, 0.119729586, -4.9596148, -6.3426137, -13.47113, 25.635757, -4.6913238, 355.90317, 37.92344, -43.78969
1477622587266, 1.1252748, 12.148778, -8.165425, 1.695, 147.991, 43.978, 0.41538838, -1.9960022, -1.8454239, 6.6447864, 4.2242756, -6.460248, 282.44495, -126.09178, -34.85768
1477622587367, 14.045585, 2.0757728, 0.9959879, 3.825, 154.339, 36.077, -1.6811012, 0.8313876, -0.35460728, 11.326849, -7.147304, 2.9230871, 122.396255, -109.86566, 16.424221
1477622587469, 3.9558198, 16.511612, -6.035184, 2.569, 149.6, 39.1, 1.881465, -0.031154128, 3.5366044, -2.8226316, 9.882784, -3.5288627, 64.83944, -137.47185, 69.708206
1477622587570, -11.459248, 19.608511, -13.816938, -6.072, 138.745, 52.975, -4.154189, 4.5097127, 5.554598, -20.97763, 17.256517, -14.014164, 24.470308, -13.876899, 88.81297
1477622587673, -16.233885, -4.7818193, -0.5189432, -15.747, 140.016, 43.202, 0.0888809, 2.3261747, 2.4123068, -9.436073, -11.394701, 1.9770442, 290.62238, -137.59814, -69.83801
1477622587776, -6.209362, -9.050082, 2.8550856, -18.22, 137.393, 49.526, 0.8881981, 2.0454822, -0.46914452, 3.043438, -5.802084, 2.9362109, 346.11298, 160.65816, -89.497665
1477622587880, -8.788516, 15.297751, 1.4137762, -9.938, 140.136, 46.745, 1.5714508, -5.091562, -5.4235673, 0.048776627, 13.467733, -2.423367, 344.3527, -10.75501, -66.529564
1477622587982, -3.8881836, 19.608511, 1.7238252, 4.977, 154.478, 35.43, 0.22540927, -2.7149906, -4.464814, 1.8203964, 22.890652, -5.543227, 354.3427, 19.5534, -38.15115
1477622588088, 7.3885064, 3.9725792, -1.2802993, 8.784, 162.84, 33.502, 0.589485, -0.42149702, -2.5531113, 8.745091, -5.7367496, -1.52325, 233.30731, -81.92129, -7.953863
1477622588191, 8.887277, 11.139024, -3.2291796, 11.628, 163.189, 39.286, 0.054061573, 0.7657196, 2.0421226, 2.0105686, 4.2957764, -1.7969654, 56.01222, -135.74786, 78.235176
1477622588301, -15.237298, 19.608511, -19.608511, 2.25, 150.483, 56.901, 1.7116444, 4.4642034, 4.0274343, -23.72102, 14.977459, -17.950127, 40.532696, -151.82047, 78.939384
1477622588403, -9.847352, 2.067393, 0.35194764, -16.043, 138.879, 53.973, -2.0540345, 4.6715918, 4.667621, -4.8160114, -5.728359, 3.5272014, 260.82214, -127.3499, -32.838
1477622588506, -8.418014, -13.755287, 3.5775359, -24.542, 137.669, 53.701, 0.9966267, 2.225993, 1.881465, 1.2296982, -12.002607, 3.4354923, 341.32236, 10.295421, -89.156494
1477622588612, -8.6299, 2.8658595, 4.6004586, -14.276, 139.346, 52.084, 1.2162327, -3.707952, -4.2778893, -0.2250328, 6.301877, 0.8960879, 347.22156, 20.510332, -66.21494
1477622588716, -9.837176, 19.608511, 2.295441, 5.38, 154.869, 40.821, -0.0571159, -3.7840047, -5.753129, -4.931953, 26.110332, -3.1667454, 356.81726, 41.52917, -41.924885
1477622588819, 4.851251, 6.4032927, -0.2873042, 11.203, 165.226, 38.005, 0.6133087, -1.2492194, -2.7229319, 8.008621, -2.8632793, -0.8635347, 272.7962, -70.89623, -18.815355
1477622588920, 12.925097, 5.3163247, -0.6955156, 14.299, 169.799, 42.237, 0.89552844, 1.3970488, 0.02321288, 7.0035386, -2.4851265, -0.20269638, 59.26056, -127.29496, 37.199696
1477622589022, 4.693234, 16.228498, -19.608511, 9.326, 158.575, 52.296, 4.3026295, 1.1798862, 1.88849, -2.3148756, 9.872967, -17.02703, 61.22837, -139.6027, 69.77843
1477622589125, -19.60911, 19.608511, -1.5993267, 0.81, 149.966, 56.378, -1.7449366, 4.1853433, 5.7436604, -28.701935, 16.543186, -3.6228738, 26.604242, -18.214552, 77.45367
1477622589233, -16.645687, -13.933057, 3.496133, -16.156, 139.326, 65.661, -1.3548992, 4.0646973, 2.466063, -9.990194, -19.784035, 7.6962376, 271.5775, -143.3708, -57.745064
1477622589337, -15.706562, -8.965088, 6.0627174, -15.568, 138.636, 64.201, 1.9172006, -2.85213, -4.7024407, -9.1371975, -2.2268271, 3.3041508, 354.63916, 43.401886, -67.221794
1477622589440, -19.60911, 19.608511, 0.96546185, 3.347, 150.685, 58.111, -2.824641, -7.1639223, -5.5106153, -13.029333, 25.705723, -2.9969802, 346.6297, 38.443504, -58.943005
1477622589542, -0.046686932, 15.312117, -4.9464207, 7.075, 163.642, 42.422, 0.7483099, -1.6994271, -2.2922719, 6.1876855, 7.856635, -3.635406, 296.4728, -130.51398, -78.124405
1477622589645, 9.009381, 3.3824084, 0.65660983, 7.701, 171.667, 37.345, -0.38331795, 3.0543262E-4, -1.1181889, 9.087103, -6.387186, 1.5047879, 188.02386, -94.98244, -0.45580205
1477622589746, -2.1721394, 12.49055, -11.739369, 9.46, 165.921, 44.299, 2.2220223, 0.88208944, 1.0763446, -7.4096346, 4.96985, -8.249656, 91.89211, -129.92384, 56.324703
1477622589848, -19.60911, 19.608511, -10.674548, 4.066, 152.944, 54.673, -3.5057557, 3.1835241, 5.379585, -28.011494, 14.699009, -9.46329, 44.354393, -149.95833, 81.79695
1477622589951, -11.9746, -1.5173253, 1.271321, -15.928, 138.813, 53.32, 1.6392568, 2.4523184, 4.692667, -5.4840474, -8.775172, 2.4404128, 297.6271, -132.26053, -79.78925
1477622590053, -10.216658, -12.612655, 2.6473885, -20.413, 138.098, 59.741, -1.0516045, 2.9776626, 1.5283848, -0.6712866, -10.430506, 3.1900468, 342.3634, 167.14308, -86.74621
1477622590156, -8.09719, 3.1423898, 2.183512, -12.121, 139.027, 55.528, 2.0451767, -2.0821342, -3.3851097, 0.6454191, 6.6544867, -0.5372188, 345.13123, 20.985655, -72.71368
1477622590262, -8.737639, 19.608511, 8.343194, 7.0, 149.194, 45.075, -1.7919732, -5.7097573, -5.4195967, -1.5572557, 24.389473, 3.6789804, 346.42398, 29.177868, -56.993164
1477622590364, 3.0029275, 6.187814, 2.5157075, 15.797, 161.711, 41.445, 0.7797695, -2.1300871, -3.4849863, 5.59353, -3.1765313, 1.1859664, 269.33762, -72.726364, -15.463858
1477622590467, 12.075755, 8.546103, -7.98586, 18.829, 169.3, 45.558, 1.7745636, 1.2098186, -0.7275405, 6.4730234, 0.82947063, -5.698198, 81.25067, -128.10535, 35.981873
1477622590574, -4.061165, 19.608511, -17.678785, 13.4, 155.046, 52.682, 0.37507126, 3.6887097, 4.902499, -11.458963, 13.241686, -16.726692, 51.89849, -139.516, 82.66638
1477622590676, -14.299968, 7.5812397, 1.3802572, -3.335, 143.363, 47.283, -3.0314188, 1.9156734, 4.3322563, -9.412697, -0.6901312, 3.347329, 271.52847, -122.49427, -30.577394
1477622590800, -9.894637, -14.054563, 0.46148238, -13.97, 139.27, 49.586, 0.5002986, 1.8466456, 1.9523253, -0.24804878, -12.601967, 1.4633209, 349.89377, 171.48181, -84.070854
1477622590902, -6.8444242, -0.41240123, 6.8144965, -6.399, 141.584, 50.735, 1.9553796, -1.4306464, -3.3441818, 1.6409235, 4.0134006, 4.6740394, 347.85406, 26.827517, -75.842316
1477622591019, -11.444882, 19.608511, 2.7114334, 17.196, 156.965, 47.721, 1.8277088, -5.1963253, -4.951979, -4.9838357, 24.96482, -2.3615537, 350.0693, 33.106133, -51.86224
1477622591125, 3.3572693, 6.2345014, -3.5865142, 19.284, 164.92, 41.484, -1.1218541, -2.7058277, -1.7986927, 7.2090583, -2.6133437, -1.8401662, 265.2016, -115.54736, -23.525246
1477622591226, 10.908582, 7.2221093, -5.106832, 22.758, 169.216, 42.138, -0.29626966, 1.9639318, 0.355829, 5.250612, -0.12692451, -1.92101, 88.98001, -131.46219, 60.617527
1477622591330, -3.8732197, 19.608511, -9.411008, 20.263, 159.643, 47.557, 0.8940013, 3.0549371, 4.457484, -11.277087, 13.29824, -8.172609, 53.26077, -139.94905, 80.504395
1477622591434, -9.76116, 1.1857284, -5.1439424, 2.009, 144.618, 61.074, 0.26419923, 3.2754595, 3.408628, -5.80721, -7.1233544, -1.7533898, 251.85242, -122.0818, -25.44785
1477622591542, -7.4345946, -11.716026, 4.743512, -1.136, 143.467, 53.424, -2.6542094, 3.3399057, 0.883922, 2.077784, -9.815666, 6.1835375, 350.78595, 168.82637, -81.39168
1477622591645, -10.292074, 0.023343466, 2.1350293, 6.709, 145.855, 51.211, 0.7593055, -1.7794504, -2.7015514, -1.1386604, 3.3743083, 1.059651, 343.0566, 19.980682, -83.29939
1477622591750, -16.13632, 19.608511, 14.258668, 15.191, 153.211, 41.905, -0.36010507, -5.8383446, -6.5237355, -8.516601, 24.136402, 10.062427, 348.38367, 27.497927, -61.15807
1477622591860, -0.7679402, 8.215703, -3.0460231, 16.055, 163.471, 33.218, 0.97127575, -2.843883, -2.0366247, 3.8743808, -0.30516338, -4.465207, 304.21356, -60.32951, -28.58234
1477622591963, 12.397177, 3.7762547, -5.2355204, 13.986, 164.144, 32.292, 0.6087272, 0.12461651, 0.28893927, 8.121071, -4.7719316, -3.0414736, 97.92326, -119.34642, 26.575844
1477622592065, 2.5067291, 19.608511, -3.9773676, 12.58, 156.082, 35.362, -0.70157874, 2.34389, 4.995656, -2.8088188, 12.172527, -0.4246931, 98.581764, -130.68903, 56.24301
1477622592178, -11.908161, 15.463551, 0.27234045, -8.607, 137.721, 44.699, 1.6835446, 3.1902437, 5.9718184, -21.310703, 12.928279, 1.4277707, 27.487253, -165.01738, 82.99434
1477622592280, -15.524004, -12.016499, 4.353257, -16.325, 135.554, 53.501, -2.787378, 3.1196887, 1.8451185, -8.21307, -17.868492, 7.264417, 287.72107, -143.36343, -68.28792
1477622592385, -12.682685, -3.2345665, 5.222951, -12.275, 137.85, 47.209, 0.66889745, -0.4025602, -3.8099666, -4.4538345, 1.5143454, 2.793085, 349.28137, 28.963623, -73.54886
1477622592494, -16.890495, 19.608511, 14.234128, 8.033, 147.373, 41.842, -0.4025602, -4.1135664, -6.061921, -10.032944, 24.313583, 9.037336, 350.01776, 28.67129, -52.844414
1477622592600, 1.3916297, 9.530719, -1.8746599, 10.67, 153.395, 39.294, 2.3860397, -2.3142629, -2.2250767, 5.1296425, 0.6888933, -3.8795938, 298.09775, -64.37121, -22.916933
1477622592704, 12.979566, 0.11611878, -2.9879637, 10.36, 154.486, 38.932, 0.24923302, -0.065973446, -0.070554934, 7.368495, -7.884683, -2.167316, 67.82593, -125.32803, 35.0425
1477622592814, 7.27957, 18.918383, -1.7896658, 5.986, 149.787, 40.217, -1.4666874, 1.5589281, 4.256509, 0.29638624, 13.031681, 1.7813627, 74.34784, -143.11029, 62.915913
1477622592921, -14.604032, 19.608511, 2.8874073, -12.916, 138.484, 44.805, -0.44868052, 2.0888536, 5.7580156, -24.314121, 18.727142, 3.939894, 27.599302, -174.84361, 83.813805
1477622593023, -15.126566, -4.4406457, 2.243367, -22.952, 134.599, 52.827, -0.19792034, 3.50881, 2.076331, -7.768727, -10.869777, 3.0793478, 305.44464, -139.03568, -83.51798
1477622593125, -6.2542534, -9.355343, 1.532289, -24.629, 133.85, 54.487, 1.4413365, 1.9737056, -1.8246545, 2.2239285, -4.8151565, -0.385401, 348.36047, 27.578936, -77.25467
1477622593227, -9.440337, 19.608511, 0.6123171, -8.494, 135.542, 53.926, 0.68325275, -2.1398609, -6.620252, -0.867218, 22.144691, -3.4175467, 346.40173, 14.988101, -64.823746
1477622593328, 2.8215668, 16.38412, -1.9297266, 5.662, 144.474, 43.617, 4.667621, -2.515543, -3.2669072, 6.3327923, 7.9195423, -5.4215164, 310.00513, -59.671764, -22.529358
1477622593435, 7.8984714, -0.26156655, -4.4993033, 5.151, 148.114, 43.463, -0.3145956, -2.352442, -0.514654, 6.5690455, -9.921675, -3.4575057, 151.84895, -99.917465, 7.8358345
1477622593542, 3.9755719, 7.6548615, -6.625953, 4.562, 148.362, 43.251, -0.06719518, 1.1346822, 1.0503827, -3.2611148, 3.1357503, -1.7908335, 78.459114, -152.5599, 56.251537
1477622593644, -7.371747, 19.608511, -4.667496, -0.811, 141.436, 48.847, -0.7648033, 2.7000244, 4.831333, -16.097595, 15.946228, -2.095013, 49.76781, -158.07152, 73.57385
1477622593753, -7.161656, 0.7032967, -2.0093338, -21.595, 130.465, 57.696, 1.488984, 3.5256088, 2.914438, -3.5106013, -8.23775, -0.30701494, 243.7949, -114.25406, -22.21253
1477622593856, -5.1541176, -10.801441, 4.2359414, -25.369, 131.149, 56.108, -1.2421945, 2.9501736, 1.2712106, 4.487179, -9.153626, 3.5284777, 337.90225, 9.67332, -85.80324
1477622593961, -5.357625, 9.355942, 6.5110316, -13.508, 132.478, 52.952, 0.64751714, -2.2907448, -3.270267, 3.625083, 9.769733, 2.598218, 342.8332, 2.4183161, -66.46234
1477622594066, -8.344392, 19.608511, 10.697293, 6.427, 143.539, 43.222, -1.7168368, -5.2268686, -5.490457, -1.6567369, 21.75197, 3.8524957, 347.93668, 12.625175, -44.334698
1477622594169, 2.5594015, 5.9322333, -0.66498953, 15.93, 158.135, 40.213, 0.053145275, -0.5525276, -3.1816916, 5.2602005, -3.2441936, -2.8258307, 283.5464, -69.34723, -16.40017
1477622594274, 10.828975, 6.9264255, -2.3026235, 19.163, 162.026, 43.605, 0.15851954, 0.9691377, 0.19242255, 4.7945385, -0.790318, -1.8467005, 61.30736, -128.10428, 38.025146
1477622594376, -3.9594111, 19.608511, -7.4872675, 13.273, 150.628, 45.907, 0.31490102, 0.89858276, 4.11937, -11.822955, 13.757568, -7.8059034, 35.75222, -36.628925, 87.67961
1477622594488, -10.57878, 9.035119, 1.5131354, -5.352, 137.615, 42.799, 1.5451837, 0.9502009, 4.8850894, -6.931121, 0.065730095, -0.04090202, 285.52774, -66.15227, -22.13053
1477622594590, -11.967417, -13.069348, -0.142455, -16.789, 132.005, 52.925, -0.1826487, 2.346028, 2.3264804, -2.2505102, -14.387099, -0.01737842, 337.91577, -172.27762, -89.26253
1477622594700, -11.435306, -5.193622, 1.6897079, -11.293, 133.795, 51.571, 0.61117065, -1.4272866, -4.1963387, -4.1675243, 1.1728654, 0.011136293, 353.78845, 40.48139, -76.994965
1477622594804, -15.9262295, 19.608511, 13.1950445, 7.608, 144.0, 45.512, -1.8683313, -4.49383, -6.030767, -8.509423, 24.78896, 9.410295, 348.7233, 31.887873, -62.96506
1477622594906, 1.7471687, 11.996147, -1.5753847, 12.292, 152.07, 40.834, 1.9294178, -1.9645426, -2.44621, 5.285666, 3.0565977, -3.5077136, 291.36032, -65.72466, -21.5949
1477622595022, 13.758879, 2.260725, -3.1603463, 12.802, 155.139, 38.508, 0.80970186, 0.27000242, -0.12614368, 8.336933, -5.884013, -2.4999154, 68.968765, -123.846565, 33.65167
1477622595124, 4.867412, 19.302652, 3.4129345, 9.838, 149.455, 40.895, -0.73548174, 1.4068227, 4.393343, -1.5012827, 12.118893, 5.4138546, 73.701294, -132.90027, 72.5583
1477622595238, -17.855358, 19.608511, 7.000047, -5.953, 137.396, 51.325, -4.918687, 1.6267341, 4.906775, -27.008076, 16.09056, 7.1490607, 32.332104, -158.97772, 89.06727
1477622595340, -13.086108, -10.9822035, 1.1390414, -21.82, 130.158, 54.345, 0.45478916, 3.154508, 2.0662518, -4.229596, -15.080497, 2.106811, 321.49854, -155.29732, -83.76391
1477622595452, -11.310807, -6.5864487, 2.0069396, -18.18, 130.809, 55.899, 0.13897185, 0.6789767, -2.7030787, -2.8386116, -1.7110171, 1.2179625, 346.5457, 29.811996, -84.67965
1477622595553, -18.009186, 19.608511, 11.859678, 4.119, 140.85, 52.551, -0.6817256, -4.5066586, -6.2803054, -9.891471, 23.115423, 7.620028, 343.97614, 20.953218, -62.423225
1477622595656, 0.036511578, 13.982737, -5.9280434, 9.475, 145.808, 49.171, 2.2553146, -2.3768766, -1.9049833, 4.8043413, 5.420065, -6.2727723, 288.428, -60.82672, -29.109745
1477622595763, 7.5866265, -0.7715315, -1.0749966, 9.648, 148.422, 44.914, -0.17562376, -0.23457226, -0.07727446, 7.5726695, -10.468466, 0.38776302, 187.16351, -98.57861, 0.08246605
1477622595901, 12.650962, 19.28769, -1.6340426, 6.596, 144.422, 49.089, -1.1597277, 1.7739527, 3.5283577, 4.5321274, 14.40097, 0.8908185, 57.866055, -150.11197, 72.72492
1477622596003, -16.786346, 19.608511, -1.7501614, -1.406, 136.441, 51.646, -1.2861768, 2.234545, 3.1832187, -26.302757, 17.25371, -1.498696, 25.587706, -166.10622, 88.48634
1477622596108, -6.429629, -2.0655975, -1.043872, -6.903, 132.519, 58.294, -1.6716328, 2.9239066, 0.8695667, -0.30225897, -9.270683, 1.5469753, 276.7982, -132.71693, -67.07981
1477622596210, -8.153454, -3.0585926, 1.7046716, -8.576, 132.269, 55.047, -1.6762142, 1.5848899, 0.8503244, 1.59443, -3.89431, 2.3760471, 330.15353, -175.11136, -86.060036
1477622596311, -2.6731262, 6.5511346, 1.0480618, -13.085, 132.131, 51.573, 0.8875872, -1.559539, 0.64965516, 6.5405903, 3.9878023, -1.1215367, 337.1332, -15.152386, -76.74967
1477622596416, -2.6755204, 19.393633, 3.1280246, -10.485, 131.08, 55.409, 1.8897116, -6.2500677, -2.8625145, 3.0543828, 11.6441555, 1.3157922, 298.8435, -52.20671, -36.47893
1477622596519, 1.513734, 7.4124484, 1.364695, -4.83, 132.51, 55.372, -2.5158484, -1.0491611, -1.0839803, 0.47091556, -2.3296247, 1.7829707, 149.90324, -96.57895, 6.109834
1477622596622, 1.429937, 6.167464, 1.2605472, -1.861, 137.37, 46.609, 0.021380283, -1.4352279, -1.6994271, -0.33902264, -3.3617692, -0.23441839, 118.525696, -76.339294, 10.516396
1477622596725, -5.083489, 7.3962874, -2.528277, -1.382, 143.226, 47.056, -0.4636467, -2.296548, 0.4279111, -3.0535672, -1.9230857, -0.24813175, 221.44606, -108.13763, -12.288085
1477622596834, -12.807183, 12.520478, 0.3298013, -0.201, 151.658, 40.87, -3.234226, 0.38606682, -2.606562, -8.005259, 4.1563606, 2.105601, 267.45007, -121.471214, -29.860569
1477622596936, 2.902371, 3.8815994, 10.097546, -5.827, 165.571, 26.049, -3.781256, -1.7424932, 0.72418076, 8.190462, -2.442371, 4.7858725, 339.476, -40.155594, -44.872528
1477622597039, -0.51834464, 4.4885297, 6.881534, -8.662, 176.277, 26.718, 1.2449434, -0.15882497, -1.0726794, 1.8286111, -0.18465567, -1.4144607, 0.34661397, -28.459164, -15.796329
1477622597149, -2.4211364, 5.8825536, 5.2397103, -7.756, 173.771, 24.977, -0.48502702, -0.1826487, -1.1652255, -0.41979718, -0.38403225, -2.0331802, 359.13702, -39.71833, -15.385732
1477622597256, -1.7226281, 4.3873744, 8.648455, -11.671, 176.39, 20.777, -0.2049453, -1.7082846, -1.1844677, -0.099490404, -0.56876945, 0.34348965, 2.1391668, -30.356981, -11.058595
1477622597360, -2.5342624, 6.205771, 6.7241154, -12.304, 174.806, 20.513, 0.5338962, -0.21410827, -0.5644395, 0.016472816, 0.49916744, -0.8322611, 0.8375206, -35.58511, -18.652658
1477622597479, -2.984971, 8.438962, 11.835137, -19.714, 172.01, 19.131, -0.39003745, -2.1099286, -1.4553864, -0.9640081, 2.140986, 4.5948615, 3.0212066, -39.957172, -15.595901
1477622597581, -1.7130513, 3.2399535, 8.172607, -26.441, 176.611, 17.732, -0.22876903, -1.1481212, -0.59406644, 0.91173196, -1.0155878, -0.26369953, 6.121618, -25.718145, -17.282455
1477622597683, -0.5662287, 2.6132712, 9.010578, -37.762, 181.446, 10.087, -0.8698721, -2.840829, -1.0506883, 0.9653465, -1.0100086, 0.027454376, 10.739448, -21.68304, -9.675593
1477622597785, -0.39743748, 3.7235823, 7.755418, -41.279, 180.006, 10.317, -0.1441642, -1.2425, -0.022602014, 0.20492825, 0.43964386, -1.4653893, 13.040591, -19.564543, -3.7376385
1477622597886, 5.240309, 3.4380736, 7.615357, -49.291, 180.279, 13.716, -0.19853121, -3.8631117, 0.7486154, 3.5434034, -0.40416598, -1.2462506, 15.8953495, -23.06651, 10.840317
1477622597987, 9.695918, 3.3267434, 8.8567505, -63.999, 177.909, 38.656, 0.6133087, -9.55607, 0.21868975, 2.8083906, -0.086375, 2.767171, 19.645859, -20.367554, 48.518623
