time,accelerometer-x,accelerometer-y,accelerometer-z,gyro-x,gyro-y,gyro-z
1478401390661,0.0,0.0,0.0,0.0,0.0,0.0#
1478401390764,-1.6908839,9.09868,-1.0394385,-0.008522116,0.06178534,-0.008522116#
1478401390869,-1.6573536,9.204061,-1.0466236,-0.017044231,0.017044231,-0.00958738#
1478401390975,-1.5735279,9.299861,-1.0011182,-0.018109497,0.040480047,-0.010652645#
1478401391081,-1.6453785,9.237591,-0.9484278,-0.04580637,0.06924219,0.03089267#
1478401391187,-1.219065,9.283096,-0.84544194,-0.18216023,0.23861924,0.17150758#
1478401391291,-1.6836988,9.821976,-0.8981324,-0.36112466,0.26631612,0.19920446#
1478401391395,-1.4370118,9.302257,0.6562354,-0.73609775,-0.046871636,0.41225734#
1478401391500,0.6227051,8.722662,0.79035646,-0.9736517,0.2034655,0.35473305#
1478401391606,-1.8657203,9.230406,2.2417383,-0.39414784,0.32490566,0.3749731#
1478401391710,0.91010743,6.962322,2.4572902,0.13315806,0.12144015,0.35473305#
1478401391815,1.6765138,6.586304,3.0225148,0.37390783,-0.029827405,0.058589544#
1478401391921,0.5963599,13.785733,0.46942386,0.46552056,-0.13635385,-0.6679208#
1478401392027,3.530259,6.792276,-2.454895,0.96619487,0.5773733,-0.41864893#
1478401392132,-4.2296047,8.780142,-0.6514453,0.8309063,0.28975195,0.14487597#
1478401392238,0.7592212,8.375383,-2.794988,0.8309063,0.18002969,0.13528858#
1478401392344,-2.4453151,9.19927,-2.804568,0.5006743,0.07989483,0.165116#
1478401392449,0.5484595,7.8029737,-2.694397,0.3834952,-0.10652645,-0.08735169#
1478401392554,-0.62510014,10.322535,-2.7614577,0.19281286,-0.19068234,-0.15020229#
1478401392659,-1.5615528,11.924803,-3.5781593,0.14807177,-0.7552725,-0.15126756#
1478401392765,-1.5639478,11.139236,-4.3421707,-1.2112057,-1.4721955,0.9289106#
1478401392870,-0.99393314,9.3381815,-1.83219,-0.88203895,0.7978831,0.13315806#
1478401392974,-0.68018556,7.0293827,-0.9268726,-0.77444726,0.22796659,0.3717773#
1478401393080,-0.20597169,6.06419,0.39517823,-0.27164245,0.809601,-0.037284255#
1478401393185,-0.2706372,9.072334,0.9699829,-0.165116,0.75420725,-0.33449304#
1478401393291,-1.2741505,17.397423,-2.5459058,-0.14807177,0.16298546,-0.83729786#
1478401393398,-0.4047583,9.580078,-1.3100758,0.535828,1.490305,-0.82557994#
1478401393503,0.79754156,6.236631,-2.0573218,0.7275756,-0.2130529,0.21092236#
1478401393608,0.19878663,9.034014,-2.8548634,0.8873653,0.9331717,-0.023435818#
1478401393712,-0.39996827,10.777588,-4.047583,0.39414784,1.0141318,-0.18748654#
1478401393819,0.5412744,7.5251517,-2.9626393,0.23542345,0.350472,-0.34194988#
1478401393927,-1.0346485,10.588382,-2.5698562,-0.15446335,-0.43675843,-0.27483824#
1478401394032,2.1674929,14.355747,-5.1756372,0.29507825,0.13848437,-0.14807177#
1478401394140,-0.47181886,9.867481,-5.3408937,-1.4998924,-0.11504856,0.7456851#
1478401394246,-2.074087,9.81958,-3.1159205,-0.7307714,0.9076053,-0.020240024#
1478401394354,-1.5663428,8.799302,-1.0753639,-1.0173275,1.5744609,0.51026165#
1478401394456,1.0705738,6.1815457,-1.0753639,-0.7105314,1.8365159,0.79255676#
