@ HyperIMU - ianovir - 2016
@ Date: Fri Nov 04 10:33:31 PDT 2016
@ Sensors: BMI160_accelerometer - BMI160_gyroscope
@ SamplingTime: 100ms

time,accelerometer-x,accelerometer-y,accelerometer-z,gyro-x,gyro-y,gyro-z
1478280818899,2.196233,-0.5029541,1.0106983,0.49321744,1.6074841,-0.21411815#
1478280819005,2.3590944,13.531861,2.7135572,-0.15233281,2.7718182,-0.69029135#
1478280819111,4.1960745,20.563639,5.968389,-1.1845741,0.14594123,0.039414786#
1478280819218,1.453777,13.328284,-1.4082716,1.8631475,0.23542345,-1.2911005#
1478280819323,-0.59156984,6.0114994,-3.4655933,1.3081448,-0.7978831,-0.67537767#
1478280819429,-0.3879932,6.207891,-1.0442286,0.89375687,-1.4935007,-0.8788432#
1478280819535,4.5720925,7.8365045,-2.6033864,0.28229508,-1.5190672,-0.31957933#
1478280819641,-1.214275,12.693604,-5.997129,-0.6135923,0.62531024,1.401888#
1478280819746,-2.5123756,13.277988,-0.8430469,-1.7172064,-1.2239889,1.5797871#
1478280819854,-1.4106666,10.6817875,1.0562036,-1.4274544,-0.28122982,1.3507553#
1478280819960,1.575923,2.44771,1.2645704,0.9044095,1.2697952,-0.79042625#
1478280820067,1.9327809,14.245577,9.251961,-0.41758367,0.002130529,0.6061355#
1478280820173,2.2776637,25.547674,2.7638526,-0.13102753,1.9579561,-0.32490566#
1478280820279,2.7782228,19.392473,-3.051255,1.4966966,-0.11504856,-1.5084145#
1478280820385,-1.5471827,4.8020144,-3.2021413,1.1611383,-0.67537767,-0.87564737#
1478280820491,0.12693603,6.8521514,-0.7232959,0.8202536,-1.5073493,-1.0535465#
1478280820597,7.8676395,8.799302,-1.7411792,0.1736381,-1.0290455,0.022370555#
1478280820703,-2.9626393,13.091177,-2.8357031,-0.7957525,0.98430437,1.9675435#
1478280820810,-0.44547364,13.510305,-0.119750984,-1.9718045,-1.0460896,1.5275892#
1478280820915,0.2706372,3.0895753,-0.39278322,-0.8181231,1.5893745,1.3124058#
1478280821021,3.1207106,3.4991236,2.8213332,0.2545982,1.5542208,-0.6306366#
1478280821127,6.133645,9.21364,7.975415,0.44101948,1.3401027,-0.34194988#
1478280821232,-1.4322218,36.809055,12.080479,-0.8213189,1.1025487,-0.34408042#
1478280821339,4.102669,15.529307,-0.5292993,1.3741912,-0.8490158,-1.1632688#
1478280821445,0.06227051,3.9422023,-1.1711646,1.0929613,-0.628506,-0.5230448#
1478280821551,0.3305127,5.118157,-1.2502003,1.176052,-0.777643,-0.60933125#
1478280821658,1.6094532,10.768008,-1.331631,0.21837921,-2.698315,-0.67324716#
1478280821770,-2.2872438,11.967913,-5.137317,-0.18642128,0.6530071,0.9321064#
1478280821881,-2.4022048,13.630056,-0.5748047,-1.6383767,-0.59761333,1.2538162#
1478280821986,2.0357666,5.616321,-0.6514453,-0.8319715,0.60080916,1.4583471#
1478280822091,2.3662794,2.955454,0.974773,0.5187838,2.1166804,-0.45912898#
1478280822196,4.0356083,13.419295,2.8596535,-0.07669904,2.5630262,-0.567786#
1478280822301,1.341211,17.026196,3.1087356,-0.8543421,-0.5091964,-0.040480047#
1478280822407,1.9064356,6.5455885,-2.440525,1.2048141,0.34834146,-0.6860303#
1478280822513,-0.35925296,3.0895753,-3.4536183,1.1345067,-1.6298546,-0.23755397#
1478280822619,-0.2706372,6.6294146,-0.7759864,0.7595336,-1.2420983,-0.91612744#
1478280822725,3.4488282,8.281978,-1.4849122,0.36218992,-1.6916399,-0.43356264#
1478280822830,-5.4199295,13.814473,-2.5363257,-0.7105314,0.9534117,1.627724#
1478280822935,-0.77359134,13.34505,-1.3962965,-2.1369205,-2.1198764,0.92997587#
1478280823043,3.3554225,9.544153,0.38320315,-1.4072144,-0.4878911,0.9534117#
1478280823148,4.29427,3.4512234,1.4705421,0.5997439,1.1068097,-0.7126619#
1478280823252,2.6896071,17.265697,10.7943535,-0.3291667,1.0524813,0.51026165#
1478280823358,3.5781593,18.491947,-0.41194338,0.5187838,1.6671388,-0.3291667#
1478280823462,2.1028273,8.794512,-2.9458742,0.95234644,0.35792887,-1.0162623#
1478280823568,-0.20597169,5.158872,-3.3458424,1.0929613,-0.89162636,-0.5336975#
1478280823673,0.0023950196,6.0522146,-0.5340894,0.90654004,-0.61572284,-0.8245147#
1478280823779,3.2356715,10.104588,-1.3771362,0.38242993,-1.7651432,-0.5901565#
1478280823885,-1.6860938,11.51765,-7.194639,0.098004326,0.5795039,0.73609775#
1478280823991,-2.2537134,12.889996,-2.6273365,-2.010154,-1.1451592,1.2154667#
1478280824096,2.3758595,7.077283,-0.019160157,-1.2942963,0.21624869,1.128115#
1478280824201,2.3830445,2.4525,0.38080812,0.070307456,1.3187973,-0.033023197#
1478280824307,3.283572,10.380015,0.22273682,0.33662358,1.8631475,-0.9821738#
1478280824413,0.97956306,12.1379595,1.6142433,-0.80533993,0.6135923,-0.018109497#
1478280824518,-2.9794044,2.5938063,-1.468147,0.5539375,-0.20453078,-0.22050974#
1478280824625,-1.5615528,5.1708474,0.15328126,1.1824435,-1.3486248,0.22796659#
1478280824729,0.23710695,7.7383084,-0.69695073,1.2655342,-0.78723043,-0.43675843#
1478280824834,0.19639161,10.245894,-0.55324954,0.3110572,-1.8056233,-0.6956177#
1478280824939,2.6896071,11.812237,0.19639161,0.6924219,0.04474111,-0.17896444#
1478280825045,-1.6741188,14.997613,-3.6284547,-1.4157364,-0.22690132,2.1401162#
1478280825152,0.9532178,9.110655,-0.047900394,-1.4881744,-0.24181503,1.0865698#
1478280825257,0.859812,3.5733693,0.4023633,-0.33768883,1.4892397,0.3291667#
1478280825363,3.671565,5.132527,2.4812403,0.49215218,1.562743,-0.8692558#
1478280825468,3.4584084,7.838899,0.4047583,0.9129316,0.0479369,-0.25566345#
1478280825575,-2.8836036,9.390872,-1.2382251,0.7414241,0.07137272,-0.13954964#
1478280825680,-1.710044,19.140997,0.27542725,1.6255935,-0.4708469,-0.50813115#
1478280825785,-0.21794678,9.872271,-0.97956306,0.82877576,-1.2857742,-0.9321064#
1478280825891,0.5125342,9.433982,-0.4143384,0.5422196,-2.0250678,-0.39627838#
1478280825996,4.263135,10.30577,-0.9699829,0.7755125,0.020240024,0.21518342#
1478280826101,-0.58677983,20.894152,-4.2272096,-1.7299895,-0.14594123,2.126268#
1478280826208,-0.39996827,12.10922,0.48618898,-1.4530207,0.03834952,0.9619338#
1478280826315,1.1615845,1.5256275,-1.5998731,-0.49747851,1.655421,0.664725#
1478280826422,3.5182838,6.128855,2.4884255,0.5454154,1.3784522,-1.0247844#
1478280826528,4.7469287,9.932146,5.9396486,0.76059884,-0.17257284,0.19387813#
1478280826635,-4.711004,1.575923,-0.86939216,0.51771855,0.4495416,-0.06391586#
1478280826741,2.6081765,8.993299,-0.07185059,1.6085494,-0.8330368,0.15126756#
1478280826854,0.855022,9.711804,-0.79035646,1.361408,-0.6625945,-0.5635249#
1478280826959,0.038320314,10.626702,-1.22146,0.6625945,-1.6405072,-0.69348717#
1478280827065,4.119434,11.498489,-1.4944923,0.7105314,0.2034655,0.36432046#
1478280827171,-3.3841627,15.632293,-3.8631666,-2.1209416,-1.2580773,1.6692694#
1478280827275,2.1315675,8.190968,-0.15567628,-1.4817829,0.26738137,1.2634037#
1478280827382,1.3388159,2.9961696,-0.0023950196,-0.46658584,0.8522116,0.73822826#
1478280827488,3.4847536,7.3383403,2.6776319,0.49215218,2.0751352,-1.1749867#
1478280827595,1.5974782,6.4354177,0.24189699,-0.57417756,0.8127968,-0.054328486#
1478280827701,-2.9219239,3.887117,-0.8334668,0.19068234,-0.16085494,0.010652645#
1478280827806,-0.8430469,7.1539235,-0.39517823,1.284709,-1.067395,0.22690132#
1478280827912,0.9627979,7.822134,-0.45984375,0.6412892,-1.3347764,-0.42077947#
1478280828019,-0.21555176,6.926397,-0.5460645,0.22583607,-1.7491642,-0.479369#
1478280828125,4.0763235,8.514295,-1.0106983,0.17150758,-1.0897655,0.011717909#
1478280828230,-6.1743608,20.278631,-3.6140847,-1.4168017,-0.13422333,1.6500946#
1478280828337,3.7266505,9.307046,-0.014370117,-1.3944311,0.95447695,0.76059884#
1478280828443,-1.3196558,4.4283915,-0.038320314,-0.17150758,1.32945,0.30040458#
1478280828548,0.6442603,6.4186525,1.219065,-0.21518342,0.8404937,0.1736381#
1478280828653,0.35685793,8.552615,2.668052,-0.10759171,-0.27377295,-0.23861924#
1478280828759,1.3076807,7.917935,3.180586,0.10972224,-0.11611383,-0.23755397#
1478280828864,1.5352076,8.202942,2.9698243,0.16298546,-0.24607609,-0.16192019#
