@ HyperIMU - rohanrodrigues - 2016
@ Date: Fri Nov 04 10:30:03 PDT 2016
@ Sensors: BMI160_accelerometer - BMI160_gyroscope
@ SamplingTime: 100ms

time,accelerometer-x,accelerometer-y,accelerometer-z,gyro-x,gyro-y,gyro-z
1478277057.77,0.0,0.0,0.0,0.0,0.0,0.0#
1478277057.79,0.341225,-0.072851,-0.044278,1.822221,0.430352,-1.573933#
1478277057.81,0.083595,0.007431,-0.133070,1.879975,0.601591,-1.755463#
1478277057.83,0.083557,0.182391,-0.130581,1.945623,1.104712,-2.391958#
1478277057.85,0.256707,-0.013568,0.092212,2.013683,1.052739,-3.366426#
1478277057.88,0.251356,0.036806,-0.008807,2.086291,0.946119,-3.982251#
1478277057.90,0.118538,0.280915,-0.246896,2.160484,1.693803,-3.932907#
1478277057.92,0.007302,0.061573,-0.210966,2.233769,2.133805,-3.902074#
1478277057.94,0.016683,0.024096,-0.136875,2.303243,2.314192,-3.632386#
1478277057.96,0.173965,0.063346,-0.042848,2.371824,2.225304,-3.383531#
1478277057.98,-0.010151,-0.020481,0.374486,2.431916,1.427992,-1.327106#
1478277058.00,-0.197608,0.014297,-0.281338,2.493145,1.592067,-0.959954#
1478277058.02,-0.312809,-0.023571,0.173325,2.561997,2.019324,-1.554102#
1478277058.05,-0.300389,-0.036405,0.154092,2.623258,1.470754,-1.955777#
1478277058.07,0.490381,-0.044588,-0.018949,2.682239,1.455766,-2.915034#
1478277058.09,0.977440,0.054090,-0.328216,2.768073,2.153031,-5.106597#
1478277058.11,0.637296,0.174080,-0.201825,2.879570,2.325895,-6.640984#
1478277058.13,-1.348583,-0.533596,0.987222,2.934121,0.162816,-5.525629#
1478277058.15,-0.350865,-0.305785,0.459545,2.939741,-0.763562,-3.800831#
1478277058.17,0.393753,-0.187048,-0.074887,2.940007,-0.582576,-4.760498#
1478277058.19,0.432606,-0.005645,0.270161,2.940575,-0.487652,-5.569871#
1478277058.21,0.463629,0.005854,0.739021,2.928494,-0.682343,-4.894221#
1478277058.24,0.399269,-0.061708,0.689989,2.903601,-0.488949,-0.835060#
1478277058.26,-0.070282,-0.132719,0.157460,2.875467,-0.633821,1.373035#
1478277058.28,0.015689,0.050293,0.136782,2.842031,-0.739811,2.995029#
1478277058.30,0.038305,-0.156249,0.375107,2.825928,-0.286440,1.999123#
1478277058.32,-0.111356,-0.107464,-0.120467,2.815368,-0.079331,1.689842#
1478277058.34,-0.489071,0.035360,0.074381,2.799926,-0.806902,1.558700#
1478277058.36,-0.202825,0.053391,-0.375606,2.782469,0.388757,1.704845#
1478277058.38,-0.171129,0.361101,-0.026853,2.824723,0.660821,1.169027#
1478277058.41,-0.177100,0.359524,-0.010503,2.853711,0.208728,0.739064#
1478277058.43,-0.262056,0.412500,0.365781,2.822772,-1.056797,0.914841#
1478277058.45,0.132313,-0.096794,-0.250193,2.746776,-1.777034,-0.356949#
1478277058.47,-0.078787,-0.116304,0.092221,2.608961,-2.719697,-3.154641#
1478277058.49,-0.219144,0.303788,0.894366,2.532905,0.077071,1.336708#
1478277058.51,-0.352792,0.020340,-0.045239,2.571859,0.662267,2.210287#
1478277058.53,-0.081735,-0.100662,-0.124641,2.584758,0.016427,0.447714#
1478277058.55,-0.096872,-0.052384,0.089070,2.591698,0.220905,0.670226#
1478277058.58,0.072736,-0.085666,0.152624,2.606539,0.180057,0.390954#
1478277058.60,0.149997,-0.008710,0.137215,2.603240,-0.090748,0.234140#
1478277058.62,0.092110,0.103637,0.016883,2.594950,-0.125437,0.244485#
1478277058.64,0.057237,-0.401420,-0.020422,2.587956,-0.132063,0.176717#
1478277058.66,0.135417,-0.972138,-0.010979,2.566625,-0.335060,0.594816#
1478277058.68,0.130418,-0.973930,-0.003409,2.571440,0.329412,0.867567#
1478277058.70,0.058858,-0.456610,0.150633,2.602433,0.638454,1.842203#
1478277058.72,0.196614,-0.338731,0.030133,2.664745,0.685235,2.540472#
1478277058.74,0.313335,-0.267337,-0.036899,2.705452,-0.067325,0.974162#
1478277058.77,0.143479,-0.428008,-0.474385,2.753803,0.303361,-2.638605#
1478277058.79,0.174117,-0.073692,-0.320124,2.915948,1.881246,-3.751618#
1478277058.81,-0.020218,0.296591,0.643503,3.094757,0.979344,-0.658351#
1478277058.83,-0.059152,0.164364,0.210274,-2.933756,0.739172,-0.628308#
1478277058.85,-0.138541,0.160135,0.230450,-2.405149,1.256544,0.982129#
1478277058.87,-0.263031,0.294017,0.017700,-1.901783,0.951715,1.771910#
1478277058.89,-0.283211,1.581990,-0.283322,-1.870129,0.129607,0.239742#
1478277058.91,0.012104,-0.383713,0.199616,-1.944551,0.237052,0.142524#
1478277058.94,0.071137,-0.094414,0.162099,-1.989875,0.126977,0.517598#
1478277058.96,0.020865,0.044743,0.101348,-2.015776,-0.005465,0.302520#
1478277058.98,-0.039981,0.029490,0.106054,-2.037379,-0.141640,0.371882#
1478277059.00,-0.082301,-0.029647,0.075275,-2.056228,-0.108800,0.543381#
1478277059.02,-0.077632,-0.137843,0.071333,-2.073812,-0.078754,0.793247#
1478277059.04,-0.080470,-0.137949,0.070342,-2.077509,-0.003382,1.111452#
1478277059.06,-0.059801,-0.077740,0.063650,-2.070720,-0.156955,1.047910#
1478277059.08,-0.262846,0.155400,0.064090,-2.085797,-0.155492,1.019358#
