@ HyperIMU - rohanrodrigues - 2016
@ Date: Fri Nov 04 10:30:03 PDT 2016
@ Sensors: BMI160_accelerometer - BMI160_gyroscope
@ SamplingTime: 100ms

time,accelerometer-x,accelerometer-y,accelerometer-z,gyro-x,gyro-y,gyro-z
1478277266.56,0.0,0.0,0.0,0.0,0.0,0.0#
1478277266.58,-0.010447,0.021278,0.013692,0.073051,0.060986,-0.002942#
1478277266.60,-0.010311,0.021998,0.014691,0.073085,0.056167,0.003379#
1478277266.62,0.006390,-0.005843,0.005341,0.072398,0.075500,-0.014653#
1478277266.64,-0.012003,-0.010102,-0.006584,0.071409,0.056397,-0.047563#
1478277266.67,-0.011040,-0.008341,0.029248,0.069968,0.028619,-0.019552#
1478277266.69,-0.012167,0.004948,0.034475,0.066547,-0.017114,-0.004609#
1478277266.71,-0.010090,0.002885,0.042180,0.063064,-0.204745,0.017974#
1478277266.73,-0.010818,0.008918,0.047901,0.054558,-0.462270,0.078469#
1478277266.75,0.070553,-0.004355,-0.006725,0.044483,-0.584164,0.185734#
1478277266.77,0.071616,-0.005707,-0.005964,0.033563,-0.673176,0.191755#
1478277266.79,0.069433,-0.014455,-0.019150,0.023942,-0.890538,0.389116#
1478277266.81,0.053331,-0.026777,-0.098515,0.016255,-1.059158,-0.060757#
1478277266.84,0.000729,-0.002929,0.149537,0.009167,-1.386037,0.422798#
1478277266.86,0.159911,-0.066576,0.078791,0.000536,-1.619676,0.755536#
1478277266.88,-0.070204,-0.034796,0.008052,-0.005760,-1.199900,0.715856#
1478277266.90,0.039981,-0.081334,-0.077568,-0.006621,-1.049966,0.518524#
1478277266.92,-0.128403,-0.028003,-0.232116,-0.003114,-1.036854,0.280986#
1478277266.94,-0.039412,-0.073403,-0.025451,0.009541,-1.166645,0.510212#
1478277266.96,-0.052577,-0.085124,-0.053232,0.030882,-1.658820,-0.410143#
1478277266.98,-0.005711,-0.311122,0.048661,0.064020,-2.603945,-0.127567#
1478277267.01,-0.023220,-0.938071,0.147680,0.106087,-3.397324,-0.122719#
1478277267.03,-0.145557,-0.914787,0.374135,0.087653,-4.758258,0.243391#
1478277267.05,-0.210305,-0.546629,0.321382,-0.543371,-5.192196,0.602820#
1478277267.07,0.050043,0.074972,-0.314717,-1.166890,1.160800,1.332905#
1478277267.09,0.083128,0.967362,0.185408,-0.701558,0.389651,0.604515#
1478277267.11,0.125218,0.665904,-0.068213,-0.800385,-0.257572,-0.793067#
1478277267.13,-0.066389,0.612833,0.224839,-0.582797,0.494934,0.495280#
1478277267.15,-0.060914,0.464716,0.207165,-0.410261,0.396444,0.218391#
1478277267.17,0.046236,0.445562,0.311510,-0.400462,-0.022175,0.561724#
1478277267.20,0.062286,0.272990,0.229926,-0.497880,-0.126974,0.875028#
1478277267.22,0.665154,-3.354205,-0.237876,-0.650938,-0.618386,0.755468#
1478277267.24,0.628547,-3.354836,-0.240434,0.221399,-0.242460,0.787817#
1478277267.26,-0.076301,0.581439,-0.188390,0.984946,-0.763697,1.183436#
1478277267.28,-0.259504,0.578900,-0.179620,1.378778,0.081782,1.117061#
1478277267.30,-0.204885,0.376322,-0.215096,1.470940,-0.075489,-0.171082#
1478277267.32,-0.122489,0.092220,-0.009810,1.339453,0.875250,1.413910#
1478277267.34,-0.080955,0.051507,0.088135,1.044298,0.889517,1.976323#
1478277267.37,0.015673,0.158791,-0.026238,0.862962,0.451053,0.645616#
1478277267.39,-0.168061,0.206027,0.090664,0.772032,0.398597,0.801468#
1478277267.41,-0.167469,0.206414,0.097906,0.682952,0.400123,0.989030#
1478277267.43,-0.117831,0.140849,-0.010825,0.602458,0.509532,0.725807#
1478277267.45,-0.096407,0.005038,-0.115154,0.524596,0.686179,0.730613#
1478277267.47,-0.099017,-0.047005,-0.106826,0.468384,0.751300,0.676493#
1478277267.49,-0.073787,-0.100619,0.047235,0.445186,0.536357,0.618781#
1478277267.51,-0.054303,-0.176334,0.099727,0.431448,0.692755,0.337521#
1478277267.54,0.001430,-0.199836,0.259903,0.420278,0.362431,0.801443#
1478277267.56,0.057516,-0.215665,0.080958,0.412972,0.478936,0.817601#
1478277267.58,0.037412,-0.276815,0.093663,0.409246,0.507975,1.272566#
1478277267.60,0.023744,-0.274281,0.100494,0.422655,0.433134,1.070015#
1478277267.62,-0.021110,-0.224666,0.011948,0.437362,0.610293,0.460582#
1478277267.64,-0.172611,-0.166884,0.080328,0.435881,0.950567,0.697403#
1478277267.66,-0.206555,-0.206086,0.187950,0.415435,1.158421,0.977303#
1478277267.68,-0.224282,-0.198684,0.207885,0.399313,1.139324,0.937946#
1478277267.71,-0.279389,-0.273317,0.084693,0.390594,1.340311,0.618053#
1478277267.73,-0.115852,1.493469,0.297275,0.391286,0.917156,0.573198#
1478277267.75,-0.718264,1.353585,0.507402,0.396693,0.148160,0.399860#
1478277267.77,-0.304439,-0.079730,0.592424,0.366178,0.282769,1.435397#
1478277267.79,-0.060181,0.149640,0.348615,0.347516,-0.011032,0.760772#
1478277267.81,-0.141830,0.319235,0.362096,0.343846,-0.423418,0.274375#
1478277267.83,-0.376344,0.300954,0.434815,0.352841,-0.972925,0.323728#
