timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478277171.44,1.051157,-1.235359,-1.983541,-0.316933,-0.497374,-1.227177,0.285730,0.944266,-0.163461,-0.100824,-0.076530,0.001413,4.808977,42.356232,7.783269,,,,,,
1478277171.46,1.004849,-1.267298,-2.018896,-0.326696,-0.670756,-1.756528,0.252262,0.954297,-0.160254,-0.067356,-0.086560,-0.001795,4.808977,42.356232,7.783269,,,,,,
1478277171.48,0.922863,-1.308257,-2.086168,-0.426051,-0.962195,-2.300809,0.206935,0.965734,-0.156639,-0.104441,-0.155904,0.007911,3.031548,42.452309,8.146593,,,,,,
1478277171.51,0.792987,-1.355679,-2.193036,-0.591605,-1.264858,-2.536973,0.152081,0.976951,-0.149790,-0.039151,-0.207527,0.019191,0.308213,42.455593,8.670824,,,,,,
1478277171.53,0.584784,-1.400446,-2.375037,-0.604793,-1.519551,-2.602206,0.093583,0.985525,-0.141357,0.019516,-0.252890,-0.002716,-1.223710,42.354458,9.075142,,,,,,
1478277171.55,0.289283,-1.429586,-2.643021,-0.215922,-1.447326,-1.984030,0.040149,0.990046,-0.134894,0.039365,-0.318202,-0.005548,-4.197721,41.976433,9.905264,,,,,,
1478277171.57,0.013527,-1.434950,-2.888831,0.014229,-1.347892,-1.569225,0.001832,0.990787,-0.135417,-0.022401,-0.336322,0.020961,-4.197721,41.976433,9.905264,,,,,,
1478277171.59,-0.233394,-1.428387,-3.117755,0.114539,-0.710497,-1.461413,-0.032825,0.989877,-0.138081,0.010807,-0.058541,-0.183727,-5.952858,41.695061,10.190263,,,,,,
1478277171.61,-0.429293,-1.426051,2.978069,-0.385816,-0.433832,-1.089136,-0.060037,0.989543,-0.131152,-0.014823,-0.210704,0.010089,-6.808076,41.571552,10.159334,,,,,,
1478277171.63,-0.591743,-1.424354,2.830060,-0.467594,-0.957400,-0.826803,-0.081395,0.989296,-0.121109,-0.032817,-0.158928,0.028656,-8.144062,41.186245,10.729562,,,,,,
1478277171.65,-0.738532,-1.423178,2.702322,-0.536525,-0.884219,-0.682814,-0.099017,0.989124,-0.108762,-0.015195,-0.158756,0.016309,-8.523901,40.995899,11.155052,,,,,,
1478277171.68,-0.881501,-1.421200,2.574313,-0.642795,-0.783524,-0.669228,-0.115012,0.988831,-0.094788,-0.013573,-0.171433,0.021637,-9.114851,40.601746,12.090226,,,,,,
1478277171.70,-1.047394,-1.419174,2.426445,-0.765235,-0.823096,-0.643645,-0.130821,0.988527,-0.075495,-0.022530,-0.168291,0.086924,-9.114851,40.601746,12.090226,,,,,,
1478277171.72,-1.195318,-1.416832,2.291788,-0.858793,-0.632932,-0.431827,-0.142673,0.988171,-0.056239,0.003223,-0.186199,0.049555,-9.610748,40.091347,13.344409,,,,,,
1478277171.74,-1.335118,-1.408799,2.163185,-0.464126,-0.362386,-1.466292,-0.156831,0.986907,-0.037662,-0.446486,1.487031,-0.002820,-9.773828,39.834435,13.980197,,,,,,
1478277171.76,-1.358602,-1.378160,2.134531,-0.024996,-0.068095,0.010953,-0.187153,0.981503,-0.040320,0.447361,1.898044,0.104987,-11.160410,39.208218,14.694101,,,,,,
1478277171.78,-1.358055,-1.393039,2.146855,0.117419,-0.470784,0.335324,-0.172837,0.984243,-0.037335,-0.035308,-0.479512,-0.099491,-11.160410,39.208218,14.694101,,,,,,
1478277171.80,-1.336320,-1.392974,2.166464,0.026673,0.189217,0.016217,-0.172046,0.984231,-0.041097,-0.061245,-0.010141,0.071385,-10.658897,39.355694,14.672180,,,,,,
1478277171.82,-1.344122,-1.392859,2.156555,-0.033963,0.051875,-0.028243,-0.172472,0.984211,-0.039779,-0.060820,-0.010120,0.070067,-10.658897,39.355694,14.672180,,,,,,
1478277171.84,-1.333809,-1.392891,2.165274,0.094117,0.159734,0.050152,-0.172022,0.984217,-0.041548,0.021235,0.016928,-0.018282,-10.723986,39.329609,14.694681,,,,,,
1478277171.87,-1.318325,-1.394249,2.176067,0.066159,0.221279,0.089376,-0.170064,0.984456,-0.043873,-0.007579,0.006847,-0.053250,-10.729206,39.354618,14.623745,,,,,,
1478277171.89,-1.305698,-1.396317,2.185905,0.036663,0.100250,0.128555,-0.167532,0.984817,-0.045483,0.021856,-0.009078,-0.017261,-10.713409,39.416721,14.467225,,,,,,
