@ HyperIMU - ianovir - 2016
@ Date: Fri Nov 04 10:32:43 PDT 2016
@ Sensors: BMI160_accelerometer - BMI160_gyroscope
@ SamplingTime: 100ms


1478277367.63,-0.588038,-1.151219,2.076515,-2.117239,-0.157176,0.368418,-0.225982,0.913261,-0.338948,-0.020035,-0.236229,-0.054744,-8.086867,42.323795,7.242943,,,,,,
1478277367.66,-0.638573,-1.192768,2.026952,-1.968290,-0.387556,0.378678,-0.219996,0.929394,-0.296359,0.058253,-0.401211,0.212024,-7.490861,41.851093,10.076439,,,,,,
,,,,,,,,,,,,,,,,37.353247,-122.035002,46.084045,-1.000000,-1.000000,1478280828.91
1478277367.68,-0.708345,-1.234920,1.965589,-2.320714,-0.601654,0.421856,-0.214428,0.944122,-0.250309,-0.077976,0.062958,0.095646,-6.778465,41.173836,12.958750,,,,,,
1478277367.70,-0.831133,-1.278562,1.851250,-2.818333,-0.839803,0.128394,-0.212812,0.957603,-0.194185,-0.035936,0.053429,0.073473,-6.431844,40.673321,14.610745,,,,,,
1478277367.72,-1.043258,-1.315227,1.655632,-3.032647,-1.241903,-0.231967,-0.218428,0.967520,-0.127259,-0.062746,-0.088217,0.134385,-6.431844,40.673321,14.610745,,,,,,
1478277367.74,-1.232520,-1.322179,1.458961,-1.413386,1.105545,-0.988708,-0.232119,0.969253,-0.081659,-0.224912,0.455551,0.334055,-5.903046,39.123245,18.538805,,,,,,
1478277367.76,-1.260884,-1.297738,1.394692,-0.002843,0.786425,-1.328096,-0.256831,0.962951,-0.082245,0.038340,0.583467,0.047974,-7.428267,37.880638,20.470461,,,,,,
1478277367.78,-1.282539,-1.280088,1.384013,-0.026975,-0.784989,-0.568100,-0.274805,0.958041,-0.081484,0.226496,0.135205,-0.028044,-8.470467,37.708420,20.383522,,,,,,
1478277367.80,-1.321454,-1.276799,1.350861,-0.499191,-0.116180,-0.074379,-0.280819,0.957093,-0.071508,-0.159504,-0.101594,0.126669,-8.744724,37.477192,20.691818,,,,,,
1478277367.82,-1.336666,-1.282723,1.332568,-0.125773,0.193198,0.320694,-0.276354,0.958793,-0.065912,-0.163969,-0.103294,0.121072,-8.707046,37.336601,20.960133,,,,,,
1478277367.85,-1.316980,-1.288348,1.348141,0.257812,0.173812,0.277138,-0.269778,0.960376,-0.069984,-0.084729,0.015591,0.152045,-8.707046,37.336601,20.960133,,,,,,
1478277367.87,-1.293961,-1.290664,1.370942,0.186539,0.006838,0.138367,-0.265956,0.961019,-0.075566,-0.018117,0.045588,0.103459,-8.482558,37.438004,20.871119,,,,,,
1478277367.89,-1.294177,-1.293423,1.369377,-0.196281,0.123266,0.128460,-0.263421,0.961778,-0.074785,-0.030112,0.014388,0.111543,-8.314758,37.604721,20.637623,,,,,,
1478277367.91,-1.319896,-1.296940,1.340732,-0.500761,0.216456,-0.094504,-0.261978,0.962735,-0.067145,-0.031555,0.013431,0.103904,-8.276123,37.558971,20.736231,,,,,,
1478277367.93,-1.354887,-1.292257,1.300465,-0.339958,0.050777,-0.402603,-0.268567,0.961458,-0.058904,-0.025698,-0.046175,0.081838,-8.536586,37.210930,21.251703,,,,,,
1478277367.95,-1.364295,-1.283637,1.289353,0.089097,0.075950,-0.445849,-0.277212,0.959052,-0.058072,-0.034998,-0.024222,0.129239,-8.536586,37.210930,21.251703,,,,,,
1478277367.97,-1.359998,-1.272658,1.292920,0.135197,-0.003464,-0.542831,-0.287239,0.955885,-0.061463,-0.013527,0.010836,0.094391,-9.082845,37.043133,21.318298,,,,,,
1478277367.99,-1.364707,-1.263867,1.288162,-0.046535,0.016206,-0.271006,-0.295739,0.953266,-0.061827,-0.011924,-0.049472,0.098753,-9.393839,37.021248,21.221325,,,,,,
1478277368.02,-1.368489,-1.263502,1.280717,-0.092126,0.223868,0.017405,-0.296312,0.953155,-0.060777,-0.049010,-0.066833,0.108202,-9.778139,36.912762,21.236696,,,,,,
1478277368.04,-1.363972,-1.262781,1.279419,0.056681,0.288016,-0.092705,-0.296707,0.952937,-0.062256,-0.051056,-0.027888,0.105851,-9.778139,36.912762,21.236696,,,,,,
1478277368.06,-1.348941,-1.257649,1.289224,0.251719,0.244948,-0.301160,-0.300505,0.951369,-0.067784,-0.064333,-0.028639,0.095189,-10.165789,36.908154,21.061970,,,,,,
1478277368.08,-1.352556,-1.246182,1.283850,0.297208,0.047515,-0.478925,-0.311378,0.947774,-0.069055,-0.011879,-0.065617,0.047891,-10.165789,36.908154,21.061970,,,,,,
1478277368.10,-1.339884,-1.240677,1.300105,0.284739,-0.155981,0.002020,-0.315552,0.946004,-0.074188,-0.007705,-0.063847,0.053024,-10.805511,36.910915,20.736124,,,,,,
1478277368.12,-1.326438,-1.245534,1.318703,0.174365,-0.241451,0.422557,-0.310065,0.947567,-0.077312,-0.005319,-0.173992,0.081645,-10.832870,36.985374,20.588654,,,,,,
1478277368.14,-1.307697,-1.259283,1.342488,0.134912,-0.082351,0.945917,-0.295952,0.951871,-0.079713,-0.055961,-0.060071,0.132569,-10.241312,37.250385,20.412882,,,,,,
1478277368.16,-1.297102,-1.279354,1.357485,-0.102259,-0.259032,0.923499,-0.276639,0.957830,-0.077663,0.019406,-0.403875,0.081234,-10.241312,37.250385,20.412882,,,,,,
1478277368.19,-1.309666,-1.293190,1.357101,-0.234517,-0.707218,0.329951,-0.264763,0.961714,-0.070753,0.023293,-0.893523,0.030577,-8.422583,37.600288,20.601942,,,,,,
1478277368.21,-1.346788,-1.294606,1.334324,-0.283743,-0.671280,-0.196832,-0.265879,0.962101,-0.060576,-0.009436,-0.532765,0.113081,-8.422583,37.600288,20.601942,,,,,,
1478277368.23,-1.388606,-1.286540,1.302099,-0.344298,-0.287924,-0.577777,-0.275803,0.959870,-0.050812,-0.029419,-0.376740,0.068344,-7.965992,37.411659,21.120422,,,,,,
1478277368.25,-1.396185,-1.273301,1.292166,0.071896,-0.087474,-0.604561,-0.288670,0.956074,-0.050924,0.037586,0.145367,0.063421,-8.533581,37.122768,21.406534,,,,,,
1478277368.27,-1.401512,-1.272820,1.292972,-0.004442,-0.321339,0.559632,-0.289389,0.955933,-0.049462,0.038306,0.145508,0.061959,-8.715878,37.076401,21.413445,,,,,,
1478277368.29,-1.436201,-1.316322,1.263525,-1.077252,-0.673821,2.820320,-0.249460,0.967796,-0.033780,0.080408,0.541253,0.306379,-8.715878,37.076401,21.413445,,,,,,
1478277368.31,-1.436968,-1.370775,1.279781,0.463841,-0.328457,1.868999,-0.196913,0.980062,-0.026511,0.413069,-0.817083,-0.058404,-4.852047,37.237221,22.338501,,,,,,
1478277368.33,-1.391225,-1.402424,1.343225,-0.024815,-0.898005,1.174534,-0.164883,0.985859,-0.029931,0.087201,-0.322727,0.151360,-4.852047,37.237221,22.338501,,,,,,
1478277368.36,-1.380420,-1.428120,1.353467,-0.141471,0.606161,1.457487,-0.139624,0.989839,-0.026907,-0.248514,0.592421,0.100805,-2.571903,37.610794,22.090158,,,,,,
1478277368.38,-1.251204,-1.464589,1.473610,0.259314,0.211494,1.890205,-0.100640,0.994365,-0.033306,-0.184913,0.577214,0.022518,-0.995191,37.720276,22.030703,,,,,,
1478277368.40,-1.085801,-1.493929,1.646605,0.075861,-0.595832,1.331863,-0.067936,0.997047,-0.035801,-0.147167,0.478768,0.105579,0.073376,37.809464,21.899788,,,,,,
1478277368.42,-0.884263,-1.510592,1.858034,0.173899,-0.188544,0.887595,-0.046537,0.998188,-0.038138,-0.135150,0.270351,0.177054,0.073376,37.809464,21.899788,,,,,,
1478277368.44,-0.580171,-1.515457,2.153604,0.458250,0.708880,0.656049,-0.030320,0.998469,-0.046260,-0.084610,0.055089,0.177303,1.789937,37.859451,21.739817,,,,,,
1478277368.46,-0.392848,-1.514188,2.339098,0.197774,-0.349462,0.272462,-0.021659,0.998398,-0.052268,-0.072427,0.162582,0.043616,2.303629,38.062950,21.332287,,,,,,
1478277368.48,-0.327332,-1.512182,2.414067,0.128242,-0.374855,0.113465,-0.018835,0.998283,-0.055470,-0.037348,0.147607,0.101780,2.574613,38.120667,21.197821,,,,,,
1478277368.50,-0.288904,-1.511662,2.459467,0.041314,-0.294645,0.102215,-0.016838,0.998252,-0.056651,-0.099999,0.074548,0.101862,2.985552,38.183834,21.029573,,,,,,
1478277368.52,-0.267871,-1.511384,2.486131,0.026742,-0.260526,0.067149,-0.015716,0.998236,-0.057260,-0.063340,0.005762,0.080789,2.985552,38.183834,21.029573,,,,,,
1478277368.55,-0.239670,-1.512015,2.520033,-0.003314,-0.264313,0.114170,-0.013945,0.998273,-0.057068,-0.065110,0.005725,0.080597,3.257043,38.196045,20.967005,,,,,,
1478277368.57,-0.205305,-1.512287,2.560336,0.024436,-0.284935,0.106981,-0.011921,0.998289,-0.057248,-0.025753,-0.026960,0.059827,3.410015,38.187714,20.957859,,,,,,
1478277368.59,-0.180155,-1.510617,2.590121,0.146357,-0.133987,0.058615,-0.010777,0.998190,-0.059170,-0.010418,0.009455,0.098553,3.714991,38.193710,20.894995,,,,,,
1478277368.61,-0.138485,-1.508398,2.633821,0.122010,-0.077548,0.141332,-0.008608,0.998054,-0.061761,-0.009550,0.006737,0.114739,3.799656,38.233856,20.806168,,,,,,
1478277368.63,-0.191233,-1.527175,2.581832,0.090475,-0.020453,0.115823,-0.008288,0.999049,-0.042813,-0.020429,0.000326,0.112408,3.918694,38.099277,21.029753,,,,,,
1478277368.65,-0.160352,-1.528244,2.613886,-0.105061,-0.101592,0.062293,-0.006792,0.999095,-0.041993,0.003237,0.009374,0.070222,3.918694,38.099277,21.029753,,,,,,
1478277368.67,-0.101527,-1.529238,2.675483,0.022190,-0.073607,0.153093,-0.004211,0.999137,-0.041333,0.002212,-0.001349,0.020596,4.060741,38.070587,21.054745,,,,,,
1478277368.69,-0.034067,-1.528857,2.742446,0.021708,0.031834,0.111449,-0.001428,0.999121,-0.041903,-0.089545,0.003107,0.092287,4.187457,38.058964,21.050941,,,,,,
1478277368.72,0.015950,-1.528725,2.792431,0.005114,-0.016381,0.097006,0.000671,0.999115,-0.042054,-0.091644,0.003113,0.092438,3.750994,37.966003,21.299631,,,,,,
1478277368.74,0.076296,-1.528191,2.854094,0.027063,-0.085627,0.137721,0.003246,0.999093,-0.042468,-0.093212,-0.005654,0.053409,3.750994,37.966003,21.299631,,,,,,
1478277368.76,0.151916,-1.528352,2.931656,-0.041373,-0.104780,0.150515,0.006421,0.999099,-0.041943,-0.090497,-0.001999,0.046185,4.040544,37.945560,21.283087,,,,,,
1478277368.78,0.208268,-1.527622,2.990695,0.044058,-0.118193,0.112803,0.008924,0.999068,-0.042229,-0.055357,-0.007277,0.082146,4.040544,37.945560,21.283087,,,,,,
1478277368.80,0.250358,-1.526538,3.035018,0.018735,-0.099840,0.092921,0.010961,0.999021,-0.042864,-0.046301,-0.013440,0.096774,4.271959,37.934780,21.257101,,,,,,
1478277368.82,0.300578,-1.525957,3.087742,-0.008777,-0.132641,0.137396,0.013271,0.998995,-0.042815,-0.030407,-0.004427,0.078978,4.365579,37.936222,21.235498,,,,,,
1478277368.84,0.367606,-1.525100,-3.125394,-0.008820,-0.125504,0.157442,0.016417,0.998956,-0.042628,-0.052717,0.006766,0.078074,4.603632,37.913544,21.225725,,,,,,
1478277368.86,0.437082,-1.523704,-3.053967,0.006546,-0.072495,0.180152,0.019927,0.998891,-0.042649,-0.050582,-0.010076,0.057023,4.603632,37.913544,21.225725,,,,,,
1478277368.89,0.499797,-1.521881,-2.987850,0.018135,-0.234552,0.177894,0.023433,0.998804,-0.042915,-0.056850,-0.049158,0.041938,5.019231,37.874878,21.200535,,,,,,
1478277368.91,0.556736,-1.517988,-2.927304,0.119672,-0.104722,0.238784,0.027892,0.998606,-0.044813,-0.061309,-0.048960,0.043836,5.019231,37.874878,21.200535,,,,,,
1478277368.93,0.601526,-1.512478,-2.880493,0.124685,-0.147004,0.229091,0.032984,0.998300,-0.048055,-0.083033,-0.020410,0.078526,5.389213,37.894810,21.073713,,,,,,
1478277368.95,0.629425,-1.529237,-2.848038,0.085207,-0.189119,0.219375,0.024458,0.999137,-0.033586,-0.052229,-0.059500,0.128251,5.356979,37.834366,21.190212,,,,,,
1478277368.97,0.693430,-1.525210,-2.780952,0.046415,-0.122571,0.237456,0.029128,0.998961,-0.035046,-0.083022,-0.019850,0.161145,5.546031,37.842323,21.127272,,,,,,
1478277368.99,0.767095,-1.520664,-2.704700,0.045240,-0.135086,0.310306,0.034780,0.998744,-0.036077,-0.088674,-0.019633,0.162176,5.546031,37.842323,21.127272,,,,,,
1478277369.01,0.869633,-1.514974,-2.597713,-0.042091,-0.231969,0.394333,0.042631,0.998442,-0.035993,-0.164946,-0.018676,0.152570,6.225873,37.790314,21.030743,,,,,,
1478277369.03,0.956017,-1.509286,-2.504714,-0.022253,-0.353825,0.335881,0.050216,0.998109,-0.035456,-0.176040,0.015670,0.091440,6.225873,37.790314,21.030743,,,,,,
1478277369.06,1.005448,-1.504062,-2.446869,-0.006387,-0.399550,0.287348,0.056309,0.997774,-0.035724,-0.152226,0.003737,0.093768,6.868823,37.691086,21.008640,,,,,,
1478277369.08,1.038161,-1.499180,-2.405013,0.008261,-0.442906,0.248241,0.061642,0.997437,-0.036336,-0.135617,-0.008530,0.090184,7.481760,37.624023,20.919312,,,,,,
1478277369.10,1.059748,-1.494955,-2.372968,-0.011786,-0.522474,0.221823,0.066088,0.997125,-0.037058,-0.134142,-0.027155,0.108652,7.776543,37.598568,20.857483,,,,,,
1478277369.12,1.083799,-1.492345,-2.336969,-0.084808,-0.579768,0.143781,0.069260,0.996924,-0.036676,-0.152786,-0.026419,0.156701,7.776543,37.598568,20.857483,,,,,,
1478277369.14,1.132532,-1.491742,-2.274385,-0.275389,-0.693689,0.110031,0.071509,0.996877,-0.033513,-0.145926,-0.066320,0.263585,8.360960,37.524284,20.764965,,,,,,
1478277369.16,1.235318,-1.494108,-2.153309,-0.566383,-0.924368,0.053123,0.072342,0.997061,-0.025223,-0.146759,-0.066504,0.255295,8.952565,37.324158,20.878708,,,,,,
1478277369.18,1.421578,-1.496083,-1.945205,-0.833902,-1.047039,0.119285,0.073814,0.997210,-0.011097,-0.130958,-0.113101,0.291828,9.289980,37.127472,21.081001,,,,,,
1478277369.20,1.664638,-1.493507,-1.678671,-1.026142,-1.073086,0.156726,0.076873,0.997015,0.007235,-0.121642,-0.153402,0.351346,10.143658,36.512051,21.751738,,,,,,
1478277369.22,1.921186,-1.484520,-1.398676,-1.180383,-0.997690,0.186600,0.080934,0.996280,0.029579,-0.093156,-0.124470,0.425774,10.616921,36.107079,22.197327,,,,,,
1478277369.25,2.089765,-1.471723,-1.209119,-0.887123,-0.986805,0.196159,0.085888,0.995096,0.049058,-0.090923,-0.063059,0.426375,10.616921,36.107079,22.197327,,,,,,
1478277369.27,2.208566,-1.460031,-1.070514,-1.008539,-0.713011,-0.018490,0.088810,0.993872,0.065816,-0.148579,0.067697,0.493068,11.538986,35.277042,23.055233,,,,,,
1478277369.29,2.438287,-1.440982,-0.825221,-1.813115,-0.847390,-0.481910,0.083721,0.991586,0.098733,-0.195675,0.218619,0.175452,12.127077,34.486626,23.932581,,,,,,
1478277369.31,2.578159,-1.426961,-0.646561,-0.875049,-2.217167,-0.314380,0.076557,0.989673,0.121183,-0.040164,0.484707,-0.641645,12.215333,33.905357,24.705746,,,,,,
1478277369.33,2.532309,-1.407712,-0.642847,-0.878394,-2.067915,0.214806,0.092917,0.986731,0.133146,-0.015020,0.424707,0.065782,13.955894,33.171024,24.780592,,,,,,
1478277369.35,2.593187,-1.394286,-0.547337,-0.918515,-1.422959,-0.252610,0.091543,0.984462,0.149846,-0.013647,0.426976,0.049083,13.955894,33.171024,24.780592,,,,,,
1478277369.37,2.640898,-1.381970,-0.472774,-0.714654,-1.059498,-0.305414,0.090105,0.982225,0.164665,0.112455,0.015944,-0.020592,15.029014,32.529400,25.002573,,,,,,
1478277369.39,2.691694,-1.376733,-0.405148,-0.381600,-0.549401,-0.500720,0.083865,0.981229,0.173658,-0.017809,-0.124478,-0.080243,15.351232,32.278008,25.132280,,,,,,
1478277369.42,2.755127,-1.377896,-0.332968,-0.110103,-0.241070,-0.682099,0.072257,0.981452,0.177567,-0.063545,-0.110618,-0.046265,15.369186,32.170418,25.258934,,,,,,
1478277369.44,2.829449,-1.384240,-0.253227,0.100056,-0.184292,-0.813417,0.056960,0.982649,0.176514,-0.086852,-0.108183,-0.084167,15.369186,32.170418,25.258934,,,,,,
1478277369.46,2.911261,-1.392132,-0.164587,0.183595,-0.307857,-0.829516,0.040572,0.984082,0.173022,-0.094833,-0.157651,-0.145144,14.451720,32.754169,25.049427,,,,,,
1478277369.48,2.988269,-1.399657,-0.076894,0.223077,-0.532399,-0.711019,0.026010,0.985391,0.168307,-0.003030,-0.225900,-0.128222,14.451720,32.754169,25.049427,,,,,,
1478277369.50,3.039386,-1.404858,-0.009063,0.131934,-0.853875,-0.470863,0.016853,0.986264,0.164316,0.091408,-0.289273,-0.019831,14.005057,33.262077,24.630348,,,,,,
1478277369.52,3.066365,-1.407435,0.036341,0.064127,-0.766314,-0.305604,0.012223,0.986686,0.162176,0.150878,-0.319465,0.141169,14.027807,33.444370,24.369164,,,,,,
1478277369.54,3.084475,-1.407649,0.066790,-0.049357,-0.421984,-0.183339,0.009272,0.986721,0.162160,0.166067,-0.356899,0.290812,14.275994,33.644440,23.945967,,,,,,
1478277369.56,3.098781,-1.405303,0.087065,-0.174204,-0.208923,-0.143126,0.007051,0.986337,0.164588,0.115813,-0.337549,0.321664,14.275994,33.644440,23.945967,,,,,,
1478277369.59,3.110464,-1.399824,0.103944,-0.324125,-0.283437,-0.120136,0.005295,0.985420,0.170058,-0.031022,-0.169792,0.263032,14.367267,33.588100,23.970455,,,,,,
1478277369.61,3.120482,-1.390464,0.122293,-0.532449,-0.460293,-0.131961,0.003786,0.983784,0.179316,-0.091265,-0.083653,0.202871,14.367267,33.588100,23.970455,,,,,,
1478277369.63,3.122334,-1.376353,0.141013,-0.692135,-1.000916,-0.207379,0.003721,0.981155,0.193184,-0.091200,-0.081024,0.189003,14.531571,33.299999,24.271488,,,,,,
1478277369.65,3.122296,-1.362493,0.166500,-0.642985,-1.224755,-0.214746,0.003990,0.978383,0.206761,-0.212135,0.028300,0.332606,15.104419,32.870167,24.506538,,,,,,
1478277369.67,3.118982,-1.349980,0.189185,-0.560234,-1.183998,-0.209747,0.004952,0.975719,0.218970,-0.111977,0.072178,0.467156,15.469065,32.677975,24.536087,,,,,,
1478277369.69,3.110305,-1.341131,0.202928,-0.298279,-0.918440,-0.102029,0.007122,0.973743,0.227540,-0.014400,0.091351,0.513823,15.469065,32.677975,24.536087,,,,,,
1478277369.71,3.103453,-1.339682,0.210948,0.052173,-0.548785,-0.072408,0.008734,0.973412,0.228895,0.002908,0.120460,0.536440,16.392788,32.370338,24.343365,,,,,,
1478277369.73,3.103138,-1.343892,0.218887,0.273520,-0.325786,-0.102620,0.008649,0.974367,0.224796,0.098834,0.118726,0.487240,16.392788,32.370338,24.343365,,,,,,
1478277369.75,3.108767,-1.352219,0.235047,0.492740,-0.657078,-0.250650,0.007117,0.976207,0.216724,0.183664,0.066548,0.252041,16.604712,32.565571,23.935932,,,,,,
1478277369.78,3.115941,-1.370561,0.261747,1.112942,-0.890378,-0.263815,0.005102,0.980020,0.198834,0.104655,-0.087167,0.109058,16.872946,33.139198,22.940332,,,,,,
1478277369.80,-3.140070,-1.400983,0.294863,1.559683,0.228259,-0.387965,-0.000257,0.985616,0.168998,0.110014,-0.092764,0.138894,16.976212,33.660694,22.089077,,,,,,
1478277369.82,-3.039679,-1.433638,0.372692,1.513499,1.611126,-0.497535,-0.013910,0.990609,0.136019,-0.206045,-0.046822,0.328657,16.976212,33.660694,22.089077,,,,,,
1478277369.84,-2.896730,-1.456402,0.478011,0.887754,1.736229,-0.381576,-0.027671,0.993464,0.110740,0.229927,0.199560,0.316827,15.986995,34.947548,20.790539,,,,,,
1478277369.86,-2.760947,-1.466505,0.579994,0.575432,1.683985,-0.336128,-0.038676,0.994567,0.096652,0.209666,-0.205260,0.244504,14.385406,35.797501,20.512451,,,,,,
1478277369.88,-2.605158,-1.477115,0.694471,0.764618,2.078813,-0.161688,-0.047808,0.995615,0.080405,0.233263,-0.490473,-0.021506,13.640902,36.063156,20.555685,,,,,,
1478277369.90,-2.454060,-1.495126,0.803283,1.029023,2.048444,0.302841,-0.047977,0.997138,0.058424,0.381107,-0.418632,-0.265089,12.231613,36.626339,20.446529,,,,,,
1478277369.92,-2.277232,-1.521333,0.933485,1.216361,2.302739,0.730435,-0.037610,0.998777,0.032095,0.452268,0.076617,-0.260381,12.231613,36.626339,20.446529,,,,,,
1478277369.95,-1.644909,-1.549280,1.514600,1.469057,2.495982,0.804728,-0.021456,0.999769,0.001593,0.211657,0.266879,-0.128806,11.488192,37.148438,19.929287,,,,,,
1478277369.97,-0.119981,-1.537074,2.985759,1.721682,2.463942,0.738703,-0.004036,0.999431,-0.033473,-0.326867,-0.006283,-0.405003,11.198769,37.442387,19.540134,,,,,,
1478277369.99,0.178416,-1.494568,-3.042102,2.082372,1.950137,0.690656,0.013515,0.997096,-0.074945,-0.344417,-0.003947,-0.363531,10.658847,38.206982,18.324223,,,,,,
1478277370.01,0.258247,-1.447765,-2.994716,2.055907,1.193269,0.699700,0.031341,0.992441,-0.118651,-0.357086,0.038229,-0.430619,10.543274,38.677624,17.379364,,,,,,
1478277370.03,0.304849,-1.412294,-2.964576,1.361389,0.370208,0.690482,0.047375,0.987465,-0.150562,-0.143307,0.120033,-0.244427,10.758145,39.422596,15.468761,,,,,,
1478277370.05,0.334583,-1.381674,-2.930382,1.237045,-0.278584,0.686108,0.061734,0.982170,-0.177572,-0.156537,0.042336,0.304434,10.758145,39.422596,15.468761,,,,,,
1478277370.07,0.359078,-1.354434,-2.911167,1.114159,0.550954,0.550464,0.075440,0.976685,-0.200986,-0.170243,0.047821,0.327847,11.676956,39.768902,13.829132,,,,,,
1478277370.09,0.378478,-1.330297,-2.907753,0.987732,0.863201,0.379595,0.088012,0.971219,-0.221331,-0.070358,0.108630,0.463411,11.970211,39.901093,13.182512,,,,,,
