time,accelerometer-x,accelerometer-y,accelerometer-z,gyro-x,gyro-y,gyro-z
1478468142823,0.14130616,10.614727,0.9148975,0.40586576,-0.6625945,0.47723848#
1478468142928,-1.8345851,16.549585,0.098195806,-0.221575,-0.757403,0.31851408#
1478468143033,0.74724615,7.391031,-0.8334668,-0.23009712,-0.3387541,-0.13848437#
1478468143139,2.6560767,7.2521195,-0.91729254,0.4857606,0.5475459,-0.18748654#
1478468143243,-1.5711329,7.534732,0.6466553,0.257794,0.96086854,0.19600865#
1478468143349,-2.1195924,7.999366,1.8058448,0.29614353,-0.294013,0.17044231#
1478468143454,-0.92208254,8.880733,0.9699829,0.2066613,-0.05219796,0.37923414#
1478468143562,-0.27303225,10.914104,1.695674,-0.018109497,0.41864893,0.083090626#
1478468143667,-1.1376343,8.01613,-1.092129,1.1217234,-0.11611383,-0.98856544#
1478468143771,2.8620484,9.611214,1.3483961,-0.33981937,0.2908172,-0.5837649#
1478468143875,-0.5340894,7.0221977,-0.014370117,-0.4676511,-1.6586168,0.18216023#
1478468143981,0.71371585,6.861731,0.46942386,-0.007456851,-1.4242586,0.0063915867#
1478468144087,-1.2645704,7.4269557,1.8992506,0.18322548,0.13635385,-0.08522116#
1478468144200,-0.13172609,9.271121,2.1627028,0.10439592,-0.21092236,0.14061491#
1478468144308,-3.5182838,12.0253935,4.8091993,-0.44101948,-0.6221144,-0.44528055#
1478468144415,-0.6993457,8.8951025,-1.0178833,-0.19600865,-0.4495416,-0.5592638#
1478468144520,3.772156,6.6270194,-0.78556645,0.6306366,1.3741912,-0.32490566#
1478468144624,-2.663262,7.9730206,0.5005591,0.36645097,0.9310411,0.36112466#
1478468144733,-1.1472144,8.629255,0.9484278,0.111852765,0.49321744,0.4048005#
1478468144838,-1.5399976,8.811277,1.0873389,-0.034088463,0.37390783,0.43356264#
1478468144949,0.31374758,9.987232,2.435735,0.056459017,0.98110855,-0.14594123#
1478468145055,0.79035646,14.889837,-4.4355764,-0.002130529,0.07669904,-0.13102753#
1478468145159,-0.85023195,9.580078,0.46463382,-0.2396845,0.033023197,-0.23861924#
1478468145263,-0.47900394,4.9481106,1.5088624,-0.3898868,-1.2080098,-0.015978966#
1478468145373,0.7592212,8.310719,1.4370118,-0.15339808,-0.70200926,0.101200126#
1478468145477,-2.304009,8.054451,2.308799,0.06391586,-0.04261058,-0.0127831735#
1478468145584,-2.9410841,10.799144,5.855823,-0.28122982,-0.73609775,-0.56885123#
1478468145689,7.5131764,13.366605,-1.6190332,-0.6380934,1.1792477,1.2399678#
1478468145795,0.102985844,10.770403,-0.8669971,0.2727077,-0.5368933,-0.2790993#
1478468145903,0.29698244,7.175479,0.05748047,0.41438788,1.087635,-0.41971418#
1478468146009,-1.4968873,8.234077,0.8167017,0.14274544,0.4527374,0.2972088#
1478468146116,-1.5064673,8.4304695,1.0154883,0.018109497,-0.13635385,0.27696875#
1478468146221,0.081430666,10.3440895,1.5256275,0.14487597,0.95660746,0.40906155#
1478468146329,-1.4873072,8.404124,3.1901662,1.0727214,0.22903186,-1.2974921#
1478468146433,7.359895,10.660233,1.5974782,-0.31851408,-0.08628642,-0.098004326#
1478468146540,-1.9399658,6.5216384,0.5460645,-0.29294774,-1.1877699,0.22583607#
1478468146646,0.31374758,6.8665214,1.477727,-0.10652645,-0.72651035,0.19600865#
1478468146750,-1.8345851,6.1384354,2.8836036,0.09161274,-0.29188246,-0.10439592#
1478468146855,1.2693604,12.86365,2.1483326,-0.08522116,-0.24394555,0.113983296#
1478468146960,3.7242556,19.210453,-1.2478052,-0.6988135,0.017044231,2.1699438#
1478468147067,1.587898,10.825489,-1.8250049,0.17044231,-0.34514567,0.3153183#
1478468147171,0.34488282,7.1563187,-0.5628296,0.59867865,1.551025,-0.5773733#
1478468147278,-1.1735597,8.181387,0.8334668,0.14487597,0.5368933,0.41864893#
1478468147384,-1.9926564,8.229287,0.9532178,0.15233281,-0.2790993,0.1917476#
1478468147490,-1.5711329,9.134604,-0.22752686,-0.060720075,0.16618125,0.5816344#
1478468147596,2.5363257,13.4169,1.7315992,0.2396845,1.2048141,-0.46978164#
1478468147702,4.054768,11.326048,0.7783814,-0.2545982,0.34834146,-0.28655612#
1478468147807,-1.6717237,7.230564,0.6730005,-0.2609898,-1.1366372,-0.14594123#
1478468147914,0.32572266,7.776629,0.9268726,-0.14594123,-1.2271847,0.21624869#
1478468148019,-1.2166699,6.607859,2.694397,-0.10333065,-0.47191215,-0.23755397#
1478468148127,0.8813672,9.292676,0.4406836,0.42717105,-0.8149273,0.34088463#
1478468148236,-5.4103494,13.888719,0.45744875,-0.2727077,-1.0290455,0.4293016#
1478468148340,0.038320314,5.728887,0.61073,-0.24714136,-0.32490566,-0.58483016#
1478468148446,3.319497,7.2281694,-0.9029224,0.4048005,0.8788432,-0.43995422#
1478468148550,-2.189048,7.661668,0.21315674,0.330232,1.4072144,0.2609898#
1478468148660,-2.1483326,8.52627,1.346001,0.1555286,0.39414784,0.41758367#
