time,accelerometer-x,accelerometer-y,accelerometer-z,gyro-x,gyro-y,gyro-z
8046.0,0.87418216,8.468789,1.2837305,0.06391586,0.4101268,-0.26418558#
8153.0,0.7711963,11.287727,-2.454895,0.30786142,0.3334278,-0.29827404#
8260.0,4.29427,5.0654664,-4.071533,0.4282363,0.29507825,-0.09054748#
8367.0,-1.1280543,8.765772,-2.3590944,0.5187838,-0.27164245,0.34301516#
8474.0,-1.1280543,8.765772,-2.3590944,0.5187838,-0.27164245,0.34301516#
8583.0,0.8382569,8.634046,-3.3266823,0.54435015,0.12250541,0.020240024#
8692.0,0.6610254,8.128696,-3.3434474,0.27803403,-0.00958738,-0.041545313#
8799.0,0.87418216,10.868599,-2.2800586,0.14807177,-0.350472,-0.111852765#
8904.0,1.8633252,11.879297,-3.4655933,0.0777643,0.046871636,0.14487597#
9014.0,-1.336421,10.514136,-4.4619217,-1.1291803,-0.84688526,0.4878911#
9121.0,-0.19639161,10.202784,-1.6190332,-1.200553,0.033023197,0.4495416#
9225.0,1.0083033,6.947952,-1.2334352,-0.89801794,0.27164245,0.35153726#
9329.0,-0.40954837,6.844966,0.49576905,-0.30999196,0.39627838,0.14913702#
9436.0,0.76161623,7.8987746,1.0657837,0.06498113,0.2908172,-0.27164245#
9539.0,1.8705103,8.1071415,0.9388477,0.624245,-0.004261058,-0.026631612#
9647.0,2.8380983,8.327483,-2.5075855,0.4133226,-0.38562572,0.098004326#
9753.0,-2.7662477,10.490186,-1.1663746,0.5635249,-0.0053263223,-0.16085494#
9858.0,1.1807446,7.1443434,-2.184258,0.8245147,0.15446335,0.2695119#
9965.0,0.0023950196,9.022039,-3.2356715,0.5613944,-0.12357068,0.27057716#
10069.0,0.1460962,7.158714,-3.182981,0.32597092,0.004261058,-0.128897#
10174.0,0.69216067,8.710687,-3.3171022,0.26205507,-0.0063915867,-0.18216023#
10278.0,1.4729371,11.158397,-5.1540823,-0.21624869,-0.5635249,0.07563378#
10384.0,-4.248765,10.799144,-5.5660257,-0.43782368,-0.4048005,-0.04580637#
10490.0,-0.57001466,9.414823,-2.4836354,-1.0215886,0.14594123,0.28655612#
10594.0,0.22513184,7.6520877,-1.5711329,-1.0045444,0.080960095,0.314253#
10701.0,-0.50774413,8.5430355,-0.5556446,-0.6018744,0.5997439,0.18109496#
10805.0,1.0370435,6.1552005,0.1820215,-0.23222765,0.2609898,0.054328486#
10912.0,1.2454102,8.679551,1.8010547,0.07989483,0.12996227,-0.15339808#
11018.0,-1.5591577,19.112257,0.83586186,0.015978966,-0.51452273,-1.0439591#
11128.0,1.0825489,10.030342,-2.5339308,0.8319715,0.44101948,-0.38029942#
11232.0,0.7927515,8.741821,-2.8093581,0.71798825,0.18002969,0.04474111#
11338.0,-1.1232642,9.462723,-2.2896388,0.5091964,0.09267801,-0.12676647#
11447.0,0.6825806,6.991062,-2.792593,0.49641323,0.45380265,-0.004261058#
11553.0,0.56522465,9.1202345,-3.1135256,0.022370555,0.041545313,-0.013848438#
11657.0,0.9029224,9.0076685,-3.0895753,0.037284255,0.07563378,-0.051132694#
11764.0,-0.7209009,11.084151,-4.687053,0.2790993,0.5773733,0.2514024#
11868.0,2.2321582,9.465117,-3.8176613,-0.97045594,-0.5997439,0.6380934#
11977.0,-1.8585353,8.552615,-1.6836988,-0.70840085,0.17896444,-0.112918034#
12082.0,1.463357,6.6365995,-1.1639795,-0.45486793,0.3653857,-0.02130529#
12188.0,-0.3424878,7.8652444,-0.77359134,-0.26525086,0.21731395,-0.165116#
12293.0,-0.4047583,9.1202345,-0.5604346,-0.17150758,-0.09374327,0.013848438#
12398.0,0.009580079,8.847202,-0.30416748,-0.1107875,0.1736381,-0.03834952#
