time(ms),time(ds),locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy
5954.851833,595.4851833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,38.17565918,14.15939331,19.37664032,300.4863892,287.02771,10,20447.56477,0.763931274,0.685089111,-0.01322937,20447.54112,0.200812466,0.333432828,-0.465366628,20447.53613,0.106890896,1.402491321,-0.697410644,0.306705117,0.301277846,-0.45629102,-0.070587955,0.020606715,0.132076263,-0.293075887,0.591529439,-0.181769196,0.728806838,0.755677044,0.6422351,-0.128398895,35.54233932,23.2485981,14.27035141,2
5964.537834,596.4537834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,38.17565918,14.15939331,19.37664032,300.4863892,287.02771,10,20447.57446,0.800567627,0.692459106,-0.016326904,20447.56111,0.089809781,0.155332333,-0.488481801,20447.55609,0.098701418,1.400997451,-0.705858095,0.196776092,0.123185761,-0.478338808,0.013820984,0.036401987,0.115376875,-0.29377179,0.59109645,-0.187143199,0.727516697,0.750110269,0.648687124,-0.128606245,35.54233932,23.2485981,14.27035141,2
5974.221834,597.4221834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,38.17565918,14.15939331,19.37664032,300.4863892,287.02771,10,20447.58414,0.835876465,0.695053101,-0.024719238,20447.5711,0.025747708,0.060952567,-0.504361165,20447.5661,0.106257699,1.415800243,-0.711469943,0.135921761,0.02885041,-0.490999103,0.052244373,0.039511293,0.100598097,-0.296592947,0.594617626,-0.188327017,0.723184234,0.748323262,0.652947843,-0.116925001,35.19260406,23.75064659,14.31033707,2
5983.903834,598.3903834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,38.17565918,14.15939331,19.37664032,300.4863892,287.02771,10,20447.59383,0.855941772,0.692871094,-0.031784058,20447.58109,-0.042604718,-0.022856047,-0.52226826,20447.58608,0.102777874,1.411937043,-0.721446382,-0.000804816,-0.135613218,-0.529984355,0.09447968,0.034581721,0.094059385,-0.299415569,0.592419619,-0.192108892,0.722830191,0.741396785,0.66047138,-0.118778624,35.19260406,23.75064659,14.31033707,2
5993.586834,599.3586834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,37.44226074,14.96263885,19.74533081,302.1162415,288.6575623,10,20447.60351,0.858856201,0.678039551,-0.03565979,20447.60107,-0.216906481,-0.112351576,-0.58717935,20447.59607,0.102460315,1.409983873,-0.727034079,-0.087439008,-0.183560267,-0.565674961,0.118432842,0.028214516,0.08784961,-0.301463474,0.59101856,-0.193660712,0.722711813,0.737508953,0.664656579,-0.119633667,34.71620941,24.1887207,14.73392296,2
6003.269833,600.3269833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,37.44226074,14.96263885,19.74533081,302.1162415,288.6575623,10,20447.61319,0.85546875,0.664794922,-0.040267944,20447.60107,-0.216906481,-0.112351576,-0.58717935,20447.59607,0.102460315,1.409983873,-0.727034079,-0.087439008,-0.183560267,-0.565674961,0.118432842,0.028214516,0.08784961,-0.301463474,0.59101856,-0.193660712,0.722711813,0.737508953,0.664656579,-0.119633667,34.71620941,24.1887207,14.73392296,2
6012.953833,601.2953833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,37.44226074,14.96263885,19.74533081,302.1162415,288.6575623,10,20447.62288,0.865463257,0.658508301,-0.05645752,20447.60107,-0.216906481,-0.112351576,-0.58717935,20447.60606,0.103358191,1.408657004,-0.733145042,-0.190124869,-0.194470197,-0.603124082,0.122141369,-0.004415016,0.079686269,-0.303992578,0.58958579,-0.195024614,0.722455887,0.733327389,0.669209957,-0.119954214,34.71620941,24.1887207,14.73392296,2
6022.608834,602.2608834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.84854889,15.41665649,19.91292572,302.9949341,289.5362549,10,20447.63253,0.886703491,0.669204712,-0.067810059,20447.62104,-0.441261558,-0.124365894,-0.622473425,20447.61605,0.107599646,1.411164341,-0.737384918,-0.302321166,-0.195730746,-0.623384893,0.134645298,-0.013846152,0.061205551,-0.30647662,0.5892712,-0.19518677,0.721618777,0.730817974,0.67235446,-0.117663071,34.49032593,24.55218887,14.66307259,2
6032.322834,603.2322834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.84854889,15.41665649,19.91292572,302.9949341,289.5362549,10,20447.64225,0.911346436,0.689178467,-0.069061279,20447.63103,-0.572374571,-0.146474659,-0.595972841,20447.62604,0.111565558,1.411769801,-0.74405039,-0.427092403,-0.211552352,-0.606430888,0.160255641,-0.008068746,0.048698224,-0.309902907,0.587967727,-0.195912005,0.721021932,0.72644788,0.677273452,-0.116508283,34.49032593,24.55218887,14.66307259,2
6042.007834,604.2007834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.42945862,15.97543716,20.382164,303.8310242,290.372345,10,20447.65193,0.946044922,0.707061768,-0.076446533,20447.63103,-0.572374571,-0.146474659,-0.595972841,20447.63605,0.117432223,1.413460759,-0.75061422,-0.563484192,-0.234652981,-0.570330679,0.189108834,0.007090417,0.045519412,-0.313736293,0.586753094,-0.196093673,0.720303836,0.722237587,0.682088077,-0.114580691,34.49032593,24.55218887,14.66307259,2
6051.674833,605.1674833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.42945862,15.97543716,20.382164,303.8310242,290.372345,10,20447.6616,0.983078003,0.705917358,-0.114318848,20447.65101,-0.854719714,-0.15871215,-0.511684858,20447.64604,0.125360315,1.416513389,-0.756949894,-0.704115927,-0.23758319,-0.526553392,0.227745533,0.020354351,0.035262562,-0.317949626,0.585707682,-0.195686783,0.719417285,0.718299389,0.686707437,-0.111709096,34.17431641,24.89538002,14.82343483,2
6061.373834,606.1373834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.42945862,15.97543716,20.382164,303.8310242,290.372345,10,20447.6713,1.011520386,0.715118408,-0.139373779,20447.661,-1.006052511,-0.210433136,-0.479071521,20447.65601,0.135406311,1.420989108,-0.763112743,-0.851194561,-0.252225786,-0.491432995,0.268484145,0.014743026,-0.00645945,-0.322570777,0.584823388,-0.194709013,0.718343998,0.714593887,0.691174328,-0.107859395,34.17431641,24.89538002,14.82343483,2
6071.057833,607.1057833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.42945862,15.97543716,20.382164,303.8310242,290.372345,10,20447.68098,1.043106079,0.713104248,-0.127761841,20447.661,-1.006052511,-0.210433136,-0.479071521,20447.66602,0.14768382,1.426306814,-0.769156137,-1.001444101,-0.350559682,-0.462491632,0.300509602,0.019589236,-0.035919227,-0.327707038,0.583849998,-0.193053761,0.717256943,0.711010754,0.695529163,-0.103454553,34.17431641,24.89538002,14.82343483,2
6080.714834,608.0714834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.32468414,16.21990204,20.61678314,303.6552124,290.1965332,10,20447.69064,1.07258606,0.69442749,-0.13923645,20447.69097,-1.299944854,-0.573248354,-0.410050908,20447.68598,0.177424907,1.436778281,-0.780868773,-1.190947533,-0.605479777,-0.41483143,0.339173079,0.009207472,-0.03285322,-0.339330239,0.580862013,-0.1878276,0.715664099,0.703933001,0.703896761,-0.094908617,33.87703705,25.02506256,15.28039932,2
6090.425833,609.0425833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.32468414,16.21990204,20.61678314,303.6552124,290.1965332,10,20447.70035,1.10093689,0.681396484,-0.189193726,20447.69097,-1.299944854,-0.573248354,-0.410050908,20447.68598,0.177424907,1.436778281,-0.780868773,-1.190947533,-0.605479777,-0.41483143,0.339173079,0.009207472,-0.03285322,-0.339330239,0.580862013,-0.1878276,0.715664099,0.703933001,0.703896761,-0.094908617,33.87703705,25.02506256,15.28039932,2
6100.110834,610.0110834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.32468414,16.21990204,20.61678314,303.6552124,290.1965332,10,20447.71003,1.14100647,0.691680908,-0.242706299,20447.69097,-1.299944854,-0.573248354,-0.410050908,20447.696,0.194087673,1.441778931,-0.786423554,-1.266487718,-0.701666057,-0.386955082,0.400426418,-0.026434986,-0.098310865,-0.345553413,0.578922627,-0.184482135,0.715127801,0.700510442,0.707831442,-0.09088286,33.87703705,25.02506256,15.28039932,2
6109.766833,610.9766833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.6040802,16.0103569,20.34864044,301.9845276,288.5258484,10,20447.71969,1.208969116,0.723114014,-0.265655518,20447.70099,-1.400915944,-0.704197583,-0.355828149,20447.70599,0.212600588,1.446488268,-0.791328049,-1.391711831,-0.904337406,-0.292879462,0.44352895,-0.019606479,-0.155554861,-0.352098987,0.576585278,-0.180245352,0.714903723,0.69747752,0.711287379,-0.087151438,33.87703705,25.02506256,15.28039932,2
6119.471833,611.9471833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.49930573,15.55634689,20.31511688,300.4023132,286.943634,10,20447.72939,1.291152954,0.735748291,-0.344696045,20447.72097,-1.73057241,-1.238917985,-0.044050815,20447.71598,0.233538768,1.45017241,-0.794836802,-1.540970683,-1.196484447,-0.124966882,0.513657153,0.009364703,-0.181375101,-0.358947635,0.573599502,-0.174535594,0.715316387,0.695311964,0.71374929,-0.084280416,33.91619492,24.82883072,15.51189232,2
6129.145833,612.9145833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.49930573,15.55634689,20.31511688,300.4023132,286.943634,10,20447.73907,1.336898804,0.743103027,-0.375595093,20447.72097,-1.73057241,-1.238917985,-0.044050815,20447.72598,0.258189037,1.454222885,-0.796904239,-1.824828386,-1.397681713,0.037489388,0.596972406,0.020552471,-0.263404459,-0.36632528,0.570228023,-0.16711376,0.716043841,0.694180548,0.715195835,-0.081291579,33.91619492,24.82883072,15.51189232,2
6138.839834,613.8839834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.49930573,15.55634689,20.31511688,300.4023132,286.943634,10,20447.74876,1.307479858,0.799530029,-0.239028931,20447.73097,-2.144881446,-1.339772961,0.093826095,20447.73597,0.289824351,1.462920825,-0.798148123,-2.356799603,-1.37277472,0.151039377,0.642922461,0.027038381,-0.300440282,-0.375016546,0.567261129,-0.157802652,0.716013774,0.693976343,0.716064632,-0.075154804,33.91619492,24.82883072,15.51189232,2
6148.525834,614.8525834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.49930573,15.55634689,20.31511688,300.4023132,286.943634,10,20447.75845,1.202407837,0.897079468,-0.112411499,20447.75094,-2.940635578,-0.929152137,0.415232354,20447.74594,0.329073731,1.479047061,-0.798233517,-2.820359945,-1.129389048,0.310540885,0.612442732,0.083405778,-0.17508024,-0.384931402,0.565555897,-0.146858053,0.714427782,0.695037127,0.716124237,-0.063948683,34.50427628,23.99999046,15.51945305,2
6158.200833,615.8200833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.49930573,15.55634689,20.31511688,300.4023132,286.943634,10,20447.76812,1.017196655,0.871017456,-0.083404541,20447.75094,-2.940635578,-0.929152137,0.415232354,20447.75595,0.369900693,1.498539605,-0.795835092,-2.790399551,-0.937224925,0.527051032,0.504545212,0.182631314,-0.061898291,-0.394350516,0.565005369,-0.135298942,0.712004775,0.697862625,0.714448154,-0.050513208,34.50427628,23.99999046,15.51945305,2
6167.879834,616.7879834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.49930573,15.55634689,20.31511688,300.4023132,286.943634,10,20447.7778,0.804199219,0.761627197,-0.092224121,20447.76095,-2.728228773,-0.853574022,0.602766033,20447.76594,0.406955862,1.515364669,-0.791246429,-2.483334303,-0.988130391,0.640692413,0.315317005,0.159787446,-0.044458289,-0.402326715,0.564499857,-0.123930949,0.710010032,0.70187968,0.71123004,-0.038946252,34.50427628,23.99999046,15.51945305,2
6177.562833,617.7562833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.63900757,14.78801727,20.71733093,296.2723999,282.8137207,10,20447.78749,0.643692017,0.655349731,-0.090393066,20447.77092,-2.398104923,-1.012024117,0.63098036,20447.76594,0.406955862,1.515364669,-0.791246429,-2.483334303,-0.988130391,0.640692413,0.315317005,0.159787446,-0.044458289,-0.402326715,0.564499857,-0.123930949,0.710010032,0.70187968,0.71123004,-0.038946252,34.50427628,23.99999046,15.51945305,2
6187.251834,618.7251834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,36.63900757,14.78801727,20.71733093,296.2723999,282.8137207,10,20447.79717,0.544113159,0.591537476,-0.079544067,20447.78091,-2.13793459,-1.293082421,0.546950171,20447.78593,0.467917503,1.53247531,-0.781736186,-1.964953661,-1.527779818,0.504886091,-0.065478399,-0.049162906,-0.063203625,-0.415668073,0.560022617,-0.102551838,0.709279805,0.709170401,0.704512656,-0.027189441,35.31438065,22.23338318,16.30856514,2
6196.930833,619.6930833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,37.3025589,13.70537567,20.1475296,292.9101563,279.4514771,10,20447.80685,0.497329712,0.574050903,-0.067184448,20447.79092,-1.965269873,-1.593236388,0.463817733,20447.79592,0.494232105,1.533649882,-0.777908074,-1.8274405,-1.797127962,0.438086271,-0.167778596,-0.11025323,-0.053087652,-0.421832773,0.555723765,-0.0921402,0.71044943,0.71189177,0.70179069,-0.026456418,35.31438065,22.23338318,16.30856514,2
6206.629834,620.6629834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,37.3025589,13.70537567,20.1475296,292.9101563,279.4514771,10,20447.81655,0.494537354,0.611053467,-0.04725647,20447.80092,-1.855464013,-1.828629735,0.409110013,20447.79592,0.494232105,1.533649882,-0.777908074,-1.8274405,-1.797127962,0.438086271,-0.167778596,-0.11025323,-0.053087652,-0.421832773,0.555723765,-0.0921402,0.71044943,0.71189177,0.70179069,-0.026456418,35.31438065,22.23338318,16.30856514,2
6216.298834,621.6298834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,37.3025589,13.70537567,20.1475296,292.9101563,279.4514771,10,20447.82622,0.525802612,0.696212769,-0.024490356,20447.81091,-1.779810797,-1.976068725,0.367039258,20447.8159,0.542779882,1.527442542,-0.771654895,-1.674038649,-2.082513332,0.348701805,-0.221546814,-0.086268887,-0.016192045,-0.433631649,0.544455123,-0.071360747,0.714450737,0.716084182,0.697322369,-0.031064425,36.36397171,20.66444397,16.06363487,2
6225.997833,622.5997833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,37.3025589,13.70537567,20.1475296,292.9101563,279.4514771,10,20447.83592,0.573318481,0.812103271,0.006698608,20447.8209,-1.729816605,-2.000629461,0.334751892,20447.82589,0.565860056,1.522921784,-0.768996771,-1.636741519,-2.043354988,0.343748301,-0.191982716,0.000798109,0.009899566,-0.439267323,0.538376502,-0.06119993,0.716553927,0.717785358,0.695414662,-0.034389921,36.36397171,20.66444397,16.06363487,2
6235.680833,623.5680833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,38.03596497,12.27349091,19.3095932,288.3088074,274.8501282,10,20447.8456,0.624740601,0.939743042,0.051864624,20447.83089,-1.707406903,-1.891461695,0.348655457,20447.82589,0.565860056,1.522921784,-0.768996771,-1.636741519,-2.043354988,0.343748301,-0.191982716,0.000798109,0.009899566,-0.439267323,0.538376502,-0.06119993,0.716553927,0.717785358,0.695414662,-0.034389921,36.36397171,20.66444397,16.06363487,2
6245.365833,624.5365833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,38.03596497,12.27349091,19.3095932,288.3088074,274.8501282,10,20447.85529,0.614898682,1.051773071,0.08039856,20447.84088,-1.693540356,-1.641344529,0.381060535,20447.84587,0.611168067,1.518862439,-0.763119141,-1.600535035,-1.549554229,0.396748126,-0.096968681,0.248564079,0.089379527,-0.449782485,0.528146064,-0.042007146,0.719022149,0.721709251,0.691178977,-0.037514903,37.52574921,19.46923256,14.83796501,2
6255.049834,625.5049834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,38.03596497,12.27349091,19.3095932,288.3088074,274.8501282,10,20447.86497,0.662063599,1.140960693,0.089157104,20447.85086,-1.651208079,-1.278237961,0.369756482,20447.85586,0.632862002,1.521200955,-0.760824776,-1.541979551,-1.172634125,0.244657636,-0.108478315,0.362254024,0.116304152,-0.454802737,0.524596676,-0.033944348,0.718888433,0.723376989,0.689519048,-0.035905596,37.52574921,19.46923256,14.83796501,2
6264.732834,626.4732834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,38.80429077,11.15592194,18.77331543,285.2063293,271.7476501,10,20447.87466,0.644210815,1.128112793,0.126373291,20447.86087,-1.577386852,-0.930826466,0.089255045,20447.85586,0.632862002,1.521200955,-0.760824776,-1.541979551,-1.172634125,0.244657636,-0.108478315,0.362254024,0.116304152,-0.454802737,0.524596676,-0.033944348,0.718888433,0.723376989,0.689519048,-0.035905596,37.52574921,19.46923256,14.83796501,2
6274.415834,627.4415834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,39.74724579,10.14313507,18.13648224,281.8287964,268.3701172,10,20447.88434,0.587875366,1.063583374,0.141479492,20447.87086,-1.432436852,-0.629190183,-0.083898895,20447.86586,0.653093785,1.525855149,-0.761146988,-1.433879733,-0.851553559,-0.019036058,-0.079103477,0.438360423,0.158901796,-0.460111974,0.521567563,-0.027852909,0.717975253,0.723314285,0.68975234,-0.032528497,38.41686249,18.38116837,13.91672707,2
6284.083833,628.4083833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,39.74724579,10.14313507,18.13648224,281.8287964,268.3701172,10,20447.89401,0.507492065,0.981887817,0.142089844,20447.88083,-1.257499127,-0.340965846,-0.063962471,20447.88583,0.686746633,1.53925054,-0.763300936,-1.078863978,-0.277459264,-0.012283357,-0.13432312,0.372273058,0.164269373,-0.469288615,0.518047542,-0.019660138,0.714848529,0.722198486,0.691310346,-0.022789879,38.41686249,18.38116837,13.91672707,2
6293.757834,629.3757834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,39.74724579,10.14313507,18.13648224,281.8287964,268.3701172,10,20447.90368,0.431854248,0.882797241,0.126800537,20447.90083,-0.828849767,0.112552645,0.101696268,20447.89584,0.699468221,1.547023548,-0.762979067,-0.863959074,-0.049053278,0.078569308,-0.215084165,0.290810108,0.159270719,-0.472425942,0.517902779,-0.016836584,0.712956499,0.722576201,0.691077709,-0.017180881,38.66699982,17.87269592,13.88625813,2
6303.467833,630.3467833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,39.74724579,10.14313507,18.13648224,281.8287964,268.3701172,10,20447.91339,0.375473022,0.783111572,0.102737427,20447.90083,-0.828849767,0.112552645,0.101696268,20447.89584,0.699468221,1.547023548,-0.762979067,-0.863959074,-0.049053278,0.078569308,-0.215084165,0.290810108,0.159270719,-0.472425942,0.517902779,-0.016836584,0.712956499,0.722576201,0.691077709,-0.017180881,38.66699982,17.87269592,13.88625813,2
6313.151833,631.3151833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,39.74724579,10.14313507,18.13648224,281.8287964,268.3701172,10,20447.92307,0.341415405,0.701705933,0.080383301,20447.90083,-0.828849767,0.112552645,0.101696268,20447.90581,0.709087525,1.554286845,-0.761971938,-0.637514174,0.090088874,0.123682439,-0.347904474,0.092762135,0.114681102,-0.47459269,0.518449556,-0.014778193,0.711163442,0.723377526,0.69034946,-0.011943673,38.66699982,17.87269592,13.88625813,2
6322.810833,632.2810833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,40.06156158,9.409736633,16.76226044,279.3367615,265.8780823,10,20447.93273,0.331314087,0.649398804,0.060638428,20447.92082,-0.374987196,0.203130748,0.150533316,20447.9158,0.715552986,1.560003753,-0.760642552,-0.410068035,0.130586296,0.144316077,-0.382935613,0.012318885,0.088201217,-0.475878483,0.519259773,-0.013372449,0.709739484,0.724350989,0.689387023,-0.007817915,38.70299149,17.58033752,14.15656662,2
6332.519834,633.2519834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,40.06156158,9.409736633,16.76226044,279.3367615,265.8780823,10,20447.94244,0.333023071,0.621444702,0.041610718,20447.93081,-0.155977883,0.150481651,0.17556996,20447.92582,0.718912899,1.563455738,-0.759054408,-0.187888741,0.103336543,0.167472258,-0.394153506,-0.038836934,0.065963879,-0.476311475,0.520062161,-0.012443098,0.708877914,0.725467563,0.68823576,-0.005325455,38.70299149,17.58033752,14.15656662,2
6342.204834,634.2204834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,40.06156158,9.409736633,16.76226044,279.3367615,265.8780823,10,20447.95213,0.346572876,0.610198975,0.028167725,20447.9408,0.057659302,0.051154531,0.188394945,20447.94579,0.716725422,1.56190517,-0.755291826,0.233998969,-0.080542319,0.186866701,-0.39501968,-0.064056464,0.048084032,-0.474761483,0.520926941,-0.011523969,0.709298142,0.728042722,0.685501158,-0.006473313,38.70299149,17.58033752,14.15656662,2
6351.862834,635.1862834,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,39.95679474,8.955726624,16.05838776,278.0307007,264.5720215,10,20447.96179,0.360473633,0.604568481,0.017990112,20447.9508,0.247653209,-0.05579722,0.173392027,20447.94579,0.716725422,1.56190517,-0.755291826,0.233998969,-0.080542319,0.186866701,-0.39501968,-0.064056464,0.048084032,-0.474761483,0.520926941,-0.011523969,0.709298142,0.728042722,0.685501158,-0.006473313,38.70299149,17.58033752,14.15656662,2
6361.572833,636.1572833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,40.02664185,8.536636353,15.32099915,277.2677917,263.8091125,10,20447.9715,0.382583618,0.605209351,0.012298584,20447.96079,0.407618643,-0.153396215,0.136071553,20447.95579,0.71170791,1.556859995,-0.753556999,0.410052508,-0.187577918,0.161190629,-0.368715197,-0.079668574,0.028152987,-0.473025103,0.520735839,-0.011498996,0.710597784,0.729188859,0.684237063,-0.010162875,38.78680038,17.24107742,14.34320545,2
6371.254833,637.1254833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,40.02664185,8.536636353,15.32099915,277.2677917,263.8091125,10,20447.98118,0.405059814,0.613449097,0.006454468,20447.96079,0.407618643,-0.153396215,0.136071553,20447.96577,0.704652037,1.549520133,-0.752193244,0.549669385,-0.271491021,0.114404738,-0.347443223,-0.078032538,0.027833121,-0.47086847,0.520111157,-0.01179839,0.712480222,0.730026841,0.683241904,-0.015534537,38.78680038,17.24107742,14.34320545,2
6380.929833,638.0929833,1478282403,37.35295617,-122.0348802,51.79468,1.18,249.9609375,6,10,1478282404,40.02664185,8.536636353,15.32099915,277.2677917,263.8091125,10,20447.99085,0.438110352,0.630050659,-0.017913818,20447.98077,0.616279178,-0.256759355,0.030355243,20447.97576,0.696058209,1.540540493,-0.751260424,0.65507853,-0.321568221,0.063697606,-0.325434834,-0.069111362,0.028562939,-0.468439193,0.519143994,-0.012429635,0.714772509,0.730494678,0.682560444,-0.022108471,38.78680038,17.24107742,14.34320545,2
6390.622833,639.0622833,1478282404,37.35294419,-122.0348917,53.12335,1.2,245.0390625,6,10,1478282404,40.02664185,8.536636353,15.32099915,277.2677917,263.8091125,10,20448.00055,0.473068237,0.649429321,-0.03427124,20448.00076,0.657111829,-0.278896882,-0.105461179,20448.00575,0.666268516,1.509768995,-0.751684261,0.721168876,-0.342007488,-0.131892949,-0.291069448,-0.052819487,0.026641406,-0.46107369,0.514911099,-0.01613049,0.72250773,0.7291798,0.68287015,-0.044555224,38.95301437,17.30912781,13.80053806,2
6400.307834,640.0307834,1478282404,37.35294419,-122.0348917,53.12335,1.2,245.0390625,6,10,1478282404,39.92186737,8.641410828,15.28748322,278.3383484,264.8796692,10,20448.01023,0.497711182,0.656555176,-0.037734985,20448.00076,0.657111829,-0.278896882,-0.105461179,20448.00575,0.666268516,1.509768995,-0.751684261,0.721168876,-0.342007488,-0.131892949,-0.291069448,-0.052819487,0.026641406,-0.46107369,0.514911099,-0.01613049,0.72250773,0.7291798,0.68287015,-0.044555224,38.95301437,17.30912781,13.80053806,2
6409.969834,640.9969834,1478282404,37.35294419,-122.0348917,53.12335,1.2,245.0390625,6,10,1478282404,39.92186737,8.641410828,15.28748322,278.3383484,264.8796692,10,20448.01989,0.521682739,0.657577515,-0.037704468,20448.00076,0.657111829,-0.278896882,-0.105461179,20448.00575,0.666268516,1.509768995,-0.751684261,0.721168876,-0.342007488,-0.131892949,-0.291069448,-0.052819487,0.026641406,-0.46107369,0.514911099,-0.01613049,0.72250773,0.7291798,0.68287015,-0.044555224,38.95301437,17.30912781,13.80053806,2
6419.675833,641.9675833,1478282404,37.35294419,-122.0348917,53.12335,1.2,245.0390625,6,10,1478282404,39.92186737,8.641410828,15.28748322,278.3383484,264.8796692,10,20448.0296,0.536621094,0.650726318,-0.045318604,20448.02072,0.568967855,-0.113292204,-0.185976795,20448.01572,0.656700537,1.500404499,-0.752870011,0.677092969,-0.258679181,-0.172679275,-0.206239641,-0.026158391,0.013620119,-0.45902574,0.513452117,-0.0178465,0.72480604,0.72792238,0.683735907,-0.051324587,39.06810379,17.65570068,13.01374054,2
6429.358833,642.9358833,1478282404,37.35294419,-122.0348917,53.12335,1.2,245.0390625,6,10,1478282404,39.92186737,8.641410828,15.28748322,278.3383484,264.8796692,10,20448.03928,0.550994873,0.643157959,-0.055236816,20448.02072,0.568967855,-0.113292204,-0.185976795,20448.02574,0.647937261,1.492891565,-0.754231297,0.608585298,-0.111630112,-0.185061127,-0.189966545,-0.034002323,0.011400826,-0.457233642,0.512423343,-0.01977209,0.726614602,0.726587653,0.684728622,-0.05671943,39.06810379,17.65570068,13.01374054,2
