time(ms),time(ds),locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy
11889.55588,1188.955588,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,37.12812805,-9.239776611,-7.705299377,227.3315125,213.8728485,10,20957.85305,1.341125488,0.717529297,-0.596252441,20957.83826,1.076129068,0.824867809,-0.211898141,20957.83826,1.948588646,1.237893241,-0.382924008,1.153962135,0.746370554,-0.207616374,0.418165088,0.293159515,-0.307841092,-0.558281002,0.191733951,0.599499398,0.54051909,0.876649976,0.373634309,-0.303120822,40.34039307,-5.719006538,-4.702394485,2
11899.24487,1189.924487,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,38.14092255,-8.646080017,-5.861824036,230.7461243,217.2874451,10,20957.86274,1.329971313,0.689224243,-0.56262207,20957.84825,1.023310594,0.687728328,-0.138533379,20957.84825,1.936706808,1.239974496,-0.38066906,1.10114336,0.609231353,-0.134251639,0.463051945,0.345987588,-0.294683903,-0.557344159,0.196426107,0.596205497,0.543436545,0.878073573,0.371541709,-0.301568538,40.49631882,-5.463905334,-3.515774727,2
11908.92787,1190.892787,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,38.14092255,-8.646080017,-5.861824036,230.7461243,217.2874451,10,20957.87243,1.306793213,0.642181396,-0.513778687,20957.84825,1.023310594,0.687728328,-0.138533379,20957.84825,1.936706808,1.239974496,-0.38066906,1.10114336,0.609231353,-0.134251639,0.463051945,0.345987588,-0.294683903,-0.557344159,0.196426107,0.596205497,0.543436545,0.878073573,0.371541709,-0.301568538,40.49631882,-5.463905334,-3.515774727,2
11918.60887,1191.860887,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,38.14092255,-8.646080017,-5.861824036,230.7461243,217.2874451,10,20957.88211,1.268753052,0.602676392,-0.471694946,20957.86822,0.919109356,0.178381459,-0.140428218,20957.86822,1.914927117,1.237858131,-0.376422938,0.996941984,0.099884629,-0.136146486,0.4278768,0.274585187,-0.209839627,-0.553759138,0.203423918,0.591801825,0.549308772,0.878916442,0.367596209,-0.303939044,40.49631882,-5.463905334,-3.515774727,2
11928.29287,1192.829287,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,38.4203186,-8.15713501,-4.454078674,233.3134766,219.8548126,10,20957.89179,1.18927002,0.554122925,-0.441680908,20957.87823,0.910749161,0.017498034,-0.132436338,20957.87823,1.904430544,1.233722222,-0.374421479,0.988581419,-0.060998481,-0.128154621,0.390408635,0.236942247,-0.163880676,-0.551087842,0.205900594,0.590506321,0.552457619,0.878344417,0.36573416,-0.30781427,40.5471077,-5.403718948,-2.983053207,2
11937.97487,1193.797487,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,38.4203186,-8.15713501,-4.454078674,233.3134766,219.8548126,10,20957.90147,1.080718994,0.49446106,-0.403778076,20957.87823,0.910749161,0.017498034,-0.132436338,20957.87823,1.904430544,1.233722222,-0.374421479,0.988581419,-0.060998481,-0.128154621,0.390408635,0.236942247,-0.163880676,-0.551087842,0.205900594,0.590506321,0.552457619,0.878344417,0.36573416,-0.30781427,40.5471077,-5.403718948,-2.983053207,2
11947.63287,1194.763287,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,38.4203186,-8.15713501,-4.454078674,233.3134766,219.8548126,10,20957.91113,0.963775635,0.428771973,-0.345367432,20957.89819,0.872359694,-0.048186704,-0.135222537,20957.89819,1.883866879,1.223998034,-0.370203886,0.950191855,-0.126683056,-0.13094084,0.203966409,0.132655546,-0.086915836,-0.545275478,0.21034147,0.588415695,0.558746892,0.876752555,0.361805499,-0.316862226,40.5471077,-5.403718948,-2.983053207,2
11957.34088,1195.734088,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,38.94416809,-7.912666321,-3.280952454,236.346405,222.8877258,10,20957.92084,0.851394653,0.370407104,-0.289230347,20957.9082,0.809321073,-0.067370519,-0.148210507,20957.9082,1.874243501,1.219104196,-0.368448609,0.88715291,-0.145866558,-0.143928826,0.087989368,0.068603382,-0.024000041,-0.542477753,0.21221261,0.587449297,0.561771323,0.875786245,0.360168606,-0.321367383,40.55788422,-5.335841179,-2.95865345,2
11967.02388,1196.702388,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,38.94416809,-7.912666321,-3.280952454,236.346405,222.8877258,10,20957.93052,0.756103516,0.325790405,-0.233978271,20957.9082,0.809321073,-0.067370519,-0.148210507,20957.9082,1.874243501,1.219104196,-0.368448609,0.88715291,-0.145866558,-0.143928826,0.087989368,0.068603382,-0.024000041,-0.542477753,0.21221261,0.587449297,0.561771323,0.875786245,0.360168606,-0.321367383,40.55788422,-5.335841179,-2.95865345,2
11976.69187,1197.669187,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,38.94416809,-7.912666321,-3.280952454,236.346405,222.8877258,10,20957.94019,0.687362671,0.29750061,-0.193878174,20957.92819,0.610927024,-0.05140114,-0.122377312,20957.92819,1.857802127,1.210480843,-0.365574608,0.688758731,-0.129897028,-0.118095636,-0.117844008,-0.031695586,0.095292889,-0.53762085,0.215239967,0.585791323,0.566995682,0.873947501,0.35748598,-0.329271168,40.55788422,-5.335841179,-2.95865345,2
11986.37287,1198.637287,1478282928,37.35299737,-122.0355642,50.09668,0.18,18.6328125,4,10,1478282929,39.32833862,-7.528495789,-2.443016052,238.4016113,224.9429321,10,20957.94987,0.651748657,0.284118652,-0.150680542,20957.93817,0.478733832,-0.056568471,-0.09570602,20957.93817,1.851524168,1.206922138,-0.364398194,0.556565225,-0.135064036,-0.091424353,-0.185799956,-0.058886457,0.138650462,-0.535664622,0.216330992,0.585230732,0.569007298,0.873162627,0.356387079,-0.332528621,40.56548691,-5.257922173,-2.993701935,2
11996.06288,1199.606288,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.32833862,-7.528495789,-2.443016052,238.4016113,224.9429321,10,20957.95956,0.650680542,0.285217285,-0.119247437,20957.95816,0.146114866,-0.097575027,-0.033046367,20957.95816,1.843954075,1.201015972,-0.362855155,0.223946095,-0.176070437,-0.028764714,-0.219946489,-0.07082627,0.187197641,-0.532802293,0.217215614,0.585000504,0.571588579,0.871695161,0.354944915,-0.337878197,40.56548691,-5.257922173,-2.993701935,2
12005.75087,1200.575087,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.18864441,-7.249107361,-2.375976563,239.4996033,226.0409393,10,20957.96925,0.676376343,0.305725098,-0.091156006,20957.95816,0.146114866,-0.097575027,-0.033046367,20957.95816,1.843954075,1.201015972,-0.362855155,0.223946095,-0.176070437,-0.028764714,-0.219946489,-0.07082627,0.187197641,-0.532802293,0.217215614,0.585000504,0.571588579,0.871695161,0.354944915,-0.337878197,40.56548691,-5.257922173,-2.993701935,2
12015.40987,1201.540987,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.18864441,-7.249107361,-2.375976563,239.4996033,226.0409393,10,20957.97891,0.724746704,0.341598511,-0.069503784,20957.96815,-0.052185707,-0.112228005,0.004222176,20957.96815,1.843197397,1.198862898,-0.362586352,0.025645278,-0.190723181,0.008503817,-0.194678158,-0.048968513,0.248632878,-0.532035131,0.216896691,0.585418394,0.571996284,0.87105453,0.354693621,-0.339788884,40.56254578,-5.213396072,-3.109171867,2
12025.11288,1202.511288,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.18864441,-7.249107361,-2.375976563,239.4996033,226.0409393,10,20957.98861,0.795761108,0.385238647,-0.059555054,20957.97815,-0.264508622,-0.085730884,0.02269173,20957.97815,1.844612849,1.197618774,-0.362844424,-0.186677858,-0.164225832,0.026973359,-0.14579913,-0.013336381,0.271335155,-0.531876845,0.216073022,0.586095475,0.571761808,0.870545805,0.354934901,-0.340838939,40.56254578,-5.213396072,-3.109171867,2
12034.80388,1203.480388,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,38.97909546,-6.899864197,-2.241905212,239.9145813,226.4559021,10,20957.9983,0.878555298,0.421279907,-0.051300049,20957.98814,-0.478061917,0.012637765,0.02373569,20957.98814,1.848180153,1.197959213,-0.363846418,-0.400231242,-0.065857105,0.028017314,-0.074569054,0.029367179,0.280857772,-0.532565823,0.214865598,0.586796693,0.570855551,0.870330155,0.355871469,-0.340412825,40.56254578,-5.213396072,-3.109171867,2
12044.48288,1204.448288,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,38.97909546,-6.899864197,-2.241905212,239.9145813,226.4559021,10,20958.00798,0.952392578,0.451446533,-0.043487549,20957.99811,-0.671352284,0.117354324,0.022703182,20957.99811,1.853726766,1.20006154,-0.365586631,-0.593521774,0.038859617,0.026984798,0.008089934,0.063782692,0.28705743,-0.53413056,0.213367762,0.587422608,0.569309602,0.870465338,0.357497215,-0.338357478,40.54524994,-5.221049309,-3.315134048,2
12054.16488,1205.416488,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,38.97909546,-6.899864197,-2.241905212,239.9145813,226.4559021,10,20958.01766,1.009506226,0.476730347,-0.036392212,20958.00813,-0.844291041,0.212628379,0.032246353,20958.00813,1.86108957,1.203824802,-0.367889258,-0.766460717,0.134133905,0.036527958,0.081430741,0.091799811,0.291295528,-0.536482817,0.211647471,0.587985249,0.567155078,0.870961845,0.359646738,-0.334783077,40.54524994,-5.221049309,-3.315134048,2
12063.83088,1206.383088,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,38.97909546,-6.899864197,-2.241905212,239.9145813,226.4559021,10,20958.02733,1.046234131,0.477294922,-0.025787354,20958.01812,-0.981988188,0.276146103,0.040393496,20958.01812,1.869982149,1.208876602,-0.370594141,-0.904157996,0.197651714,0.044675093,0.137777224,0.114561044,0.293641031,-0.539444454,0.209721384,0.588528796,0.564491344,0.871729016,0.362169296,-0.330033243,40.54524994,-5.221049309,-3.315134048,2
12073.51288,1207.351288,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.15371704,-7.144332886,-2.275428772,238.6060486,225.1473694,10,20958.03701,1.043411255,0.454498291,-0.025772095,20958.02808,-1.090899226,0.31632122,0.039757799,20958.02808,1.880065992,1.214818566,-0.373638678,-1.013069153,0.237826988,0.044039391,0.173597038,0.112289451,0.298674524,-0.542844218,0.207579414,0.589068727,0.56145256,0.872637093,0.365005463,-0.324461877,40.55020905,-5.191182137,-3.30134964,2
12083.18887,1208.318887,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.15371704,-7.144332886,-2.275428772,238.6060486,225.1473694,10,20958.04669,1.010559082,0.421020508,-0.026306152,20958.0381,-1.164604606,0.338474459,0.033593913,20958.0381,1.891009052,1.22140603,-0.37696051,-1.086774707,0.25998044,0.037875488,0.16979979,0.0864022,0.292517513,-0.546557654,0.205255774,0.589583472,0.558154216,0.87361145,0.368096083,-0.318289608,40.55020905,-5.191182137,-3.30134964,2
12092.87688,1209.287688,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.15371704,-7.144332886,-2.275428772,238.6060486,225.1473694,10,20958.05638,0.970108032,0.374252319,-0.031433105,20958.04809,-1.189357623,0.336097321,-0.000586428,20958.04809,1.902269459,1.228180942,-0.380601777,-1.11152792,0.257603407,0.003695145,0.136079535,0.049541257,0.285605192,-0.55039721,0.202749207,0.590031495,0.554813937,0.874479532,0.371479243,-0.311911345,40.55020905,-5.191182137,-3.30134964,2
12102.55888,1210.255888,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,38.97909546,-7.109405518,-2.040794373,237.9156799,224.457016,10,20958.06606,0.934570313,0.331665039,-0.039154053,20958.05808,-1.157435642,0.290419581,-0.023473368,20958.05808,1.913290441,1.234554413,-0.3843739,-1.079606056,0.211925805,-0.019191803,0.094987325,-0.000726475,0.274433941,-0.554093831,0.20011621,0.590462754,0.551622394,0.875120699,0.374978781,-0.305867046,40.56930542,-5.128267288,-3.162093639,2
12112.24288,1211.224288,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,38.97909546,-7.109405518,-2.040794373,237.9156799,224.457016,10,20958.07574,0.912658691,0.298919678,-0.038345337,20958.06808,-1.077283548,0.212149277,-0.01787567,20958.06808,1.923650437,1.240002545,-0.387873796,-0.999454141,0.133655742,-0.013594118,0.059042804,-0.046555974,0.261512607,-0.557376704,0.197478796,0.591002872,0.548679269,0.875527501,0.378221005,-0.30066666,40.56930542,-5.128267288,-3.162093639,2
12121.93787,1212.193787,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,38.97909546,-7.109405518,-2.040794373,237.9156799,224.457016,10,20958.08544,0.906494141,0.276092529,-0.052307129,20958.07807,-0.971380551,0.143591521,0.011300059,20958.07807,1.933097699,1.244386288,-0.390777679,-0.89355123,0.06509807,0.015581606,0.036865566,-0.081987903,0.258126944,-0.560125984,0.194994199,0.591703368,0.546006656,0.875793099,0.380907595,-0.296472281,40.56930542,-5.128267288,-3.162093639,2
12131.62087,1213.162087,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,38.97909546,-7.039558411,-2.107833862,236.4953003,223.0366211,10,20958.09512,0.903808594,0.260284424,-0.062164307,20958.07807,-0.971380551,0.143591521,0.011300059,20958.07807,1.933097699,1.244386288,-0.390777679,-0.89355123,0.06509807,0.015581606,0.036865566,-0.081987903,0.258126944,-0.560125984,0.194994199,0.591703368,0.546006656,0.875793099,0.380907595,-0.296472281,40.56930542,-5.128267288,-3.162093639,2
12141.29488,1214.129488,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,38.97909546,-7.039558411,-2.107833862,236.4953003,223.0366211,10,20958.10479,0.901535034,0.245666504,-0.068283081,20958.09805,-0.70941658,-0.006228601,0.066308184,20958.09805,1.948444797,1.249684543,-0.394380719,-0.631587505,-0.084721819,0.070589721,0.02776495,-0.123952098,0.229228601,-0.563817443,0.190823044,0.59356943,0.54163806,0.876043618,0.384236515,-0.291392922,40.58498764,-5.023382187,-3.129080772,2
12150.98487,1215.098487,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,38.97909546,-7.039558411,-2.107833862,236.4953003,223.0366211,10,20958.11448,0.912796021,0.226608276,-0.091873169,20958.10804,-0.583499926,-0.06873965,0.051768656,20958.10804,1.954164561,1.250557398,-0.395474891,-0.505671084,-0.147232637,0.056050178,0.025636951,-0.139579967,0.222212538,-0.564811802,0.189049773,0.594621868,0.54006726,0.875898063,0.385246456,-0.290495634,40.58498764,-5.023382187,-3.129080772,2
12160.66687,1216.066687,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.32833862,-7.179252625,-1.705627441,236.3438416,222.8851624,10,20958.12417,0.927734375,0.205993652,-0.112808228,20958.10804,-0.583499926,-0.06873965,0.051768656,20958.10804,1.954164561,1.250557398,-0.395474891,-0.505671084,-0.147232637,0.056050178,0.025636951,-0.139579967,0.222212538,-0.564811802,0.189049773,0.594621868,0.54006726,0.875898063,0.385246456,-0.290495634,40.58498764,-5.023382187,-3.129080772,2
12170.34088,1217.034088,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.32833862,-7.179252625,-1.705627441,236.3438416,222.8851624,10,20958.13384,0.935165405,0.186965942,-0.13571167,20958.12803,-0.389503288,-0.229003624,-0.015015701,20958.12803,1.962074241,1.248692285,-0.397655944,-0.311674714,-0.307496369,-0.010734192,0.053178735,-0.181264609,0.179053858,-0.565376376,0.18552227,0.596787796,0.538307873,0.874555647,0.387258261,-0.291862071,40.57019043,-5.029340744,-3.306407928,2
12180.02888,1218.002888,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.32833862,-7.179252625,-1.705627441,236.3438416,222.8851624,10,20958.14353,0.952301025,0.168899536,-0.16494751,20958.13802,-0.30947583,-0.294706471,-0.028508074,20958.13802,1.964584105,1.246116953,-0.398673077,-0.231647491,-0.373198986,-0.024226578,0.06173807,-0.201229885,0.158275902,-0.565014869,0.183750945,0.597961264,0.537992672,0.873427331,0.388195813,-0.293987572,40.57019043,-5.029340744,-3.306407928,2
12189.71188,1218.971188,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.92204285,-7.353874207,-2.007270813,235.8227844,222.3641205,10,20958.15321,0.954360962,0.157562256,-0.177429199,20958.13802,-0.30947583,-0.294706471,-0.028508074,20958.13802,1.964584105,1.246116953,-0.398673077,-0.231647491,-0.373198986,-0.024226578,0.06173807,-0.201229885,0.158275902,-0.565014869,0.183750945,0.597961264,0.537992672,0.873427331,0.388195813,-0.293987572,40.57019043,-5.029340744,-3.306407928,2
12199.36788,1219.936788,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.92204285,-7.353874207,-2.007270813,235.8227844,222.3641205,10,20958.16287,0.949493408,0.152236938,-0.191009521,20958.14801,-0.222842667,-0.338966078,-0.005488509,20958.14801,1.966268632,1.242663672,-0.39928908,-0.14500618,-0.417470545,-0.001206804,0.082180589,-0.231201187,0.119495682,-0.56424187,0.182122677,0.5992504,0.537923229,0.872180343,0.388763458,-0.296924889,40.54045868,-4.994303703,-3.70067358,2
12209.07588,1220.907588,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,39.92204285,-7.353874207,-2.007270813,235.8227844,222.3641205,10,20958.17257,0.94090271,0.143325806,-0.204452515,20958.16797,-0.089959185,-0.222741467,0.098135089,20958.16797,1.967799187,1.235942545,-0.398525119,-0.012122846,-0.301245779,0.102416791,0.079048142,-0.235822529,0.111868165,-0.562230213,0.180161997,0.601726627,0.537925561,0.870445251,0.388059467,-0.302877694,40.54045868,-4.994303703,-3.70067358,2
12218.75888,1221.875888,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.13158417,-6.934783936,-2.007270813,235.4842529,222.0255737,10,20958.18226,0.901947021,0.153900146,-0.209564209,20958.16797,-0.089959185,-0.222741467,0.098135089,20958.16797,1.967799187,1.235942545,-0.398525119,-0.012122846,-0.301245779,0.102416791,0.079048142,-0.235822529,0.111868165,-0.562230213,0.180161997,0.601726627,0.537925561,0.870445251,0.388059467,-0.302877694,40.54045868,-4.994303703,-3.70067358,2
12228.44088,1222.844088,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.13158417,-6.934783936,-2.007270813,235.4842529,222.0255737,10,20958.19194,0.850570679,0.158569336,-0.199966431,20958.17799,-0.057760768,-0.083673326,0.146499693,20958.17799,1.968160831,1.234086348,-0.397140386,0.020075256,-0.162177324,0.150781378,0.031559106,-0.232882723,0.095105916,-0.56146345,0.180065915,0.602655809,0.537718362,0.870387912,0.386782885,-0.304670125,40.48995972,-5.027965546,-4.177267551,2
12238.12288,1223.812288,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.41098022,-6.795089722,-2.811691284,234.2967529,220.8380737,10,20958.20162,0.800415039,0.16784668,-0.198959351,20958.17799,-0.057760768,-0.083673326,0.146499693,20958.17799,1.968160831,1.234086348,-0.397140386,0.020075256,-0.162177324,0.150781378,0.031559106,-0.232882723,0.095105916,-0.56146345,0.180065915,0.602655809,0.537718362,0.870387912,0.386782885,-0.304670125,40.48995972,-5.027965546,-4.177267551,2
12247.80188,1224.780188,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.41098022,-6.795089722,-2.811691284,234.2967529,220.8380737,10,20958.2113,0.765319824,0.177612305,-0.203414917,20958.19797,-0.068811023,0.313305989,0.137685162,20958.19797,1.968869078,1.235810265,-0.394132964,0.009024847,0.234802127,0.141966835,-0.071591429,-0.216161087,0.104590885,-0.561524232,0.181426069,0.603035229,0.536771488,0.872006476,0.384007782,-0.303550243,40.46862793,-5.118402481,-4.273015499,2
12257.48688,1225.748688,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.41098022,-6.795089722,-2.811691284,234.2967529,220.8380737,10,20958.22099,0.732925415,0.193008423,-0.214904785,20958.20796,-0.089458244,0.544957328,0.107993313,20958.20796,1.969355754,1.240086143,-0.393022993,-0.011622684,0.46645382,0.112274967,-0.108379215,-0.205370367,0.096542187,-0.562664125,0.182840182,0.602212358,0.536021293,0.873699069,0.382982671,-0.299957097,40.46862793,-5.118402481,-4.273015499,2
12267.16988,1226.716988,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.79514313,-6.760162354,-2.778175354,233.5232239,220.0645447,10,20958.23067,0.711975098,0.211425781,-0.226516724,20958.20796,-0.089458244,0.544957328,0.107993313,20958.20796,1.969355754,1.240086143,-0.393022993,-0.011622684,0.46645382,0.112274967,-0.108379215,-0.205370367,0.096542187,-0.562664125,0.182840182,0.602212358,0.536021293,0.873699069,0.382982671,-0.299957097,40.46862793,-5.118402481,-4.273015499,2
12276.82487,1227.682487,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.79514313,-6.760162354,-2.778175354,233.5232239,220.0645447,10,20958.24032,0.705200195,0.238388062,-0.236312866,20958.22793,-0.116706377,0.943822426,0.068241905,20958.22793,1.970579489,1.255036442,-0.391633399,-0.038870975,0.865319073,0.072523549,-0.16661562,-0.170272872,0.06051027,-0.567025624,0.186998517,0.598629067,0.53400069,0.878590703,0.381698638,-0.287027001,40.46862793,-5.118402481,-4.273015499,2
12286.53687,1228.653687,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.79514313,-6.760162354,-2.778175354,233.5232239,220.0645447,10,20958.25004,0.694030762,0.27545166,-0.255889893,20958.23794,-0.114734572,1.092003905,0.061191452,20958.23794,1.971190362,1.26505066,-0.391114661,-0.036899485,1.013500929,0.06547308,-0.176409468,-0.142831072,0.041961044,-0.569985318,0.189683371,0.596062191,0.532772766,0.881609678,0.381219149,-0.27827391,40.52063751,-5.324774742,-3.448383331,2
12296.21887,1229.621887,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.8999176,-6.795089722,-2.677619934,231.9216003,218.4629211,10,20958.25972,0.690368652,0.319381714,-0.276367188,20958.23794,-0.114734572,1.092003905,0.061191452,20958.23794,1.971190362,1.26505066,-0.391114661,-0.036899485,1.013500929,0.06547308,-0.176409468,-0.142831072,0.041961044,-0.569985318,0.189683371,0.596062191,0.532772766,0.881609678,0.381219149,-0.27827391,40.52063751,-5.324774742,-3.448383331,2
12305.88488,1230.588488,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.8999176,-6.795089722,-2.677619934,231.9216003,218.4629211,10,20958.26938,0.677642822,0.368118286,-0.29045105,20958.25792,-0.038264831,1.336402465,0.030535539,20958.25792,1.971506928,1.288476668,-0.390081021,0.039570104,1.257899523,0.034817155,-0.197895333,-0.060881637,-0.018710697,-0.576785098,0.196190483,0.589664187,0.530211648,0.888264,0.380263358,-0.257656485,40.52063751,-5.324774742,-3.448383331,2
12315.58587,1231.558587,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,40.8999176,-6.795089722,-2.677619934,231.9216003,218.4629211,10,20958.27908,0.627304077,0.417068481,-0.26260376,20958.26791,0.050927363,1.500155446,-0.025489381,20958.26791,1.970418855,1.301806298,-0.38985026,0.128761992,1.421652913,-0.021207778,-0.214061186,-0.011931629,-0.044634014,-0.580555039,0.200118289,0.585571857,0.529163602,0.891704023,0.380049914,-0.245817035,40.60326767,-5.394166946,-2.108139038,2
12325.26787,1232.526787,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,41.07453918,-6.690315247,-1.772644043,231.8441467,218.3854675,10,20958.28877,0.623123169,0.434188843,-0.251937866,20958.26791,0.050927363,1.500155446,-0.025489381,20958.26791,1.970418855,1.301806298,-0.38985026,0.128761992,1.421652913,-0.021207778,-0.214061186,-0.011931629,-0.044634014,-0.580555039,0.200118289,0.585571857,0.529163602,0.891704023,0.380049914,-0.245817035,40.60326767,-5.394166946,-2.108139038,2
12334.94388,1233.494388,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,41.07453918,-6.690315247,-1.772644043,231.8441467,218.3854675,10,20958.29844,0.678390503,0.414993286,-0.26260376,20958.2879,0.309062774,2.288134745,-0.303740713,20958.2879,1.963382338,1.336570719,-0.391816421,0.386897236,2.209632397,-0.29945913,-0.275857449,0.052321032,-0.03743653,-0.590227594,0.210667319,0.573083214,0.528040053,0.898980618,0.381867826,-0.214501336,40.60326767,-5.394166946,-2.108139038,2
12344.63388,1234.463388,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,41.07453918,-6.690315247,-1.772644043,231.8441467,218.3854675,10,20958.30813,0.739959717,0.389587402,-0.272277832,20958.29789,0.422181873,2.591045617,-0.444846173,20958.29789,1.957416531,1.358810668,-0.394752518,0.500016034,2.51254344,-0.440564603,-0.224037915,0.030413534,-0.068383843,-0.596390667,0.217274516,0.564224049,0.527978389,0.902428389,0.384579748,-0.194219917,40.67616653,-5.255093575,0.008983135,2
12354.31788,1235.431788,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282929,41.07453918,-6.690315247,-1.772644043,231.8441467,218.3854675,10,20958.31782,0.796966553,0.372787476,-0.269699097,20958.31787,0.598989937,2.45819569,-0.526296558,20958.31787,1.942221807,1.402695125,-0.402560051,0.676823914,2.379693747,-0.522014976,-0.167132363,-0.002187625,-0.118341848,-0.608108702,0.230728879,0.545132242,0.528960141,0.907092094,0.391775012,-0.153935984,40.67616653,-5.255093575,0.008983135,2
12364.00188,1236.400188,1478282929,37.35299737,-122.0355642,50.0412,0,12.3046875,4,10,1478282930,41.17931366,-6.934783936,-0.130271912,231.7354736,218.2768097,10,20958.3275,0.844177246,0.375030518,-0.282501221,20958.31787,0.598989937,2.45819569,-0.526296558,20958.31787,1.942221807,1.402695125,-0.402560051,0.676823914,2.379693747,-0.522014976,-0.167132363,-0.002187625,-0.118341848,-0.608108702,0.230728879,0.545132242,0.528960141,0.907092094,0.391775012,-0.153935984,40.67616653,-5.255093575,0.008983135,2
