1478107008246, 11.414663, 0.244292, 2.3878345
1478107008351, 11.273357, -1.5232325, 1.5136524
1478107008455, 8.190968, -1.1160791, 2.5171657
1478107008559, 6.871311, -1.5615528, 1.6310084
1478107008664, 9.093889, -1.1472144, -0.09340577
1478107008768, 7.9466753, -3.1111305, -0.05508545
1478107008875, 9.872271, -1.1496094, 3.8655617
1478107008979, 10.31535, -1.5256275, 0.09340577
1478107009083, 9.244776, -0.5292993, 0.9532178
1478107009187, 10.123748, 0.7544312, 1.1783496
1478107009291, 12.655284, 0.855022, 1.5615528
1478107009394, 13.050462, 0.31853762, 2.5004005
1478107009497, 11.232642, -0.5029541, 3.3889527
1478107009603, 8.717872, -0.7041358, 2.4525
1478107009707, 7.814949, -0.8813672, 1.0657837
1478107009810, 8.935819, -1.0178833, 0.011975098
1478107009913, 7.7550735, -1.1136842, 1.6932789
1478107010018, 9.594449, -1.3507911, 0.28979737
1478107010120, 9.278306, -0.9627979, 3.0416749
1478107010224, 9.649534, 0.0, 1.0825489
1478107010330, 9.649534, 1.1088941, 1.2334352
1478107010434, 11.053016, 1.5184424, 1.5591577
1478107010538, 13.067227, 1.8202149, 0.7496411
1478107010642, 11.812237, 0.7544312, 1.0178833
1478107010751, 10.7799835, -1.4418018, 2.078877
1478107010856, 8.734636, -0.76161623, 2.323169
1478107010960, 7.680828, -0.96040285, 1.2957057
1478107011062, 7.2640944, -1.6094532, 1.2334352
1478107011167, 10.140513, -2.6369166, 0.74006104
1478107011274, 8.952583, -0.1580713, 0.43589357
1478107011377, 9.441168, -0.62510014, 1.0274634
1478107011481, 9.594449, 0.9484278, 2.6273365
1478107011585, 10.018367, 1.2693604, 2.42855
1478107011688, 10.87818, 1.2813355, 3.1063404
1478107011793, 12.739109, -0.847837, 3.3650026
1478107011899, 7.9945755, -2.2872438, 2.912344
1478107012004, 8.111932, -2.2106032, 1.9279908
1478107012109, 7.3622904, -1.8106349, 1.2645704
1478107012214, 8.847202, -0.06227051, 0.92208254
1478107012317, 11.443404, -1.0322535, 2.3519094
1478107012421, 7.5059915, 0.87178713, 2.8692336
1478107012525, 10.427916, 0.6227051, 1.9255958
1478107012628, 9.057964, 2.2561085, 5.199588
1478107012729, 8.684341, 2.6225464, 6.7491655
1478107012834, 7.28565, 0.7783814, 9.297466
1478107012940, 3.8008962, 1.8992506, 7.7311234
1478107013044, 1.6357985, 3.1087356, 8.523875
1478107013147, 1.8154249, 3.9398074, 6.6988697
1478107013250, 1.4058765, 4.7229786, 8.459209
1478107013356, -0.0023950196, 5.5947657, 4.102669
1478107013459, -0.95561284, 6.0091043, 8.701106
1478107013564, -1.4849122, 6.5360084, 7.90117
