timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas)
9340,-1.638646,0.464813,-0.681365,-0.61719,-0.762144,-3.398665,-0.891849,-0.448256,0.060604,0.614306,0.192488,0.29903,-42.343521,0.334688,-5.412141
9360,-1.631094,0.544893,-0.696404,-0.924393,0.64777,-4.125425,-0.853629,-0.518326,0.051535,0.817053,0.496339,0.111551,-42.343521,0.334688,-5.412141
9380,-1.603174,0.631193,-0.702008,-0.085651,1.436428,-4.480718,-0.806901,-0.590108,0.026135,0.947114,0.985769,-0.184124,-42.168137,-4.229369,-5.132066
9400,-1.575625,0.736356,-0.697182,0.0697,1.484727,-5.748419,-0.740912,-0.671592,0.003578,0.783408,0.621391,0.089638,-40.639801,-10.932997,-7.159129
9420,-1.549536,0.866077,-0.702612,-0.243442,0.748185,-6.958528,-0.647674,-0.761793,-0.013772,0.776702,0.599593,0.051171,-40.639801,-10.932997,-7.159129
9440,-1.532534,1.020771,-0.723928,-0.448775,-0.483043,-8.155783,-0.522326,-0.852511,-0.019995,0.852679,0.633609,-0.036508,-38.177177,-17.172745,-8.365233
9460,-1.516097,1.187613,-0.762376,-0.429155,-1.029203,-8.319974,-0.373316,-0.927479,-0.020441,0.749826,0.41306,-0.034735,-33.115673,-25.609596,-8.359301
9480,-1.498669,1.345812,-0.805885,0.059116,-1.370593,-7.693734,-0.222511,-0.974798,-0.016077,0.531197,0.04392,-0.099356,-33.115673,-25.609596,-8.359301
9500,-1.481931,1.496837,-0.859053,0.227813,-2.012656,-7.535896,-0.0736,-0.997266,-0.006558,-0.031304,-0.148287,0.042553,-26.280214,-32.780598,-7.560418
9520,1.48708,1.489399,2.411097,-0.166152,-2.200946,-7.888258,0.081023,-0.996689,-0.006799,-0.489119,-0.686599,0.148706,-26.280214,-32.780598,-7.560418
9540,1.491774,1.336527,2.368559,-0.29403,-1.578152,-7.291631,0.231407,-0.972684,-0.018325,-1.039238,-1.443514,0.211608,-14.181232,-39.867294,-5.645237
9560,1.497227,1.216669,2.34646,-0.11821,-0.191348,-5.032053,0.345834,-0.93795,-0.025489,-1.739083,-2.44497,0.348654,-9.728358,-41.19928,-5.509565
9580,1.495079,1.153814,2.371734,-1.271602,1.661752,-1.967015,0.403843,-0.914315,-0.030637,-2.627918,-2.277289,0.840817,-3.147849,-42.191051,-5.690652
9600,1.455275,1.142004,2.46555,-2.156557,2.585258,0.472799,0.413002,-0.909469,-0.047924,-3.031303,-0.918977,0.463329,-3.147849,-42.191051,-5.690652
9620,1.442735,1.160433,2.532447,-0.48534,2.556213,1.273803,0.395676,-0.916976,-0.05095,-3.199081,-0.050477,-0.502334,-1.416077,-41.924446,-7.919121
9640,1.504434,1.19175,2.525659,0.721154,2.889934,0.491765,0.369221,-0.929018,-0.024538,-2.502613,0.006136,-0.079633,-2.477433,-41.635349,-9.095998
9660,1.610186,1.131844,2.470799,1.550683,1.841839,-3.545411,0.424662,-0.905197,0.016736,-0.223521,-1.155151,0.348559,-2.477433,-41.635349,-9.095998
9680,1.651766,1.151183,2.426633,-1.057854,-0.502503,3.046168,0.406073,-0.913246,0.032952,1.457956,-1.245003,1.333107,0.290435,-41.909283,-8.118171
9700,1.453551,1.230593,2.659656,-5.320126,1.383577,4.79836,0.331388,-0.942687,-0.039033,0.236513,-0.212266,-0.365249,-1.997034,-41.717812,-8.832499
9720,1.315615,1.320347,2.841422,0.723244,-0.142557,4.411128,0.239813,-0.968801,-0.06256,-0.968695,0.889089,-2.762926,-1.997034,-41.717812,-8.832499
9740,1.305681,1.404945,2.832187,1.290227,0.154753,3.789921,0.159324,-0.986278,-0.043257,-0.479637,0.247417,0.579634,-7.275658,-40.131996,-12.604155
9760,1.260031,1.472816,2.877418,0.103144,-0.261532,2.918265,0.093138,-0.995204,-0.029913,-0.68994,-0.064336,0.74552,-12.139956,-39.393532,-11.097222
9780,0.896534,1.496221,-3.045808,-1.169926,-0.019039,1.135588,0.058202,-0.997221,-0.046516,-0.685964,-0.116534,0.24047,-12.139956,-39.393532,-11.097222
9800,0.643824,1.480402,-2.788442,-1.271192,0.301084,-0.174053,0.054186,-0.995917,-0.072199,-0.09804,0.190802,-0.267934,-14.790095,-38.355679,-11.509654
9820,0.607401,1.469085,-2.746068,-0.036953,0.084812,-0.012114,0.05795,-0.994832,-0.083375,0.341891,-0.109096,-0.051421,-14.763514,-37.896946,-12.970631
9840,0.558635,1.477227,-2.706506,0.180337,-0.62533,0.678559,0.049522,-0.995626,-0.079229,0.266747,-0.217448,0.205954,-14.826632,-37.882214,-12.941633
9860,0.32265,1.483278,-2.482314,-0.339504,-0.653393,1.151805,0.027715,-0.996173,-0.082897,0.012629,-0.065351,0.120494,-14.826632,-37.882214,-12.941633
9880,0.037189,1.47948,-2.207149,-0.370973,-0.542838,1.123007,0.00339,-0.995834,-0.091126,-0.059131,0.066741,-0.174239,-16.066536,-37.460644,-12.686361
9900,-0.211262,1.474216,-1.968669,-0.065458,-0.537221,1.196,-0.020221,-0.99534,-0.094287,0.069736,-0.079199,-0.03668,-17.559938,-36.748409,-12.789854
9920,-0.461607,1.463568,-1.728353,-0.141718,-0.574283,1.418554,-0.047667,-0.994257,-0.095822,0.162398,-0.123679,0.093823,-17.559938,-36.748409,-12.789854
9940,-0.692783,1.442075,-1.506703,-0.192465,-0.509631,1.830842,-0.081985,-0.991727,-0.098774,0.191024,-0.04642,0.098255,-19.161989,-36.01112,-12.585493
9960,-0.880981,1.410404,-1.325254,-0.18104,-0.399915,2.140959,-0.123191,-0.987165,-0.101636,0.145835,-0.067981,0.064603,-21.240892,-34.866367,-12.471501
9980,-1.02029,1.370971,-1.191049,-0.155811,-0.334067,2.396748,-0.169172,-0.980101,-0.103838,0.132612,-0.090135,0.11513,-21.240892,-34.866367,-12.471501
10000,-1.119292,1.324518,-1.092614,-0.165743,0.009373,2.649345,-0.219366,-0.969826,-0.106373,0.16297,-0.15937,0.243992,-23.668579,-33.295147,-12.393895
10020,-1.184772,1.271931,-1.020244,-0.176903,0.288883,2.867829,-0.272769,-0.955671,-0.110857,0.204883,-0.344927,0.212573,-23.668579,-33.295147,-12.393895
10040,-1.232536,1.215758,-0.964938,-0.158511,0.147885,2.977576,-0.327928,-0.937633,-0.115359,0.482926,-0.542103,0.159441,-27.070736,-30.488981,-12.648103
10060,-1.27451,1.15553,-0.920597,-0.150698,-0.175358,3.223649,-0.385855,-0.915009,-0.117791,0.677207,-0.613449,0.142907,-29.615166,-27.895195,-12.929703
10080,-1.315149,1.08856,-0.884502,-0.13147,-0.501289,3.597606,-0.44869,-0.88596,-0.117272,1.078267,-0.782009,0.007974,-31.428726,-25.863729,-12.871673
10100,-1.370541,1.015154,-0.846152,0.25104,-1.743472,3.81321,-0.516948,-0.849562,-0.104928,1.675075,-1.015902,0.008081,-31.428726,-25.863729,-12.871673
10120,-1.468787,0.94239,-0.802123,0.84666,-3.514589,3.574077,-0.5848,-0.808965,-0.059863,2.004112,-1.226588,0.181537,-34.436111,-22.205971,-11.976074
10140,-1.540196,0.848883,-0.769375,0.646158,-2.104475,6.506419,-0.660513,-0.750543,-0.020218,1.97315,-2.954581,0.220215,-37.612495,-18.358377,-8.405191
10160,-1.574975,0.681447,-0.743484,0.805131,-0.121339,8.729884,-0.776655,-0.629917,0.003246,0.893706,-0.731762,-0.349544,-37.612495,-18.358377,-8.405191
10180,-1.572007,0.521035,-0.730789,0.346103,0.904797,7.143816,-0.867304,-0.497778,0.00105,0.662531,-0.213281,-0.45976,-41.06023,-9.613213,-6.634829
10200,-1.560353,0.440024,-0.732407,-0.184446,0.098627,2.12083,-0.904692,-0.425961,-0.009448,0.25981,0.251675,-0.493573,-42.050541,-0.742586,-7.319686
10220,-1.565497,0.423561,-0.731838,0.257858,-0.278014,0.413461,-0.911618,-0.41101,-0.004831,-0.333789,0.232802,-0.354575,-42.050541,-0.742586,-7.319686
10240,-1.576712,0.443101,-0.728707,-0.072844,-0.439898,-2.434263,-0.90341,-0.428743,0.005345,0.710448,0.306978,0.060619,-42.056107,1.095982,-7.242924
10260,-1.590857,0.532094,-0.734009,-0.404118,-1.035531,-5.278899,-0.861573,-0.507339,0.017286,1.021806,0.549911,-0.00836,-42.162746,-1.345047,-6.547559
10280,-1.598976,0.645238,-0.74197,-0.440823,-0.255553,-5.647448,-0.798639,-0.601389,0.022511,1.059671,0.706766,-0.009068,-42.162746,-1.345047,-6.547559
10300,-1.593058,0.752661,-0.744935,-0.14968,0.388431,-5.222698,-0.729691,-0.683584,0.016247,1.126847,0.831121,0.033146,-41.523186,-8.12977,-5.666486
10320,-1.582732,0.861484,-0.746314,-0.173721,0.501284,-5.706465,-0.651266,-0.75881,0.007774,0.942495,0.596273,0.143197,-39.650513,-14.605747,-6.073375
10340,-1.571968,0.983675,-0.753724,-0.299618,0.058892,-6.340786,-0.553967,-0.832539,0.000649,0.728222,0.367908,0.015907,-39.650513,-14.605747,-6.073375
10360,-1.563921,1.122558,-0.770202,-0.439222,-0.566668,-7.324547,-0.433368,-0.901212,-0.00298,0.64632,0.364042,-0.005092,-36.375999,-21.352545,-6.575157
10380,-1.552327,1.278108,-0.804362,-0.542747,-1.280168,-7.941847,-0.288478,-0.957472,-0.005329,0.453547,0.098417,-0.024548,-32.127281,-27.353008,-6.482905
10400,-1.507136,1.436117,-0.881194,-0.407548,-1.53335,-7.866019,-0.134001,-0.990944,-0.008542,0.150724,-0.292472,0.001248,-32.127281,-27.353008,-6.482905
10420,1.123024,1.547812,2.73826,-0.021078,-1.778716,-7.744997,0.020716,-0.999736,-0.00995,-0.165583,-0.546651,-0.004805,-23.742634,-35.010105,-5.740804
10440,1.492513,1.398137,2.328216,-0.025,-2.040854,-7.389179,0.171277,-0.985131,-0.013436,-0.682462,-1.421485,0.191796,-16.772009,-38.936909,-4.999405
10460,1.483766,1.265221,2.302812,-0.421477,-1.305488,-6.040729,0.299703,-0.953674,-0.026149,-1.898245,-2.480057,0.53712,-8.302884,-41.643234,-4.390911
10480,1.452401,1.174474,2.327832,-1.206784,0.163782,-3.431188,0.383326,-0.922487,-0.045597,-2.369502,-2.188521,0.723072,-8.302884,-41.643234,-4.390911
10500,1.415839,1.136328,2.389855,-1.604052,1.552685,-0.649436,0.415884,-0.907094,-0.064965,-2.921393,-1.148341,0.658837,-2.75083,-42.252388,-5.435599
10520,1.37737,1.147726,2.478441,-1.702376,1.943004,1.559339,0.402906,-0.911833,-0.078919,-3.525174,0.066831,-0.419829,-1.962502,-41.960487,-7.605474
10540,1.369752,1.188379,2.533299,0.209751,2.805914,2.804245,0.365648,-0.927765,-0.074518,-1.969057,0.352692,0.122507,-1.962502,-41.960487,-7.605474
10560,1.497017,1.188396,2.463645,1.660578,3.052543,-3.019493,0.372134,-0.927772,-0.027506,0.238981,-0.093591,0.446085,-4.058677,-41.627735,-8.546095
10580,1.631566,1.135908,2.361229,1.871071,1.057177,-0.049968,0.420531,-0.906917,0.025587,0.247392,-3.183003,2.248339,-0.57902,-42.178295,-6.559977
10600,1.560684,1.193158,2.452326,-3.941356,1.397301,3.143996,0.368708,-0.929538,-0.003729,1.016622,-0.862729,0.411688,-0.57902,-42.178295,-6.559977
10620,1.317101,1.265986,2.751751,-3.007996,2.518524,4.825185,0.290506,-0.953904,-0.075323,-0.679437,0.629929,-2.547785,-3.462566,-41.630295,-8.792398
10640,1.265153,1.347538,2.801379,1.15789,-1.520546,3.968413,0.211147,-0.975181,-0.066623,-0.207287,0.671531,0.015171,-8.401198,-40.244026,-11.498486
10660,1.261976,1.422403,2.798871,0.907129,-0.11844,3.216049,0.140855,-0.98901,-0.044936,-0.443803,0.106182,0.498702,-8.401198,-40.244026,-11.498486
10680,1.096969,1.470605,2.955196,-0.541025,-0.493786,2.005106,0.089004,-0.994985,-0.045641,-0.74324,-0.350642,0.620058,-12.815403,-39.453304,-10.07866
10700,0.782351,1.475304,-3.014048,-1.295928,0.091631,0.539883,0.067215,-0.995444,-0.067626,-0.349396,0.146262,0.037398,-15.087334,-38.493729,-10.629324
10720,0.635338,1.456267,-2.8614,-0.976053,0.34168,-0.148896,0.067819,-0.993449,-0.09198,0.254904,0.166834,-0.760773,-15.171548,-38.150002,-11.695252
10740,0.618946,1.456756,-2.845626,0.355838,-0.39172,0.241112,0.06602,-0.993504,-0.092684,0.348088,0.041951,-0.415297,-15.171548,-38.150002,-11.695252
10760,0.529675,1.467305,-2.766773,0.009777,-0.542931,0.900034,0.052196,-0.99465,-0.08915,0.146977,-0.164271,0.16433,-15.301866,-38.062496,-11.810018
10780,0.304679,1.470729,-2.552582,-0.364697,-0.588558,1.112474,0.029969,-0.994997,-0.095299,-0.023911,0.093111,-0.120002,-16.512419,-37.620365,-11.594197
10800,0.064023,1.470338,-2.32277,-0.119998,-0.634981,1.148054,0.006416,-0.994958,-0.100084,0.019325,0.005304,-0.058073,-16.512419,-37.620365,-11.594197
10820,-0.198572,1.468026,-2.070992,-0.017933,-0.554708,1.359228,-0.020238,-0.994724,-0.100574,0.074834,-0.095166,0.109118,-17.99161,-36.955425,-11.531504
10840,-0.463354,1.456389,-1.815142,-0.140727,-0.499072,1.591313,-0.051023,-0.993463,-0.102121,0.115232,-0.080573,0.090509,-19.701942,-36.155132,-11.270186
10860,-0.696083,1.434169,-1.589576,-0.14221,-0.426544,1.896071,-0.087336,-0.990681,-0.104517,0.15069,-0.067928,0.044839,-19.701942,-36.155132,-11.270186
10880,-0.88371,1.403037,-1.40733,-0.092428,-0.333054,2.172154,-0.129087,-0.985961,-0.105909,0.148771,-0.084885,0.090651,-21.75543,-34.997143,-11.148022
10900,-1.02293,1.364037,-1.270714,-0.085983,-0.179002,2.403423,-0.175243,-0.978701,-0.106928,0.110835,-0.167676,0.164805,-21.75543,-34.997143,-11.148022
10920,-1.122267,1.318718,-1.170068,-0.064476,-0.003876,2.602759,-0.224746,-0.968396,-0.108158,0.145263,-0.302081,0.221546,-24.943653,-32.843342,-11.022978
10940,-1.193993,1.268379,-1.093682,-0.043135,0.121242,2.792491,-0.276935,-0.954619,-0.109586,0.254459,-0.404451,0.2599,-27.448254,-30.75388,-11.098173
10960,-1.246927,1.212581,-1.033634,-0.045477,0.219081,3.048239,-0.332376,-0.936524,-0.111575,0.481958,-0.485748,0.171801,-27.448254,-30.75388,-11.098173
10980,-1.294649,1.150173,-0.980677,0.115307,-0.129663,3.424569,-0.392859,-0.912835,-0.111331,0.745917,-0.562477,0.00632,-30.002079,-28.190765,-11.293058
11000,-1.355366,1.081765,-0.92815,0.395701,-1.026829,3.686963,-0.458912,-0.882788,-0.100422,1.139912,-0.773004,-0.036694,-32.843277,-24.992607,-10.911732
11020,-1.440873,1.012087,-0.872133,1.104487,-2.552607,3.73365,-0.525625,-0.84794,-0.068678,1.454046,-0.854804,0.181532,-32.843277,-24.992607,-10.911732
11040,-1.571111,0.938404,-0.801511,1.910815,-3.632232,3.774223,-0.591076,-0.806615,0.000186,1.755963,-1.110743,0.375073,-35.97377,-21.416561,-8.342423
11060,-1.611496,0.828153,-0.773068,0.441401,0.878864,7.360403,-0.675677,-0.736684,0.027515,1.296985,-2.930842,0.420483,-38.978149,-16.812971,-4.517207
11080,-1.565276,0.643182,-0.776387,-0.099662,2.420612,9.463195,-0.800179,-0.599745,-0.004417,0.432427,-1.649034,-0.975411,-38.978149,-16.812971,-4.517207
11100,-1.527877,0.498325,-0.772772,0.031474,1.387349,5.337426,-0.877576,-0.477955,-0.037688,0.616269,-0.170742,-0.849488,-41.463341,-7.865273,-6.426988
11120,-1.533082,0.445358,-0.764311,0.1582,-0.97299,1.896463,-0.901815,-0.430781,-0.034028,0.442113,-0.109731,-0.372726,-41.8769,-1.003328,-8.227736
11140,-1.558442,0.432771,-0.758124,0.282644,-0.862041,-0.668032,-0.907738,-0.419388,-0.011215,1.074348,0.144105,-0.038056,-42.05899,1.020712,-7.237187
11160,-1.581628,0.479374,-0.76009,-0.360638,-1.433231,-3.020931,-0.887232,-0.461224,0.00961,1.122888,0.333462,-0.053327,-42.05899,1.020712,-7.237187
11180,-1.59838,0.551673,-0.771753,-0.62417,-0.883757,-3.780984,-0.851325,-0.524113,0.023488,1.163321,0.50092,-0.132711,-42.26181,-1.77589,-5.758699
11200,-1.604687,0.628344,-0.779465,-0.27454,-0.277154,-3.849483,-0.808537,-0.587806,0.027413,1.009801,0.712898,-0.123268,-41.930653,-6.433634,-4.775555
11220,-1.603435,0.716691,-0.778237,-0.078397,0.2609,-4.916674,-0.753582,-0.656893,0.024605,0.816036,0.805147,-0.022118,-41.930653,-6.433634,-4.775555
11240,-1.597924,0.831446,-0.77769,-0.174511,0.30175,-6.143261,-0.67356,-0.738906,0.018276,0.798316,0.488403,0.011158,-39.916809,-14.272273,-5.03267
11260,-1.591565,0.965251,-0.778556,-0.216533,0.242053,-6.968073,-0.569087,-0.822192,0.011821,0.744365,0.384387,0.054906,-38.349167,-18.003666,-5.252301
11280,-1.583792,1.111531,-0.784953,-0.305474,0.066866,-7.488252,-0.443252,-0.896378,0.005761,0.514083,0.214265,0.040946,-38.349167,-18.003666,-5.252301
11300,-1.573857,1.264348,-0.791544,-0.072119,0.264031,-7.682788,-0.301673,-0.953411,0.000923,0.290518,0.049618,-0.059166,-33.601585,-25.727907,-5.602293
11320,-1.582377,1.419392,-0.779513,0.135215,0.103344,-7.797542,-0.150816,-0.98856,0.001747,0.020186,-0.158641,0.009148,-29.274376,-30.519619,-5.825887
11340,2.165683,1.561768,1.75822,0.213474,0.084971,-8.054203,0.007477,-0.999959,0.005059,-0.274445,-0.540843,-0.085962,-29.274376,-30.519619,-5.825887
11360,1.637099,1.400312,2.282782,0.405372,-0.471887,-8.10716,0.169287,-0.985503,0.011241,-0.619116,-1.081728,-0.097361,-18.384035,-38.0919,-5.780286
11380,1.615927,1.244353,2.288419,0.304434,-0.872814,-7.467049,0.32035,-0.947189,0.014467,-0.999061,-1.856064,0.013471,-8.759809,-41.454487,-5.212326
11400,1.590134,1.118737,2.297339,-0.194304,-0.806759,-5.340035,0.436737,-0.899549,0.008446,-1.607743,-2.403002,-0.078622,-8.759809,-41.454487,-5.212326
11420,1.556924,1.049131,2.32624,-0.903413,-0.124197,-2.411958,0.498277,-0.86699,-0.006913,-2.016847,-1.597502,0.078431,-0.405308,-42.401566,-4.931514
11440,1.526655,1.040517,2.367315,-1.101269,0.519937,0.902729,0.505282,-0.862666,-0.022318,-2.485873,-0.881383,0.346507,3.037025,-42.166306,-5.929257
11460,1.487701,1.103113,2.43254,-1.476741,1.223131,4.208594,0.449264,-0.892615,-0.037418,-2.985717,-0.329492,0.20914,3.037025,-42.166306,-5.929257
11480,1.511022,1.17457,2.454607,0.874514,2.931016,2.003211,0.385251,-0.922524,-0.023056,-0.002957,0.11718,0.315826,0.288509,-42.027027,-7.484843
11500,1.6581,1.142883,2.379,1.987505,2.824069,-1.48662,0.413393,-0.909833,0.036183,-1.294024,-3.99428,0.168514,-1.644935,-42.038063,-7.243793
11520,1.728789,1.186228,2.334678,-0.729784,1.440733,2.990984,0.370486,-0.926961,0.059026,-0.014087,-4.122051,1.444514,-1.644935,-42.038063,-7.243793
11540,1.590715,1.263649,2.542651,-4.9764,2.634766,3.266205,0.302281,-0.9532,0.006022,0.13084,0.807143,-0.7866,-2.251432,-42.197372,-6.057228
11560,1.433964,1.31516,2.721688,0.430765,0.137966,2.850983,0.250498,-0.967502,-0.034492,-0.209193,1.288181,-0.979317,-5.742193,-40.769745,-11.279718
11580,1.479134,1.360639,2.660541,0.869785,-0.093017,1.894846,0.207738,-0.977998,-0.019095,-0.244603,0.295701,0.72161,-5.742193,-40.769745,-11.279718
11600,1.445265,1.392105,2.691793,-0.684823,-0.147944,1.194185,0.176343,-0.984077,-0.022254,-0.645398,-0.56057,0.484442,-8.728205,-40.424053,-10.58733
11620,1.307356,1.396729,2.830274,-1.246486,-0.059152,0.107444,0.167214,-0.984889,-0.045099,-0.190911,0.185145,-0.135,-10.341231,-39.910484,-11.07201
11640,1.245536,1.392326,2.892509,-0.069907,-0.18594,0.013576,0.168216,-0.984116,-0.056729,0.139126,0.289201,-0.578495,-10.341231,-39.910484,-11.07201
11660,1.233725,1.397947,2.894643,-0.021205,-0.545583,0.48454,0.162312,-0.985099,-0.056881,0.182872,-0.224984,0.074322,-10.398326,-39.620216,-12.02042
11680,1.16274,1.412709,2.954258,-0.24324,-0.632833,1.036076,0.144503,-0.98753,-0.062472,-0.03313,0.071682,-0.002317,-11.090281,-39.483189,-11.85161
11700,1.060832,1.430388,3.045891,-0.16615,-0.483982,1.10231,0.122141,-0.990159,-0.068315,-0.072855,0.090821,0.009355,-11.806501,-39.264694,-11.885596
11720,0.954069,1.448754,-3.134723,-0.057368,-0.12691,1.157996,0.099312,-0.992562,-0.07041,-0.069069,-0.005241,0.092368,-11.806501,-39.264694,-11.885596
11740,0.805758,1.465104,-2.986563,-0.160386,-0.045718,1.165294,0.0761,-0.99442,-0.073063,0.027751,-0.058711,-0.035565,-13.490282,-38.713272,-11.902603
11760,0.601832,1.479202,-2.783989,-0.071538,-0.156226,1.252796,0.051784,-0.995808,-0.075396,0.059926,-0.077419,-0.023207,-14.865235,-38.167915,-12.025476
11780,0.320579,1.489886,-2.506161,-0.051859,-0.264456,1.318867,0.025468,-0.996729,-0.076704,0.051116,-0.130469,0.032881,-14.865235,-38.167915,-12.025476
11800,-0.029319,1.492996,-2.161467,-0.054348,-0.322658,1.38065,-0.002278,-0.996975,-0.077688,0.054784,-0.233768,0.110754,-16.392509,-37.542877,-12.008141
11820,-0.373788,1.486322,-1.823133,-0.03339,-0.384186,1.429686,-0.030809,-0.996434,-0.078548,0.090425,-0.268153,0.13441,-17.763657,-36.943192,-11.917641
11840,-0.665886,1.469889,-1.537016,-0.074172,-0.340628,1.639535,-0.06223,-0.994913,-0.079216,0.282521,-0.28536,0.128364,-19.499008,-36.108967,-11.760459
11860,-0.892371,1.442124,-1.314824,-0.06406,-0.242217,2.040217,-0.099903,-0.991733,-0.080528,0.429097,-0.25346,0.134819,-19.499008,-36.108967,-11.760459
11880,-1.073462,1.402916,-1.135193,0.057748,-0.127894,2.525277,-0.146851,-0.985941,-0.079717,0.479797,-0.296392,0.151449,-21.607182,-34.919353,-11.668136
11900,-1.199822,1.354458,-1.00947,0.078334,-0.163024,2.782098,-0.200053,-0.97669,-0.077818,0.545848,-0.388026,0.104551,-24.259914,-33.185204,-11.514158
11920,-1.288095,1.300721,-0.922694,0.152352,-0.223309,2.917536,-0.256213,-0.963751,-0.074425,0.709689,-0.353632,0.034661,-24.259914,-33.185204,-11.514158
11940,-1.356197,1.244848,-0.858592,0.281523,-0.412911,2.939026,-0.312863,-0.947347,-0.06819,0.864727,-0.335062,-0.004671,-27.097103,-31.015339,-11.232675
11960,-1.41738,1.188616,-0.806417,0.436643,-0.810112,2.914694,-0.368564,-0.927854,-0.056991,1.239551,-0.201327,-0.07045,-29.872814,-28.602514,-10.577727
11980,-1.495044,1.130242,-0.758163,0.795282,-2.164874,3.137688,-0.425218,-0.904516,-0.032273,1.339601,-0.362651,-0.017791,-29.872814,-28.602514,-10.577727
12000,-1.572351,1.04885,-0.716379,0.643188,-1.946836,5.289853,-0.498568,-0.86685,0.000775,0.530565,-2.105501,-0.292752,-32.825584,-25.924023,-8.532478
12020,-1.616935,0.903509,-0.697562,0.793848,-1.050263,7.500252,-0.618199,-0.785503,0.028543,0.663334,-1.176517,0.014761,-32.825584,-25.924023,-8.532478
12040,-1.624821,0.761273,-0.695566,0.167639,0.082278,6.548976,-0.722902,-0.689844,0.039092,0.141085,-0.619788,0.08368,-37.959179,-18.619507,-5.89847
12060,-1.610506,0.672616,-0.714239,-0.79551,0.100302,2.983083,-0.781578,-0.623034,0.031053,0.484459,-0.21478,-0.106172,-40.894871,-10.895071,-5.593231
12080,-1.609807,0.634778,-0.732035,-0.441085,-0.65977,2.291987,-0.804591,-0.592999,0.031404,-0.018514,-0.471408,-0.354966,-40.894871,-10.895071,-5.593231
12100,-1.607615,0.600386,-0.734443,0.125546,0.345521,0.650171,-0.824558,-0.564961,0.030373,0.447972,0.141163,0.070808,-41.631172,-7.752241,-5.396794
12120,-1.603004,0.628756,-0.730922,0.052897,0.168203,-2.364395,-0.80834,-0.588139,0.026044,0.719671,0.128591,0.098986,-41.7957,-6.631499,-5.614232
12140,-1.596913,0.69198,-0.732622,-0.31992,0.350981,-3.444389,-0.769722,-0.638063,0.020107,0.814399,0.419343,0.183872,-41.7957,-6.631499,-5.614232
12160,-1.583249,0.766063,-0.741693,-0.36586,0.360115,-3.835518,-0.72059,-0.693304,0.008974,0.974481,0.784521,0.006743,-41.049755,-10.102619,-5.935652
12180,-1.573478,0.847107,-0.744151,0.02087,0.484979,-4.155536,-0.662152,-0.749368,0.001775,0.829068,0.822869,0.030573,-39.871315,-13.833694,-6.425292
12200,-1.562352,0.936444,-0.741918,0.066938,0.764017,-4.753151,-0.592635,-0.805456,-0.005005,0.521697,0.661275,0.172561,-37.69669,-18.76582,-7.012911
12220,-1.538586,1.044534,-0.745969,-0.022125,1.083042,-5.81024,-0.502044,-0.864691,-0.016177,0.540237,0.577734,0.154833,-35.433403,-22.53241,-7.690353
12240,-1.511595,1.169871,-0.756361,0.14726,0.709758,-6.45042,-0.389587,-0.9207,-0.023091,0.51712,0.629395,0.054951,-35.433403,-22.53241,-7.690353
12260,-1.500757,1.299391,-0.760701,0.463303,0.102874,-6.398869,-0.267429,-0.963395,-0.018761,0.545047,0.323243,-0.119453,-28.462662,-30.662485,-8.489166
12280,-1.513598,1.429015,-0.754821,0.436376,-0.651558,-6.577044,-0.141076,-0.989966,-0.008078,0.280892,-0.024423,-0.150735,-24.324638,-34.135506,-8.090507
12300,-1.353486,1.566763,-0.937751,0.192879,-1.392613,-7.039028,-0.003938,-0.999992,-0.000869,0.067079,-0.182442,-0.177811,-24.324638,-34.135506,-8.090507
12320,1.565293,1.432357,2.393136,0.119013,-1.797559,-7.073352,0.137996,-0.990433,-0.000759,-0.243876,-0.685898,-0.127582,-17.065248,-38.48069,-7.098637
12340,1.549864,1.299659,2.372139,0.094026,-1.734577,-6.28169,0.267769,-0.963467,-0.005606,-0.508735,-0.919666,-0.057169,-17.065248,-38.48069,-7.098637
12360,1.522398,1.187923,2.369533,-0.334255,-1.367676,-5.120802,0.373149,-0.927595,-0.018074,-0.896175,-1.433046,0.106728,-6.644863,-41.725464,-6.099881
12380,1.490641,1.103935,2.381505,-0.559308,-0.788217,-3.541934,0.44864,-0.892985,-0.036038,-1.628145,-1.492207,0.615429,-0.687744,-42.200146,-6.407175
12400,1.469305,1.057166,2.406192,-1.08161,0.637532,-1.450858,0.488814,-0.870966,-0.049782,-2.224791,-0.801504,0.789116,-0.687744,-42.200146,-6.407175
12420,1.443344,1.051408,2.469354,-1.70153,1.8476,0.592045,0.492323,-0.868123,-0.06309,-2.558226,-0.505641,0.025736,2.173605,-41.975441,-7.464249
12440,1.438264,1.074552,2.51431,-0.301931,1.617096,1.545962,0.471951,-0.879377,-0.062917,-2.740796,0.423444,-0.284724,1.745522,-41.667213,-9.119972
12460,1.470784,1.107317,2.512955,0.363128,1.601914,1.775147,0.444829,-0.894502,-0.044637,-1.836354,-0.205473,0.157827,1.745522,-41.667213,-9.119972
12480,1.52496,1.105126,2.481059,0.745407,0.815603,-2.322419,0.44855,-0.893521,-0.020574,-0.832248,0.10809,0.243032,0.17124,-41.764023,-8.838222
