timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas)
6740,1.628618,1.16447,2.579838,-0.900422,1.389642,0.032703,0.394577,-0.918579,0.022841,0.809784,-1.40062,0.839586,-1.799854,-38.10696,-13.230141
6760,1.571463,1.20741,2.667177,-1.981478,1.059666,2.804314,0.355441,-0.934699,0.000237,0.676358,-0.498712,0.012779,-1.404805,-37.743046,-14.279552
6780,1.463216,1.279092,2.77694,-1.339957,-0.660818,4.013333,0.285922,-0.957755,-0.030879,0.066525,0.140494,-0.026189,-1.404805,-37.743046,-14.279552
6800,1.322342,1.350194,2.915166,-0.877279,-0.32472,3.427116,0.212098,-0.975766,-0.053808,-0.342378,0.143902,-0.162073,-5.435645,-36.653824,-16.042673
6820,1.180294,1.391557,3.054507,-0.535316,-0.187452,1.73355,0.16486,-0.98398,-0.067863,-0.716969,0.31244,-0.042061,-9.017414,-35.538078,-16.915897
6840,1.115572,1.406151,3.123776,-0.103691,0.319576,0.564473,0.147211,-0.986477,-0.072062,-0.479578,0.112545,-0.022344,-9.017414,-35.538078,-16.915897
6860,1.117287,1.408131,3.132176,0.008838,0.61684,-0.192852,0.145578,-0.986799,-0.070954,-0.198954,0.070677,-0.021759,-9.962212,-35.130466,-17.234303
6880,1.152998,1.39846,3.106718,-0.03556,0.454697,-0.608527,0.156734,-0.985187,-0.06958,0.142017,-0.053967,-0.025391,-9.423542,-35.197418,-17.399858
6900,1.166512,1.391177,3.10101,-0.166713,0.410353,-0.14313,0.164253,-0.983912,-0.070276,0.341591,-0.059652,-0.004507,-9.423542,-35.197418,-17.399858
6920,1.129479,1.39326,-3.138594,-0.356365,0.22889,0.530977,0.159684,-0.984282,-0.075433,0.323226,-0.073091,-0.04241,-8.856024,-35.230576,-17.629343
6940,1.05048,1.409037,-3.054508,-0.177339,0.136788,1.272879,0.139741,-0.986945,-0.080069,0.14601,-0.010277,-0.080438,-9.402888,-34.887733,-18.023542
6960,0.944602,1.432259,-2.946992,0.00267,-0.044967,1.431915,0.111893,-0.990419,-0.080932,-0.031632,0.00078,-0.021088,-10.082515,-34.659058,-18.097212
6980,0.810786,1.452545,-2.814934,-0.025056,-0.18292,1.218726,0.085512,-0.993016,-0.081277,-0.087069,0.010183,0.012826,-10.082515,-34.659058,-18.097212
7000,0.657949,1.465527,-2.6655,-0.105546,-0.217748,0.961783,0.064253,-0.994464,-0.08314,-0.07707,0.002658,0.01594,-11.53944,-34.216793,-18.068449
7020,0.497906,1.472539,-2.50876,-0.156284,-0.205441,0.813587,0.046851,-0.995177,-0.086189,-0.028357,-0.0067,-0.013054,-12.832532,-33.736069,-18.100286
7040,0.330102,1.476382,-2.344057,-0.126412,-0.192797,0.811512,0.030558,-0.995546,-0.089184,0.041265,0.014696,-0.023593,-12.832532,-33.736069,-18.100286
7060,0.133308,1.478051,-2.149964,-0.092353,-0.135059,0.917073,0.012309,-0.995702,-0.09179,0.014561,0.019872,-0.024863,-13.595886,-33.404461,-18.157934
7080,-0.078156,1.477137,-1.940852,-0.077558,-0.129542,0.97677,-0.007302,-0.995617,-0.093237,-0.01818,-0.011387,0.035025,-14.608694,-32.956287,-18.190262
7100,-0.263451,1.471401,-1.757191,-0.157255,-0.129597,0.897781,-0.025841,-0.995064,-0.095808,-0.018089,-0.042259,0.028044,-14.608694,-32.956287,-18.190262
7120,-0.415788,1.462016,-1.606722,-0.196647,-0.130554,0.890253,-0.043851,-0.994089,-0.099316,0.030621,-0.034307,0.01173,-15.602809,-32.46907,-18.240849
7140,-0.538439,1.449557,-1.486547,-0.262937,-0.189791,0.906106,-0.062019,-0.99266,-0.10383,0.052177,-0.043763,0.000818,-16.699726,-31.835415,-18.38592
7160,-0.637635,1.434054,-1.391523,-0.320886,-0.272274,0.962457,-0.081149,-0.990665,-0.109531,0.085818,-0.035107,-0.004635,-16.699726,-31.835415,-18.38592
7180,-0.728904,1.415999,-1.305077,-0.28511,-0.292965,1.120216,-0.102692,-0.988043,-0.115004,0.068604,-0.018641,0.009031,-17.724934,-31.182545,-18.544333
7200,-0.81602,1.395539,-1.222288,-0.269352,-0.249785,1.287542,-0.127009,-0.984682,-0.119459,0.068507,-0.024001,0.023207,-18.706371,-30.553396,-18.62735
7220,-0.889905,1.371563,-1.151284,-0.299069,-0.185635,1.348241,-0.153784,-0.980219,-0.124586,0.048987,-0.073157,0.016386,-18.706371,-30.553396,-18.62735
7240,-0.949857,1.346462,-1.093453,-0.270395,-0.170593,1.409029,-0.180932,-0.974942,-0.129426,0.071878,-0.081485,0.030915,-20.018803,-29.630796,-18.75313
7260,-1.002462,1.31886,-1.042756,-0.288716,-0.162626,1.517684,-0.210093,-0.968432,-0.13417,0.10676,-0.098082,0.025771,-21.332909,-28.610638,-18.88796
7280,-1.044425,1.288705,-1.002471,-0.347476,-0.170637,1.585773,-0.240684,-0.960476,-0.13985,0.14286,-0.115376,0.003376,-21.332909,-28.610638,-18.88796
7300,-1.082749,1.257483,-0.967319,-0.260807,-0.297107,1.667939,-0.272229,-0.951318,-0.144521,0.174481,-0.125983,-0.003718,-22.720974,-27.410538,-19.048264
7320,-1.129415,1.22399,-0.926077,-0.091351,-0.419049,1.883444,-0.307321,-0.940463,-0.1452,0.176538,-0.112516,0.097501,-24.207581,-26.090012,-19.071461
7340,-1.177564,1.186614,-0.883688,-0.073647,-0.41086,2.074208,-0.346195,-0.927105,-0.143615,0.199222,-0.136249,0.146346,-24.207581,-26.090012,-19.071461
7360,-1.216191,1.146752,-0.850409,-0.122753,-0.427599,2.097559,-0.385851,-0.911432,-0.142864,0.248568,-0.300817,0.120342,-25.937979,-24.568836,-18.815153
7380,-1.261575,1.106627,-0.81554,0.20643,-0.931354,2.160879,-0.426447,-0.894194,-0.136237,0.553446,-0.39612,0.242926,-27.687037,-22.823784,-18.518082
7400,-1.336035,1.067746,-0.766587,0.740249,-1.985644,2.183933,-0.468876,-0.876116,-0.112142,0.756596,-0.574354,0.256871,-27.687037,-22.823784,-18.518082
7420,-1.423119,1.024032,-0.7213,0.585998,-2.574705,2.539407,-0.514267,-0.854211,-0.076503,1.186234,-1.054816,0.534175,-29.823149,-21.183411,-17.095594
7440,-1.482667,0.964432,-0.710871,-0.550362,-2.08998,3.337752,-0.567672,-0.821725,-0.050158,1.523635,-0.974616,0.700412,-32.52388,-19.101055,-14.414001
7460,-1.477006,0.865995,-0.732574,-1.269033,0.098749,5.933733,-0.645035,-0.76174,-0.060676,0.701843,-0.756143,0.151023,-32.52388,-19.101055,-14.414001
7480,-1.473415,0.722963,-0.740903,-0.768659,-0.503991,7.365474,-0.746296,-0.661609,-0.072906,0.036625,-0.507062,-0.017792,-35.172409,-14.365199,-13.673298
7500,-1.480555,0.590576,-0.741996,-0.677733,-0.146926,5.900611,-0.82724,-0.55684,-0.074855,-0.458786,-0.731292,-0.026677,-37.473896,-6.279406,-13.663556
7520,-1.496987,0.513746,-0.758693,-1.324412,-1.9577,2.051394,-0.868538,-0.491443,-0.064223,0.153084,0.443271,-0.261079,-38.057755,-1.916004,-13.354884
7540,-1.525451,0.502593,-0.786842,-0.976886,-1.977221,-0.007679,-0.875436,-0.4817,-0.039724,0.638421,0.090754,-0.35438,-38.057755,-1.916004,-13.354884
7560,-1.549709,0.510972,-0.800664,-0.476721,-1.266782,-0.5362,-0.872076,-0.489025,-0.018392,0.447454,0.109493,-0.259089,-38.828274,-0.057726,-11.080538
7580,-1.571935,0.531625,-0.811007,-0.434824,-1.486969,-1.531389,-0.861984,-0.506935,0.000982,0.75064,0.449196,-0.016759,-39.270962,-0.519445,-9.37754
7600,-1.593338,0.578702,-0.818077,-0.233442,-1.084748,-2.786137,-0.83696,-0.546938,0.018869,0.89975,0.483767,0.001974,-39.270962,-0.519445,-9.37754
7620,-1.617182,0.647218,-0.81652,0.048462,-1.197284,-3.769159,-0.796906,-0.602969,0.036992,0.886201,0.494342,-0.000538,-39.487171,-4.059029,-7.396225
7640,-1.643572,0.728689,-0.80419,0.343468,-0.625106,-4.228813,-0.744073,-0.665892,0.054246,0.777368,0.456069,0.092101,-39.487171,-4.059029,-7.396225
7660,-1.6632,0.816508,-0.780671,0.524264,-0.089522,-4.63753,-0.681849,-0.728759,0.063185,0.661265,0.292113,0.076006,-38.934715,-8.745875,-6.165553
7680,-1.691815,0.916461,-0.7471,0.532004,-0.150982,-5.335457,-0.604181,-0.793453,0.073476,0.523431,0.176128,0.176677,-38.021164,-12.226823,-5.942427
7700,-1.727394,1.029591,-0.705543,0.231351,-0.074103,-6.007251,-0.508865,-0.857089,0.080345,0.487869,0.109728,0.169777,-35.644081,-18.134476,-5.572869
7720,-1.771153,1.152229,-0.657875,-0.114054,-0.049626,-6.28702,-0.398321,-0.913672,0.080891,0.409704,0.065574,0.140804,-35.644081,-18.134476,-5.572869
7740,-1.844831,1.274864,-0.581223,-0.104943,-0.15262,-6.24867,-0.280751,-0.956531,0.078921,0.286351,-0.344892,-0.10924,-30.145706,-26.299553,-5.475999
7760,-2.035918,1.390131,-0.389832,0.133904,-0.269766,-6.09804,-0.160596,-0.983724,0.080594,0.059582,-0.51887,-0.144559,-26.660666,-29.836393,-5.423565
7780,-2.688189,1.473312,0.260128,0.401933,-0.477888,-5.81632,-0.042633,-0.995252,0.087496,-0.38211,-0.836565,-0.142779,-26.660666,-29.836393,-5.423565
7800,2.465573,1.449437,1.380008,0.260923,-0.962804,-5.961598,0.075748,-0.992645,0.094437,-0.724887,-1.019013,-0.132934,-20.950195,-34.161629,-4.948624
7820,2.005672,1.35469,1.817483,-0.136386,-1.687613,-5.728054,0.19447,-0.97674,0.090338,-0.852841,-1.054846,-0.195288,-14.710853,-37.369144,-4.189791
7840,1.817799,1.25762,1.968512,-0.287626,-2.30431,-4.867517,0.298732,-0.95136,0.075326,-0.930308,-0.91952,-0.126717,-14.710853,-37.369144,-4.189791
7860,1.703056,1.178888,2.035934,-0.464746,-2.717953,-3.528553,0.378617,-0.924182,0.05037,-1.145478,-0.875882,0.065856,-8.700757,-39.250748,-3.753941
7880,1.609864,1.130766,2.076226,-0.67877,-2.814176,-1.827294,0.425642,-0.904739,0.016637,-1.408918,-0.581788,0.165171,-4.612598,-39.936024,-3.775486
7900,1.525492,1.113337,2.110521,-0.740958,-2.587524,-0.327075,0.441216,-0.897178,-0.020003,-1.615624,-0.03515,0.179228,-4.612598,-39.936024,-3.775486
7920,1.451365,1.123055,2.140421,-0.48379,-2.197771,1.039484,0.429846,-0.901427,-0.051582,-1.652869,0.068725,0.227944,-3.431141,-40.000031,-4.317546
7940,1.395872,1.156225,2.164183,-0.126953,-1.296422,2.0398,0.396651,-0.915289,-0.0701,-1.680434,0.141745,0.326356,-4.38753,-39.867748,-4.661414
7960,1.366815,1.194567,2.18898,-0.039692,0.392798,1.582185,0.359799,-0.930057,-0.074427,-0.625561,-0.10191,0.226222,-4.38753,-39.867748,-4.661414
7980,1.386791,1.185184,2.203356,-0.609875,1.886615,-1.875041,0.369777,-0.926568,-0.068819,0.422627,-0.076972,0.174959,-7.185303,-39.45396,-4.708825
8000,1.493134,1.122675,2.168504,0.78964,5.133963,-3.106752,0.431967,-0.901263,-0.033615,0.614343,-0.251127,0.326416,-5.333158,-39.655907,-5.420618
8020,1.597256,1.107044,2.139042,0.179172,2.899879,0.803209,0.447151,-0.89438,0.011834,1.014748,-1.434935,0.388801,-5.333158,-39.655907,-5.420618
8040,1.609715,1.159621,2.177371,-1.55918,2.105619,3.355121,0.399384,-0.916652,0.015551,0.410888,-0.161702,0.457532,-2.724148,-39.958839,-5.127048
8060,1.54584,1.232652,2.260749,-1.531319,0.34621,3.652025,0.331634,-0.943372,-0.008278,-0.219833,-0.340243,0.303765,-5.899619,-39.380589,-6.6918
8080,1.435945,1.30264,2.37678,-1.459567,-0.001825,3.369699,0.262548,-0.964261,-0.035621,-0.71221,0.000592,0.083122,-9.449944,-38.399063,-8.162551
8100,1.289095,1.3362,2.52454,-1.226935,-0.365,1.154773,0.223288,-0.972608,-0.064619,-0.480994,0.484602,-0.463945,-9.449944,-38.399063,-8.162551
8120,1.253158,1.338581,2.560653,0.149309,0.033859,-0.171441,0.218621,-0.973159,-0.071876,-0.361428,0.244079,-0.426613,-11.798807,-37.389648,-9.654989
8140,1.320522,1.333197,2.493669,0.879384,0.210271,-0.586743,0.228037,-0.971906,-0.058294,-0.09025,0.000119,-0.046015,-11.581521,-37.513092,-9.436786
8160,1.407107,1.325562,2.410103,0.764311,0.265378,-0.472919,0.239538,-0.97008,-0.039564,0.269708,-0.136548,0.294614,-11.581521,-37.513092,-9.436786
8180,1.426368,1.322625,2.396478,-0.255879,0.309383,0.028238,0.243074,-0.969363,-0.035353,0.339842,-0.160398,0.22029,-10.897826,-37.92215,-8.576969
8200,1.379273,1.329934,2.449541,-0.604046,0.158134,0.676502,0.234179,-0.971133,-0.045407,0.20648,-0.009046,-0.112002,-10.988626,-37.801804,-8.982772
8220,1.341739,1.345908,2.490884,-0.067947,0.142512,0.945951,0.217173,-0.974819,-0.050634,0.010564,0.097713,-0.198176,-10.988626,-37.801804,-8.982772
8240,1.345769,1.364656,2.489707,0.32517,0.126967,0.86459,0.199523,-0.978828,-0.045672,-0.100982,0.042549,-0.041227,-11.916439,-37.42849,-9.355373
8260,1.356387,1.380032,2.479338,0.183428,-0.031886,0.642672,0.185268,-0.98186,-0.040343,-0.070095,0.009249,0.067351,-12.817934,-37.199539,-9.072568
8280,1.343295,1.390533,2.490141,-0.061659,-0.164604,0.481314,0.174669,-0.983796,-0.040438,-0.049761,-0.007323,0.004625,-12.817934,-37.199539,-9.072568
8300,1.316158,1.398521,2.51359,-0.107477,-0.207227,0.420488,0.165897,-0.985197,-0.043181,-0.034687,0.034056,-0.036394,-13.450465,-36.994617,-8.994433
8320,1.293835,1.406294,2.532814,-0.013531,-0.148024,0.419602,0.15752,-0.9865,-0.044778,-0.005558,0.021961,-0.043494,-13.970837,-36.796654,-9.013241
8340,1.281834,1.415256,2.542411,0.078058,-0.11194,0.480506,0.148491,-0.987928,-0.044144,0.023033,0.002027,-0.011902,-13.970837,-36.796654,-9.013241
8360,1.268256,1.426096,2.553936,0.064056,-0.096605,0.575318,0.137647,-0.989549,-0.042962,0.031451,-0.006224,0.039163,-14.506397,-36.614552,-8.908169
8380,1.239315,1.437959,2.581453,-0.040413,-0.075709,0.652924,0.125236,-0.99119,-0.043104,0.010048,-0.013891,0.031141,-15.172377,-36.366501,-8.814363
8400,1.187294,1.450084,2.632334,-0.099114,-0.090257,0.683718,0.111672,-0.992723,-0.045057,0.00309,0.017244,-0.043764,-15.172377,-36.366501,-8.814363
8420,1.127238,1.462192,2.690491,-0.032109,-0.110664,0.690224,0.097902,-0.994108,-0.046517,0.021025,0.02046,-0.045418,-15.928698,-36.029533,-8.863747
8440,1.063352,1.474385,2.75233,-0.001289,-0.120286,0.703062,0.084132,-0.995356,-0.046778,0.019963,0.000544,0.028636,-16.696695,-35.686928,-8.836289
8460,0.965822,1.486688,2.847653,-0.063279,-0.139998,0.76688,0.069099,-0.996465,-0.04778,0.0028,-0.021281,0.024831,-16.696695,-35.686928,-8.836289
8480,0.818636,1.497628,2.991833,-0.109324,-0.191827,0.791294,0.053381,-0.997324,-0.049945,-0.022192,0.009486,-0.021924,-17.524191,-35.294106,-8.81166
8500,0.635689,1.506603,-3.111784,-0.032494,-0.185957,0.734957,0.038088,-0.99794,-0.051619,-0.000047,0.057739,-0.042894,-17.961447,-35.0718,-8.818821
8520,0.431125,1.514524,-2.909945,0.049808,-0.124704,0.706347,0.023503,-0.998417,-0.051096,0.02177,-0.036113,-0.005957,-17.961447,-35.0718,-8.818821
8540,0.173167,1.519051,-2.654267,-0.03127,-0.135939,0.747758,0.008912,-0.998662,-0.050949,0.022384,-0.044384,0.039977,-19.178656,-34.45105,-8.701778
8560,-0.137883,1.517663,-2.34507,-0.104828,-0.091645,0.853127,-0.0073,-0.998589,-0.052605,0.050406,-0.050636,0.043785,-19.572094,-34.238411,-8.664915
8580,-0.453455,1.510223,-2.030399,-0.080619,-0.070848,1.01407,-0.026519,-0.998166,-0.054418,0.169479,-0.121722,-0.120616,-20.625999,-33.604088,-8.703436
8600,-0.729167,1.497218,-1.756604,0.027077,-0.195804,1.219876,-0.048977,-0.997294,-0.05482,0.230984,-0.150609,-0.170445,-20.625999,-33.604088,-8.703436
8620,-1.008872,1.476334,-1.48367,0.311116,-0.525169,1.755192,-0.079819,-0.995542,-0.050256,0.306,-0.156024,-0.154166,-21.565155,-33.017307,-8.672828
8640,-1.240874,1.440491,-1.263813,0.285562,-0.749131,2.32089,-0.122929,-0.991522,-0.042096,0.27184,-0.249506,0.070004,-23.326468,-31.946505,-8.106369
8660,-1.3597,1.393771,-1.158259,0.087471,-0.637083,2.505974,-0.172193,-0.984372,-0.036899,0.109144,-0.229633,0.219715,-23.326468,-31.946505,-8.106369
8680,-1.42063,1.346137,-1.108423,0.074126,-0.620849,2.312027,-0.220267,-0.97487,-0.033327,0.029395,-0.334837,0.182986,-25.73299,-30.22871,-7.379345
8700,-1.448461,1.303559,-1.092282,-0.248955,-0.56104,2.109025,-0.262095,-0.964504,-0.032224,0.27717,-0.383869,0.242796,-27.923973,-28.351427,-6.845776
8720,-1.453383,1.258662,-1.097814,-0.339916,-0.549191,2.32091,-0.304976,-0.95168,-0.035974,0.457075,-0.364451,0.210565,-29.178173,-27.098743,-6.686461
8740,-1.474276,1.208979,-1.092412,-0.061933,-0.96482,2.565302,-0.352327,-0.935255,-0.034113,0.586137,-0.403582,0.287775,-29.178173,-27.098743,-6.686461
8760,-1.514437,1.16325,-1.077804,0.114894,-1.551304,2.047619,-0.395728,-0.918096,-0.022327,0.749519,-0.432856,0.320636,-31.197174,-24.865236,-6.234823
8780,-1.54817,1.120869,-1.083852,-0.46403,-1.979841,2.550498,-0.434789,-0.900478,-0.00984,0.849828,-0.271488,0.282056,-31.197174,-24.865236,-6.234823
8800,-1.561581,1.045935,-1.107766,-0.625799,-1.713283,4.353163,-0.501071,-0.865394,-0.004618,0.033954,-0.458581,-0.058691,-33.607704,-21.995678,-4.1387
8820,-1.575371,0.95751,-1.135151,-0.866955,-1.822912,4.37509,-0.575552,-0.817761,0.002633,-0.102808,-0.190876,0.077033,-35.281563,-19.374121,-3.204854
8840,-1.577169,0.880485,-1.176144,-1.506404,-1.989795,3.352083,-0.636764,-0.771048,0.004058,-0.194321,0.419363,-0.123199,-37.620739,-14.56652,-1.70677
8860,-1.592068,0.835538,-1.224006,-1.411125,-2.618345,1.621669,-0.670627,-0.741657,0.014268,-0.26318,0.601719,-0.331528,-37.620739,-14.56652,-1.70677
8880,-1.613199,0.824638,-1.254853,-0.857364,-1.86137,0.0778,-0.678212,-0.734302,0.028775,0.183736,0.518039,-0.285703,-38.721203,-11.442875,0.381534
8900,-1.6235,0.830462,-1.276811,-0.692314,-1.061571,-0.464073,-0.673598,-0.738243,0.035534,0.526962,0.410087,-0.125378,-38.7537,-11.092163,2.35178
8920,-1.633187,0.853068,-1.295297,-0.674269,-1.321563,-1.338908,-0.656395,-0.753302,0.041006,0.644387,0.330084,-0.038229,-38.7537,-11.092163,2.35178
8940,-1.648402,0.889466,-1.309013,-0.492246,-1.227541,-2.081244,-0.627931,-0.776736,0.048829,0.73517,0.351183,0.161056,-38.356628,-12.134311,3.456034
8960,-1.669309,0.940943,-1.312764,-0.264726,-1.196286,-2.795811,-0.58617,-0.808114,0.057933,0.729038,0.38186,0.205083,-37.411575,-14.452201,4.682383
8980,-1.693746,1.000158,-1.309973,-0.277401,-0.987524,-2.966268,-0.536092,-0.841556,0.066247,0.704717,0.29694,0.289772,-37.411575,-14.452201,4.682383
9000,-1.710791,1.05893,-1.309445,-0.420503,-0.781651,-2.922781,-0.485013,-0.871832,0.068346,0.572568,0.182043,0.232038,-35.846931,-17.655071,5.806252
9020,-1.727713,1.122721,-1.30821,-0.432421,-0.816424,-3.360745,-0.427909,-0.901283,0.067702,0.455222,0.191581,0.203233,-33.991722,-20.824806,6.427029
9040,-1.758752,1.198784,-1.293596,-0.331156,-0.91853,-4.039338,-0.357089,-0.931598,0.067919,0.355517,0.173038,0.204008,-33.991722,-20.824806,6.427029
9060,-1.872113,1.297047,-1.199711,-0.3007,-0.976511,-4.398395,-0.258163,-0.962764,0.080232,0.332397,-0.060399,0.247954,-31.352928,-24.461372,7.003686
9080,-2.00899,1.382579,-1.079613,-0.224998,-1.016556,-4.502694,-0.16943,-0.982339,0.079391,0.251843,-0.112143,0.242615,-27.177492,-28.756311,8.054509
9100,-2.365295,1.459222,-0.741361,-0.075059,-1.105521,-4.549336,-0.078012,-0.993782,0.079445,0.141244,-0.25428,0.228691,-27.177492,-28.756311,8.054509
9120,2.964345,1.489111,0.193134,0.050466,-1.139949,-4.541667,0.014387,-0.996666,0.080316,0.038363,-0.297722,0.215659,-22.770458,-32.192966,8.69112
9140,2.224545,1.43656,0.913808,0.172886,-1.134922,-4.50842,0.106239,-0.991004,0.081393,-0.049476,-0.321603,0.189557,-17.877728,-34.957886,9.420691
9160,1.974438,1.356904,1.143891,0.352277,-1.1858,-4.330173,0.195207,-0.977212,0.083371,-0.108613,-0.456885,0.102847,-17.877728,-34.957886,9.420691
9180,1.876804,1.277116,1.218924,0.570258,-1.290975,-3.881227,0.276029,-0.957185,0.087206,-0.168729,-0.537383,0.100187,-12.728643,-36.934933,10.208271
9200,1.8259,1.20815,1.243618,0.553215,-1.396103,-3.114098,0.343269,-0.934961,0.089519,-0.284782,-0.634237,0.161091,-7.906313,-37.980255,11.198519
9220,1.791623,1.155117,1.251383,0.425964,-1.332719,-2.311959,0.394006,-0.914842,0.088449,-0.461373,-0.550231,0.228415,-7.906313,-37.980255,11.198519
9240,1.761915,1.118734,1.254704,0.185748,-1.279502,-1.494036,0.428868,-0.899548,0.082978,-0.645939,-0.413699,0.269317,-4.205063,-38.315506,12.027302
9260,1.715651,1.099562,1.276705,-0.640046,-1.509494,-0.756058,0.449232,-0.891009,0.065532,-0.903928,-0.350507,-0.109844,-1.886974,-38.401501,12.336145
9280,1.636387,1.094372,1.317962,-0.900829,-2.482762,-0.084401,0.457619,-0.88864,0.030059,-1.04728,-0.193086,-0.232344,-1.886974,-38.401501,12.336145
9300,1.552565,1.107966,1.347082,-0.428667,-3.008148,0.762335,0.446409,-0.894792,-0.008139,-1.033628,0.16147,-0.25332,-0.609604,-38.703053,11.49428
9320,1.481555,1.134097,1.361177,-0.012948,-2.683764,1.135017,0.421268,-0.906153,-0.037695,-0.918918,0.118738,-0.232081,-0.482639,-38.862133,10.95072
9340,1.427934,1.168817,1.369198,0.141629,-2.003526,1.722565,0.387255,-0.920288,-0.055704,-0.905443,-0.125885,-0.036765,-1.421345,-38.849121,10.915214
9360,1.391475,1.212942,1.377322,0.241391,-1.061826,2.498678,0.344649,-0.936651,-0.062474,-1.086135,-0.084651,0.142323,-1.421345,-38.849121,10.915214
9380,1.366184,1.262556,1.401225,0.00886,0.652621,2.20993,0.297054,-0.952869,-0.061644,-0.97813,-0.056805,0.429213,-3.570612,-38.623581,11.219902
9400,1.384963,1.274953,1.409602,0.050672,1.280571,-1.101523,0.286527,-0.956557,-0.053868,1.013003,-0.409639,0.234242,-5.932282,-38.355816,11.138042
9420,1.502896,1.181561,1.328282,0.780703,1.626364,-5.447538,0.378606,-0.9252,-0.025747,1.144023,0.207075,0.160146,-5.932282,-38.355816,11.138042
9440,1.540646,1.163349,1.323581,-0.483663,1.544472,2.022816,0.396086,-0.918136,-0.011946,0.230684,-0.890412,0.761396,-1.858554,-38.623596,11.626696
9460,1.531409,1.219186,1.35219,-0.49177,0.549464,2.540409,0.344143,-0.938819,-0.013562,0.500309,-0.151589,0.853421,-4.080496,-38.579884,11.19636
9480,1.426384,1.27403,1.468197,-2.262328,0.025207,3.302233,0.289385,-0.956287,-0.042084,-0.022708,-0.185025,0.587097,-4.080496,-38.579884,11.19636
9500,1.184604,1.321112,1.716045,-2.639657,-0.157964,2.66647,0.2289,-0.96899,-0.093073,-0.195406,0.498348,-0.309774,-7.542434,-38.547958,9.358585
9520,0.977134,1.331456,1.927938,-1.319855,-0.163762,1.137607,0.1965,-0.971495,-0.132612,-0.534467,0.552336,-0.914064,-10.323913,-38.48103,6.560788
9540,0.969277,1.348576,1.935608,1.228932,0.139756,0.611509,0.181711,-0.975411,-0.124721,-0.322428,0.216667,-0.409474,-10.323913,-38.48103,6.560788
9560,1.103073,1.368559,1.798015,1.917732,-0.083674,-0.111902,0.179289,-0.97962,-0.09056,-0.249174,-0.080592,0.091033,-11.196131,-38.172806,6.921007
9580,1.246223,1.377514,1.652251,0.902153,0.04327,-0.098732,0.182052,-0.981379,-0.061256,-0.100021,-0.109487,0.657569,-11.114315,-37.775742,8.93767
9600,1.21025,1.373285,1.697601,-1.131115,0.628102,-0.00199,0.183613,-0.980558,-0.069227,0.181423,-0.228716,0.421553,-11.114315,-37.775742,8.93767
9620,1.084197,1.363752,1.836782,-1.518097,0.389153,0.240215,0.181707,-0.978643,-0.096128,0.210169,0.123998,-0.121554,-11.172428,-37.892433,8.35206
9640,0.968505,1.360402,1.959799,-0.860879,0.124053,0.695219,0.172097,-0.977949,-0.118318,0.141136,0.049375,-0.311935,-11.613153,-38.098824,6.635581
9660,0.910264,1.37471,2.01803,0.435359,-0.207565,1.035182,0.153852,-0.980837,-0.119537,0.05916,0.059007,-0.208497,-12.254147,-37.947433,6.343865
9680,0.898639,1.402796,2.023677,0.953302,-0.315106,1.174583,0.130839,-0.985921,-0.104118,0.011541,0.019368,-0.053383,-12.254147,-37.947433,6.343865
9700,0.886442,1.432246,2.028677,0.783875,-0.360377,1.139112,0.107009,-0.990417,-0.087308,-0.046707,0.010452,0.098325,-13.878219,-37.121052,7.735578
9720,0.826006,1.452704,2.081864,0.154928,-0.371904,0.908918,0.086623,-0.993035,-0.079859,-0.060088,-0.024909,0.187083,-13.878219,-37.121052,7.735578
9740,0.702788,1.461319,2.200202,-0.263693,-0.215983,0.728148,0.070619,-0.994013,-0.083369,-0.046113,-0.019247,0.11143,-14.887244,-36.59404,8.346417
9760,0.567758,1.466454,2.33337,-0.151491,-0.107876,0.742222,0.056007,-0.994561,-0.087812,0.020317,0.026956,-0.056475,-15.645452,-36.310566,8.196282
9780,0.421387,1.473684,2.478145,0.037751,-0.122912,0.862956,0.039659,-0.995288,-0.088478,0.056486,0.018207,-0.055687,-15.645452,-36.310566,8.196282
9800,0.230712,1.481375,2.667982,0.085603,-0.059771,1.000509,0.020421,-0.996005,-0.086936,0.057368,-0.002134,-0.006158,-16.501757,-35.92514,8.215389
9820,-0.011148,1.48479,2.909731,0.028915,-0.058044,1.11016,-0.000958,-0.996304,-0.085895,0.021267,-0.010608,0.012332,-17.572367,-35.38829,8.324517
9840,-0.272803,1.481647,-3.112179,-0.00641,-0.073642,1.163371,-0.023988,-0.996029,-0.085739,-0.003127,-0.054615,0.012238,-17.572367,-35.38829,8.324517
9860,-0.498959,1.471842,-2.887029,-0.089466,-0.07873,1.148306,-0.047274,-0.995108,-0.086748,-0.000578,0.003973,0.058382,-18.760668,-34.76178,8.370929
9880,-0.662796,1.456681,-2.72277,-0.194536,0.019452,1.149212,-0.070065,-0.993496,-0.089759,0.046399,-0.035175,0.051475,-19.931751,-34.119915,8.305003
9900,-0.783462,1.437401,-2.599067,-0.210368,0.135942,1.279208,-0.093863,-0.991116,-0.094227,0.077811,-0.091861,0.002293,-19.931751,-34.119915,8.305003
