timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas)
9580,1.007449,-1.377951,3.123528,-0.040627,0.04111,-0.042158,0.162036,0.981463,-0.102346,-0.01015,0.014707,-0.032618,28.083508,33.317638,-10.407609
9600,1.00926,-1.379107,3.124849,-0.043942,0.010299,-0.04004,0.161261,0.981684,-0.101448,-0.022162,-0.005747,-0.030113,28.099598,33.305756,-10.402221
9620,1.003051,-1.380224,3.119402,-0.060171,-0.055542,-0.035825,0.159703,0.981896,-0.101858,-0.011357,-0.003686,-0.020609,28.099598,33.305756,-10.402221
9640,0.996509,-1.381992,3.114882,-0.075253,-0.096916,-0.027341,0.157577,0.982229,-0.101957,-0.017653,0.020075,-0.022188,28.017948,33.37719,-10.393497
9660,0.991809,-1.382381,3.111915,-0.09113,-0.063845,-0.01351,0.156775,0.982302,-0.102487,-0.018775,-0.015841,-0.027411,27.930988,33.434151,-10.444346
9680,0.987811,-1.383399,3.10977,-0.098666,-0.072225,0.009913,0.15553,0.982492,-0.102563,-0.021756,-0.010904,-0.030051,27.881678,33.459892,-10.493541
9700,0.987054,-1.38479,3.11081,-0.108263,-0.074305,0.013088,0.154311,0.982751,-0.101927,0.002198,0.015327,-0.007982,27.881678,33.459892,-10.493541
9720,0.995505,-1.385439,3.121221,-0.120037,-0.093423,0.007736,0.154632,0.98287,-0.100273,0.009949,0.016824,-0.010705,27.781364,33.520382,-10.566316
9740,1.006839,-1.386233,3.134726,-0.13392,-0.10615,0.003448,0.155099,0.983017,-0.098096,0.013145,0.003952,-0.003695,27.776011,33.532494,-10.541922
9760,1.012668,-1.388644,-3.140184,-0.156297,-0.101765,0.016192,0.153657,0.983456,-0.095935,-0.030183,0.015689,-0.006818,27.776011,33.532494,-10.541922
9780,1.019607,-1.389835,-3.130663,-0.165979,-0.120814,0.028955,0.153322,0.983671,-0.094253,-0.014864,-0.003095,-0.028,27.715876,33.596142,-10.497456
9800,1.028525,-1.390289,-3.118283,-0.184235,-0.16757,0.019322,0.153773,0.983753,-0.092652,0.006688,-0.005481,-0.035827,27.683989,33.626438,-10.484586
9820,1.035883,-1.39095,-3.107327,-0.189471,-0.148438,0.01399,0.153892,0.983871,-0.091186,-0.013389,0.011597,-0.013581,27.683989,33.626438,-10.484586
9840,1.053202,-1.392367,-3.087352,-0.184009,-0.097322,0.038519,0.154236,0.984124,-0.087817,-0.030334,0.011543,-0.003842,27.657215,33.631321,-10.539447
9860,1.070248,-1.393216,-3.068038,-0.161694,-0.104801,0.048146,0.154978,0.984274,-0.084775,0.008948,0.005671,0.024076,27.65663,33.661671,-10.443651
9880,1.098383,-1.393976,-3.037739,-0.136111,-0.104944,0.035408,0.156635,0.984408,-0.080041,0.028622,0.021528,0.051141,27.65663,33.661671,-10.443651
9900,1.109836,-1.394369,-3.024127,-0.101948,-0.081666,0.037604,0.157195,0.984477,-0.07807,-0.001631,0.025746,0.043906,27.706184,33.667542,-10.292282
9920,1.127533,-1.395016,-3.005443,-0.075151,-0.034981,0.037663,0.157976,0.98459,-0.075003,0.004332,0.01924,0.036306,27.714016,33.670506,-10.261454
9940,1.134738,-1.395,-2.997656,-0.050568,-0.018102,0.027055,0.158527,0.984588,-0.073869,0.007931,0.017869,0.034624,27.743679,33.677864,-10.156596
9960,1.1389,-1.394935,-2.993264,-0.023849,-0.003383,0.010057,0.158891,0.984576,-0.073236,0.023696,0.012799,0.030008,27.743679,33.677864,-10.156596
9980,1.13953,-1.395023,-2.992403,-0.000443,-0.01734,-0.002692,0.158858,0.984592,-0.0731,0.023728,0.012784,0.029871,27.758806,33.673389,-10.130074
10000,1.138264,-1.395078,-2.993469,0.011316,-0.008899,-0.007997,0.158716,0.984601,-0.073278,0.011877,0.015811,0.016332,27.751064,33.676636,-10.140503
10020,1.136074,-1.395428,-2.995515,0.01132,-0.004624,-0.00267,0.158243,0.984662,-0.07348,-0.003534,-0.001371,-0.001608,27.751064,33.676636,-10.140503
10040,1.133539,-1.395095,-2.998015,0.004935,-0.003539,-0.00268,0.158353,0.984604,-0.07402,0.003757,0.003387,-0.00908,27.731571,33.687893,-10.156424
10060,1.132305,-1.394897,-2.999143,-0.001441,-0.001399,-0.004821,0.158438,0.98457,-0.074298,0.001947,0.011234,-0.00073,27.737614,33.673653,-10.187098
10080,1.132196,-1.39519,-2.999343,-0.005677,0.004994,-0.004828,0.158168,0.984621,-0.074192,-0.002864,0.011946,-0.000713,27.737614,33.673653,-10.187098
10100,1.131764,-1.396161,-2.999881,-0.011005,0.008229,0.001554,0.157271,0.98479,-0.073854,-0.004775,0.011151,0.001711,27.728144,33.683704,-10.179646
10120,1.132871,-1.396031,-2.998731,-0.010007,-0.007708,0.004749,0.157469,0.984767,-0.073734,0.004,0.007496,-0.001705,27.700912,33.711052,-10.163246
10140,1.134406,-1.395979,-2.99691,-0.006831,-0.011967,0.005819,0.157628,0.984758,-0.073514,0.003551,0.008787,0.004361,27.700912,33.711052,-10.163246
10160,1.135735,-1.396118,-2.995394,-0.001499,-0.006647,0.011157,0.157602,0.984782,-0.073247,-0.003687,0.008137,-0.0003,27.708853,33.704605,-10.162971
10180,1.137381,-1.395653,-2.993526,0.003811,-0.016174,0.012208,0.158137,0.984702,-0.07318,0.009755,0.009119,0.003554,27.711391,33.702751,-10.162193
10200,1.142667,-1.39542,-2.987886,0.011239,-0.027931,0.003696,0.158731,0.984661,-0.072438,0.008398,0.013645,0.015279,27.711391,33.702751,-10.162193
10220,1.143867,-1.395397,-2.986165,0.019739,-0.032208,0.004775,0.158838,0.984657,-0.072257,0.000952,0.005806,0.004691,27.740196,33.684044,-10.145638
10240,1.142822,-1.39525,-2.986648,0.023999,-0.030083,0.00798,0.158894,0.984631,-0.072483,-0.0006,0.012027,0.007374,27.741344,33.682117,-10.148869
10260,1.141611,-1.395233,-2.987397,0.029352,-0.02052,0.011187,0.158822,0.984628,-0.072683,-0.001687,0.017004,0.005849,27.741344,33.682117,-10.148869
10280,1.138931,-1.394542,-2.98976,0.027237,-0.0184,0.007988,0.159244,0.984507,-0.073392,0.009777,0.00829,-0.003298,27.733589,33.676193,-10.189664
10300,1.135921,-1.393844,-2.992324,0.025093,-0.02479,0.003722,0.159646,0.984385,-0.074161,0.006843,0.010549,-0.002453,27.750229,33.646587,-10.24202
10320,1.131438,-1.393737,-2.996195,0.025046,-0.032196,0.012243,0.159408,0.984366,-0.074921,-0.008345,0.003763,-0.002761,27.750229,33.646587,-10.24202
10340,1.12878,-1.393456,-2.99837,0.020791,-0.028978,0.015432,0.159458,0.984316,-0.075463,-0.001895,0.00955,-0.003166,27.741962,33.635632,-10.300228
10360,1.1256,-1.392964,-3.000997,0.018691,-0.020461,0.016496,0.159654,0.98423,-0.076178,-0.006821,0.01928,0.00112,27.739132,33.621456,-10.353985
10380,1.12543,-1.392773,-3.000804,0.02931,-0.024723,0.022906,0.15981,0.984196,-0.076286,0.00175,0.009106,0.013145,27.739132,33.621456,-10.353985
10400,1.123168,-1.39201,-3.002455,0.021842,-0.033239,0.014367,0.160314,0.98406,-0.076972,0.010813,0.009638,-0.004876,27.745037,33.608597,-10.379892
10420,1.121642,-1.391406,-3.0036,0.021885,-0.014048,0.027159,0.160732,0.983953,-0.077475,-0.0088,0.015773,0.007574,27.76297,33.578342,-10.429739
10440,1.118492,-1.391392,-3.006619,0.01871,0.001987,0.045268,0.1605,0.98395,-0.077987,-0.018227,0.009046,-0.004334,27.76297,33.578342,-10.429739
